fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,0,PSO,71273.03894091147
1,1,1,0,PSO,77323.90182885902
1,1,2,0,PSO,93513.58333483891
1,1,3,0,PSO,77491.70658627863
1,1,4,0,PSO,77566.5317484096
1,1,5,0,PSO,63941.84069056277
1,1,6,0,PSO,65307.66720196679
1,1,7,0,PSO,74634.23362914659
1,1,8,0,PSO,64463.020153801204
1,1,9,0,PSO,67129.78057892353
1,1,10,0,PSO,79193.89984716386
1,1,11,0,PSO,63901.19921757663
1,1,12,0,PSO,74143.14440104619
1,1,13,0,PSO,78270.6889061888
1,1,14,0,PSO,68159.2292485271
1,1,15,0,PSO,70732.23758920506
1,1,16,0,PSO,70987.95472143627
1,1,17,0,PSO,80205.94450133246
1,1,18,0,PSO,93058.61178677437
1,1,19,0,PSO,73811.91727091139
1,2,0,0,PSO,109865.91538940644
1,2,1,0,PSO,117760.86485500677
1,2,2,0,PSO,91647.40441306142
1,2,3,0,PSO,105355.29577332357
1,2,4,0,PSO,99622.38625825201
1,2,5,0,PSO,105027.87068782232
1,2,6,0,PSO,137914.8451852892
1,2,7,0,PSO,94816.14680704675
1,2,8,0,PSO,107595.72071432452
1,2,9,0,PSO,79866.46012532324
1,2,10,0,PSO,104122.20137794821
1,2,11,0,PSO,102856.90540574642
1,2,12,0,PSO,138137.33066590497
1,2,13,0,PSO,127738.1454900803
1,2,14,0,PSO,110242.27507615746
1,2,15,0,PSO,115568.86710901145
1,2,16,0,PSO,106823.18938661007
1,2,17,0,PSO,99453.92818875503
1,2,18,0,PSO,96793.57898223106
1,2,19,0,PSO,120502.6937514927
1,3,0,0,PSO,95258.30792306575
1,3,1,0,PSO,82209.15558084773
1,3,2,0,PSO,79205.2618892212
1,3,3,0,PSO,82718.58898851468
1,3,4,0,PSO,84385.53876093542
1,3,5,0,PSO,74517.79004556683
1,3,6,0,PSO,94058.27033168786
1,3,7,0,PSO,92013.9950805383
1,3,8,0,PSO,91219.52421205534
1,3,9,0,PSO,67573.23032879726
1,3,10,0,PSO,84157.70798077041
1,3,11,0,PSO,72100.2554010364
1,3,12,0,PSO,90352.74877655617
1,3,13,0,PSO,75405.7904479059
1,3,14,0,PSO,66034.02332120576
1,3,15,0,PSO,82282.74436694589
1,3,16,0,PSO,90935.23977894631
1,3,17,0,PSO,75588.6739558027
1,3,18,0,PSO,77514.41012199939
1,3,19,0,PSO,90153.96924940821
1,4,0,0,PSO,92332.15491462237
1,4,1,0,PSO,97976.95839746742
1,4,2,0,PSO,82076.41636174316
1,4,3,0,PSO,84344.9262791129
1,4,4,0,PSO,88454.57326611124
1,4,5,0,PSO,81931.64302131726
1,4,6,0,PSO,74353.42004806845
1,4,7,0,PSO,77160.78302884664
1,4,8,0,PSO,83907.8757317593
1,4,9,0,PSO,77557.56890288476
1,4,10,0,PSO,86186.26782407585
1,4,11,0,PSO,85522.78972583424
1,4,12,0,PSO,109856.79087253478
1,4,13,0,PSO,92351.5961182911
1,4,14,0,PSO,86666.46206357949
1,4,15,0,PSO,93447.09644931015
1,4,16,0,PSO,76990.43870618669
1,4,17,0,PSO,71549.75572074804
1,4,18,0,PSO,85889.14396172765
1,4,19,0,PSO,68699.07190204426
1,5,0,0,PSO,58627.03243116845
1,5,1,0,PSO,64558.37280518579
1,5,2,0,PSO,61016.29999509649
1,5,3,0,PSO,55111.80390768462
1,5,4,0,PSO,69800.89936069252
1,5,5,0,PSO,62817.82213894053
1,5,6,0,PSO,70372.31740673953
1,5,7,0,PSO,66287.72066915294
1,5,8,0,PSO,57615.43453265464
1,5,9,0,PSO,60973.33336373615
1,5,10,0,PSO,58409.41791789559
1,5,11,0,PSO,86788.02015588977
1,5,12,0,PSO,68541.55148568722
1,5,13,0,PSO,63395.71162039922
1,5,14,0,PSO,64928.76024660202
1,5,15,0,PSO,55467.914241336985
1,5,16,0,PSO,59399.23339819212
1,5,17,0,PSO,69800.18971225004
1,5,18,0,PSO,69038.87771481257
1,5,19,0,PSO,66761.14447958501
1,6,0,0,PSO,91523.10696499379
1,6,1,0,PSO,90408.03021847301
1,6,2,0,PSO,90141.72880523698
1,6,3,0,PSO,73831.2060646077
1,6,4,0,PSO,87066.27763996203
1,6,5,0,PSO,85200.19792864144
1,6,6,0,PSO,78093.41153276151
1,6,7,0,PSO,91931.01033683415
1,6,8,0,PSO,83733.95489817057
1,6,9,0,PSO,95542.84808104996
1,6,10,0,PSO,80751.94220003611
1,6,11,0,PSO,83341.16083390739
1,6,12,0,PSO,83627.6477019988
1,6,13,0,PSO,85641.13841119793
1,6,14,0,PSO,99928.5435366222
1,6,15,0,PSO,88265.33355948197
1,6,16,0,PSO,95057.77659897917
1,6,17,0,PSO,76780.94213952572
1,6,18,0,PSO,84027.99427590508
1,6,19,0,PSO,79299.17198291978
1,7,0,0,PSO,92427.90045538974
1,7,1,0,PSO,78889.79299456945
1,7,2,0,PSO,90075.69060565816
1,7,3,0,PSO,80992.65218021997
1,7,4,0,PSO,113637.22516018238
1,7,5,0,PSO,83439.49203062707
1,7,6,0,PSO,84374.95917042694
1,7,7,0,PSO,98889.36524053632
1,7,8,0,PSO,81473.17010638349
1,7,9,0,PSO,114925.61268922203
1,7,10,0,PSO,81059.6746501136
1,7,11,0,PSO,81113.88119674889
1,7,12,0,PSO,84587.13122867307
1,7,13,0,PSO,94508.98015742519
1,7,14,0,PSO,90846.13035760164
1,7,15,0,PSO,85714.00054473557
1,7,16,0,PSO,80175.04522462704
1,7,17,0,PSO,77293.81140112472
1,7,18,0,PSO,93167.69885054059
1,7,19,0,PSO,87730.12366760772
2,1,0,0,PSO,1645222347.4751089
2,1,1,0,PSO,1884181148.9072175
2,1,2,0,PSO,1938816780.308789
2,1,3,0,PSO,1598367850.3495445
2,1,4,0,PSO,2080605257.3305044
2,1,5,0,PSO,1671597146.5500846
2,1,6,0,PSO,1690576696.2160382
2,1,7,0,PSO,2276461145.727466
