fid,iid,rep,a1_budget,algname,achieved_auc
1,6,0,0,Non-elitist,52084.445642958744
1,6,1,0,Non-elitist,45282.86353664299
1,6,2,0,Non-elitist,42354.37642674854
1,6,3,0,Non-elitist,48331.132908116226
1,6,4,0,Non-elitist,42236.07330687468
1,6,5,0,Non-elitist,45113.53715136059
1,6,6,0,Non-elitist,45916.568604994034
1,6,7,0,Non-elitist,44121.0025217447
1,6,8,0,Non-elitist,39071.61604241916
1,6,9,0,Non-elitist,41342.05681684257
1,6,10,0,Non-elitist,47056.665090211536
1,6,11,0,Non-elitist,45029.201800231676
1,6,12,0,Non-elitist,40102.905933161936
1,6,13,0,Non-elitist,43539.127903164335
1,6,14,0,Non-elitist,51496.43895965542
1,6,15,0,Non-elitist,40915.25886223596
1,6,16,0,Non-elitist,45039.95932495558
1,6,17,0,Non-elitist,41372.59512110746
1,6,18,0,Non-elitist,43449.04890611979
1,6,19,0,Non-elitist,42815.595093488184
1,7,0,0,Non-elitist,40394.820893551005
1,7,1,0,Non-elitist,55703.722457969096
1,7,2,0,Non-elitist,44446.69889928486
1,7,3,0,Non-elitist,49652.11264998806
1,7,4,0,Non-elitist,40819.83800472258
1,7,5,0,Non-elitist,41739.88515381447
1,7,6,0,Non-elitist,51477.58235048585
1,7,7,0,Non-elitist,45166.41999624307
1,7,8,0,Non-elitist,44730.89228735086
1,7,9,0,Non-elitist,45990.138157563924
1,7,10,0,Non-elitist,42986.86944355412
1,7,11,0,Non-elitist,48885.49500090743
1,7,12,0,Non-elitist,39059.049636025484
1,7,13,0,Non-elitist,51538.98641114648
1,7,14,0,Non-elitist,39041.98610758459
1,7,15,0,Non-elitist,44304.63553659712
1,7,16,0,Non-elitist,42693.80583360394
1,7,17,0,Non-elitist,44440.796485162624
1,7,18,0,Non-elitist,43124.25212795811
1,7,19,0,Non-elitist,44454.33462582396
2,6,0,0,Non-elitist,1887521899.607172
2,6,1,0,Non-elitist,1855756385.7901773
2,6,2,0,Non-elitist,2047226746.0759988
2,6,3,0,Non-elitist,1845896254.1175566
2,6,4,0,Non-elitist,1770362649.2176056
2,6,5,0,Non-elitist,2179071141.0649166
2,6,6,0,Non-elitist,2192564265.896347
2,6,7,0,Non-elitist,1645180527.8797436
2,6,8,0,Non-elitist,1771807586.8049464
2,6,9,0,Non-elitist,1897682166.9804745
2,6,10,0,Non-elitist,1962196553.9823432
2,6,11,0,Non-elitist,1955643131.8415453
2,6,12,0,Non-elitist,2000136673.8056712
2,6,13,0,Non-elitist,1814464017.8998823
2,6,14,0,Non-elitist,2496255857.0720677
2,6,15,0,Non-elitist,2325734267.8412185
2,6,16,0,Non-elitist,2254271664.984916
2,6,17,0,Non-elitist,1955970023.3651786
2,6,18,0,Non-elitist,1974986145.8188028
2,6,19,0,Non-elitist,2193242003.9539146
2,7,0,0,Non-elitist,1485813839.0394802
2,7,1,0,Non-elitist,1498151229.1913905
2,7,2,0,Non-elitist,1660984800.2909782
2,7,3,0,Non-elitist,1494925234.0511558
2,7,4,0,Non-elitist,1600613193.17054
2,7,5,0,Non-elitist,1674157575.1483638
2,7,6,0,Non-elitist,1276366310.6888103
2,7,7,0,Non-elitist,2062086218.120089
2,7,8,0,Non-elitist,1638524091.1048627
2,7,9,0,Non-elitist,1727901315.6545086
2,7,10,0,Non-elitist,1433570557.646312
2,7,11,0,Non-elitist,1480854067.1387696
2,7,12,0,Non-elitist,1530696156.6085672
2,7,13,0,Non-elitist,1563878603.5413787
2,7,14,0,Non-elitist,1508262720.2982335
2,7,15,0,Non-elitist,1641039361.5082026
2,7,16,0,Non-elitist,1630689101.656334
2,7,17,0,Non-elitist,1441725392.6654065
2,7,18,0,Non-elitist,1855104000.113841
2,7,19,0,Non-elitist,1946990639.2096043
3,6,0,0,Non-elitist,651299.8430145214
3,6,1,0,Non-elitist,580894.8256518538
3,6,2,0,Non-elitist,605792.9184720567
3,6,3,0,Non-elitist,638047.9558517981
3,6,4,0,Non-elitist,629968.7405652906
3,6,5,0,Non-elitist,670864.9118301432
3,6,6,0,Non-elitist,699234.4733995465
3,6,7,0,Non-elitist,623229.2340743459
3,6,8,0,Non-elitist,635841.0607522532
3,6,9,0,Non-elitist,656701.5750605072
3,6,10,0,Non-elitist,629441.6234121461
3,6,11,0,Non-elitist,578926.3042326653
3,6,12,0,Non-elitist,629872.8215997238
3,6,13,0,Non-elitist,626514.5533102563
3,6,14,0,Non-elitist,620068.531752033
3,6,15,0,Non-elitist,619509.4270270658
3,6,16,0,Non-elitist,610101.9757443585
3,6,17,0,Non-elitist,625647.2596520209
3,6,18,0,Non-elitist,639648.1398065093
3,6,19,0,Non-elitist,568510.7069928402
3,7,0,0,Non-elitist,524778.64987391
3,7,1,0,Non-elitist,621223.4193433303
3,7,2,0,Non-elitist,568283.7558423339
3,7,3,0,Non-elitist,652766.6359298186
