fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,0,DE,279195.35021759145
1,1,1,0,DE,244333.5016238874
1,1,2,0,DE,260565.0069204803
1,1,3,0,DE,237627.02253601953
1,1,4,0,DE,266953.15762810176
1,1,5,0,DE,249717.46703339476
1,1,6,0,DE,280608.59395261283
1,1,7,0,DE,245817.66501562667
1,1,8,0,DE,286167.72650725907
1,1,9,0,DE,285379.50555990473
1,1,10,0,DE,278608.01693382533
1,1,11,0,DE,232224.1966099909
1,1,12,0,DE,247776.41975951212
1,1,13,0,DE,275727.766565384
1,1,14,0,DE,231035.78101139294
1,1,15,0,DE,259738.71765649982
1,1,16,0,DE,241065.38199654635
1,1,17,0,DE,272137.9596943386
1,1,18,0,DE,285259.85805441916
1,1,19,0,DE,274320.4084457809
1,2,0,0,DE,328128.79773520806
1,2,1,0,DE,305472.9173491578
1,2,2,0,DE,305655.49545622326
1,2,3,0,DE,290675.5314039373
1,2,4,0,DE,291262.5182691614
1,2,5,0,DE,292434.53761911043
1,2,6,0,DE,275354.4229999026
1,2,7,0,DE,273235.10338661785
1,2,8,0,DE,310355.67443939653
1,2,9,0,DE,350666.60301031906
1,2,10,0,DE,271833.5019834652
1,2,11,0,DE,304321.06525562645
1,2,12,0,DE,292892.88033609616
1,2,13,0,DE,346441.56577364425
1,2,14,0,DE,314735.689366723
1,2,15,0,DE,318724.7452490402
1,2,16,0,DE,308075.54891599173
1,2,17,0,DE,292838.4101723399
1,2,18,0,DE,269030.2638910185
1,2,19,0,DE,308591.84249824565
1,3,0,0,DE,260841.79550027446
1,3,1,0,DE,256458.07827705308
1,3,2,0,DE,285631.853887165
1,3,3,0,DE,273303.36524539185
1,3,4,0,DE,252203.66310447658
1,3,5,0,DE,270122.4375718472
1,3,6,0,DE,263809.99070233473
1,3,7,0,DE,282270.66909359884
1,3,8,0,DE,290814.9572632925
1,3,9,0,DE,296047.18044100306
1,3,10,0,DE,295266.2104539315
1,3,11,0,DE,272316.3508599268
1,3,12,0,DE,260224.92578872672
1,3,13,0,DE,242922.88591710804
1,3,14,0,DE,269608.26899305696
1,3,15,0,DE,297606.11859865463
1,3,16,0,DE,279666.3836545506
1,3,17,0,DE,272226.94092463324
1,3,18,0,DE,300563.2349723816
1,3,19,0,DE,271649.89585833374
1,4,0,0,DE,300012.9689332521
1,4,1,0,DE,259815.0053399789
1,4,2,0,DE,265350.5449146996
1,4,3,0,DE,256816.69490989298
1,4,4,0,DE,277103.7853154014
1,4,5,0,DE,262931.2568218574
1,4,6,0,DE,277731.5881983603
1,4,7,0,DE,293228.2146267041
1,4,8,0,DE,282170.61264431244
1,4,9,0,DE,297820.61859058775
1,4,10,0,DE,261385.85147358864
1,4,11,0,DE,280451.3958609303
1,4,12,0,DE,256463.02478323973
1,4,13,0,DE,275963.1161857282
1,4,14,0,DE,298747.6111675885
1,4,15,0,DE,291496.62009975506
1,4,16,0,DE,263919.87290576356
1,4,17,0,DE,261590.54230476823
1,4,18,0,DE,273472.95040614763
1,4,19,0,DE,279205.43841759756
1,5,0,0,DE,265651.90844752
1,5,1,0,DE,245378.9311318811
1,5,2,0,DE,254828.00129757333
1,5,3,0,DE,238885.44422579903
1,5,4,0,DE,236478.2513832269
1,5,5,0,DE,223345.60958755383
1,5,6,0,DE,256527.46444631182
1,5,7,0,DE,255016.5724975351
1,5,8,0,DE,267493.56671762414
1,5,9,0,DE,245510.70719628813
1,5,10,0,DE,261484.94143121867
1,5,11,0,DE,223169.69554030933
1,5,12,0,DE,250962.20589460025
1,5,13,0,DE,247909.79016399456
1,5,14,0,DE,237635.9969132428
1,5,15,0,DE,262637.1739385795
1,5,16,0,DE,226734.29061824313
1,5,17,0,DE,245519.9963133049
1,5,18,0,DE,255863.9491466054
1,5,19,0,DE,246727.45399965977
1,6,0,0,DE,311297.366304424
1,6,1,0,DE,270304.3487765854
1,6,2,0,DE,287455.69558583276
1,6,3,0,DE,267879.3697856557
1,6,4,0,DE,248032.98183560005
1,6,5,0,DE,269728.55843902286
1,6,6,0,DE,273906.7208988363
1,6,7,0,DE,304387.42308543716
1,6,8,0,DE,283046.1982098393
1,6,9,0,DE,263473.9019285101
1,6,10,0,DE,229317.35763007242
1,6,11,0,DE,270080.9180538644
1,6,12,0,DE,294184.51924473635
1,6,13,0,DE,284832.66415253235
1,6,14,0,DE,296970.8111560476
1,6,15,0,DE,262592.909535335
1,6,16,0,DE,240647.56276919588
1,6,17,0,DE,258052.43260874666
1,6,18,0,DE,245723.13415688102
1,6,19,0,DE,290074.9451821116
1,7,0,0,DE,303474.4707456767
1,7,1,0,DE,274079.288476452
1,7,2,0,DE,304265.36642868456
1,7,3,0,DE,258845.6090542934
1,7,4,0,DE,269006.4201584211
1,7,5,0,DE,258342.22894523677
1,7,6,0,DE,284387.14042243664
1,7,7,0,DE,295084.07182790793
1,7,8,0,DE,271532.35936223686
1,7,9,0,DE,268362.4312136393
1,7,10,0,DE,253176.40110505078
1,7,11,0,DE,288490.8203634636
1,7,12,0,DE,269469.42181772506
1,7,13,0,DE,279635.7037353242
1,7,14,0,DE,290031.4352724913
1,7,15,0,DE,275233.5889851621
1,7,16,0,DE,285664.5117642633
1,7,17,0,DE,235764.06583967427
1,7,18,0,DE,269297.95904229046
1,7,19,0,DE,296044.14049318724
2,1,0,0,DE,6949555477.577129
2,1,1,0,DE,8404474788.000808
2,1,2,0,DE,8228500545.115059
2,1,3,0,DE,6711180381.63353
2,1,4,0,DE,7301364997.769228
2,1,5,0,DE,7190379114.2076435
2,1,6,0,DE,7660917600.113451
2,1,7,0,DE,8863454981.844591
2,1,8,0,DE,7789538083.301844
2,1,9,0,DE,8479336616.044484
2,1,10,0,DE,7361462430.6619
2,1,11,0,DE,6923469257.067932
2,1,12,0,DE,7341348842.853893
2,1,13,0,DE,5998873792.718078
2,1,14,0,DE,7149755054.603622
2,1,15,0,DE,6345096745.003397
2,1,16,0,DE,7064095241.333733
2,1,17,0,DE,7418838260.753618
2,1,18,0,DE,6594199111.795374
2,1,19,0,DE,7601222042.599722
2,2,0,0,DE,8305271842.326069
2,2,1,0,DE,6626170907.094857
2,2,2,0,DE,6557927835.797388
2,2,3,0,DE,6530427767.447292
2,2,4,0,DE,6741428869.102475
2,2,5,0,DE,7722033305.656887
2,2,6,0,DE,8123315065.455442
2,2,7,0,DE,8233764050.715047
2,2,8,0,DE,7904483135.505333
2,2,9,0,DE,7515087431.951241
2,2,10,0,DE,9861652463.23589
2,2,11,0,DE,7642412718.195157
2,2,12,0,DE,6115065970.407875
2,2,13,0,DE,7748270887.625627
2,2,14,0,DE,8732281772.532906
2,2,15,0,DE,8286945832.121044
2,2,16,0,DE,8283742916.180164
2,2,17,0,DE,7795672181.176109
2,2,18,0,DE,7811368280.971369
2,2,19,0,DE,9521057698.636044
2,3,0,0,DE,7654666471.382467
2,3,1,0,DE,8918154476.280975
2,3,2,0,DE,9284250593.358418
2,3,3,0,DE,5512326735.607381
2,3,4,0,DE,5725006480.054292
2,3,5,0,DE,7776831040.614682
2,3,6,0,DE,6730792054.832395
2,3,7,0,DE,7836045135.028484
2,3,8,0,DE,7065156502.84379
2,3,9,0,DE,6760153156.734797
2,3,10,0,DE,5933874901.789513
2,3,11,0,DE,6918627307.250484
2,3,12,0,DE,7280057012.36418
2,3,13,0,DE,5762508646.053436
2,3,14,0,DE,7271132774.15306
2,3,15,0,DE,8236556542.823395
2,3,16,0,DE,6981813403.954594
2,3,17,0,DE,6175581651.000654
2,3,18,0,DE,7508685100.887539
2,3,19,0,DE,8565425862.939659
2,4,0,0,DE,5185553386.692445
2,4,1,0,DE,6307772800.437323
2,4,2,0,DE,7220246921.153488
2,4,3,0,DE,7767767233.062446
2,4,4,0,DE,6149387074.972043
2,4,5,0,DE,6582128648.553046
2,4,6,0,DE,7424236417.402683
2,4,7,0,DE,7947850513.387621
2,4,8,0,DE,7166907001.515199
2,4,9,0,DE,7878829566.330038
2,4,10,0,DE,7976501946.946127
2,4,11,0,DE,6566532878.893599
2,4,12,0,DE,6129883872.9616585
2,4,13,0,DE,6543132979.308519
2,4,14,0,DE,8395771712.030678
2,4,15,0,DE,8933019356.242813
2,4,16,0,DE,9301496048.86525
2,4,17,0,DE,6736907033.506147
