fid,iid,rep,a1_budget,algname,achieved_auc
1,6,0,0,BFGS,49611.05890190572
1,6,1,0,BFGS,62757.81229025786
1,6,2,0,BFGS,23403.44784145248
1,6,3,0,BFGS,59018.0090735432
1,6,4,0,BFGS,76970.12906200346
1,6,5,0,BFGS,60134.54496336632
1,6,6,0,BFGS,65282.28057224848
1,6,7,0,BFGS,52276.38316387866
1,6,8,0,BFGS,65865.09546168479
1,6,9,0,BFGS,68560.66892012884
1,6,10,0,BFGS,45973.31578485287
1,6,11,0,BFGS,44244.36746342932
1,6,12,0,BFGS,55698.819510235975
1,6,13,0,BFGS,51290.92531751106
1,6,14,0,BFGS,54872.558104209136
1,6,15,0,BFGS,43787.177951900536
1,6,16,0,BFGS,66058.57591315075
1,6,17,0,BFGS,61505.73056170728
1,6,18,0,BFGS,36309.486090578495
1,6,19,0,BFGS,59003.023453962254
1,7,0,0,BFGS,75715.90498620989
1,7,1,0,BFGS,85981.19609608337
1,7,2,0,BFGS,55625.35453186134
1,7,3,0,BFGS,56620.056131083424
1,7,4,0,BFGS,57361.492847953465
1,7,5,0,BFGS,58790.180120588266
1,7,6,0,BFGS,41416.77713931855
1,7,7,0,BFGS,40620.162281920624
1,7,8,0,BFGS,67438.25359154464
1,7,9,0,BFGS,57808.002190764026
1,7,10,0,BFGS,71117.55355886545
1,7,11,0,BFGS,80756.89239707147
1,7,12,0,BFGS,80965.57776011039
1,7,13,0,BFGS,87102.16803676296
1,7,14,0,BFGS,64435.97314743286
1,7,15,0,BFGS,64036.980897070636
1,7,16,0,BFGS,38494.2163974943
1,7,17,0,BFGS,46941.54292359072
1,7,18,0,BFGS,63079.599122912725
1,7,19,0,BFGS,53603.59102757386
2,6,0,0,BFGS,2227808166.4094334
2,6,1,0,BFGS,52843024273.37104
2,6,2,0,BFGS,31962396564.31324
2,6,3,0,BFGS,20970528239.915207
2,6,4,0,BFGS,6588348448.388247
2,6,5,0,BFGS,6480516160.349931
2,6,6,0,BFGS,24526437514.576332
2,6,7,0,BFGS,15510801954.213682
2,6,8,0,BFGS,7425095901.529871
2,6,9,0,BFGS,28007300391.891716
2,6,10,0,BFGS,48723793995.01805
2,6,11,0,BFGS,25153237665.647343
2,6,12,0,BFGS,27886715827.80258
2,6,13,0,BFGS,10303261786.448854
2,6,14,0,BFGS,22097861700.858437
2,6,15,0,BFGS,10932999338.54221
2,6,16,0,BFGS,60036240600.221436
2,6,17,0,BFGS,12152225317.08268
2,6,18,0,BFGS,13658315611.210945
2,6,19,0,BFGS,6557800848.676154
2,7,0,0,BFGS,3656634274.603389
2,7,1,0,BFGS,24435619605.548096
2,7,2,0,BFGS,4347541474.268799
2,7,3,0,BFGS,4443514802.922803
2,7,4,0,BFGS,8905541976.69484
2,7,5,0,BFGS,28769176034.1541
2,7,6,0,BFGS,5135440126.110413
2,7,7,0,BFGS,7290023169.987857
2,7,8,0,BFGS,6196540475.367601
2,7,9,0,BFGS,17154130151.292181
2,7,10,0,BFGS,19521608475.763885
2,7,11,0,BFGS,22199801460.142345
2,7,12,0,BFGS,17670066741.619934
2,7,13,0,BFGS,5800088319.82024
2,7,14,0,BFGS,16456310810.251133
2,7,15,0,BFGS,5868704605.535677
2,7,16,0,BFGS,19366200684.224754
2,7,17,0,BFGS,4169565342.4427238
2,7,18,0,BFGS,5593720452.238574
2,7,19,0,BFGS,7086084085.224628
3,6,0,0,BFGS,1782761.1286761924
3,6,1,0,BFGS,3835182.2654927396
3,6,2,0,BFGS,2376264.021993783
3,6,3,0,BFGS,2382800.0510210935
3,6,4,0,BFGS,2726813.60681111
3,6,5,0,BFGS,3107694.4325570464
3,6,6,0,BFGS,1918334.9176910287
3,6,7,0,BFGS,1755788.0308040099
3,6,8,0,BFGS,2303399.2228831523
3,6,9,0,BFGS,2311180.8744036984
3,6,10,0,BFGS,2359567.8443853944
3,6,11,0,BFGS,2442183.952287605
3,6,12,0,BFGS,3978533.2047418146
3,6,13,0,BFGS,3263003.4452034887
3,6,14,0,BFGS,5608814.954390258
3,6,15,0,BFGS,1455180.5840386185
3,6,16,0,BFGS,1897669.0365209756
3,6,17,0,BFGS,2129355.375752196
3,6,18,0,BFGS,2111574.7023188677
3,6,19,0,BFGS,1327039.477929412
3,7,0,0,BFGS,1968196.8772889585
3,7,1,0,BFGS,2920755.2889598813
3,7,2,0,BFGS,2075048.5321461845
3,7,3,0,BFGS,2045967.9167402484
3,7,4,0,BFGS,2082236.9211934926
3,7,5,0,BFGS,2105328.1950822435
3,7,6,0,BFGS,1953017.9347746207
3,7,7,0,BFGS,1385278.5390635165
3,7,8,0,BFGS,2036547.2569453036
3,7,9,0,BFGS,2369590.5881726877
3,7,10,0,BFGS,2715752.774062068
3,7,11,0,BFGS,3349302.4445843752
3,7,12,0,BFGS,2726239.539103789
3,7,13,0,BFGS,2598985.208485624
3,7,14,0,BFGS,2174363.350513822
3,7,15,0,BFGS,1883656.9206940387
3,7,16,0,BFGS,1573100.8783969777
3,7,17,0,BFGS,2473324.294193048
3,7,18,0,BFGS,2264030.922353647
3,7,19,0,BFGS,1781299.1515141833
4,6,0,0,BFGS,4161982.030219757
4,6,1,0,BFGS,2759216.5309111234
4,6,2,0,BFGS,3059562.651588115
4,6,3,0,BFGS,5785801.038115662
4,6,4,0,BFGS,3704512.1862055
4,6,5,0,BFGS,3373570.586624386
4,6,6,0,BFGS,2120540.2346549435
4,6,7,0,BFGS,3713753.498329481
4,6,8,0,BFGS,3042229.8011884443
4,6,9,0,BFGS,3290361.7666954068
4,6,10,0,BFGS,5994505.12615151
4,6,11,0,BFGS,3243545.4729448017
4,6,12,0,BFGS,5444725.442228314
4,6,13,0,BFGS,4010010.912710266
4,6,14,0,BFGS,4059356.2107118955
4,6,15,0,BFGS,3867907.5342504294
4,6,16,0,BFGS,2623007.7736449037
4,6,17,0,BFGS,3219803.6125693456
4,6,18,0,BFGS,3602578.4379738243
4,6,19,0,BFGS,1916572.4090423067
4,7,0,0,BFGS,3397984.2377124024
4,7,1,0,BFGS,3370243.1064600423
4,7,2,0,BFGS,2532308.120417221
4,7,3,0,BFGS,7090408.284727924
4,7,4,0,BFGS,3933134.7675526175
4,7,5,0,BFGS,4659791.416048406
4,7,6,0,BFGS,3854670.9965503765
4,7,7,0,BFGS,2584509.9162385412
4,7,8,0,BFGS,2542156.3001289954
4,7,9,0,BFGS,5911335.433518256
4,7,10,0,BFGS,4999129.0363983065
4,7,11,0,BFGS,5556318.66936519
4,7,12,0,BFGS,2454791.7039092826
4,7,13,0,BFGS,3970486.107143373
4,7,14,0,BFGS,6439271.798522212
4,7,15,0,BFGS,5896562.581554141
4,7,16,0,BFGS,2184455.5894480664
4,7,17,0,BFGS,3205184.929481652
4,7,18,0,BFGS,3445349.527676302
4,7,19,0,BFGS,1890113.2832607375
5,6,0,0,BFGS,118026.93644676542
5,6,1,0,BFGS,103198.73339196404
5,6,2,0,BFGS,96671.93271175055
5,6,3,0,BFGS,94955.23192813761
5,6,4,0,BFGS,124792.26785911643
5,6,5,0,BFGS,128350.61105868833
5,6,6,0,BFGS,85703.55977207622
5,6,7,0,BFGS,102309.87405427611
5,6,8,0,BFGS,108172.67183457188
5,6,9,0,BFGS,117924.71124410623
5,6,10,0,BFGS,110144.52948783999
5,6,11,0,BFGS,114747.22428217494
5,6,12,0,BFGS,93560.98770069594
5,6,13,0,BFGS,133974.61520237036
5,6,14,0,BFGS,95147.45893947664
5,6,15,0,BFGS,98081.14886257387
5,6,16,0,BFGS,107917.81491880154
5,6,17,0,BFGS,120972.48433526178
5,6,18,0,BFGS,108623.54520305406
5,6,19,0,BFGS,111023.78152478299
5,7,0,0,BFGS,112300.22870427324
5,7,1,0,BFGS,94807.16089199306
5,7,2,0,BFGS,92340.31885501949
5,7,3,0,BFGS,108538.97975072655
5,7,4,0,BFGS,110924.90358583027
5,7,5,0,BFGS,119029.52246053526
5,7,6,0,BFGS,91932.05019031883
5,7,7,0,BFGS,88451.32554990807
5,7,8,0,BFGS,117483.63083646758
5,7,9,0,BFGS,94972.60625440636
5,7,10,0,BFGS,112184.33282906332
5,7,11,0,BFGS,102942.5531076026
5,7,12,0,BFGS,105903.79152745372
5,7,13,0,BFGS,126070.53184904686
5,7,14,0,BFGS,90964.56548954007
5,7,15,0,BFGS,84832.54684963576
5,7,16,0,BFGS,116083.3961540237
5,7,17,0,BFGS,110411.3656045348
5,7,18,0,BFGS,105597.38911050127
5,7,19,0,BFGS,111061.02777991878
6,6,0,0,BFGS,216814567.62708354
6,6,1,0,BFGS,819653007.9065986
6,6,2,0,BFGS,1136970745.093023
6,6,3,0,BFGS,460173827.3249175
6,6,4,0,BFGS,2034878590.5686817
6,6,5,0,BFGS,1316753216.5820193
6,6,6,0,BFGS,1043922668.1011856
6,6,7,0,BFGS,1124517816.5742002
6,6,8,0,BFGS,300082066.5355305
6,6,9,0,BFGS,2119183244.7881937
6,6,10,0,BFGS,295188448.431758
6,6,11,0,BFGS,2186583477.8964834
6,6,12,0,BFGS,2107487749.192874
6,6,13,0,BFGS,3351004592.0392237
6,6,14,0,BFGS,1035131459.1171627
6,6,15,0,BFGS,2145972822.4154527
6,6,16,0,BFGS,342464343.3149988
6,6,17,0,BFGS,1108779063.5047798
6,6,18,0,BFGS,2005213430.2556849
6,6,19,0,BFGS,2045910446.4392862
6,7,0,0,BFGS,1048873679.0653608
6,7,1,0,BFGS,1832844457.7640464
6,7,2,0,BFGS,1165209341.6695492
6,7,3,0,BFGS,1221780546.8187826
6,7,4,0,BFGS,1158232400.2490804
6,7,5,0,BFGS,570145220.9832091
6,7,6,0,BFGS,1121005718.650385
6,7,7,0,BFGS,1189546124.7052636
6,7,8,0,BFGS,123963134.68580751
6,7,9,0,BFGS,1137708691.871964
6,7,10,0,BFGS,216219894.48580864
6,7,11,0,BFGS,198773863.99890983
6,7,12,0,BFGS,953651526.5457089
6,7,13,0,BFGS,1060847095.121583
6,7,14,0,BFGS,2075608855.09818
6,7,15,0,BFGS,1108580297.0714648
6,7,16,0,BFGS,1820383155.7648256
6,7,17,0,BFGS,1211173358.719552
6,7,18,0,BFGS,1212354205.6346498
6,7,19,0,BFGS,120805710.1543876
7,6,0,0,BFGS,5813143.945574156
7,6,1,0,BFGS,4956245.4284492005
7,6,2,0,BFGS,2992519.579581416
7,6,3,0,BFGS,4112429.212541188
7,6,4,0,BFGS,6848161.558694653
7,6,5,0,BFGS,4465811.64293927
7,6,6,0,BFGS,3903443.6727803014
7,6,7,0,BFGS,5166895.521232031
7,6,8,0,BFGS,4769924.696661943
7,6,9,0,BFGS,6207591.706710547
7,6,10,0,BFGS,4219778.764085096
7,6,11,0,BFGS,6659352.598116906
7,6,12,0,BFGS,4031918.8650756944
7,6,13,0,BFGS,3414143.8159293095
7,6,14,0,BFGS,3042248.542979805
7,6,15,0,BFGS,2120035.444336391
7,6,16,0,BFGS,7143078.654645189
7,6,17,0,BFGS,3914610.8763821563
7,6,18,0,BFGS,4847581.212431293
7,6,19,0,BFGS,8621076.698906252
7,7,0,0,BFGS,2691080.917530625
7,7,1,0,BFGS,2130562.649518552
7,7,2,0,BFGS,3432611.555981729
7,7,3,0,BFGS,6936133.517660638
7,7,4,0,BFGS,4646475.611563513
7,7,5,0,BFGS,4632868.413864851
7,7,6,0,BFGS,4208182.408588404
7,7,7,0,BFGS,3659417.8982279166
7,7,8,0,BFGS,6586358.404707091
7,7,9,0,BFGS,5122626.029343933
7,7,10,0,BFGS,3519353.601030153
7,7,11,0,BFGS,4194322.547394814
7,7,12,0,BFGS,4823043.620726813
7,7,13,0,BFGS,7097622.383739391
7,7,14,0,BFGS,6397389.891150061
7,7,15,0,BFGS,6253673.239577303
7,7,16,0,BFGS,4105521.3521156455
7,7,17,0,BFGS,2962075.328598867
7,7,18,0,BFGS,3234800.093701127
7,7,19,0,BFGS,5807611.855437413
8,6,0,0,BFGS,1233844474.3780675
8,6,1,0,BFGS,1312567286.453128
8,6,2,0,BFGS,712057028.0101595
8,6,3,0,BFGS,881462300.7867193
8,6,4,0,BFGS,1043360609.4911125
8,6,5,0,BFGS,655467104.4715673
8,6,6,0,BFGS,1091956272.2192645
8,6,7,0,BFGS,636426643.644146
8,6,8,0,BFGS,1371530173.9881954
8,6,9,0,BFGS,1464719626.6494045
8,6,10,0,BFGS,1246479319.8321815
8,6,11,0,BFGS,1139160708.3555012
8,6,12,0,BFGS,935720162.2417567
8,6,13,0,BFGS,1163479899.81743
8,6,14,0,BFGS,1189099624.9555793
8,6,15,0,BFGS,829032478.019142
8,6,16,0,BFGS,620116088.3060055
8,6,17,0,BFGS,399844239.08587253
8,6,18,0,BFGS,1374812977.6855087
8,6,19,0,BFGS,796160602.5539696
8,7,0,0,BFGS,524956792.0451947
8,7,1,0,BFGS,872095763.4855537
8,7,2,0,BFGS,469951018.3319292
8,7,3,0,BFGS,557029494.8411107
8,7,4,0,BFGS,1253142310.9953861
8,7,5,0,BFGS,697537650.2391037
8,7,6,0,BFGS,1029548224.6986494
8,7,7,0,BFGS,848147528.6380172
8,7,8,0,BFGS,868848703.7283766
8,7,9,0,BFGS,1531087060.3047388
8,7,10,0,BFGS,603023128.77702
8,7,11,0,BFGS,923025777.4254429
8,7,12,0,BFGS,1061323668.986723
8,7,13,0,BFGS,592904377.7913072
8,7,14,0,BFGS,891342861.3278651
8,7,15,0,BFGS,649761823.0656466
8,7,16,0,BFGS,827068988.099843
8,7,17,0,BFGS,668997629.2681404
8,7,18,0,BFGS,671430207.7649026
8,7,19,0,BFGS,366447488.3659874
9,6,0,0,BFGS,432612908.75992
9,6,1,0,BFGS,517080386.44919276
9,6,2,0,BFGS,235469005.80686444
9,6,3,0,BFGS,287124686.7725407
9,6,4,0,BFGS,678680627.272435
9,6,5,0,BFGS,510079147.29748106
9,6,6,0,BFGS,409455498.99119425
9,6,7,0,BFGS,736791934.3023639
9,6,8,0,BFGS,481912014.8168572
9,6,9,0,BFGS,727408164.5647421
9,6,10,0,BFGS,461274928.03017616
9,6,11,0,BFGS,752048453.3124437
