fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.12942586829392594,0.005140635717329332,0.16666666666666666,0.902547320738605,2.1481719455402554e-07,1.6146476842530356e-08,9.535124435780356e-09,0.0005022492844500425,0.0,0.9999999999999999,0.11467889908256892,0.056701030927834975,0.4976606747106622,0.1725300961241354,0.22613956706139882,0.24253293492635242,0.23299935781240655,0.1757523979644131,0.2192220148205809,0.22310617848353176,0.23661928762791007,0.23506493356604496,0.262457994935,0.228094750619662,0.20822623954080943,0.199970974179578,0.2253877825692835,0.18387410841545293,0.15889444928725283,0.6562771456102392,0.13447432762836184,2.695206671481809e-07,0.16246498599439776,0.4285714285714288,0.8348128589971111,0.8043992863418303,0.9311940107028454,0.31894457434970824,0.6557107476047357,0.0,0.6399999999999997,0.0,0.6400000000000001,0.4405594405594405,0.4399999999999995,0.441071026974111,1.085415721866628e-12,0.7570935838966303,0.018007793724542646,0.8607385066623314,0.037793581392056776,0.09343465570697285
1,1,1,1,0.11677134253138147,0.003655054084809956,0.16666666666666666,0.8899476446020149,2.1499637502202935e-07,1.4206397948393448e-08,9.421884511188947e-09,0.0005752662604708257,0.0,0.9999999999999999,0.16972477064220198,0.11340206185567016,0.4689203925845148,0.11563234831316827,0.11428322061536178,0.1812430433733191,0.19800594389637505,0.10947093506933137,0.13355930520710613,0.17923408912648275,0.21337480552729837,0.18741368198774122,0.16146005862940527,0.17118570638540653,0.17734766663220658,0.14394126089847203,0.1490459696031915,0.14684272373265828,0.14194446150933193,0.6909893711818396,0.12469437652811734,3.1450727881578596e-07,0.16246498599439776,0.2976190476190479,0.8718242760416981,0.8748682093981905,0.9630905865819486,0.2162232662274498,0.6405157868996496,0.0,0.4533333333333331,0.0,0.4533333333333333,0.22377622377622372,0.2799999999999999,0.2682856225559083,1.236586937238669e-12,0.6190739200179854,0.013955262274906283,0.7032479283324751,0.03528348288759371,0.032370186194678546
1,1,2,1,0.12874581989696693,0.005568039197454626,0.0,0.8767692965542444,2.178361719638966e-07,1.8527433734672634e-08,9.226641144843473e-09,0.0004099129102555896,0.0,0.9999999999999999,0.24311926605504597,0.2164948453608247,0.3811868997783796,0.12815275580449725,0.10561102171694436,0.16150679998102302,0.16805628858099775,0.11932046046173217,0.1109545764660449,0.16245742168364008,0.1814723660976676,0.19031266847606376,0.14397333937794354,0.1412095764395026,0.13653855617502186,0.14480606035813082,0.11753678961771796,0.11927074745595712,0.09704086538586443,0.7296121152093797,0.1393643031784841,3.3108916481931514e-07,0.15966386554621848,0.39285714285714324,0.857739973271813,0.8315863326600876,0.9436500942064683,0.30954223380036494,0.6180365240627312,0.0,0.5199999999999998,0.0,0.52,0.20279720279720262,0.33333333333333315,0.20596073312666546,1.0891352245295602e-12,0.7682523100167381,0.024846589479021106,0.8510116366040178,0.03846634386752588,0.03204228128481571
1,1,3,1,0.1368708548690946,0.00769623212154236,0.16666666666666666,0.905654517813611,2.1585806320866762e-07,1.3893897095595909e-08,9.811853553671136e-09,0.0006176673533172523,0.0,0.9999999999999999,0.16513761467889912,0.16494845360824734,0.30299471520845567,0.2283984471285032,0.16923748046025378,0.21886491072800596,0.20296349570065453,0.21377392642940707,0.18215859416642743,0.21538063701546295,0.21057625160823745,0.30121457931831364,0.22613226156661326,0.22329817225002302,0.19725219607575417,0.2542311757815596,0.21009957872712937,0.1993799440363273,0.1548087216648909,0.6928126291110046,0.1320293398533008,2.695206671481809e-07,0.15966386554621848,0.3095238095238102,0.9064059633536896,0.7797124435983704,0.9309594125830625,0.36909542257131966,0.7079204491511671,0.0,0.7866666666666662,0.0,0.7866666666666666,0.16783216783216767,0.33333333333333315,0.15837276336542117,1.0357337934403156e-12,0.47879273108046455,0.023607250699969124,0.6692724762150115,0.03180679554336406,0.07347839389593959
1,1,4,1,0.13473198990670224,0.006805437064256998,0.0,0.8806155121199869,2.130957725163213e-07,2.892306632264664e-08,1.0873141312393834e-08,0.00028605518819626544,0.0,0.9999999999999999,0.2522935779816514,0.17525773195876293,0.5106022052586937,0.03111862544330324,0.08014009754585383,0.1347393916410461,0.16866519710386418,0.060838511731808986,0.1053387226919188,0.14042943610449354,0.1927443192664986,0.13561224895503365,0.15457983605565484,0.1517978828261216,0.17407424705321484,0.127847469658809,0.15289356523428366,0.14146968041515606,0.15292738944526785,0.5990668812488376,0.1222493887530562,1.7821747344606378e-07,0.15686274509803916,0.27380952380952417,0.8334000187550483,0.901470618283021,0.9624513346743253,0.1866104108867782,0.6060058847295733,0.0,0.2533333333333329,0.0,0.25333333333333335,0.26573426573426573,0.2266666666666668,0.37169814505375814,1.0346710783937634e-12,0.40524130120509566,0.014295190827140487,0.4674762531795439,0.022546751350435813,0.03259465918044814
1,1,5,1,0.13485612252677168,0.007931184708868052,0.0,0.8884506364893681,2.15552061177702e-07,2.192615330685838e-08,9.844589049109396e-09,0.0003600524289561949,0.0,0.9999999999999999,0.18348623853211027,0.15463917525773185,0.3807633587786261,0.11502094912343275,0.0991931067790901,0.1299912478262656,0.11898701767427022,0.13419131862620548,0.10451085883491029,0.1298721109315213,0.13363820814895377,0.20406282684207966,0.16601244630359258,0.14060569345413199,0.11823396608631231,0.18471116820005085,0.14097765563955,0.11859757567073548,0.0788079018897373,0.7480217235952424,0.13691931540342306,3.1450727881578596e-07,0.15966386554621848,0.4404761904761907,0.7693946800039484,0.9334692716656363,0.9728885060705279,0.11846997991528296,0.6648476664949331,0.0,0.3066666666666665,0.0,0.3066666666666667,0.15384615384615388,0.13333333333333353,0.2653057307112762,1.0862127581515419e-12,0.4849746610136571,0.017291968644362856,0.5562196439883079,0.026234889447815306,0.05058483374515079
1,1,6,1,0.1295369956453527,0.005761252531514311,0.0,0.8964131236569737,2.14098375221057e-07,5.110770207600535e-09,1.0527505059509457e-08,0.0019691760979218217,0.0,0.9999999999999999,0.23853211009174313,0.13917525773195866,0.5936332629527366,0.11240926461753808,0.09238662983214085,0.15131164486103776,0.15558029242902705,0.09206751097239407,0.10597620406832409,0.16345397880264523,0.17876697565340782,0.20853948538434564,0.16721188930314812,0.16953786318052122,0.16279682263873507,0.15389747092409367,0.15103659715530093,0.16154947493181882,0.13576601886828077,0.714252150755954,0.1320293398533008,2.4311455933100976e-07,0.15686274509803916,0.38095238095238093,0.7287536385488922,0.8847941524593068,0.960057889991889,0.16226757651308443,0.7044184972879429,0.0,0.573333333333333,0.0,0.5733333333333333,0.24475524475524477,0.23999999999999988,0.3285602484437697,1.1066700227976706e-12,0.4770445735995129,0.019348053129056048,0.5705356656733304,0.02525669812539935,0.05014962890390729
1,1,7,1,0.12095140095423146,0.003962381424736433,0.16666666666666666,0.9208675942763324,2.161070896235942e-07,5.915235422470564e-08,9.02944768494024e-09,6.356364746363188e-05,0.0,0.9999999999999999,0.16972477064220198,0.13917525773195866,0.38411564073412363,0.10340232756687251,0.11642821683663518,0.14475615850550005,0.15878964176789356,0.10293821134220293,0.10485681208302355,0.13322078069409993,0.16011571423695026,0.19706651105518092,0.1852745467145951,0.15898191368930048,0.1617665856881615,0.1522794339553878,0.13722856251709992,0.11741154536766163,0.10217359890179745,0.6330926496809366,0.12469437652811734,4.2786926281239655e-07,0.1736694677871148,0.35714285714285765,0.884738103389143,0.9091299439951861,0.9833574537684733,0.12362343975889722,0.7093566023972306,0.0,0.32,0.0,0.3200000000000001,0.20979020979020976,0.20000000000000018,0.3055555555555554,1.070803389976536e-12,0.4932382929927303,0.024759248865943065,0.5586981967752424,0.025161974828997558,0.02740044268604673
1,1,8,1,0.11784138551563553,0.0045375639519591345,0.16666666666666666,0.8703671613433145,2.1708091237955335e-07,2.5534528861240044e-08,1.066548985507161e-08,0.00032795447513192,0.0,0.9999999999999999,0.10091743119266061,0.17010309278350516,0.11767247587498209,0.12237761942908232,0.20180741205600428,0.23995016967528782,0.25176789492956897,0.12710796186625606,0.18960862020730418,0.22720741976673642,0.2466393930003683,0.16237258132376153,0.2138467450746433,0.19695033438321718,0.19897488484590786,0.12439597989753481,0.1665529208788391,0.1552707921231149,0.1369479395420523,0.7243847014463491,0.1222493887530562,2.3088243763938702e-07,0.16526610644257705,0.27380952380952417,0.7922475874288066,0.8757295205373588,0.9317587367985656,0.2408098664269679,0.6840550279491266,0.0,0.23999999999999982,0.0,0.24000000000000005,0.32167832167832155,0.29333333333333345,0.3990319247294282,1.0981683024252536e-12,0.6964305663613363,0.026905795269875167,0.7929244942255482,0.047052940048215766,0.04239578392125728
1,1,9,1,0.11669394492743114,0.0035610611014457983,0.0,0.8995737267701202,2.1656933048583697e-07,2.2660563787326845e-08,9.766269057767497e-09,0.0003420991321538217,0.0,0.9999999999999999,0.11926605504587157,0.09793814432989693,0.3450773145429634,0.20691922946771935,0.1740232332418944,0.2086310837464319,0.2259689660809603,0.21973845928007152,0.180605590088868,0.21410622601806484,0.23457125361531217,0.27415619797106017,0.2216896605579085,0.20330791203741594,0.21046269501383896,0.2534361367704763,0.2010608220743616,0.18968910922573634,0.1718452439594541,0.6266436023236905,0.1271393643031785,3.4853356123180487e-07,0.1792717086834734,0.22619047619047628,0.8791181184342749,0.8147622789986642,0.9437950117279383,0.3154083650445253,0.7023247612916002,0.0,0.6933333333333329,0.0,0.6933333333333331,0.1608391608391608,0.23999999999999988,0.20079864827120864,1.2998184825085211e-12,0.8820309519699161,0.027938565568171914,0.9999999999999999,0.035120274840617124,0.07347073293786524
