fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.08785735249132692,0.004901597732214909,0.125,0.9306125457624992,2.3861944511717536e-07,5.97051081350071e-11,1.316751637995352e-08,0.10351011798447766,0.0,0.9999999999999999,0.11416490486257926,0.06235565819861438,0.4706949926064617,0.06770802559016159,0.07469802456028274,0.08681573125409792,0.09177747555461935,0.07093159711063074,0.07861903571271561,0.09914165873722314,0.1132781717164113,0.30357726695128484,0.3163954396091123,0.3147273111210964,0.31011710580069174,0.3025396877198857,0.32695858884946116,0.3314325170844542,0.33562642094192785,0.6182932337481759,0.11398963730569943,3.8803020126731704e-07,0.12386706948640493,0.3902439024390243,0.7854721861049425,0.8595481133239318,0.9813547767894191,0.2221127089695049,0.7359609614910445,0.0,0.3414634146341463,0.1855670103092782,0.4697145061728394,0.12820512820512814,0.12820512820512814,0.13590744488743342,5.6925350656383216e-08,0.365513558827633,0.1300297001816159,0.4199124876018793,0.13399647892731256,0.11522256544276979
1,1,1,1,0.08330323683130675,0.004009301899372804,0.125,0.9273230622202285,2.386763929153404e-07,4.060866490465175e-09,1.3303689556928512e-08,0.0014576703796715352,0.0,0.9999999999999999,0.10782241014799161,0.03926096997690534,0.59958773905409,0.07778190912673555,0.04504470460913629,0.056261487615398176,0.058344322024334594,0.07902774420581449,0.041604081166081275,0.05775811691129551,0.07418692793537329,0.32123399706354494,0.30585215637574015,0.303395505280067,0.29641777388658586,0.30918118250386273,0.30148474333987574,0.3020342576314555,0.30759524130323757,0.6128261835859936,0.11398963730569943,5.417039152838213e-07,0.1268882175226586,0.2520325203252036,0.801229592901767,0.9192337455905815,0.9911835624136698,0.12075430767407375,0.7473664599661298,0.0,0.2439024390243905,0.04123711340206171,0.5868736383442263,0.0801282051282051,0.0673076923076923,0.18516085753416994,1.8834049120097077e-08,0.3739681945889648,0.0979403190020067,0.43409345941309146,0.12509696866821485,0.1274286157868884
1,1,2,1,0.0870790736142118,0.004934084534047861,0.125,0.9141759625777549,2.411047413774316e-07,5.955975801045257e-09,1.2338566859380321e-08,0.0008791803028327603,0.0,0.9999999999999999,0.12262156448202956,0.06235565819861438,0.5058946181423603,0.0788504170019741,0.07019932101038412,0.0832409835610442,0.08115096293228652,0.07922573931807747,0.06824846204488871,0.09069583079920135,0.09869484610125223,0.3086227517731738,0.30992063510744716,0.3087535192430447,0.2988000100578754,0.30264162632701086,0.3135352954453704,0.3188277397525838,0.3184394074721889,0.6505993722583261,0.12176165803108807,5.127387384192382e-07,0.1268882175226586,0.39837398373983746,0.7712963721005233,0.8739027119933915,0.9780716808847929,0.2044110344707652,0.742054887605256,0.0,0.2439024390243905,0.08247422680412347,0.5056042884990252,0.06089743589743582,0.038461538461538367,0.2341651695985486,2.191815322276529e-08,0.41429557777130177,0.08935819585345621,0.47294514660846915,0.13638174649419396,0.15438597415576424
1,1,3,1,0.09698864126825009,0.006648332123881554,0.125,0.928159151122779,2.407583403302528e-07,7.476684131061103e-09,1.3838624021693434e-08,0.0007711535704064786,0.0,0.9999999999999999,0.06976744186046506,0.08083140877598152,0.2124368704680754,0.028453692533212893,0.03463155684505287,0.04414384578796543,0.06727353442611073,0.031540125172654476,0.03931737986653333,0.05950476501059748,0.09485879398346675,0.2864691147069268,0.29900541065700936,0.29514606297401424,0.30362665370424746,0.29140966004783875,0.3163486177950866,0.32084119144644485,0.33980250663887857,0.7266860565666198,0.12176165803108807,3.666631765421722e-07,0.11480362537764353,0.6097560975609757,0.7682116670421433,0.8758142669196047,0.977044642411431,0.20196366110536484,0.7791956721057616,0.0,0.25609756097560965,0.08247422680412347,0.5226608187134502,0.24999999999999994,0.09615384615384602,0.31519099520066296,2.244430348117763e-08,0.46451308687274695,0.09890745929756434,0.5128187931581366,0.11277043461680895,0.11556778854756482
1,1,4,1,0.0932322409343109,0.005876836479951403,0.125,0.9149160245803583,2.3757452462647523e-07,9.026924353749044e-10,1.3701070911236512e-08,0.0071747977146182675,0.0,0.9999999999999999,0.09936575052854117,0.03233256351039261,0.6140601341120482,0.06255201173840935,0.0551238592115062,0.06175294399055864,0.03848248529317688,0.06237432664684778,0.0457709932942984,0.056699876214716505,0.03720292526846314,0.35033387159786844,0.3546168413384533,0.35068905795090277,0.32626569625704316,0.3290083723136893,0.33736842010545853,0.3366356132463817,0.3166085408698023,0.6982829643354567,0.11658031088082897,3.666631765421722e-07,0.11480362537764353,0.4959349593495932,0.7921559028097214,0.9387910229657486,0.9896429235239905,0.15232609486388454,0.6993506996513144,0.0,0.4329268292682924,0.1237113402061859,0.6790123456790119,0.15064102564102555,0.05448717948717931,0.31799833177151443,1.3024589917602489e-08,0.29920150865967726,0.0741054315697617,0.33832566129265285,0.07993911020936642,0.12019193116295827
1,1,5,1,0.0945004997582086,0.006352519230103307,0.0,0.9049110653533897,2.38793051730237e-07,3.757736962334638e-08,1.3395960569593956e-08,5.213754656278568e-05,0.0,0.9999999999999999,0.0951374207188161,0.07621247113163981,0.32529952444138804,0.07163792651121953,0.061944288901379874,0.09180665694208445,0.08527916595770446,0.06869042679479948,0.05221668848886296,0.08668623016902943,0.09525087417277611,0.33745669775775167,0.3394232419837607,0.351219151877899,0.338346845347529,0.31754793066438325,0.32538532427579325,0.3403158339055453,0.3402084804603971,0.664018864874997,0.11398963730569943,3.666631765421722e-07,0.12386706948640493,0.3333333333333335,0.7816340410404097,0.9354631716382116,0.9887835949165673,0.12952063290094296,0.7370678233248038,0.0,0.3902439024390246,0.1958762886597934,0.5092592592592592,0.23076923076923067,0.06410256410256394,0.393584378027306,9.254706407906996e-09,0.3889702213035579,0.09113543724105716,0.4297944208657155,0.09301533920047489,0.12385267136726118
1,1,6,1,0.09171199151813372,0.00548113493266313,0.0,0.923471525950599,2.3931365774751173e-07,9.088388261154286e-09,1.2718012179161129e-08,0.0005548053216125808,0.0,0.9999999999999999,0.10782241014799147,0.07852193995381068,0.36276672901477264,0.06003093149580163,0.0643208529479245,0.07634338427231868,0.061966681151163105,0.060886032925332845,0.0652440633385058,0.08185004033588333,0.08185221206052151,0.3284602508143918,0.34008079077479614,0.33926231504759674,0.3206644049147339,0.3211280428242268,0.34352322227989884,0.34663328001441485,0.34038491242638547,0.6380886680545332,0.10880829015544043,4.341562922962153e-07,0.11782477341389733,0.41463414634146334,0.7521001509495759,0.9188715962579685,0.9868877350741494,0.12233294680794232,0.777569500793968,0.0,0.44512195121951226,0.21649484536082458,0.5392156862745098,0.16987179487179482,0.08333333333333325,0.2581540856808635,1.0000000000001e-12,0.36355682690037416,0.1059557737697385,0.4104706087254374,0.08954717900926226,0.1214536087459516
1,1,7,1,0.08918670690367639,0.004736089933990829,0.125,0.9380676784255111,2.39551142296712e-07,3.521499810493873e-09,1.3719304079341516e-08,0.0017550451780203114,0.0,0.9999999999999999,0.09936575052854117,0.08083140877598152,0.32135165382915304,0.034476167110787215,0.02447558889852225,0.0281156661286609,0.044470364624364045,0.043758094341692755,0.030835771858345074,0.04263711859149982,0.07983395254713888,0.304419969689562,0.3059344133233598,0.29823135447329796,0.3013883697924673,0.3185307940175305,0.3295954936993689,0.32933270810103366,0.3487659618013522,0.5853441767016188,0.11398963730569943,3.4635261033804325e-07,0.1268882175226586,0.3252032520325203,0.8049789064641031,0.9427498874468689,0.9944100671814615,0.08258861988985489,0.7819204756766898,0.0,0.29268292682926844,0.06185567010309295,0.6159979423868311,0.13461538461538458,0.060897435897435806,0.27458423009195854,1.721828356544702e-08,0.35264802479503526,0.08418341455452004,0.3908300670148187,0.08921133922185773,0.10803034638721262
1,1,8,1,0.07980629784562923,0.003803784787629658,0.125,0.9149522172421163,2.401732775213173e-07,8.512978258021093e-09,1.4044027950175163e-08,0.0006741821241030067,0.0,0.9999999999999999,0.008456659619450288,0.03695150115473447,0.11394678780012985,0.10261046654359507,0.1234823382230763,0.14164576926247902,0.15024483488218043,0.09333994608385676,0.11036582588115823,0.13809457099849715,0.15541699086829408,0.292222082859647,0.31486940063984425,0.31749732978233214,0.3163092072874387,0.26977307225219826,0.30087825389113754,0.3085583449736071,0.3162474939231421,0.7505533864897131,0.11398963730569943,6.042325266328609e-07,0.1268882175226586,0.5853658536585371,0.7874011954964981,0.8742688548005333,0.9738679229053382,0.231101093487112,0.787704961825874,0.0,0.44512195121951226,0.3092783505154641,0.43055555555555547,0.096153846153846,0.10897435897435882,0.13099019939168638,1.3954710765418537e-08,0.628431417658941,0.1725791670496361,0.702078454515006,0.16682537277615345,0.16377829723989676
1,1,9,1,0.08008572948052514,0.0036658018345780254,0.0,0.9353397999906489,2.415465476573127e-07,1.2777785123935771e-08,1.2683218379454637e-08,0.0003588350288692768,0.0,0.9999999999999999,0.06765327695560251,0.06235565819861438,0.27709705215901964,0.09619119325622738,0.09348898994715854,0.10863469574626916,0.11492757744799031,0.09467644894060157,0.09372653022334371,0.11609017565109198,0.1297515573196013,0.31002717245007017,0.3152589034237574,0.3156994839394849,0.312313072279898,0.3015977675386945,0.319336883250965,0.32432849731211966,0.32851935252555886,0.6728243956426523,0.11658031088082897,5.417039152838213e-07,0.12990936555891242,0.41463414634146334,0.7874397650495313,0.8298614859239528,0.9725201770511251,0.2658141015515911,0.8021611069392457,0.0,0.378048780487805,0.1958762886597934,0.49603174603174593,0.08333333333333323,0.08333333333333325,0.15733274497641714,2.031083515995591e-08,0.4474536683766787,0.11461038048950827,0.49518759801893886,0.12451831739781534,0.15070576599509025
1,1,10,1,0.07859976904893864,0.003613376724420627,0.125,0.9167241258057091,2.373192414217997e-07,2.5016371342459205e-09,1.252737979094571e-08,0.0022931446489941536,0.0,0.9999999999999999,0.11416490486257926,0.07621247113163981,0.39740622003544884,0.11397569335265018,0.12523626314332736,0.1381486303596124,0.15337804643323638,0.10773059529358803,0.10981115391189578,0.13134226703992063,0.1524811930557184,0.3097066611816146,0.32506706754747594,0.32388360467398236,0.3278153370287533,0.28346331002159086,0.30291135829533233,0.30580775417966866,0.31645354721191055,0.6810581035255892,0.11917098445595853,5.127387384192382e-07,0.1329305135951662,0.47154471544715415,0.8101641594112499,0.8867147875020329,0.9810794163991794,0.18979276000408024,0.7866382707229416,0.0,0.17073170731707318,0.1237113402061859,0.3472222222222222,0.096153846153846,0.060897435897435806,0.2219330855018588,4.07247436454591e-08,0.5603739025814817,0.16147588941895796,0.6255431955269377,0.1616116756898332,0.1454004994512009
