fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12
1,1,10,1,0.12950055166048813,0.00675344615170761,0.0,0.8822283962602191,2.1391875260649774e-07,6.097842461678345e-09,1.4576791797128633e-08,9.03424679201874e-05,0.0,1.0,0.11553784860557767,0.10810810810810811,0.28690652818991114,0.1240233801146543,0.14395891319981535,0.16307053584346054,0.16204347040568168,0.14004287770160284,0.15573611872135928,0.1669758942558508,0.1776476904894957,0.23900236464207258,0.2351763811289912,0.2538085753684667,0.23770979304339435,0.21302477952287124,0.23855782477938192,0.22858309639878394,0.2431503383953656,0.6179662882960697,0.12224938875305622,3.201591648906474e-07,0.15864022662889515,0.4155844155844157,0.8496912315200866,0.8562082412507905,0.967358564134698,0.19949235662254944,0.6609021875930003,0.0,0.5652173913043479,0.0,0.5652173913043477,0.38953488372093004,0.2884615384615383,0.4995450409463147,0.15159354717241635,0.16166809314028718,0.18275774787625698,0.18979545435933187,0.20509151818714288,0.21928680590791072,0.22409362881485273,0.22937997916110175,0.2347837599912319,0.23624241874722562,0.23965664071584825,0.24029589802838092,0.24052747699439148
1,1,11,1,0.11345307505464869,0.0043426571530299956,0.0,0.910634346138608,2.167059071555941e-07,8.784483184424908e-09,1.1439715237898033e-08,4.79774976934717e-05,0.0,1.0,0.12749003984063745,0.11711711711711714,0.2989614243323443,0.10011664015318322,0.09696593294911526,0.12149700093392957,0.12547635407637503,0.10863397220291315,0.10382186906365132,0.13650014945452194,0.1369911370258352,0.21379038354971724,0.18819650044176306,0.21123908697352511,0.19880827143422275,0.17742317973286448,0.18432317788520425,0.19204639462912376,0.1974578561949646,0.8140126448567591,0.12224938875305622,3.201591648906474e-07,0.1529745042492917,0.3896103896103895,0.7612845459803905,0.8412254042117837,0.9628343679546436,0.20691924015966795,0.6787862999763619,0.0,0.3913043478260869,0.0,0.391304347826087,0.06395348837209303,0.0288461538461538,0.20707136357727796,0.29652851750629705,0.31341932091622415,0.33581675024777136,0.34032489731963445,0.348508639729072,0.3587181409993103,0.3654887370278299,0.36983535745887397,0.3742403439839068,0.37649651005722085,0.37833242869868666,0.3809934625593452,0.38091957462846304
1,1,12,1,0.13140176315523988,0.008128608453470416,0.0,0.9010398378268325,2.1890500613506198e-07,1.6253161879319102e-09,1.1754780563768197e-08,0.00028105205765752833,0.0,1.0,0.18725099601593626,0.14864864864864863,0.38017335623926296,0.04641660133671521,0.06643696041940828,0.0904370013109691,0.0872225495223442,0.057750884460136764,0.0901669370562127,0.11325766422623462,0.11090537962859215,0.16561867358931603,0.1588058172965887,0.18115336003515503,0.16151814816060583,0.13346547813570386,0.1742454012387903,0.17273312646550687,0.17556855309852593,0.750262213537483,0.12713936430317851,3.035772787058775e-07,0.15864022662889515,0.623376623376624,0.8096002058193177,0.877450271506298,0.973071018903723,0.1506724358314056,0.6728344354173423,0.0,0.27173913043478254,0.0,0.27173913043478254,0.15116279069767444,0.15384615384615385,0.2501447596988998,0.22510133324533244,0.24839932441017387,0.2628826281120151,0.2760632605210991,0.2860152005472867,0.29446040163645604,0.3018877351342977,0.306602532816008,0.31048596227935277,0.3145827779774928,0.3166198559636648,0.3188477806747825,0.3190583823429425
1,1,13,1,0.12244825133616881,0.005298824301047991,0.0,0.8915992815407414,2.1634098824653532e-07,3.5499191671430368e-09,1.2863055346553709e-08,0.0001389353454321956,0.0,1.0,0.18326693227091634,0.09909909909909892,0.5253838214423948,0.08442420674385398,0.09142694912900773,0.13143502342985336,0.10890648668994118,0.09406460526463534,0.10226451757279809,0.1393741360056473,0.11920601576909462,0.20274416501662473,0.18598148292675853,0.2228978332958399,0.18657905210685422,0.16506181517418095,0.1838118523649469,0.1956440789712679,0.18190260455465734,0.6745660693463105,0.12713936430317851,2.7283256431005876e-07,0.15864022662889515,0.2597402597402598,0.8625305004030022,0.8864842541901652,0.9764180165026346,0.20032700452999846,0.6386122068589124,0.0,0.44565217391304335,0.0,0.4456521739130435,0.13953488372093023,0.17307692307692302,0.20861069872132565,0.11414692417167449,0.1394452101277177,0.15268896724920644,0.16485166900652315,0.1740772576095162,0.18074168823792047,0.18353903643946978,0.1851083614832918,0.18912235500777985,0.19135109353390534,0.19325439577947812,0.19466832483543395,0.19478478134266575
1,1,14,1,0.13365370839944335,0.006554155638564867,0.2857142857142857,0.9156606402688029,2.1916357444950406e-07,1.2525089169834751e-08,1.1152639317513253e-08,3.179824387285086e-05,0.0,1.0,0.19521912350597592,0.12612612612612595,0.4658753709198814,0.07410893234409,0.09188082560487021,0.09766509875537377,0.09840575322525247,0.09074744252320754,0.11248589453190083,0.11944354118561207,0.12306693662205626,0.1935249388606366,0.18596183987162773,0.19232168508590652,0.17656279105657002,0.17302130928520876,0.2044761838054162,0.18952820737712317,0.19772190759039066,0.6847816337070869,0.1369193154034231,2.8781525748498353e-07,0.1643059490084986,0.46753246753246813,0.7975706755163818,0.8492541386324532,0.9769045757358539,0.16160321431367647,0.7103852550690521,0.0,0.4347826086956522,0.0,0.43478260869565205,0.2674418604651163,0.23076923076923073,0.37280644741973223,0.31587565725334343,0.3415990214473448,0.3600839587832192,0.36595533033069816,0.38090904191586294,0.3890147475859458,0.3980458295547804,0.4047289305665207,0.408946582005038,0.41205023136180685,0.4137840831173001,0.41639500511129524,0.4165571164866477
1,1,15,1,0.11335430227630454,0.0044826341875398345,0.14285714285714285,0.9097966315986632,2.1848435770952055e-07,1.4779165614441847e-08,1.1773701114456616e-08,2.8070835526927367e-05,0.0,1.0,0.09561752988047809,0.09459459459459463,0.26038575667655783,0.14318913168384084,0.13827400836134074,0.1547643913533402,0.15774148678105537,0.1640166913313711,0.15321993871409512,0.1675706090372454,0.16547132893285532,0.24309634620902731,0.21621820069735298,0.2318574250352905,0.2188983878101981,0.21768223710348567,0.21779035767322397,0.20926792594925825,0.21225394590920243,0.7100193290331784,0.12224938875305622,3.201591648906474e-07,0.15580736543909346,0.35064935064935066,0.8148228749811306,0.8254800386723211,0.9538164370609987,0.24749974644459521,0.7058804673897342,0.0,0.40217391304347827,0.0,0.4021739130434782,0.16279069767441864,0.1826923076923076,0.24186564588497395,0.4040756828377903,0.43884921678874367,0.4737863587116691,0.47329813765241013,0.48385993065775823,0.4966140070965275,0.5060851745370454,0.5122288673117998,0.5173743297395657,0.5197063351341511,0.523277104097519,0.5255282890207489,0.5256340922473388
1,1,16,1,0.11515289410310446,0.005088707362977813,0.0,0.9084100226642431,2.1659657672297747e-07,1.2392102568161544e-08,1.0992129176536473e-08,3.167585460650357e-05,0.0,1.0,0.08764940239043825,0.11261261261261263,0.19268152364803492,0.09981316283854835,0.09008442515554915,0.12999160535080145,0.1338562918236028,0.10761475197906811,0.10509611041762357,0.1393836514873218,0.14746226550677766,0.179354605744103,0.14319979889814627,0.1793943467038519,0.1661325196910447,0.13939710199076605,0.14528745858055836,0.15279368915425984,0.16603146136753832,0.6303878912457828,0.1320293398533008,3.9557223983409167e-07,0.1529745042492917,0.5454545454545454,0.7961422185832872,0.7848916851298391,0.9416413787772813,0.25481343477513735,0.6736481240774874,0.0,0.22826086956521735,0.0,0.2282608695652174,0.18023255813953468,0.21153846153846145,0.24446963707692537,0.49041982917620897,0.5171653428490288,0.532981099191908,0.5464453193218455,0.5637199524194949,0.5781159011498103,0.5845973592598144,0.5909451590080514,0.5935389338759862,0.596500961049578,0.599471235319609,0.602335493010157,0.6023465518078317
1,1,17,1,0.120513315219589,0.004702618142320028,0.14285714285714285,0.9316022114489448,2.1934829414897424e-07,1.2332853322811502e-08,1.4505142858947771e-08,4.2805315863067575e-05,0.0,1.0,0.11553784860557767,0.09909909909909892,0.3115404463940138,0.1117973525995618,0.10485887887341949,0.14323705649223728,0.17099053466765057,0.1003136898564374,0.11962258792374492,0.16136233886172724,0.1845254337619362,0.21604717325282474,0.18639179428422137,0.22172120439979226,0.23146891017882865,0.16460394768377296,0.19295432830758796,0.20943017240687123,0.23600971860794684,0.6865309658052849,0.1344743276283618,3.3760356149380444e-07,0.1643059490084986,0.37662337662337686,0.8539855775688583,0.813132468667856,0.9522661195893019,0.28203507875886663,0.7463362798239876,0.0,0.40217391304347827,0.0,0.4021739130434782,0.2732558139534884,0.19230769230769218,0.4301445073333232,0.39356333585806724,0.40596370625046796,0.4359160613933497,0.44709453517512965,0.4583044044580078,0.4751143061576977,0.48151411834960167,0.4876845444652278,0.4984215078827319,0.5019353949862639,0.5077721656958696,0.5101974461225596,0.5101846597757276
1,1,18,1,0.13573900745144074,0.0073331572413515705,0.14285714285714285,0.9067686295873102,2.1869569924737696e-07,1.223492912767968e-09,1.1738358090653624e-08,0.00037390213767971215,0.0,1.0,0.18326693227091634,0.13963963963963968,0.39364715403291084,0.06916524233652965,0.08913686279008348,0.10479474142377443,0.08442565663036716,0.0768724143037629,0.11983910655636676,0.13583009552497893,0.12254996534787099,0.20891343708673205,0.20500227582438468,0.22111443162964206,0.1873974579273754,0.1831417794509379,0.23388248023644032,0.2289864724025229,0.22190652923443344,0.7018219448928491,0.1320293398533008,3.3760356149380444e-07,0.15580736543909346,0.45454545454545503,0.7833948555785017,0.8908144537325846,0.9792669736725648,0.1269892891055347,0.6800754839969312,0.0,0.5108695652173912,0.0,0.5108695652173911,0.14534883720930233,0.14423076923076883,0.24931756141947237,0.22491317064569172,0.22764077244616687,0.25424236063058814,0.2515110384121373,0.2602791372684381,0.2683387244436932,0.27287843180749216,0.2780045190753848,0.284616521032647,0.28703854186306277,0.2891256876010122,0.2910325905192126,0.29121234574352917
1,1,19,1,0.1316170160595731,0.006819855169507571,0.0,0.9008228402527829,2.178307998591069e-07,2.210396213426405e-09,1.2448810990253775e-08,0.0002178843463317593,0.0,1.0,0.23904382470119523,0.16216216216216217,0.4725519287833829,0.06390409824958754,0.07713170200084674,0.09902575534046065,0.07900839304880525,0.06737294007417771,0.08911307993155271,0.11564908969982435,0.09983125399145765,0.1853403319130923,0.17348304196703124,0.1941765736614839,0.15956823946291032,0.14893736760320808,0.18040499821956935,0.18243471419207258,0.1728886221319631,0.6929828610715045,0.1344743276283618,2.8781525748498353e-07,0.1671388101983002,0.19480519480519476,0.7371075798046167,0.8723245195340432,0.9736292111201834,0.11353829911381069,0.6426060214957368,0.0,0.3043478260869565,0.0,0.30434782608695654,0.325581395348837,0.14423076923076883,0.6019108280254778,0.21260686603220424,0.2215045035427583,0.23988133272499645,0.25904040029312414,0.26797180943236465,0.28017876016716237,0.2827060250867488,0.28992307289690444,0.29213060978922223,0.2950022964906742,0.2975123921859124,0.3000785372977377,0.30024815667831284
1,2,0,1,0.1240312056430959,0.0062426297896279286,0.14285714285714285,0.9334689717150589,2.8755812347874083e-07,4.225191687747456e-09,1.1884854043883195e-08,0.00010730309842051666,0.0,1.0,0.05179282868525881,0.07657657657657657,0.1578309329087355,0.07213406262739142,0.07169897943277936,0.09543496220832559,0.11855594937863434,0.07904010383396742,0.08750735088361683,0.1077088876675919,0.1258591935011164,0.15774508169067614,0.12981233370982292,0.15080449581991207,0.15539792635013927,0.11410226187385286,0.1307651076233901,0.12396249073026677,0.14710153628856593,0.5627380807348299,0.1344743276283618,3.9557223983409167e-07,0.1643059490084986,0.27272727272727293,0.7383619877151668,0.8287450884321501,0.9652887063652154,0.16560477163182702,0.7487069450793302,0.0,0.44565217391304335,0.0,0.4456521739130435,0.22674418604651167,0.09615384615384576,0.48283225938237007,0.5055381673197681,0.5271978706812532,0.5498080503138616,0.5617390237746711,0.5703059476262575,0.5767659744682672,0.5845809759608247,0.5909031938293781,0.596265760156105,0.5999150201070902,0.6044257383089355,0.6059302773266262,0.6061662468705833
1,2,1,1,0.11204963208797103,0.0034733127927400863,0.14285714285714285,0.9506115176739379,2.885832019972802e-07,2.722338948086424e-08,1.0307993939632414e-08,1.1684431668882533e-05,0.0,1.0,0.09163346613545817,0.040540540540540376,0.43923657944429473,0.12616482737870194,0.1415429835584352,0.17694645208235094,0.20419928360145012,0.15434448633565911,0.16575843484906505,0.1991248540676136,0.22969775859196218,0.1690128163250456,0.15365384986528707,0.1850515892529132,0.19546814832377735,0.1613736213472554,0.178560244080324,0.18611837085054272,0.2224638800244776,0.4793894654528259,0.1369193154034231,3.752616742171224e-07,0.1643059490084986,0.3636363636363642,0.6959706836843109,0.7641969722539805,0.929355284758997,0.2001380212188542,0.7646441298177242,0.0,0.3043478260869565,0.0,0.30434782608695654,0.13953488372093023,0.048076923076922684,0.36460832161469137,0.8507950379241533,0.8748226077904231,0.902608567392637,0.9156146451749201,0.9304968502863429,0.9361757457469841,0.9455091523742969,0.948994133561736,0.9538897525146564,0.9582441763892064,0.9608938742789206,0.9638185715256353,0.9640560890716203
1,2,2,1,0.11583340059442458,0.003896559190568969,0.0,0.9319597862787611,2.8692039492506726e-07,1.1626821614090983e-07,9.548680852959293e-09,0.0,0.0,1.0,0.11155378486055778,0.11711711711711714,0.2526706231454008,0.14113094527418457,0.16210264286392218,0.17982296876978787,0.15169271381826888,0.1434093525870932,0.17747444349238317,0.18597913928374676,0.16436496537582945,0.19008508688289516,0.18143073018406153,0.19575188423301104,0.15072634658508566,0.1521409542101234,0.1917055383631473,0.17452871386147206,0.15806975093277287,0.6284506639699625,0.1369193154034231,2.8781525748498353e-07,0.1671388101983002,0.46753246753246813,0.842765999185076,0.8038371869735421,0.9474888730000828,0.25789579507797106,0.733728320987695,0.0,0.5108695652173912,0.0,0.5108695652173914,0.08139534883720931,0.0288461538461538,0.2509424151826335,0.5997893083828754,0.6104730588476392,0.6489116063310345,0.6506883827980452,0.6681143260568685,0.6815710318045212,0.6894707338405908,0.6952328542717188,0.6990905913777656,0.7011467194107752,0.7041330386693245,0.705871228356,0.705864158094951
1,2,3,1,0.1291016832305915,0.006816716151577891,0.14285714285714285,0.9333920499119809,2.90374069924256e-07,2.2346413353310293e-08,1.0588241048981483e-08,1.5425100826844116e-05,0.0,1.0,0.07171314741035856,0.09909909909909892,0.17317120371564965,0.07676362330428654,0.10875801594594936,0.14167427769898278,0.18045180574069253,0.08691843451023451,0.12268634130473843,0.1563936908709862,0.19465445679163618,0.13294329796739834,0.13312600463726765,0.16216697271017888,0.18327999037816123,0.09748379076788494,0.139193527479184,0.1457113748790415,0.1898220416680051,0.6819858773737604,0.12713936430317851,4.169392639415357e-07,0.1643059490084986,0.40259740259740306,0.7762102607607932,0.7703857113913948,0.9313672221479301,0.3036825621325944,0.7311920334430418,0.0,0.20652173913043476,0.0,0.20652173913043476,0.3023255813953488,0.22115384615384615,0.4434089641609674,0.5763433221061973,0.6030183088383878,0.6483023915577941,0.6542503828421118,0.6705396181491541,0.6731254160246611,0.6811561887646118,0.6882226331165546,0.6984674008321952,0.7035101470425615,0.7069250397183267,0.7092488601907903,0.7092488601907903
