fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
1,1,10,1,0.42808102327794206,0.0431010173232664,0.3333333333333333,0.7987266806012374,0.05605981222477532,1.7134375001693061e-09,3.651690304476115e-09,9.74607032176709e-05,0.0,0.0,0.5333333333333334,0.26086956521739124,0.5527777777777779,0.0,0.2921231784205527,0.2763601556212447,0.22094540012645902,0.0,0.3010074935246625,0.3268908108884645,0.22684608373373294,0.5747144546715859,0.3079575741365202,0.3034643828118545,0.25558080487170176,0.6305507187470996,0.319509049110561,0.34060532575048574,0.24550656109480706,0.7076162853815613,0.19920318725099603,5.1198987057933705e-08,0.22522522522522523,0.5,0.7727698783928321,0.8628410905612984,0.9144391338881588,0.19728815683103823,0.4793755661872433,0.20697876476606658,0.2872688200538992,0.3589982559513447,0.4952479080194204,0.525294267936652,0.556238993295335,0.5880925885862011,0.6009245590623858,0.6270231321489287,0.6670829060056541,0.6805252820382054,0.6954444079006296,0.7131656067056954,0.7187320296603629,0.7254700230798595,0.7348842861929797,0.7417547764934852,0.7471202350075278,0.7502679365994117,0.7501980687479811
1,1,11,1,0.4762909742873612,0.045087607027061855,0.0,0.9629187331748182,0.05605981327964446,2.0414176164530478e-09,3.043438340152608e-09,6.66265722771998e-05,0.0,0.0,0.49999999999999994,0.6086956521739129,0.31442307692307697,0.0,0.3044293681510193,0.4277511868148156,0.3529846867039499,0.0,0.3207391028640314,0.503142182290983,0.3291495039579706,0.2593941817784504,0.3061543750608051,0.4353720031986651,0.3588637288721198,0.26792021780244824,0.31943889937345255,0.499311208189761,0.32111578902690874,0.5707628374982585,0.20517928286852594,5.6682030764096266e-08,0.22297297297297297,0.7,0.8741671082106066,0.6845432674757745,0.6768574478879239,0.5469755811708675,0.4283934429424191,0.1632845105433196,0.22051952903149308,0.2850301995570931,0.29634824882321453,0.345270474792568,0.39512818050752874,0.3855328104874852,0.4082942224160453,0.4248653253574749,0.4373080412657552,0.4443348726800129,0.44806212693356884,0.4557660787132187,0.45945666239353566,0.46288964975156455,0.4669430920252797,0.46964194175902507,0.470302396000815,0.4720469762258548,0.47211147379323326
1,1,12,1,0.41184623428867795,0.007511099818173807,0.3333333333333333,0.9428264728859941,0.056059812885215554,2.133610711128846e-09,3.607738437273698e-09,7.621535167063504e-05,0.0,0.0,0.46666666666666673,0.21739130434782605,0.5264705882352941,0.0,0.17160839070257872,0.23117466212253213,0.1818048860537007,0.0,0.20817511264823207,0.2486698726672878,0.21118860917795157,0.38899541234292734,0.17965048192249372,0.2476079254043554,0.2010342406988619,0.470452169437535,0.21908730384729436,0.2533495482136484,0.21710091768486772,0.7348440555880873,0.19920318725099603,2.778301161109126e-08,0.23423423423423423,0.25,0.7594322561352755,0.9244607534007763,0.9755617360508142,0.11476811576382738,0.45547955577454846,0.04915612760411947,0.14083315018358278,0.18498062270294902,0.29197136579679417,0.2893752446747304,0.3204174337757255,0.33306835383485844,0.35200397495714675,0.36091256278683137,0.3832042590084902,0.3907622822389879,0.3917868142392765,0.40251553804142803,0.4083317452563151,0.410594545546874,0.41327498462624424,0.4148131512848392,0.4170209664193746,0.4195507817872324,0.41951542657206986
1,1,13,1,0.4207302154262861,0.011771824718345071,0.0,0.9098905940754859,0.05605981219794924,7.349307886108745e-10,2.3683435837028115e-09,0.00015055208711696065,0.0,0.0,0.7333333333333332,0.3913043478260868,0.6166666666666665,0.0,0.13478165535761066,0.1767105159009943,0.3521955829638177,0.0,0.05938323778521526,0.19218197578073415,0.3413311376531203,0.619871234413222,0.15807556457477118,0.2111705755781813,0.3838780405733707,0.6199178602193598,0.08513679581983535,0.20846373860162004,0.35656932173868083,0.6116430235774319,0.20318725099601587,4.073147676886692e-08,0.2049549549549549,0.6499999999999999,0.6755364115561164,0.9427606581450618,0.9444660419974535,0.12479224068430843,0.5283603117068505,0.024170262162575784,0.12111651451325467,0.18981784390049128,0.21428579047696483,0.2781808310378311,0.3232268884092866,0.3847994922637057,0.382782778757897,0.38733790036307403,0.4135803909541449,0.4256684896864771,0.4421599167517576,0.4586625190097061,0.45711708156428876,0.46064940120126685,0.46702849316667083,0.4706693326400526,0.47378717408376936,0.47570928237018395,0.47570928237018395
1,1,14,1,0.45409352922610424,0.050105068202450115,0.3333333333333333,0.8412720264613255,0.056059813631420846,9.416163138690763e-10,2.2644548210625316e-09,0.00011102307001143728,0.0,0.0,0.5333333333333334,0.5217391304347825,0.37708333333333344,0.0,0.22873662004162698,0.20458983765583993,0.10185989733556555,0.0,0.36984047206634973,0.2700438065051063,0.15173763937674556,0.266533314749565,0.2299686383867332,0.2128250375958578,0.11039878979803042,0.2160485531967158,0.36671689375693367,0.2578482562071691,0.1350688845954766,0.5809181486335797,0.20119521912350596,3.49594151232834e-08,0.22522522522522523,0.19999999999999996,0.7264127873570785,0.7206373910104205,0.8933267010853669,0.3498384603866331,0.39179796172688475,0.3417370117969847,0.44547440766891633,0.49120972259659024,0.5762919826889629,0.625735321823958,0.632484665515315,0.6940544283622462,0.7243204978044177,0.7359357314265508,0.7520005051202047,0.7638118721743695,0.7694261106227668,0.7849275957955598,0.7922133022584471,0.8001089531998015,0.8050341295091877,0.8063156245040152,0.8083360482270628,0.8104112546785606,0.8106346692080418
1,1,15,1,0.44198396800754935,0.04729519842699371,0.3333333333333333,0.8301314853808323,0.05605981311594564,2.7234213580341854e-09,4.1638441204107304e-09,6.834606758843086e-05,0.0,0.0,0.6000000000000001,0.26086956521739124,0.6166666666666669,0.0,0.25231327244199964,0.1918457345389495,0.06291423003303542,0.0,0.3284722282202668,0.26758124681226314,0.0413660729156522,0.5127217248894338,0.26617274625736814,0.21787421541151142,0.09831579349465991,0.5226349053485588,0.3404568319589728,0.27563098535566877,0.053260490793073045,0.6384693759421389,0.20717131474103584,5.253500144493524e-08,0.22522522522522523,0.44999999999999996,0.7516699104223883,0.9217906228456361,0.957308609763402,0.18813955871601157,0.320280279141403,0.1478828555387226,0.2945368277853164,0.3559435764922103,0.44581171112939844,0.4609412358564734,0.4957883153308197,0.512195005110755,0.5339144412129523,0.5486026144363841,0.5675017220477728,0.5842106296579922,0.5967443765283756,0.6020218004076844,0.6053259326448924,0.6088672061470423,0.6149016665632928,0.6174133153785583,0.6195266507790423,0.6210147149061723,0.6210670606327219
1,1,16,1,0.414314209216832,0.009637183187887918,0.0,0.7451664818282314,0.056059810622486925,3.0360130616417026e-10,3.536948477666595e-09,0.0005569347090184279,0.0,0.0,0.6333333333333333,0.4347826086956521,0.5034090909090909,0.0,0.38295586220512856,0.4351357933101532,0.4579084638770876,0.0,0.3966283209817836,0.47944675450036756,0.393002924135871,0.4476016359238235,0.3919128437275642,0.45057143316231085,0.47396261956119734,0.4475572606345013,0.40399836709375025,0.4821608781027047,0.3969564229604726,0.7076162853815613,0.20318725099601587,7.689912277094194e-08,0.23648648648648649,0.44999999999999996,0.603293937256044,0.6124501709835801,0.6692029126975267,0.40865667854053006,0.3317343671464116,0.38879354879292904,0.42500720469135256,0.500403855238324,0.611118302878478,0.5824214885943876,0.6438914462753972,0.7252440327046324,0.7805095277862898,0.8090810089734856,0.8167494189226133,0.8371205899526429,0.8518098247485256,0.8737991227863365,0.8921824498760701,0.905959825387359,0.912224602771886,0.9190898141279612,0.923382729923624,0.9262188317220769,0.9262188317220769
1,1,17,1,0.3870557563462679,0.032175563821938404,0.0,0.8511759916362973,0.056059810061399595,3.553481554432484e-09,3.4124412113919866e-09,4.096532633313534e-05,0.0,0.0,0.6333333333333335,0.5217391304347827,0.44895833333333346,0.0,0.17189964083301867,0.19127029352141212,0.33003822624595847,0.0,0.1714630313983776,0.29541803193343563,0.2903998063050546,0.567744590510757,0.19076002469435105,0.22129423001682802,0.35901500775600725,0.580767709573732,0.19077548020033708,0.3067990843705934,0.303969696543823,0.7076162853815613,0.21314741035856571,6.438674946860104e-08,0.23198198198198194,0.5999999999999999,0.8823448253025945,0.7872625603442032,0.8860480348935742,0.3835885730832452,0.3792123743364403,0.1912248618986956,0.3411469594769453,0.31987976344097924,0.4481222115343233,0.4690087934138042,0.5329843275867224,0.52548206688792,0.5597022937301829,0.5912878513287608,0.6087250416432058,0.6110516908170197,0.6218457908736125,0.6310305904953325,0.6390179032259445,0.6472645106104286,0.6537524721918485,0.6554080248347086,0.6572629431224789,0.6589090964160237,0.6590669196629929
1,1,18,1,0.4221066436886151,0.016382732157744988,0.0,0.9157309964872189,0.05605981323813865,2.840310857455037e-09,3.2665804579549482e-09,5.014076903968001e-05,0.0,0.0,0.3333333333333333,0.6086956521739131,0.2038461538461538,0.0,0.5269759358101547,0.3982812734702905,0.2541188657791369,0.0,0.5940006417998991,0.440222556423411,0.25666488257348474,0.3626428552794003,0.5328425261945565,0.41068535719603033,0.26941186126816763,0.3464706140739908,0.5974252744795878,0.4385318457619059,0.25298254089235006,0.6116430235774324,0.2091633466135457,7.499381434063046e-08,0.23873873873873877,0.5,0.7569729677417736,0.6492912530013015,0.6109075182616301,0.6671873691866795,0.5454998539731484,0.17445907922581527,0.22313854295322755,0.21508538704950964,0.3193898345361741,0.34476500596334114,0.40356696473608167,0.42950019964176844,0.46457209746068695,0.4836619786249562,0.5003763638057651,0.5031633898787439,0.5104779921204915,0.5240051351561908,0.53300704310539,0.5381360168464407,0.5444183170622322,0.5481790578955811,0.5513782653644522,0.5541121385057851,0.5543947317514709
1,1,19,1,0.43967519774595276,0.023458374974891213,0.0,0.962200650790972,0.056059814030632475,2.8123318922525124e-09,2.1748662048323825e-09,3.205160632120239e-05,0.0,0.0,0.6333333333333333,0.7391304347826082,0.345689655172414,0.0,0.2802070166084847,0.3198144163495815,0.5021960229092439,0.0,0.2861322891266891,0.3966755908314137,0.5031106438711315,0.4489814756306423,0.2905093667475196,0.33811980310115425,0.5169405573653454,0.46808675405508726,0.295852936401344,0.4005529785901344,0.5079313548739701,0.5598701054444595,0.20318725099601587,6.27503127225007e-08,0.24549549549549549,0.34999999999999987,0.7327646685753253,0.8222352634488796,0.8291067524900415,0.3383218149588648,0.5058611030228827,0.20633944345737876,0.1672881542300697,0.26029690594137533,0.3558945795019022,0.3788540366471572,0.43656008048002526,0.4406429231842782,0.4698509930178756,0.49226973954799613,0.5218264161733318,0.5281238108116405,0.5387021766839043,0.5482439718933979,0.5513008572338535,0.5542816537623948,0.5586539863719348,0.5617755444018381,0.5646480910431694,0.5665775693888698,0.5667680563925918
1,2,0,1,0.41802993545575357,0.011798709007578002,0.0,0.9509972239959341,0.05605984230619348,5.585204704883899e-09,3.964028716763893e-09,2.8842012759211886e-05,0.0,0.0,0.6333333333333333,0.6956521739130432,0.3633928571428572,0.0,0.2369599939663405,0.2694592582893933,0.31252946109132695,0.0,0.2658055863848685,0.3297807921502478,0.2976174607378139,0.4669290311691734,0.24874653105634598,0.2901130058511506,0.3346008178583091,0.5486990932687865,0.2806090979278541,0.33864900981222773,0.30878702379238276,0.5848511420541382,0.20318725099601587,6.774474257426518e-08,0.23198198198198194,0.34999999999999987,0.6985429594934858,0.8073590957544319,0.8971846933958834,0.26326496070759625,0.6541437889645214,0.15137681828520522,0.19696529725079126,0.31738504185355587,0.3341060998680677,0.3900354445169696,0.42529817091802813,0.4890985434300671,0.49257229371213673,0.5174301858575948,0.5230611615959467,0.5339634502768259,0.5401438562315378,0.5493870398373594,0.5531035540092771,0.5585117312617797,0.560907564257025,0.5638649908795373,0.5659680634297807,0.5674938532265495,0.5675989331015937
1,2,1,1,0.3898031440717304,0.016746555564651947,0.0,0.9613146325533806,0.05605983758231504,1.6741316196445222e-10,2.701188461808915e-09,0.0007746219129430027,0.0,0.0,0.4333333333333334,0.26086956521739124,0.4569444444444444,0.0,0.1524796741399781,0.29543491641121244,0.4585276235593314,0.0,0.16043846566190823,0.38489710072848293,0.4255799537369809,0.43070877162024335,0.16324548988889231,0.31325407236265246,0.47357827367622707,0.4419326258473353,0.1699146959888177,0.3874838738307924,0.4292117198849622,0.7974492238634721,0.2211155378486056,1.0430544878959002e-07,0.25675675675675674,0.5999999999999999,0.7853107139401967,0.8549488400971175,0.8180178458331702,0.3316709457628496,0.42506858195863106,0.45827280519924385,0.5160714311810878,0.5603071315117137,0.6070452387160611,0.644034495894325,0.6734539499089044,0.6912806549025591,0.7166214760966464,0.7329618034606703,0.7563837528559189,0.7719530377650677,0.7831233872785722,0.797187683926415,0.8022967188694846,0.8103185218216215,0.8151442812071753,0.8196889487352556,0.8213074745393015,0.824145240194918,0.8244338128494452
1,2,2,1,0.4029734356603025,0.015155216227755003,0.3333333333333333,0.8873311118907445,0.056059840163641905,3.6312222373952954e-09,2.576695694223978e-09,2.8920093817065744e-05,0.0,0.0,0.5666666666666669,0.3913043478260868,0.4797619047619047,0.0,0.3446402363433583,0.32033547534939744,0.31056304025595294,0.0,0.41683578408068156,0.37069883687624583,0.23721571685785792,0.43450736799071166,0.3535707686020756,0.3378174639470461,0.3302114052930265,0.4250976403540072,0.42307819494495064,0.3724056093886631,0.2394737632210816,0.6768488197403522,0.19920318725099603,8.512529662763698e-08,0.25,0.6499999999999999,0.8595895210139495,0.7649043134789704,0.8598950668802428,0.4734310392226306,0.46826626449594955,0.37360349130118353,0.4100474757205659,0.512996674320176,0.6510075432548433,0.6760283291309296,0.6879047207043248,0.7302750824799537,0.7654617911832741,0.782211825061725,0.798062968938741,0.8135089984121769,0.8250065348465337,0.8390561357910985,0.8477426953737769,0.8547898229310863,0.8615232013712938,0.8654977472043192,0.8702009526446929,0.8729176293181659,0.8728452269520349
1,2,3,1,0.45476863197886297,0.017549506816155663,0.3333333333333333,0.925626428671119,0.05605983852594227,2.2912992808477934e-09,2.126989427816453e-09,3.9564304464715744e-05,0.0,0.0,0.2,0.5217391304347825,0.13750000000000012,0.0,0.20136185517053584,0.39532121634147543,0.4261675297147489,0.0,0.2126469592041873,0.4356806264065092,0.3941892176213546,0.40821126953216424,0.2103463655880199,0.4098869235501104,0.4407581311252041,0.4175831979400826,0.21998637662929044,0.4371260429069983,0.39638616171638114,0.5746958309188175,0.19920318725099603,6.602318621470137e-08,0.23873873873873877,0.40000000000000013,0.7792880126869486,0.7400175354717717,0.7318384867362877,0.46233661661188,0.5553903111666263,0.45259711261326885,0.5193610862196464,0.6076783032554219,0.7450491595589704,0.793295041805249,0.8045298923081666,0.8821943443650094,0.9204366054786534,0.8992661574898498,0.9200895831308863,0.9382507457790766,0.9431013774302374,0.9592572183993012,0.9676948802273982,0.9728815652489166,0.9792329570178749,0.9815869456091558,0.9828621377801964,0.9851040680724469,0.9851261824868306
