fid,iid,rep,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
1,1.0,0.0,538.86221293045,546.9369195771501,549.5357489324499,550.1002969455499,550.1002969455499,550.09870469435,550.1002969455499,550.10014292695,550.1002969455499,550.1002969455499,550.1002947905499,550.10029790605,550.1002971511499,550.1002969376499,550.10029709135,550.1002969626999,550.1002969455499,550.1002969455499,550.1002969455499,550.1002969455499
1,1.0,1.0,536.0289406203001,531.4709486035001,531.2670927483,531.4709486035001,531.4598114949,531.5094232249,531.4711381416,531.4709607056,531.4709486035001,531.4709480924001,531.4709486571,531.4709486035001,531.4709486035001,531.4709486035001,531.4709486035001,531.4709486035001,531.4709486035001,531.4709486035001,531.4709486035001,531.4709486035001
1,1.0,2.0,384.0948456572,455.4090218105,384.3095995785,384.2334812726001,384.06115617910007,384.2619129863,384.15491992230005,384.10182141100006,384.0948259072,384.0949239379,384.09484383460006,384.09487267585007,384.09484629880006,384.0948459616501,384.09484565840006,384.0948456572,384.0948456572,384.0948456572,384.0948456572,384.0948456572
1,1.0,3.0,253.94769065995,268.74789275905005,268.74789275905005,268.69957065835007,268.74789275905005,268.74789275905005,268.74783445925004,268.74794634705006,268.74789275905005,268.74789070315006,268.74789253995004,268.74789276015,268.74789278395,268.74789275905005,268.74789275905005,268.74789275905005,268.74789275905005,268.74789275905005,268.74789275905005,268.74789275905005
1,1.0,4.0,258.23338782100006,258.23338782100006,258.23338782100006,258.23338782100006,258.2280191386001,258.2314880658001,258.23338782100006,258.23329398080006,258.23338782100006,258.2334452931001,258.23338621540006,258.2333876135001,258.23338991775006,258.2333878625001,258.2333878464001,258.23338782100006,258.23338782100006,258.23338782100006,258.23338782100006,258.23338782100006
1,1.0,5.0,132.52318785044997,139.43344380834998,141.91781121465,142.03083880794998,141.91781121465,141.91735359864998,141.91811554065,141.91781565635,141.91781121465,141.91781027334997,141.91781148674997,141.91781121465,141.91781121174998,141.91781121465,141.91781121465,141.91781121465,141.91781121465,141.91781121465,141.91781121465,141.91781121465
1,1.0,6.0,465.27991445905,465.67925237355007,466.23335796825,465.30593386735,465.27991445905,465.2778629419501,465.27991445905,465.27979118135,465.27991445905,465.27996626095,465.27991445905,465.27991445225,465.27991446235,465.27991445905,465.27991445905,465.27991445905,465.27991445905,465.27991445905,465.27991445905,465.27991445905
1,1.0,7.0,292.2679416164,305.1871286899,308.9399572306,308.9399572306,308.9399572306,308.9399572306,308.9395705462,308.9399792872,308.9399572306,308.9399572306,308.9399572306,308.9399562401,308.9399571046,308.9399572768,308.9399575058,308.9399572682,308.9399572306,308.9399572306,308.9399572306,308.9399572306
1,1.0,8.0,365.40574972255,400.67644922745,403.62349343195007,403.78766708195,403.62349343195007,403.6234477080501,403.6246191897501,403.62336022685,403.62349343195007,403.6235105536501,403.6234985748501,403.62349343195007,403.62349346165007,403.62349343195007,403.62349343615006,403.62349343195007,403.62349343195007,403.62349343195007,403.62349343195007,403.62349343195007
1,1.0,9.0,204.77892899835,217.24271850015,220.30097182705,220.71719866855005,220.66016295785,220.65635372165,220.65960079665004,220.66004438565,220.66016644515005,220.66016252375,220.66016289665004,220.66016300235003,220.66016295765,220.66016295785,220.66016295785,220.66016295785,220.66016295785,220.66016295785,220.66016295785,220.66016295785
1,1.0,10.0,239.7112413849,261.3265203616999,266.2540625232999,266.7006040113,266.7006040113,266.91363218579994,266.7088410629,266.7006355458,266.70104937205,266.7006096319,266.7006040113,266.70060397429995,266.70060404199995,266.70060414819994,266.70060407884995,266.70060403084995,266.7006040113,266.7006040113,266.7006040113,266.7006040113
1,1.0,11.0,163.34170959319997,194.5982778209,196.7662378601,196.73049854150003,196.7662378601,196.7652563414,196.7662378601,196.76629786270004,196.7662378601,196.76623753,196.7662378601,196.7662378955,196.7662378482,196.7662378601,196.7662378601,196.7662378601,196.7662378601,196.7662378601,196.7662378601,196.7662378601
1,1.0,12.0,346.5445708180501,346.5445708180501,346.5445708180501,345.9639518379501,346.5445708180501,347.4550834697501,346.84712785040006,346.5467239430501,346.5445708180501,346.54482276825007,346.5445708180501,346.5445718842501,346.5445708180501,346.5445708659501,346.5445708204501,346.5445708180501,346.5445708180501,346.5445708180501,346.5445708180501,346.5445708180501
1,1.0,13.0,387.0640439227499,387.0640439227499,387.0640439227499,387.0640439227499,387.36741512764985,387.1056791639499,387.0640605213499,387.0640439227499,387.0650188524999,387.0640824422499,387.0640439227499,387.0640449606499,387.0640440354499,387.0640439227499,387.0640439227499,387.0640439227499,387.0640439227499,387.0640439227499,387.0640439227499,387.0640439227499
1,1.0,14.0,381.10625512485,381.10625512485,379.3291103478501,381.10625512485,381.01776732035,381.27014267875,381.10625512485,381.11601966705,381.10599311305,381.10717542365,381.106592895,381.10625217735,381.10627444455,381.10625545705,381.10625509325,381.10625512485,381.10625512485,381.10625512485,381.10625512485,381.10625512485
1,1.0,15.0,443.0281231509,494.8833912803999,502.1413783562,503.8586267760999,502.7845370401,502.8054075778999,502.81357540959993,502.7883960501499,502.7845211367999,502.7845539027999,502.7845370401,502.7845366262,502.7845381125,502.7845370401,502.78453708199993,502.7845370401,502.7845370401,502.7845370401,502.7845370401,502.7845370401
1,1.0,16.0,179.50294210890002,182.76987175760004,186.87309121050004,187.12491548550005,186.85261102930005,186.87104159270004,186.87309121050004,186.8729963625001,186.8730839362001,186.87308694820004,186.87309163730004,186.87309100550004,186.87309130310004,186.87309121050004,186.87309121110005,186.87309121050004,186.87309121050004,186.87309121050004,186.87309121050004,186.87309121050004
1,1.0,17.0,555.7213416823,545.2259397693,552.7411739323,555.7213416823,555.7192676454999,555.7187974752,555.7216895324,555.7211468807,555.7217017823,555.7213561018,555.7213416823,555.7213437431,555.7213416923,555.721341687,555.7213416823,555.7213416823,555.7213416823,555.7213416823,555.7213416823,555.7213416823
1,1.0,18.0,484.48008797814987,463.50994441264993,481.68104415764986,496.7581132026499,484.31444152684986,485.02547460304993,484.4766080014499,484.5163615459999,484.4807958377499,484.4805145609498,484.48008797814987,484.4800878133499,484.4800898450999,484.4800884678499,484.4800880018499,484.48008799324987,484.48008797814987,484.48008797814987,484.48008797814987,484.48008797814987
1,1.0,19.0,219.09745242275,247.19303522595,246.87281714924995,247.05293729155,247.19303522595,247.18611330795,247.19253438705,247.19320423335,247.19322349535,247.19303522595,247.19303663104995,247.19303522595,247.19303528204995,247.19303522595,247.1930352495,247.19303522595,247.19303522595,247.19303522595,247.19303522595,247.19303522595
1,2.0,0.0,942.5343330634498,962.1968586567502,943.82439999115,943.1857263439498,942.5102189926498,942.5277915604498,942.53451304415,942.5398182659496,942.53432277325,942.5343912048498,942.5343344626498,942.5343335943498,942.5343333361998,942.5343331724498,942.5343330865998,942.5343330634498,942.5343330634498,942.5343330634498,942.5343330634498,942.5343330634498
1,2.0,1.0,853.1392931997502,853.1392931997502,851.0789571136502,858.1306401057502,853.1100619954501,853.2061208849501,853.1377256185502,853.1387716819502,853.1413628236502,853.1392911309503,853.1392938018002,853.1392933514502,853.1392932601502,853.1392932306502,853.1392931997502,853.1392931997502,853.1392931997502,853.1392931997502,853.1392931997502,853.1392931997502
1,2.0,2.0,1101.8214890648,1143.4267572493998,1141.3720304743997,1143.2808124263,1143.4267572493998,1143.350899932,1143.7329611858,1143.4283254711,1143.4275383794,1143.4267572493998,1143.4267666912997,1143.4267573344998,1143.4267590039,1143.4267576284,1143.4267576813495,1143.4267572493998,1143.4267572493998,1143.4267572493998,1143.4267572493998,1143.4267572493998
1,2.0,3.0,557.3150261609002,557.3150261609002,554.8675412969002,557.1246044741001,557.3054097618002,557.3114971096002,557.3150261609002,557.3191445179001,557.3151334459502,557.3150241514002,557.3150272627502,557.3150260883002,557.3150261583002,557.3150261609002,557.3150261629002,557.3150261609002,557.3150261609002,557.3150261609002,557.3150261609002,557.3150261609002
1,2.0,4.0,675.1499051832,871.8045840005997,736.9684079287999,736.8151838623999,736.9029518972999,736.9128335959999,736.8878998186,736.8887132568999,736.8881491083499,736.8881136547999,736.8880757811999,736.88807590865,736.8880760080999,736.8880758933999,736.8880758933999,736.8880758933999,736.8880758933999,736.8880758933999,736.8880758933999,736.8880758933999
1,2.0,5.0,786.68676114935,830.6064712341499,831.7039834210499,831.2619725559499,831.36586311825,830.68303852355,830.62238319745,830.6079755385999,830.60643482935,830.60651648555,830.6064664856499,830.6064711869,830.60647792045,830.6064711791499,830.6064718153499,830.6064712341499,830.6064712465999,830.6064712341499,830.6064712341499,830.6064712341499
1,2.0,6.0,938.5327467043502,1028.8439525309502,1028.83529166845,1028.80519315715,1028.8152669280505,1028.83498642805,1028.84297420405,1028.84389758905,1028.84577331355,1028.8439525309502,1028.8439521360003,1028.8439526839502,1028.84395309995,1028.8439525309502,1028.8439525309502,1028.8439525309502,1028.8439525309502,1028.8439525309502,1028.8439525309502,1028.8439525309502
1,2.0,7.0,558.9816724621,630.1833888338001,636.7508607233,630.358349491,630.1833888338001,630.65785412895,630.1837680271,630.1828762363999,630.183419976,630.1835094070001,630.1833927088,630.1833887415,630.1833898916501,630.1833888887,630.18338885635,630.1833888338001,630.1833888338001,630.1833888338001,630.1833888338001,630.1833888338001
1,2.0,8.0,1242.9902227352002,1320.8210106908998,1321.3328076249,1320.2841822622995,1320.5969764665,1320.2439624862,1320.2615366155,1320.2977619474498,1320.2643068554498,1320.2611980153,1320.2609003947998,1320.2608941293,1320.2608948022498,1320.2608943432,1320.26089440825,1320.2608943432,1320.2608943432,1320.2608943432,1320.2608943432,1320.2608943432
1,2.0,9.0,924.2326994190496,924.2326994190496,922.7077613449496,928.2155057655996,925.1644069114996,924.2326994190496,924.2325329593498,924.2346884604495,924.2326953830496,924.2326986466496,924.2326993434496,924.2326994966496,924.2326994205496,924.2326994174496,924.2326994207496,924.2326994190496,924.2326994190496,924.2326994190496,924.2326994190496,924.2326994190496
1,2.0,10.0,1128.3188778357498,1128.3188778357498,1127.1344142802498,1127.73707817475,1128.3188778357498,1128.3270382603498,1128.31397457575,1128.35061526335,1128.3208420876997,1128.31923108695,1128.31888170125,1128.3188778357498,1128.3188800841,1128.3188778357498,1128.3188778357498,1128.3188778357498,1128.3188778357498,1128.3188778357498,1128.3188778357498,1128.3188778357498
1,2.0,11.0,1011.31240366995,1011.31240366995,1010.6235736841498,1011.11788606255,1012.0491385161,1011.31240366995,1011.31212034665,1011.31345129145,1011.31242595355,1011.31240366995,1011.3124039355,1011.31240601355,1011.3124041064,1011.31240366995,1011.31240366995,1011.31240368625,1011.31240366995,1011.31240366995,1011.31240366995,1011.31240366995
1,2.0,12.0,1095.6757109134503,1084.0903534608506,1074.5761296274502,1083.12179191145,1084.0903534608506,1084.1261828818504,1084.0842628777502,1084.1483469466002,1084.0927601265505,1084.0903566207503,1084.0903523545503,1084.0903529952504,1084.0903559985504,1084.0903535278003,1084.0903534926003,1084.0903534608506,1084.0903534608506,1084.0903534608506,1084.0903534608506,1084.0903534608506
1,2.0,13.0,919.2406442054,975.9910933971,974.5659462776,976.0182315205,975.985571552,975.9878761147,975.9922950518,975.992240939,975.9910838551,975.9912093282,975.9910938132,975.9910936378,975.9910934004,975.9910933982,975.9910933971,975.9910933971,975.9910933971,975.9910933971,975.9910933971,975.9910933971
1,2.0,14.0,830.1407234904498,888.5764355985499,831.3458095740499,830.3684217710498,830.1470052674499,830.1387109129498,830.1561015713498,830.1403225195498,830.1405808902498,830.1407026216498,830.1407271492499,830.1407832915498,830.1407261273498,830.1407237990499,830.1407236533998,830.1407234904498,830.1407234904498,830.1407234904498,830.1407234904498,830.1407234904498
1,2.0,15.0,621.4009846673503,630.72224304375,630.72224304375,630.64599276495,630.66561509395,631.01108614595,630.72161856005,630.73185818965,630.72453801145,630.72270815525,630.72223800585,630.72224557185,630.72224488345,630.7222430660499,630.72224304375,630.72224306035,630.72224304375,630.72224304375,630.72224304375,630.72224304375
1,2.0,16.0,595.7400307429999,576.8927938285,581.0392914179,583.2813385545,583.1323597432,583.7554046846001,583.2789755524001,583.2813385545,583.2841307288,583.2817701880001,583.2813324895501,583.2813416541001,583.2813384687,583.28133915215,583.2813385523001,583.2813385533001,583.2813385545,583.2813385545,583.2813385545,583.2813385545
1,2.0,17.0,1109.60764026455,1153.3411176164495,1174.5581755020496,1176.4546375761497,1176.6310073270497,1176.6096034868497,1176.6257927090496,1176.6905534478997,1176.6310073270497,1176.6311495715497,1176.6310215039496,1176.6310073270497,1176.6310088401997,1176.6310073270497,1176.6310073270497,1176.6310073270497,1176.6310073270497,1176.6310073270497,1176.6310073270497,1176.6310073270497
1,2.0,18.0,1022.85547499175,1064.3546963502502,1063.54502912575,1063.96190054415,1064.32410052695,1064.35141646435,1064.3546117627502,1064.35459436295,1064.35468007965,1064.35486887795,1064.3546955471502,1064.35469673465,1064.35469685465,1064.3546963693502,1064.35469635685,1064.3546963502502,1064.3546963502502,1064.3546963502502,1064.3546963502502,1064.3546963502502
