fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,0,0.0,0.22897813760356203,0.06625249712395379,0.5454545454545454,0.6972059209243326,0.012352475404961781,5.283728916876466e-09,8.094090144789345e-09,0.00013750676002879128,0.8730474372550515,0.9999999999999963,4.157979993977103e-13,0.9999999999999996,0.2647058823529411,0.034559643255295314,0.17884247084281557,0.49411764705882355,0.04980340760157274,0.1475692047725646,0.6710526315789473,0.06199021207177816,0.2783732404790364,3.888309061424708e-06,4.370255571075013e-06,4.71278621305181e-06,1.661460246067887e-05,6.74717249368596e-05,4.441677294452806e-05,4.9090364453041394e-05,0.0002533440048361087,0.5676131024450827,0.6456816013243664,0.7022131406464761,0.6858468827666426,0.5048932572826532,0.591960028861687,0.7102264160109276,0.6859227851245021,0.46655738857926565,0.053892215568862346,2.0621218039991403e-08,0.015974440894568787,0.5617339133556112,0.7214099792754414,0.9468455832364485,0.9889962526618759,0.10343369680907111,0.8636044173277311,1.7121477465223162e-06,0.003042664688037945,0.006637199526739209,0.15610621714168568,0.6107933151251077,0.001846924761347124,0.5599530831194287,0.5075455857789896,0.05516678263447722,0.15537043585064242,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,1,0.0,0.2102109255977957,0.051448443235634564,0.7272727272727273,0.8049031763465297,0.012352476009364363,1.387118401096322e-10,6.3227549892788445e-09,0.00495799531831688,0.8716711299001187,0.9999999999999949,2.8073521799061845e-13,0.9999999999999983,0.5254901960784312,0.021181716833890748,0.4905236465904186,0.5254901960784312,0.027522935779816515,0.2498540472720476,0.65625,0.04567699836867865,0.3441716597669067,3.408522739765055e-06,3.831000894547215e-06,4.131265987625092e-06,3.3678960179164365e-06,3.344999354224691e-05,2.2020198380169994e-05,2.4337192734844737e-05,2.9201085266969274e-05,0.577306183069905,0.6567096629016409,0.7142152081460169,0.6982028577570282,0.5042529899054132,0.5912093498757247,0.7093257602270451,0.6850515312551358,0.39214719427433276,0.04790419161676649,1.771121064345083e-08,0.08306709265175727,0.5113266134811063,0.728101975114865,0.9539756824352917,0.9881758318694736,0.11577965424777656,0.8921990079759762,4.0573722445940454e-07,0.0007726794263852432,0.001806694247922425,0.2373992679756037,0.5558871609721409,0.002452788081949533,0.5584524751241599,0.5655671660861529,0.07062518324594598,0.19040159544703134,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,2,0.0,0.20932620965283014,0.05488598591841707,0.7272727272727273,0.66780145477855,0.01235247054075377,1.5119201047999394e-08,7.0499574977108024e-09,2.115963062721638e-05,0.835415341228297,0.9999999999999929,7.528249179508109e-13,0.9999999999999971,0.34509803921568627,0.020066889632107024,0.3395107576026303,0.4764705882352941,0.04062909567496723,0.1684472894516763,0.662828947368421,0.04567699836867865,0.34755745398597276,2.7445292358381857e-06,3.0847070007612186e-06,3.326479284349008e-06,7.664537997103505e-06,1.4678946667054015e-05,9.663180269742802e-06,1.067995285946484e-05,2.9500935055705172e-05,0.5499550372251086,0.6255915764789398,0.6803487511005256,0.6633330864013404,0.5005611762977509,0.5868808974293298,0.7041325340890988,0.680036466819725,0.42173351276752524,0.03892215568862282,2.4009348768606513e-08,0.13738019169329085,0.5775524197914035,0.7421338813345888,0.9602568208878678,0.9924521243526581,0.09711764132400669,0.8961089254006177,1.1708411110804652e-06,0.000516422149129738,0.001100206910565853,0.28063808625364167,0.6990967847717582,0.0024408676302193825,0.560183988275759,0.5352156829047063,0.05026760132994301,0.13667801415068098,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,3,0.0,0.2181684598671219,0.057342864530372364,0.8181818181818182,0.3687792402726674,0.012352468768545672,1.1613516414128335e-08,6.085389113770519e-09,2.776322511752335e-05,0.7477199927353303,0.9999999999999909,1.7858770492702562e-12,0.9999999999999977,0.4117647058823529,0.014492753623188404,0.4903696752521457,0.5058823529411764,0.015727391874180735,0.3502788093661996,0.6332236842105262,0.0570962479608483,0.28054080971511103,4.217038792110878e-06,4.739730557300216e-06,5.1112198041384125e-06,9.549178848401556e-06,3.870528311991772e-05,2.547976613462695e-05,2.8160780777325532e-05,6.196946149171254e-05,0.5816333353225996,0.6616327728337668,0.7195731305060802,0.7037203575046381,0.5040744979213864,0.5910000776461302,0.7090746778769127,0.6848093566871696,0.40150287522168104,0.050898203592814405,1.7347593592326984e-07,0.02555910543131007,0.558352647860012,0.7438133147926989,0.9638503670219151,0.9894063384107341,0.06642503104319222,0.8730660556518073,6.213946304068253e-07,0.001276286273215627,0.0028923927165411933,0.24953365317283754,0.5416879851348545,0.003089946093436745,0.5577131686356646,0.5487499849631711,0.058106570832170606,0.16713375909320705,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,4,0.0,0.27730060606286067,0.10347460168808173,0.8181818181818182,0.42361345475658485,0.01235247262176379,2.9425185149526933e-10,6.14403491391882e-09,0.002265353191186364,0.7141320421135703,0.9999999999999867,1.9296567653221547e-12,0.9999999999999981,0.3745098039215684,0.03121516164994426,0.2690500580550794,0.5078431372549019,0.03800786369593709,0.18897358914637238,0.6578947368421053,0.0570962479608483,0.2913054272050765,3.876683235153426e-06,4.357188751738435e-06,4.698695246284228e-06,1.1380177529599582e-05,4.37403289976695e-05,2.8794347016124595e-05,3.182412623659642e-05,9.563419405472623e-05,0.5733893716112962,0.6522534080097238,0.7093653737818197,0.6932103054967128,0.5043416072135412,0.5913132488925557,0.7094504170406744,0.6851724943626657,0.44747797869407735,0.03892215568862282,1.9601634743191815e-08,0.04792332268370608,0.5532733238581531,0.7490605351365645,0.9614001435203557,0.9932220355929542,0.1371735760353965,0.8903288668755877,1.1744318796862617e-06,0.002914383976642426,0.006371946039283916,0.4002059302795866,0.7056753765188679,0.0051478919187329065,0.5630824004015751,0.5198823292345099,0.05249235946703888,0.1466757351951331,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,5,0.0,0.3113936347464117,0.11758272200053892,0.7272727272727273,0.7092699079984421,0.012352476689633914,3.3990671087979863e-09,7.508604303473038e-09,0.0002120281778796,0.9024640711902637,0.9999999999999922,2.4328038507123056e-12,0.999999999999999,0.4254901960784314,0.044593088071348944,0.22991637856938205,0.4254901960784314,0.05504587155963304,0.11729336130776738,0.6200657894736843,0.06199021207177816,0.2574884179746953,4.633569715794195e-06,5.207889482168459e-06,5.616071955403674e-06,7.352342811342693e-06,5.290796944699423e-05,3.482942325962934e-05,3.849422117270407e-05,7.865440448117473e-05,0.5889730540057961,0.6699833553504212,0.7286612421676892,0.7130775854758991,0.504776381541161,0.5918229983550177,0.7100620084269831,0.6857628427717823,0.45759005863992175,0.04491017964071855,2.5258200269627787e-08,0.028753993610223683,0.5544538328412909,0.7393784765208744,0.9684807906883416,0.9958798293276114,0.07670431058387275,0.8960680781340982,6.030909472210725e-07,0.0,0.0,0.2735116985522771,0.6630758025135065,0.002644558390522779,0.5602018647508769,0.5602558515416461,0.04567673242240744,0.12322416383019787,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,6,0.0,0.2285081390177824,0.06199026002682641,0.6363636363636364,0.6404694525481719,0.012352475311575838,2.4309883389137424e-09,7.999185079801742e-09,0.0003298862937928716,0.7671316709590262,0.9999999999999895,1.8435555426671692e-12,0.9999999999999977,0.5313725490196077,0.028985507246376805,0.39839960101444194,0.5313725490196077,0.03669724770642201,0.20299416201984385,0.6529605263157895,0.04730831973898859,0.33371802011554025,3.99731279854368e-06,4.492770057934665e-06,4.844903105343595e-06,3.949668194823198e-06,3.4004625766976846e-05,2.238531389510016e-05,2.4740726186447953e-05,2.9685266612645546e-05,0.5803003434833715,0.6601161944977352,0.717922606936743,0.7020201932574972,0.5038766332047497,0.5907680919318451,0.7087963441560332,0.684540229546762,0.3777502872312035,0.04191616766467076,2.5258200269627787e-08,0.0926517571884986,0.5214903735167828,0.7464236520797796,0.9614881909421232,0.9889654817901263,0.20331263057344404,0.8778328181247596,7.911144445475504e-07,0.0034572213138162663,0.007734328668120729,0.11631829313477593,0.5440387066553986,0.0020757865317669166,0.5575717808711307,0.5290021335691404,0.058594178678338035,0.15482498795857735,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,7,0.0,0.18077216648699593,0.03467148476208617,0.7272727272727273,0.443432994629557,0.012352471343608468,1.6350000706973103e-09,6.2234571832343235e-09,0.00038933472924348165,0.6974182301171236,0.9999999999999832,6.747854406385684e-13,0.9999999999999973,0.2764705882352939,0.03567447045707904,0.18179461642359163,0.5372549019607842,0.03800786369593709,0.1995625532745886,0.6759868421052629,0.0570962479608483,0.2991994800310511,4.83965917095757e-06,5.439523227156194e-06,5.865860623846979e-06,3.001826671653412e-05,4.7392815049631806e-05,3.119878596895829e-05,3.448156343148467e-05,0.00022629349045001474,0.585864570173823,0.6664467551262184,0.7248122869988822,0.7091172416673956,0.5044155992510301,0.5914000005679431,0.709554500676503,0.6852742185158007,0.4398842342759163,0.03892215568862282,2.4009348768606513e-08,0.051118210862619806,0.605552632918696,0.7575649559631092,0.9742202513834354,0.9968955147579615,0.09511544517748943,0.8448986972967569,3.008061909294136e-06,0.0014091436664561913,0.0030775739889698124,0.14763256680876508,0.5363139689321926,0.0014940657703441163,0.5566775899370163,0.49888549202063986,0.06980908324896527,0.18333409125763134,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,8,0.0,0.2800681069385723,0.10147497519200004,0.8181818181818182,0.6854049249387424,0.01235246563064696,3.0021102076556287e-09,9.044019327510677e-09,0.0002985142686060812,0.8591381977620266,0.9999999999999949,1.0980761969259342e-12,0.9999999999999986,0.40980392156862744,0.04013377926421405,0.2414365140989814,0.488235294117647,0.04062909567496723,0.17246566558238402,0.6134868421052632,0.05383360522022839,0.2846509363930979,4.253015887717177e-06,4.780166926945924e-06,5.154825484006075e-06,7.370443405518395e-06,2.342330703528204e-05,1.5419610380047188e-05,1.7042082148241023e-05,3.355162131301244e-05,0.5775405473586391,0.6569763050464567,0.7145054003069762,0.6985020900075231,0.5022265899680999,0.5888335051830691,0.706475249817054,0.6822988177997147,0.4430374581146078,0.053892215568862346,1.521185517986102e-08,0.10543130990415345,0.5227646746036752,0.753671263845304,0.9679477468023551,0.991728748914559,0.08371663391905312,0.8829979813005535,7.699208276575183e-07,0.00047045498345759263,0.001169273670940765,0.295119458541453,0.4135472401029051,0.0018377125927782007,0.5554254441446083,0.5475697294501836,0.05319099601609245,0.14427199852954126,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,9,0.0,0.297879538370777,0.10392598397267226,0.7272727272727273,0.7385493263476672,0.012352475758095005,1.4330230328645346e-08,8.495858804882374e-09,3.473062694289676e-05,0.8934468185142057,0.9999999999999929,1.869239842358856e-12,0.9999999999999988,0.48039215686274506,0.020066889632107024,0.46605045226953346,0.48039215686274506,0.02621231979030144,0.23740549412328515,0.5888157894736842,0.05383360522022839,0.27339701810813405,4.069361136839113e-06,4.57374861361227e-06,4.932228575111577e-06,5.804487330493841e-06,2.4040162498254568e-05,1.5825687578519326e-05,1.7490887325824803e-05,2.7982021742868398e-05,0.5860602176929383,0.6666693482286341,0.7250545396759647,0.7093638275960727,0.5030156073360565,0.5897585855147229,0.7075851502762922,0.6833705920947928,0.465822202984135,0.02994011976047905,1.3744790926775341e-08,0.12460063897763596,0.5605245799868079,0.7304024957789892,0.9604535124771937,0.9938052817198533,0.08844674548854256,0.8823210385970028,3.6219424811522395e-07,0.0006677220313546514,0.00146549680584376,0.1618399159970087,0.6043142222810084,0.0016349914152631356,0.558807677517908,0.5707551479961402,0.054279608227441795,0.14356842123647323,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,10,0.0,0.2235825161515252,0.05988986412432505,0.8181818181818182,0.6369505434441783,0.012352470709434167,1.3142883536433035e-09,8.653852725542145e-09,0.0006885272700964355,0.7573347576853915,0.9999999999999927,1.8676626517644753e-12,0.9999999999999981,0.32352941176470584,0.04793756967670011,0.16622369419222532,0.4666666666666667,0.04193971166448231,0.16091283420659938,0.6282894736842106,0.044045676998368685,0.3386697441609244,4.40212139465873e-06,4.947753701066838e-06,5.335547326406836e-06,1.0863266259168546e-05,2.339668935680016e-05,1.5402087908485266e-05,1.7022715939080194e-05,4.443660877181669e-05,0.579066091447952,0.6587119549194915,0.7163943439609235,0.7004474875722296,0.5019123418395403,0.5884650661919956,0.7060332010658252,0.6818721509294324,0.46139030877206266,0.04491017964071855,1.683550802961201e-08,0.04792332268370608,0.5497710164762857,0.7547607414041297,0.9760731934511587,0.9976621463863788,0.1373010170301688,0.8881206018509813,1.427551047107532e-06,0.0024057410992383626,0.005145961231364814,0.1564788247600035,0.4927185008225052,0.002412739801888958,0.555160237736691,0.5169357675170528,0.049145106653823156,0.14373602360583848,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,11,0.0,0.28734227296195597,0.10790166004472357,0.7272727272727273,0.4413320843578006,0.012352471950079217,1.4352455431310328e-08,4.508202535546227e-09,5.0225485454717414e-06,0.7348865020815748,0.9999999999999939,1.328629617959533e-12,0.9999999999999967,0.4392156862745098,0.03567447045707904,0.283270893306229,0.5,0.0327653997378768,0.2089963576797267,0.636513157894737,0.03752039151712889,0.3843032794811308,4.23252933522877e-06,4.757141115795054e-06,5.129994962410409e-06,6.679460287267658e-06,4.2644432784094336e-05,2.8072916322975913e-05,3.1026785653152653e-05,5.264780802729833e-05,0.578804935113397,0.6584148307904101,0.7160709776260522,0.7001139938386003,0.5041053938917975,0.5910363015059785,0.7091181388362536,0.6848511848351068,0.4034345064541417,0.035928143712574905,2.7263085521961774e-08,0.07667731629392988,0.5302436820706331,0.7465360308872455,0.9723227617612044,0.9940598427611695,0.1550688556858498,0.8724535187822935,1.6196444670499044e-06,0.0019030115952989313,0.0040961406421035,0.240287798161111,0.612725169241613,0.003020516859814554,0.5584173676172552,0.5156272800251153,0.06759022628607263,0.1653500305602834,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
