fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,0,0.0,0.3236892167834301,0.07097610347217817,0.5,0.5748893937641407,0.024918870747654098,9.843327232851873e-09,6.100206602413251e-09,5.0292334317263074e-05,0.8080882980297753,0.9999999999999913,2.4570417315322723e-13,0.9999999999999991,0.33823529411764697,0.11166875784190705,0.09284140772980709,0.732899022801303,0.1266666666666666,0.3978492153433453,0.17851500789889413,0.06379310344827585,0.25636971723928237,0.10418618503259543,0.14921357476120428,0.1670500128013806,0.10574489127138947,0.09812514663652314,0.13259486448689933,0.16895347549039424,0.1266513622687885,0.2555391278444268,0.31939816058378,0.3150195220587366,0.3230925354375449,0.25046997136000676,0.2953013134684776,0.30801352384395203,0.3452573832506044,0.5342140329910441,0.05316455696202532,3.849921264568267e-07,0.08181818181818182,0.30000000000000016,0.8304650495631164,0.7841493826182346,0.9540043955596075,0.18403620531715376,0.6146030917441344,0.19800088662517978,0.13351957801569148,0.1610406289741506,0.2496281443517549,0.5990432257285693,0.22143064336541024,0.5004154726742447,0.6456838668191962,0.5605333615883139,0.5592029901284326,1e-12,1e-12,1e-12,1e-12,0.052087996621312735,1e-12
1,1,1,0.0,0.2966139150966215,0.04452347929076339,0.25,0.691064451601072,0.02491886852050742,3.086916803694833e-09,5.249881707739528e-09,0.00017640751421382384,0.7989136267332928,0.9999999999999888,1.8170759027549333e-13,0.9999999999999962,0.4117647058823528,0.09912170639899615,0.1163355992276563,0.5537459283387622,0.04,0.8090952168396798,0.06793048973143764,0.06379310344827585,0.09461842505320767,0.14789043698531543,0.19117951957267657,0.19413641980179186,0.16637109684435553,0.14372870547778413,0.18571392272221451,0.2024251408120811,0.18984174605593504,0.34961905407468474,0.44848048914602623,0.44068303506832446,0.4876456432699915,0.3489291881314641,0.4281003438550796,0.44714238316175964,0.5126769272978703,0.61428501465035,0.015189873417721544,2.0416508470403893e-07,0.04545454545454542,0.22499999999999998,0.8429520166024852,0.7809741430186983,0.9412812494820707,0.32824686710270784,0.651152565335101,0.15283396182877562,0.10371803395285473,0.10615168102912653,0.16032121644876793,0.5939041919180019,0.1296030685543249,0.49555299671057756,0.651316581363885,0.7524117562935166,0.7332989300993742,1e-12,1e-12,1e-12,1e-12,0.12072737819844923,1e-12
1,1,2,0.0,0.33963319973363904,0.07088890470135775,0.25,0.5098827979583984,0.02491886558132359,1.642384136185153e-08,4.885649980565141e-09,1.3991450587597706e-05,0.7946672823817063,0.9999999999999851,6.488378238145688e-13,0.9999999999999964,0.33823529411764697,0.096612296110414,0.10696524145583969,0.765472312703583,0.38,0.1284610110270185,0.5181674565560823,0.19999999999999984,0.28793368467281527,0.044897362087739985,0.15437619182870263,0.18752526617567106,0.24401314605850194,0.04262355443998174,0.13618424313929745,0.19192275140768073,0.2280281301455964,0.2357681468153574,0.36115705780395785,0.37009293673498794,0.4664414616505095,0.23299713149047013,0.33403493957989594,0.3678045204463663,0.46234503491618667,0.6222993131127659,0.032911392405063356,4.2107863015483526e-07,0.10000000000000003,0.09999999999999998,0.844177493053435,0.8203485374929307,0.9464923924587426,0.14965190476870777,0.5480852317450748,0.2601374966111342,0.14986439654203987,0.16398935604107479,0.23113083376356047,0.4557365279830166,0.1827337344780574,0.3678605022654666,0.6341235609132307,0.47559479807022126,0.497290006457736,1e-12,1e-12,1e-12,1e-12,0.903995661960915,1e-12
1,1,3,0.0,0.3154533706054461,0.05766706427963495,0.25,0.3858537693144342,0.02491886620271069,2.991493651689866e-09,4.58992878347586e-09,0.00015926199755457955,0.7599788572893319,0.9999999999999813,1.166078146618932e-12,0.9999999999999953,0.33823529411764697,0.07528230865746544,0.13538348660991012,0.5732899022801303,0.1888888888888888,0.21753791889411225,0.4075829383886256,0.13275862068965508,0.32998306041784303,0.0821275582482457,0.16736801554124328,0.18062785120685487,0.15384800866582993,0.07970361120398148,0.16617930285133983,0.18723807708144563,0.18047638943087432,0.298299262616336,0.41982155292317186,0.4178661257665978,0.46377029982366796,0.2990483336366717,0.40427480517896985,0.4237758239832975,0.4922892425763557,0.52002852936227,0.012658227848101278,2.333896772330185e-07,0.09696969696969697,0.09999999999999998,0.8856231749896463,0.8229095213374324,0.9541522150834342,0.24615383900166815,0.5258731222005619,0.13810209227843162,0.15871254028224313,0.17927743707163812,0.20455956313746165,0.44565023875505533,0.2409704809749219,0.3336782968112577,0.7039606179060345,0.6047365116072851,0.6036588185206637,1e-12,1e-12,1e-12,1e-12,0.03213175533051382,1e-12
1,1,4,0.0,0.4265365498813605,0.15115756777179132,0.5,0.36932716904364077,0.02491886851065426,8.382738348159224e-09,3.703763534090819e-09,3.2294923329492406e-05,0.7478981279549122,0.9999999999999751,1.2559406686276275e-12,0.9999999999999958,0.6029411764705883,0.08531994981179417,0.1697848848852632,0.716612377850163,0.1044444444444444,0.4656423184822561,0.48657187993680884,0.21206896551724125,0.25029447949113953,0.06108716566045787,0.17107190116324658,0.19756032294898784,0.22316856981445182,0.06017689777966755,0.16548413505073592,0.21159908123339016,0.2562871543429067,0.2674264822942587,0.3996450211744057,0.404717837389337,0.4809093245784297,0.274496022918307,0.38994863778960626,0.42216768925876874,0.5207501681907735,0.6795045006177367,0.027848101265822822,1.9062735416542055e-07,0.08181818181818182,0.3750000000000001,0.9100811423676186,0.8574200148661064,0.9765458882053389,0.17124934013657994,0.5077348027830202,0.2476953683318947,0.19580048733997701,0.23276802747581748,0.29063041888028873,0.6410701916039545,0.25411141309003993,0.5614653257656508,0.6454422626539751,0.3494129792615159,0.34869407116608475,1e-12,1e-12,1e-12,1e-12,0.12670479265142787,1e-12
1,1,5,0.0,0.41207418288933095,0.12325527622100285,0.5,0.6542088463179329,0.02491886936093401,6.537523182437014e-09,5.26419278242353e-09,7.260714936643104e-05,0.8879010445262153,0.9999999999999877,1.6182848213330738e-12,0.9999999999999991,0.33823529411764697,0.03638644918444163,0.25266373673491266,0.6970684039087951,0.1666666666666666,0.29245296172925916,0.36334913112164297,0.04655172413793103,0.6397412863816027,0.06461083716162765,0.1366259734060035,0.16398750797641698,0.12933777565952587,0.06646721386876782,0.13276071877765988,0.17449321665681541,0.17996463339513633,0.3177586795834417,0.44374569596421265,0.45363482839883573,0.5015912895434704,0.3305165817594109,0.434671668538179,0.47851451253426386,0.5565667026521987,0.478343657611505,0.015189873417721544,1.7775897516108021e-07,0.054545454545454584,0.20000000000000007,0.8298987920388047,0.8751266717730126,0.9864385491087678,0.08617641279353655,0.7014853709483566,0.07839951401565404,0.09433820223942346,0.10550309261458435,0.17886054334228788,0.5057761527900606,0.16305575500202607,0.3927508343334236,0.7912318231013893,0.6713693765764399,0.6386361497634647,1e-12,1e-12,1e-12,1e-12,0.04891643599910994,1e-12
1,1,6,0.0,0.32452898954734477,0.05959601156619317,0.25,0.5421438724265026,0.024918867727645237,6.605557688148462e-09,5.598765900197842e-09,7.702634308637792e-05,0.6844688793143235,0.9999999999999807,1.2037898652341675e-12,0.999999999999996,0.33823529411764697,0.1079046424090338,0.09603785430990922,0.765472312703583,0.1888888888888888,0.27973973012230124,0.29699842022116907,0.04999999999999996,0.5032938076416339,0.10067706972462238,0.18571548447452543,0.24287684311937902,0.1912842068298713,0.09981284050290379,0.16851454789179682,0.2639995568798748,0.2510074878633717,0.31806491337896375,0.4427141130863143,0.4680505755692455,0.4995181895266466,0.3237194354402545,0.4208694892559339,0.48783643844534175,0.5517103868708804,0.7081072731358167,0.03037974683544309,2.333896772330185e-07,0.0757575757575757,0.4,0.8834859219725905,0.8631606980090907,0.957980359496185,0.1743039775033018,0.5930514693129711,0.16904638006285289,0.15514993579563763,0.18289385067283592,0.2702905829772412,0.5639676709270542,0.24324152453011638,0.49517623850538284,0.657651508075122,0.6079112859643956,0.5932289215332976,1e-12,1e-12,1e-12,1e-12,0.07208837493866319,1e-12
1,1,7,0.0,0.24795335544584754,0.017159965541097687,0.25,0.3393524324401931,0.024918863815419034,3.1485069254952092e-09,3.610596636593287e-09,0.00011724998255755007,0.6231310352633042,0.9999999999999658,4.577603029840222e-13,0.9999999999999938,0.33823529411764697,0.048933500627352536,0.19827974978178645,0.7980456026058631,0.2533333333333332,0.2133548555911778,0.3364928909952608,0.09655172413793098,0.35573122529644274,0.05446021737649758,0.17925984221352712,0.1775528013662503,0.15826453553910957,0.050816086654511525,0.1317248170596943,0.15084352324094902,0.173038481489552,0.2928917867984199,0.4441868409537594,0.43420478856284717,0.4869382585728085,0.2819789882724964,0.3841184754964075,0.40449008734655956,0.49114872747506816,0.6690073478563034,0.025316455696202528,2.184069832426524e-07,0.06666666666666667,0.5499999999999999,0.9361015431320338,0.8748206009423627,0.984128461983569,0.23231782164182263,0.5113346067592609,0.11938126211330202,0.1356288932219556,0.15675111362754746,0.24887301320229122,0.6806221488887548,0.21338805619360618,0.5835459437829905,0.755431983239614,0.5233575255402716,0.47979309038155715,1e-12,1e-12,1e-12,1e-12,0.022289198409522638,1e-12
1,1,8,0.0,0.38686014637385635,0.11654046777189803,0.25,0.5749661155827056,0.024918860019494244,4.175522672877743e-09,6.661690022187921e-09,0.00016093709450972524,0.8184069215815996,0.9999999999999909,7.464067299279317e-13,0.9999999999999976,0.40441176470588236,0.08531994981179417,0.13278153327615072,0.6644951140065147,0.1533333333333332,0.3049220553288219,0.4565560821484993,0.11206896551724135,0.43486761018317843,0.10427516004866594,0.18623219397430713,0.20129059361726181,0.18136050068778214,0.10514792064273362,0.1911731167507703,0.22484113109365625,0.22870577797180422,0.30841306786869427,0.4257882565262058,0.4239606673109434,0.4726876541501296,0.3202494019565816,0.4263364868696808,0.453952584312406,0.5278998485050121,0.581495242110095,0.032911392405063356,1.1286188503474644e-07,0.06363636363636363,0.20000000000000007,0.9216923409635777,0.8554016625453964,0.9623299432673683,0.2969773618737453,0.6164155854363226,0.1706953015261291,0.08665742433252044,0.08081861394729706,0.1398564886182516,0.5925254039563309,0.1583118686930981,0.5325576734378326,0.6838264533052512,0.668419404125637,0.676207573624355,1e-12,1e-12,1e-12,1e-12,0.03139403645815254,1e-12
1,1,9,0.0,0.3931463064618562,0.10169417186070676,0.5,0.6552543124266039,0.024918868067025063,1.333905936609694e-08,7.353219666988677e-09,4.166537830211092e-05,0.854088844735755,0.9999999999999887,1.2234681388999442e-12,0.9999999999999987,0.33823529411764697,0.09912170639899615,0.10434377231729577,0.6644951140065147,0.1266666666666666,0.3664572058821165,0.3838862559241707,0.14137931034482756,0.2901904419690981,0.10934992777098938,0.1269164499561947,0.14026246948179044,0.07949692763612654,0.11612593577190934,0.1328090757389892,0.16854123586060088,0.14322992269990456,0.3413240467867216,0.43398208007335637,0.4359761218727608,0.46956407511352655,0.36148953977477793,0.4399515649421068,0.4817701697333036,0.5453207526439097,0.5435631435788917,0.03037974683544309,1.7775897516108021e-07,0.06060606060606055,0.275,0.7898577006296342,0.8843486585487175,0.9830912768984931,0.03525980067435508,0.6742850575372541,0.06372106737271227,0.04706040479203355,0.05711077118055852,0.2173143747278432,0.5737492126525267,0.1792612074489761,0.46527524469178994,0.888506599394557,0.4507391792628745,0.4401283394996247,1e-12,1e-12,1e-12,1e-12,0.03947111231708252,1e-12
