fid,iid,rep,iteration,evaluations,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_squared,loglikelihood,mhl_norm,mhl_mean
4,1,0,1,15,1.8875101982421818,1,6.309447031191418,0.9975909656474933,3.1656312092425734,-0.23743847569987225,2.684574618497674,-0.20135677948132394,10.021220952930598,-1289.6149957780926,26.823610457107034,6.814250680885817
4,1,0,2,30,1.8102022034154148,2,6.2970332027637745,0.9956112340032861,4.0315552281390055,-0.25603080825839697,3.483964758560492,-0.2241694766180561,16.253437557534948,-1203.559514340145,24.464833481160557,6.217855545306029
4,1,0,3,45,1.7539540520507484,3,6.283937615901982,0.9935176382623027,4.5841482470134585,-0.23138620563894108,4.043695388602406,-0.21113787995352512,21.014415150596562,-1212.3726950113135,25.690854077749616,6.561885542562108
4,1,0,4,60,1.7030190711732265,4,6.2728433275501425,0.9917421417245155,4.697087549899223,-0.22282458796362556,4.186949903023201,-0.20847168659436116,22.06263145141828,-1173.3003531525833,24.876119739270255,6.369005954146942
4,1,0,5,75,1.6593250133313244,5,6.25894974536858,0.9895258818238476,4.884536545663721,-0.30509069090283225,4.374494566306042,-0.28117333853268367,23.858697265924476,-1133.7038027805343,24.007411472519802,6.125287180667965
4,1,0,6,90,1.609072166284821,6,6.245840231534374,0.9874228707479933,4.627942783553476,-0.17592984631172381,4.151550027988159,-0.17935039385654425,21.417854407844693,-1158.757061748941,25.857399256273805,6.588315198555833
4,1,0,7,105,1.556394939712756,7,6.232837793527189,0.9853331476822096,4.4914771526417665,-0.23881610649482,3.9608848455317656,-0.23162339479543181,20.173367012702997,-1154.9219816297998,26.51379145513214,6.71646284004154
4,1,0,8,120,1.4976385916278712,8,6.218349533355084,0.9830252148674411,4.211407845016979,-0.060841363224735656,3.7496171352738856,-0.08724027118847211,17.735956037070565,-1110.1661515930166,25.808197079592063,6.5491279569933605
4,1,0,9,135,1.4593604145617447,9,6.204810558656135,0.9808523456313345,4.889945490797411,-0.13875291727693093,4.332167554562865,-0.15019866492355533,23.911566902969923,-1085.1454369459002,25.489550955108843,6.487824791686964
4,1,0,10,150,1.4237336219014172,10,6.191718250630919,0.9787606982171612,4.953308313471765,-0.11788415036415348,4.38434356093828,-0.13208927909006954,24.535263248308503,-1042.0408206908846,24.41387725905335,6.237692387714668
4,1,0,11,165,1.3947300928049153,11,6.178475634297742,0.976630232224777,5.176072118050261,-0.12475593230098769,4.6432349936956765,-0.1399410002833803,26.79172257125731,-1083.8407049208881,26.68991562236953,6.790954532331875
4,1,0,12,180,1.3780241056317162,12,6.1655587179583335,0.9745570814334001,5.635833707041646,-0.11113993403759666,5.109791325793163,-0.12825267654139844,31.76262157342679,-1005.020224231083,23.86792339007761,6.051391148142266
4,1,0,13,195,1.3576413518638974,13,6.153491116079605,0.9726021371315323,5.482166704800845,0.005108713879548166,4.997227902885232,-0.029321619476246473,30.054151779226956,-1040.5905414842687,25.770623556607788,6.574174356189882
4,1,0,14,210,1.3406125380657063,14,6.14221362435819,0.9707834938314438,5.605007995897737,0.0784876635006421,5.191063781005398,0.03585659328090067,31.41611463407757,-993.1534299656116,24.213440348935208,6.176907392018692
4,1,0,15,225,1.2903463431625521,15,6.1292518760324555,0.9686957184883301,4.225777651259961,0.03745028478215949,4.042503325285896,0.007628867778051695,17.857196757888154,-994.5772842585466,25.253287332572757,6.444879316778962
4,1,0,16,240,1.275033583679481,16,6.116535949664396,0.9666430095829543,5.641874825443138,0.10109962133007402,5.151619695243578,0.06385215655302601,31.830751545969044,-998.848518225693,25.806622719392056,6.57730187896805
4,1,0,17,255,1.2501940438860306,17,6.104815773504749,0.9647392666374242,5.225007705399968,0.01971407691057641,4.941365220561117,0.0012476303693729567,27.300705521489046,-989.0764208377133,25.997514011563368,6.616153942482667
4,1,0,18,270,1.2145073369809516,18,6.0925136764318815,0.962745253818127,4.724562202318317,0.035261782466436534,4.542122333675235,0.016229902030717596,22.321488003574906,-970.9760924281546,26.074009845415674,6.665648738850265
4,1,0,19,285,1.1844475286321523,19,6.083479288597816,0.9612816018676217,4.934634000849782,-0.02360318524107517,4.647655449233374,-0.031781200414381136,24.35061272234273,-932.9521337491792,25.14074162792153,6.439322360855048
4,1,0,20,300,1.142546435500717,20,6.068803604589447,0.9589407253198955,4.344280753922193,0.04476934688961346,4.066396863071824,0.02421026719888551,18.872775268898778,-946.6873072883411,26.689393027436562,6.7555116192648255
4,1,0,21,315,1.108087279003151,21,6.054997780019324,0.9567281586662777,4.63489736457777,0.10982097231320105,4.327628057027043,0.08133013689658493,21.482273580169966,-903.6489991791684,25.773326606601042,6.543735654903078
4,1,0,22,330,1.0833996893903661,22,6.045305314572899,0.9551630483307513,5.071010213345838,0.13805986538649412,4.508518053009314,0.11125633239241121,25.7151445838578,-895.2689706982474,25.988729913252634,6.64943454633581
4,1,0,23,345,1.0599170690989141,23,6.033809320344823,0.9533213918734498,5.104319834261311,0.04800148271148611,4.424464279102048,0.04538567592682774,26.05408097043342,-852.9036447549328,24.938603029019127,6.375489935702105
4,1,0,24,360,1.0442438413123174,24,6.022089722831614,0.9514269885559375,5.4823892645558585,0.03663708315085925,4.719647315525303,0.03730703462524981,30.056592048117324,-851.3276034353713,25.259963511842653,6.455673351532685
4,1,0,25,375,1.0290237684661818,25,6.010635344787855,0.9495786468471994,5.493984671224571,0.14655867322159985,4.758192532854299,0.1270602227573126,30.18386756765056,-823.4793599688787,24.56967539950711,6.25625287807865
4,1,0,26,390,1.003109321422589,26,5.996394473571536,0.9473009490052047,4.910707490295852,0.12782802812441013,4.313112903936978,0.11642394869664327,24.115048055247783,-847.1562532282449,26.27752690855368,6.688671044737805
4,1,0,27,405,0.9739103387962793,27,5.983463679443273,0.945234697350477,4.693291880478696,0.21909520465850063,4.095319196052832,0.18948040201626784,22.02698867536725,-806.5022795902655,25.36789439178668,6.45849695995289
4,1,0,28,420,0.9504309289400211,28,5.9697695594126206,0.9430338141595545,4.97011005851449,0.30018942062387044,4.37186615676474,0.26001519719645666,24.701993993746914,-798.2671251184186,25.741115521173604,6.528363140441109
4,1,0,29,435,0.9349804960942734,29,5.956433043006915,0.9408882050668141,5.401976485705794,0.31758419471767024,4.690643424075241,0.2784519684842069,29.181349952118314,-803.2727715996457,26.451925913386365,6.746233285901286
4,1,0,30,450,0.9319690685541696,30,5.944751015102591,0.9389868718299308,6.111365355109366,0.35653248922225494,5.413594010128736,0.3230279450346529,37.34878650363102,-781.5498837641563,25.686817844156845,6.504702164439616
4,1,0,31,465,0.9220517286836134,31,5.93291249034126,0.9370922524731785,5.708689558455625,0.20791580851056363,5.1991001462261295,0.21228500607603812,32.589136474820286,-751.3349001289321,24.79032934595861,6.271897874869205
4,1,0,32,480,0.9116782665794698,32,5.918969197063743,0.9348723181419981,5.675500236167292,0.2306576166899453,5.110661214504186,0.22810570640859215,32.211302930735,-757.1196627440867,25.44710426051939,6.467666336613119
4,1,0,33,495,0.9145255547866334,33,5.907849556379186,0.9330679862715188,6.453256497025935,0.27060772491756085,5.839104756069631,0.26759669926888663,41.64451941640742,-748.3197450618361,25.06210208514267,6.369449020137173
4,1,0,34,510,0.9244158797959086,34,5.897694072976293,0.931396737849753,6.864884850632009,0.31371925717329413,6.14767834822816,0.3028694319601845,47.126644012436856,-758.1989220936549,25.255667228645784,6.422435682307015
4,1,0,35,525,0.9294457403394955,35,5.8861642405421986,0.9295011667528851,6.577639405533495,0.13809823816861566,5.964767258851324,0.16928268982886846,43.26534014922703,-786.9169534608068,26.4382998693665,6.708898896903751
4,1,0,36,540,0.9391468635219989,36,5.874970376228935,0.9276593283426553,6.844773062905512,0.061229158435375554,6.280607148227896,0.11013037802653422,46.85091828267688,-747.7102177863271,24.58154806936339,6.251007651566587
4,1,0,37,555,0.9402771417773709,37,5.863025878596686,0.9256960116670374,6.350032905603505,0.20390899804588786,5.903929645799175,0.21457382206207543,40.32291790224728,-767.7907058082385,25.52474939410967,6.46570931633556
4,1,0,38,570,0.9257337543147178,38,5.853140636968575,0.9240741006177082,5.4451866338888335,0.01672432546453252,4.898860030738142,0.06161454860378961,29.650057477881607,-780.3517421397486,26.401900032698435,6.7217382581564245
4,1,0,39,585,0.9080005231437827,39,5.840794532804701,0.9220945257430962,5.242900503884749,0.056716129161373544,4.847693459250914,0.09035743919760428,27.488005693634953,-754.8101777165755,25.986629182499296,6.617983262915653
4,1,0,40,600,0.8994522903276517,40,5.829593717245224,0.9202838336177015,5.775477783167566,0.13130768050027242,5.184988256487925,0.14611838903166585,33.35614362386215,-745.4448492936056,25.94619896205101,6.56709101401721
4,1,0,41,615,0.8890585444531385,41,5.817213165365189,0.9182621810494282,5.658862014047664,0.11290878804891924,5.010652097140756,0.1290923459083943,32.02271929403159,-717.9398342042014,25.11969250970806,6.3773517377989775
4,1,0,42,630,0.8733302699754458,42,5.805484387622369,0.9163822699824724,5.32332669226296,0.21013360481903615,4.63469635400298,0.19473208182289498,28.3378070725593,-706.2467552405749,25.08888115908504,6.385767262297347
4,1,0,43,645,0.8583574087306532,43,5.793893536907669,0.9145286449136801,5.353292454241169,0.17474897400781594,4.753346989757454,0.1708553713520501,28.65774010063544,-717.1873779680863,26.12080168479276,6.640355522541302
4,1,0,44,660,0.8526891639676142,44,5.783518374675885,0.9128680519263481,5.928170739905613,0.23556385977320488,5.116945717236922,0.2104262535449022,35.143208321473054,-699.1019671765121,25.68255139184641,6.567022356729035
4,1,0,45,675,0.8331855710201411,45,5.7695445503518314,0.9106334981671875,5.038283861663048,0.13144260001796862,4.3279737433259955,0.12836716353963232,25.38430427069433,-709.5240362613388,26.764868749394815,6.790369977602366
4,1,0,46,690,0.8199264371361302,46,5.756319537919334,0.9085027151287669,5.420733013438636,0.18041017784880814,4.735279423741339,0.17021941691176842,29.384346402983518,-679.4638316687665,26.02463567879865,6.620083825172244
4,1,0,47,705,0.8117607719419002,47,5.745901629989241,0.9068173424201706,5.745838499854446,0.19966426029439513,5.035163321789237,0.1900514650391176,33.01466006640958,-653.3885380031086,25.19337965319459,6.401326138658371
