fid,iid,rep,iteration,evaluations,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_squared,loglikelihood,mhl_norm,mhl_mean
19,1,0,1,15,1.8806158019368977,1,6.30830039922492,0.997410039753907,2.9684320258564227,-0.09803382972140061,2.5173422760311,-0.08313638375051424,8.811588692130064,-1285.2918481692784,26.76829707174782,6.806784516655508
19,1,0,2,30,1.7747737840115052,2,6.292321508844221,0.9948667662802062,3.1635978059221923,-0.10644420423348885,2.725709698958502,-0.09222546260596973,10.008351077635707,-1197.7032446998708,24.789698419381818,6.2900613731187445
19,1,0,3,45,1.6793391337277657,3,6.276722895336252,0.9923821454562669,3.306603303908256,-0.05677960760415185,2.8761277316693175,-0.05327634872840068,10.933625409416992,-1206.1261534856371,26.523858530868488,6.746453193119269
19,1,0,4,60,1.6075422978830574,4,6.262547640957388,0.9901231890570298,3.9305770518758947,-0.10512245119460498,3.392673215179198,-0.09415980360270557,15.4494359607334,-1149.6564104434224,25.393541532639574,6.451877281223943
19,1,0,5,75,1.5370938131869853,5,6.2498192483305415,0.988091304778641,3.8702673808202683,0.14215125024991687,3.371321916755212,0.11045137322348449,14.978969599041378,-1116.5381935170951,25.210751599501208,6.446031984441289
19,1,0,6,90,1.4737273150173595,6,6.235461508720589,0.9857939961310788,4.016537979552155,0.10619659067682323,3.463937339443385,0.08529760668377809,16.13257734118491,-1136.214646755448,27.05549391490237,6.877112880422743
19,1,0,7,105,1.4152836529614872,7,6.219508858038562,0.9832454117168012,4.104588587716128,0.13720044580824742,3.5621675858452435,0.11373446371733784,16.847647474409477,-1101.0756438479489,26.74729916563902,6.76096289271105
19,1,0,8,120,1.346305195335664,8,6.204508937872644,0.9808491227338163,3.59257317200436,0.04983991676594428,3.1958593894015874,0.045390354472184015,12.906581996205468,-1065.3119413597647,26.626739171475382,6.7670104361488255
19,1,0,9,135,1.2943875921344505,9,6.189862076931353,0.9785154345489786,4.165943948768538,-0.0941194852991458,3.6685031518752833,-0.07225329323105492,17.355088984281196,-1023.8202715005244,26.017950366549965,6.611476991056721
19,1,0,10,150,1.2401632443261275,10,6.176600007542722,0.9764027703639837,3.979034006898647,-0.20695483004236684,3.4569394459598204,-0.17078069141975433,15.8327116280559,-994.1163205716339,25.89982892219401,6.594566208777411
19,1,0,11,165,1.1957230628080935,11,6.161764804737799,0.9740310391995781,4.31868406294771,-0.07900906948103954,3.817967695890885,-0.07186186265550906,18.65103203555854,-1012.274555600953,27.596776905716847,7.036722759402944
19,1,0,12,180,1.1438226364756052,12,6.147001658497793,0.9716830858421993,3.8938578882127475,-0.17308351348900283,3.409192919410834,-0.15192832576010679,15.162129253596635,-925.3001455942349,25.31546258575845,6.4198422006354
19,1,0,13,195,1.096871983672909,13,6.134231180587375,0.969642378617612,4.026526608117169,0.006051273842745541,3.498884922220822,-0.006799273824445518,16.212916525875553,-942.1816417187645,26.99494744996326,6.898350590749715
19,1,0,14,210,1.0649477496142201,14,6.120643345557719,0.9674772902135651,4.69349614860941,-0.06799490163152105,4.144134515504112,-0.06552974438870171,22.02890609701137,-864.7840966578901,24.755662888339494,6.304646139525433
19,1,0,15,225,1.0283696110901759,15,6.107046766809421,0.9653062236204921,4.401719817210333,-0.12961504575769078,3.930258115309799,-0.11731684911336389,19.37513734922217,-858.5138028650086,25.38485507587276,6.467083001835307
19,1,0,16,240,0.9843911582558381,16,6.09231427857424,0.962953441801344,3.929890768696299,-0.07153799732876576,3.502878800122848,-0.07387563664113428,15.444041453884386,-869.356529330202,27.00223991448761,6.892978295728991
19,1,0,17,255,0.9405418475637307,17,6.0783196991555934,0.9607187483466095,3.8296237652245324,-0.0284522207791374,3.363627522961556,-0.03813998460244968,14.666018183172527,-844.6969453377108,27.1542612329435,6.879659973876128
19,1,0,18,270,0.9044046558771116,18,6.0643443686788325,0.9584885122509104,4.173866353543023,0.0220238508768992,3.6213034158154263,0.0041561861768037445,17.421160337238526,-796.8270431837951,26.327773981783107,6.716291966990826
19,1,0,19,285,0.8740542684693365,19,6.049901195350171,0.956176541657195,4.445729594007399,-0.04075283355455328,3.871104080260749,-0.04508285205058003,19.764511623033187,-780.2507483050717,26.588351287643132,6.754059949635871
19,1,0,20,300,0.8422646327840271,20,6.035343634091386,0.9538599754099006,4.288707163800093,0.0488429113851256,3.7158966529945276,0.02640614382080585,18.393009136830244,-753.8986584110447,26.501445124574246,6.747062538907022
19,1,0,21,315,0.8178915230087515,21,6.02255159268423,0.9518260703835442,4.702775964081086,0.15020788554596254,4.102952288798068,0.11081661977413662,22.116101768338794,-736.8644808198571,26.53126636030079,6.768487442536472
19,1,0,22,330,0.7944533808005848,22,6.007367713060225,0.9494015178793909,4.718357115846141,0.0713895892699672,4.192733088037342,0.05603604637573169,22.26289387265591,-718.1515103958001,26.629292355548504,6.742942411853632
19,1,0,23,345,0.7750032469533449,23,5.99509580146818,0.947435624375094,4.949452383485751,0.04809058632390395,4.403360505661909,0.04110124731245455,24.49707889639278,-663.2258962544554,25.078922748383896,6.41679102498058
19,1,0,24,360,0.7504061528111852,24,5.98235674078687,0.9454004357410863,4.54713881078117,0.03412475899735559,4.019900539302621,0.0281584041931766,20.676471364512388,-677.3141319783513,26.47028237867339,6.7442965326233635
19,1,0,25,375,0.7288839425098229,25,5.972272902624504,0.943783736264496,4.717027655186504,-0.10012500408492345,4.094031894699523,-0.07622032421093498,22.250349899794283,-615.3025111873249,24.73542333500039,6.32442113005074
19,1,0,26,390,0.709841482686563,26,5.959279173989403,0.9416988621028051,4.858608274347951,0.025715915145280387,4.3373751542032455,0.022347052926617393,23.60607436356237,-657.6962645599269,27.192384605471606,6.9181824907168545
19,1,0,27,405,0.6965890139123077,27,5.947438832321735,0.9397969602527846,5.269609289198065,0.1731313543268557,4.815632268393248,0.13975832161205742,27.768782060802536,-592.7938925498619,25.06589198061232,6.378760406215
19,1,0,28,420,0.6784340148539074,28,5.937513085577024,0.9381969496894079,4.862082708027901,0.03885693290549975,4.404553250855631,0.037738921542909636,23.639848259703932,-592.2384019298389,25.74153768174191,6.538387025763651
19,1,0,29,435,0.6549129885654679,29,5.9266688935975065,0.9364660741807095,4.38373432820307,0.09253363890627808,3.958143313581983,0.07708564270474894,19.21712666026601,-604.5553227279933,27.19311707866889,6.964961844748933
19,1,0,30,450,0.646491890163565,30,5.914490592561562,0.934499487897414,5.587792228801453,-0.04815148084671077,5.013271171436647,-0.030320083892595516,31.22342199225391,-559.1858220920442,25.755089675770687,6.560175996519631
19,1,0,31,465,0.6338939509226317,31,5.904259421339461,0.9328409701276492,5.224725363495681,0.07524850534978193,4.834262432414798,0.06389412282970033,27.29775512395507,-526.2292983353467,24.919148503738423,6.3752259227288155
19,1,0,32,480,0.6231762938602289,32,5.893037865943468,0.9310224212738426,5.366280418151356,0.07525631296473496,4.91979211628845,0.06505071860145265,28.796965526234693,-545.0847036474904,26.200972160888654,6.670612575936281
19,1,0,33,495,0.6157237340689863,33,5.88331885628725,0.9294358342342963,5.636866976878079,0.06783352677399392,4.949714369259684,0.06108261605751817,31.774269315018625,-532.1633850230578,26.018657475290773,6.661454099329749
19,1,0,34,510,0.6184011959975483,34,5.873578912374362,0.9278632550716541,6.519044235387603,0.025284576126171465,5.771631916581269,0.03138076609623001,42.49793774294032,-491.3901497131018,24.291100738315176,6.227374290789505
19,1,0,35,525,0.6146468504100229,35,5.8603238184352495,0.9257301203075521,5.95705224943511,0.038178786535607225,5.295480586245469,0.040870724661277426,35.486471502499896,-533.7419635349356,26.36771660043631,6.689277658701246
