fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,0,0.0,0.2294788672372765,0.06467779169038171,0.6666666666666666,0.6648569370774746,0.01648744778280269,7.186897044387359e-09,7.698139990591132e-09,0.00023500389584723771,0.85321881117368,0.9999999999999956,8.145938723634182e-13,0.9999999999999998,0.17045908183632738,0.14305364511691887,0.025968071360093367,0.5500222321031571,0.13186813186813204,0.21032793769112917,0.37408709764674075,0.049808429118773936,0.3874976681954726,0.013728846114196494,0.01794650675064727,0.023490628843013946,0.03815687523930938,0.018315666923677545,0.024322211760286174,0.036648602777257275,0.0571215447195585,0.4793247212019269,0.532734468591533,0.5391100858864404,0.5943111454796235,0.47266758860722263,0.6366011823986258,0.6755591379885841,0.7403661358594364,0.3072445760219369,0.034852546916890145,6.5527838252548e-08,0.025157232704402455,0.41666666666666663,0.8081153098445533,0.7994427988070001,0.9771222252437379,0.04764238581155644,0.7856656159679805,0.029968292329172773,0.06207765746354488,0.07840497338821228,0.2785860784589619,0.4205454658311825,0.08522325022921165,0.47503121984053154,0.6826008680285135,0.5316018742714658,0.5367556219280794,1e-12,1e-12,1e-12,1e-12,0.0807960115448426,1e-12
1,1,1,0.0,0.20805395192726517,0.047537545671760564,0.33333333333333337,0.7775574537043123,0.016487447585959648,8.000422990290297e-10,6.1440714684211715e-09,0.0021451690772633348,0.8518718036730241,0.9999999999999937,5.64968026449896e-13,0.9999999999999983,0.17045908183632738,0.09834938101788171,0.039202200825309494,0.5277901289461988,0.10870210870210889,0.2395795068162967,0.2848255342169327,0.03448275862068967,0.3833654448803361,0.00958752725693755,0.012822573193799808,0.017730449715272417,0.033564954690714986,0.011553817839608403,0.016457299074800022,0.02523305420337622,0.04678475835284281,0.5198573349764605,0.5780271015672216,0.58531544480448,0.6466253803025289,0.4851038696308714,0.6536763861464298,0.6932706919018806,0.7599337008891259,0.3439455692439213,0.026809651474530835,2.2370235084916795e-07,0.03459119496855345,0.36458333333333337,0.8226877107488477,0.8272867454485162,0.9748064599650961,0.0892543167532428,0.813832793372433,0.019131902407394395,0.02850780817722759,0.033529018919355336,0.0676898863174714,0.41220344701102885,0.008238055849440627,0.48870677354839354,0.7496133659738141,0.6792719467701221,0.6919430068281138,1e-12,1e-12,1e-12,1e-12,0.025863122052005603,1e-12
1,1,2,0.0,0.2190083308489443,0.057531218829304884,0.33333333333333337,0.6065751266261369,0.016487442701448,1.516093813953395e-08,6.277367492216941e-09,4.6746823537201936e-05,0.8089334757352331,0.9999999999999905,1.5933138292620937e-12,0.9999999999999962,0.17045908183632738,0.06705639614855571,0.05830897524071526,0.5949310804802135,0.03029403029403032,0.5796578621840279,0.21260481471463347,0.09031198686371102,0.14865856914041642,0.01952241087621682,0.033057056033590444,0.047817945857115275,0.10516283551561252,0.01665254201067427,0.030720687891358255,0.053542411131594365,0.10504397443191178,0.4464797275068277,0.49982223033291834,0.5091984743674693,0.5791195047855991,0.38958228416020124,0.5276659351038159,0.5634554845338746,0.6312108652714474,0.4293597389876631,0.021447721179624735,4.5305473905078284e-07,0.08805031446540884,0.5208333333333334,0.8695788413549088,0.8496932144873588,0.9799206892114944,0.04159665100002313,0.752312671780705,0.07025058353981975,0.08612865529618152,0.10983078783022604,0.1323043384102216,0.48147199268842844,0.04541694128482941,0.5058567286837266,0.5439483982002046,0.6220008798713271,0.6144665441275503,1e-12,1e-12,1e-12,1e-12,0.27477133564487916,1e-12
1,1,3,0.0,0.21871037708843577,0.055029086712132254,0.5,0.35504054819807623,0.016487441852826232,1.0728447707050617e-08,5.7011086691371196e-09,8.114922587775228e-05,0.7375927082569422,0.9999999999999888,3.4989590452029528e-12,0.9999999999999974,0.19041916167664683,0.07599724896836313,0.05557390505735498,0.5944864384170745,0.1550341550341552,0.19426044227601208,0.37462807681904264,0.06321839080459779,0.32984264580381806,0.014288586590476316,0.023402343959371227,0.030688459800275993,0.0575343164421232,0.012671914567121795,0.026546707967314016,0.03987165224393601,0.07192646582877077,0.5335974189398561,0.5951366487961489,0.6033981752327209,0.6700129880079689,0.4774768199338054,0.6456717880089428,0.6853236977937213,0.7537061242874344,0.3806424089363254,0.02412868632707782,1.7343679512904795e-07,0.03773584905660379,0.3750000000000001,0.8611010372422767,0.8637975864686922,0.9777629951015487,0.043452733098484686,0.7416684758837133,0.035632159192308166,0.06883949934183764,0.08843795090581652,0.15911570643876646,0.5000057420934743,0.033162623933087984,0.5261473718971216,0.6605842652428541,0.3431878825493444,0.3638682626355853,1e-12,1e-12,1e-12,1e-12,0.029065950007842314,1e-12
1,1,4,0.0,0.29249176524441617,0.11176907280107744,0.6666666666666666,0.4004435394385175,0.016487445074427363,2.7698278766524673e-09,5.348717723454357e-09,0.00048813771570873265,0.7128956264093531,0.999999999999984,3.796078026774958e-12,0.9999999999999976,0.20039920159680638,0.1384112792297111,0.03053920673893725,0.5722543352601157,0.1550341550341552,0.18782673067176953,0.4482012442520963,0.0487137383689108,0.4599051996926801,0.01793221002657626,0.0286407225296019,0.03925061610040255,0.0629504546929591,0.01748626598219307,0.03114617263745549,0.04755897121705317,0.07296216963577538,0.5065928248779779,0.5654609416097511,0.5742033343918356,0.6363183908547185,0.44873220608271636,0.6067194689233487,0.6445900556982218,0.7081268543459014,0.39132776989224394,0.016085790884718523,1.0664536821236558e-07,0.05974842767295591,0.4374999999999999,0.8804677710596935,0.8544647034975998,0.9852840266436611,0.0827875149088042,0.7569569874704898,0.04016907384719531,0.09599952113220128,0.11540263856901722,0.32370553839019106,0.40983012941014363,0.11998315736840667,0.45914648853246237,0.6260208567332896,0.6468467900172975,0.6430982206404219,1e-12,1e-12,1e-12,1e-12,0.011513383928060209,1e-12
1,1,5,0.0,0.31881653494473655,0.11808757156147766,0.6666666666666666,0.6871687528598189,0.01648744827163368,4.5200196199552655e-09,7.069651341591761e-09,0.00037768076250119167,0.8931073662933825,0.9999999999999912,4.793495847921648e-12,0.999999999999999,0.17045908183632738,0.125171939477304,0.0301664848456102,0.516674077367719,0.07751707751707762,0.3051881723184329,0.32269407627806346,0.04296661193212925,0.37470587519195303,0.018629502202335196,0.026067180341397603,0.03413972394815774,0.062454749265728506,0.02126881377088622,0.035357511602641535,0.05163408469295864,0.09178184389203747,0.5605322476535828,0.6244277894442423,0.6334888127556682,0.7035997959088987,0.5095230025927662,0.6881384196175526,0.7306194153678891,0.8035045387157815,0.36096927618544616,0.018766756032171608,1.7343679512904795e-07,0.031446540880503124,0.4374999999999999,0.8444651492349362,0.8822384760887774,0.9915298440036033,0.03796736180815702,0.8319120975526674,0.03559319432953906,0.03481899949456163,0.04935546118251993,0.2010841091421966,0.5125993248318145,0.04324397403622465,0.5292979548810862,0.6607733053220052,0.6724543439845253,0.630987534165572,1e-12,1e-12,1e-12,1e-12,0.1038609537488538,1e-12
1,1,6,0.0,0.23018872866456364,0.05964231113445885,0.5,0.6072246602069731,0.016487446855145617,4.695234983800177e-10,7.53646127825387e-09,0.0045301290312992955,0.7398688197488329,0.9999999999999876,3.6340098444819727e-12,0.9999999999999974,0.19041916167664683,0.09834938101788171,0.0425207895209944,0.5944864384170745,0.06177606177606177,0.3978415610255957,0.3097105761428186,0.007115489874110557,0.6794520215502596,0.017880865392881903,0.022302516487189526,0.029398398216479174,0.05606168659011224,0.018823220517155265,0.02624688791384033,0.03859559858971505,0.07148532320064556,0.5312200369313147,0.5907116504554513,0.5988373968370662,0.6649509880981221,0.47828169758459704,0.6445671167939272,0.6839326009617042,0.7524379793679963,0.29258974310283725,0.026809651474530835,1.9729624182211244e-07,0.056603773584905696,0.35416666666666663,0.8715300490001148,0.8532758261623234,0.9765448549255817,0.10828633441194252,0.7497744076643151,0.029929182640079877,0.08410149386323462,0.10630712866767322,0.26021503813463437,0.4638783276807894,0.09139766925826995,0.494361354565076,0.6660838004437547,0.632448959904154,0.6637251899956518,1e-12,1e-12,1e-12,1e-12,0.11064835315943505,1e-12
1,1,7,0.0,0.1731354075668793,0.028414319753557057,0.16666666666666666,0.4243393097180522,0.016487443091808062,9.13762875035565e-10,5.581132461656831e-09,0.0016971250124785666,0.6786588770978605,0.9999999999999798,1.302929442329316e-12,0.9999999999999969,0.17045908183632738,0.06705639614855571,0.05830897524071526,0.538906180524678,0.13157113157113168,0.20710544987287777,0.4679469840411147,0.042419266557197674,0.5185859452268211,0.012562923858762634,0.018147177510397093,0.025854024518761037,0.050270571833623476,0.014736456173169786,0.023342488811536364,0.036255089120191215,0.07032062545727032,0.5445743198932018,0.6063206320887407,0.6150337201230716,0.6822436546388545,0.4949035483825764,0.6676271044600263,0.7086853107584196,0.7791138464315507,0.24040283572407595,0.02949061662198392,1.5187840513997722e-07,0.006289308176100669,0.48958333333333337,0.8935398233507545,0.9055959348819602,0.9934758355617974,0.042079210034894066,0.7420036841794039,0.027418843991120677,0.05056805388390906,0.06501109988356696,0.2379311969203966,0.3898110237693824,0.07181049147202727,0.45789066675939405,0.7061189623921814,0.3523652791253282,0.34327798796694103,1e-12,1e-12,1e-12,1e-12,0.20970315625603927,1e-12
1,1,8,0.0,0.28728200547152616,0.10360728965789866,0.5,0.6496914074617747,0.016487437543485677,3.181685299205881e-09,8.638900271053779e-09,0.0007054091424674853,0.8427557285414462,0.9999999999999941,2.154540133407273e-12,0.9999999999999984,0.19041916167664683,0.16540577716643742,0.023971625337745137,0.538906180524678,0.13959013959013977,0.1963942899580859,0.36570192047606176,0.07006020799124249,0.2990776368356132,0.021387087100560465,0.032312666574473216,0.042932351705431845,0.06877400475772501,0.023844416736881403,0.03979670779007941,0.058260155503923314,0.09155120229139671,0.5251721065546757,0.5860106338636488,0.595046563026119,0.6600683373444836,0.48144409968072094,0.6507617710135934,0.6912942093928425,0.7601904164921829,0.22355903718985792,0.04021447721179623,2.2370235084916795e-07,0.03459119496855345,0.38541666666666663,0.8880074604595147,0.8772124776091461,0.9825212902456191,0.08934872109109188,0.7650509391904822,0.04626597841521746,0.05740065149126039,0.06790753516356102,0.26580073106265906,0.38865569781427334,0.07910693855452011,0.4628808586866128,0.6247708872358436,0.5853945440601691,0.6009720116330473,1e-12,1e-12,1e-12,1e-12,0.07543251538518757,1e-12
1,1,9,0.0,0.30332805175451566,0.10243700482811222,0.8333333333333334,0.7118638436877476,0.01648744721564601,1.4862205435012749e-08,8.348256060688579e-09,8.822748235536055e-05,0.8811074615594753,0.9999999999999919,3.6639434636775124e-12,0.9999999999999989,0.17045908183632738,0.23658872077028878,0.014157413166884802,0.538906180524678,0.21681021681021703,0.1267367467213676,0.24830944008655667,0.056102900930487226,0.2533406525646135,0.024353225666335965,0.03723857626253308,0.050702572307629694,0.07415329305611619,0.03198069684241776,0.053078308895132084,0.08160698364933751,0.11985303158067304,0.5568345410889683,0.6216882238296784,0.6321118261650343,0.7001885373966596,0.5180212643290988,0.7003640347653232,0.7450635052141343,0.818277955566748,0.5049677577727836,0.02412868632707782,1.8506411957003428e-07,0.01572327044025154,0.5312500000000001,0.8247275607329947,0.8486927303526048,0.9875412905661487,0.0870897841280967,0.8197474410950509,0.043823347540168256,0.0706036778042392,0.08770866788035075,0.29798631345761534,0.6006535563248254,0.1251944756386673,0.5976889462858338,0.6227634138392953,0.5881792735490408,0.5939860628225235,1e-12,1e-12,1e-12,1e-12,0.26594160851514104,1e-12
