fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,1000,Non-elitist,0.0221809015636632
1,1,1,1000,Non-elitist,0.0217739235289552
1,1,2,1000,Non-elitist,0.0256958402319874
1,1,3,1000,Non-elitist,0.0205901085333072
1,1,4,1000,Non-elitist,0.0241321140736012
1,1,5,1000,Non-elitist,12.95290044310962
1,1,6,1000,Non-elitist,9.599073029946569
1,1,7,1000,Non-elitist,0.0237755621662464
1,1,8,1000,Non-elitist,0.028409581965664
1,1,9,1000,Non-elitist,0.0197990650963872
1,1,10,1000,Non-elitist,5.801391550597391
1,1,11,1000,Non-elitist,0.0242971367624336
1,1,12,1000,Non-elitist,0.0230032271825479
1,1,13,1000,Non-elitist,0.023081371793014
1,1,14,1000,Non-elitist,0.025543187472118
1,1,15,1000,Non-elitist,11.377118926810944
1,1,16,1000,Non-elitist,0.0221949114657233
1,1,17,1000,Non-elitist,0.0209101647231951
1,1,18,1000,Non-elitist,0.0268170646143373
1,1,19,1000,Non-elitist,0.0228583808285812
1,2,0,1000,Non-elitist,0.022468487003258
1,2,1,1000,Non-elitist,0.0216590028914316
1,2,2,1000,Non-elitist,12.33528256537212
1,2,3,1000,Non-elitist,12.872513385685377
1,2,4,1000,Non-elitist,0.0221029413730215
1,2,5,1000,Non-elitist,0.0255915365004722
1,2,6,1000,Non-elitist,0.0228601160497335
1,2,7,1000,Non-elitist,0.0235330481934777
1,2,8,1000,Non-elitist,0.0219739225758721
1,2,9,1000,Non-elitist,0.02483038105691
1,2,10,1000,Non-elitist,12.77885462000637
1,2,11,1000,Non-elitist,13.230490754102474
1,2,12,1000,Non-elitist,0.0258902860226345
1,2,13,1000,Non-elitist,0.0205139032016264
1,2,14,1000,Non-elitist,6.491773321708975
1,2,15,1000,Non-elitist,14.177342023766691
1,2,16,1000,Non-elitist,0.0236601408061676
1,2,17,1000,Non-elitist,0.0213199282307452
1,2,18,1000,Non-elitist,0.0223810162588557
1,2,19,1000,Non-elitist,8.97031529230262
1,3,0,1000,Non-elitist,0.0212638083191288
1,3,1,1000,Non-elitist,0.02065560393303
1,3,2,1000,Non-elitist,9.552634638215835
1,3,3,1000,Non-elitist,0.0223850675836851
1,3,4,1000,Non-elitist,0.0198569527951083
1,3,5,1000,Non-elitist,0.0236646699008079
1,3,6,1000,Non-elitist,0.0231177519052427
1,3,7,1000,Non-elitist,0.0237056266314123
1,3,8,1000,Non-elitist,0.0220374091610487
1,3,9,1000,Non-elitist,12.605447524484848
1,3,10,1000,Non-elitist,9.219394941466597
1,3,11,1000,Non-elitist,0.0247839757800561
1,3,12,1000,Non-elitist,12.069378509423103
1,3,13,1000,Non-elitist,7.725443399652366
1,3,14,1000,Non-elitist,0.0227317230239831
1,3,15,1000,Non-elitist,0.0284612479543727
1,3,16,1000,Non-elitist,0.0245588454569383
1,3,17,1000,Non-elitist,7.859081994802309
1,3,18,1000,Non-elitist,0.0213400901869351
1,3,19,1000,Non-elitist,15.447679926888531
1,4,0,1000,Non-elitist,12.307885078451612
1,4,1,1000,Non-elitist,0.020329028747818
1,4,2,1000,Non-elitist,0.0220249629500522
1,4,3,1000,Non-elitist,0.021237343725029
1,4,4,1000,Non-elitist,0.0206184522791417
1,4,5,1000,Non-elitist,11.610170611118711
1,4,6,1000,Non-elitist,0.0220164175236329
1,4,7,1000,Non-elitist,10.420300130505174
1,4,8,1000,Non-elitist,0.020280133025398
1,4,9,1000,Non-elitist,8.721024283767724
1,4,10,1000,Non-elitist,8.070128698017031
1,4,11,1000,Non-elitist,9.287357428785125
1,4,12,1000,Non-elitist,11.642850240501968
1,4,13,1000,Non-elitist,8.165642472940755
1,4,14,1000,Non-elitist,0.0219300908328967
1,4,15,1000,Non-elitist,0.0220536835227682
1,4,16,1000,Non-elitist,9.073405630168155
1,4,17,1000,Non-elitist,0.0245614675307915
