fid,iid,rep,budget,precision
3,1,10,950,8.9546214389
3,1,10,1000,8.9546214433
3,1,11,50,8.9546214411
3,1,11,100,8.9546214411
3,1,11,150,8.9546214411
3,1,11,200,8.9546214382
3,1,11,250,8.9546214382
3,1,11,300,6.9700007059
3,1,11,350,6.0579224339
3,1,11,400,6.9853156699
3,1,11,450,5.011889674
3,1,11,500,8.9546214382
3,1,11,550,6.017624218
3,1,11,600,6.0508697823
3,1,11,650,8.9546214382
3,1,11,700,8.9546214382
3,1,11,750,8.9546214382
3,1,11,800,8.9546214382
3,1,11,850,8.9546214382
3,1,11,900,8.9546214384
3,1,11,950,8.9546214404
3,1,11,1000,8.9546214411
3,1,12,50,9.9495804988
3,1,12,100,9.9495804988
3,1,12,150,5.9697493051
3,1,12,200,9.9495804953
3,1,12,250,9.9495804953
3,1,12,300,9.2544457433
3,1,12,350,7.0326542057
3,1,12,400,8.9846993287
3,1,12,450,9.0962950459
3,1,12,500,8.9650949738
3,1,12,550,6.9752921267
3,1,12,600,8.9549557832
3,1,12,650,8.9552364048
3,1,12,700,8.9547345575
3,1,12,750,9.1269325781
3,1,12,800,9.9495804953
3,1,12,850,9.9495804953
3,1,12,900,9.9495804955
3,1,12,950,9.9495804964
3,1,12,1000,9.9495804988
3,1,13,50,2.9848771713
3,1,13,100,1.9961553506
3,1,13,150,2.9848771713
3,1,13,200,2.9848771713
3,1,13,250,2.9848771713
3,1,13,300,2.9848771713
3,1,13,350,1.9954488989
3,1,13,400,2.9848771713
3,1,13,450,2.9848771713
3,1,13,500,2.9848771713
3,1,13,550,2.9848771713
3,1,13,600,2.9848771713
3,1,13,650,2.9848771713
3,1,13,700,2.9848771713
3,1,13,750,2.9848771713
3,1,13,800,2.9848771713
3,1,13,850,2.9848771713
3,1,13,900,2.9848771713
3,1,13,950,2.9848771713
3,1,13,1000,2.9848771713
3,1,14,50,9.019966682
3,1,14,100,4.97913447
3,1,14,150,7.966120171
3,1,14,200,9.949580501
3,1,14,250,6.9761776831
3,1,14,300,9.0779427623
3,1,14,350,6.9863857429
3,1,14,400,9.0433465334
3,1,14,450,8.9555785282
3,1,14,500,8.9620426533
3,1,14,550,8.9729395662
3,1,14,600,8.9602278553
3,1,14,650,8.9553407736
3,1,14,700,8.954692598
3,1,14,750,9.9495804953
3,1,14,800,9.9495804953
3,1,14,850,9.9495804953
3,1,14,900,9.9495804958
3,1,14,950,9.9495804954
3,1,14,1000,9.949580501
3,1,15,50,9.9495602997
3,1,15,100,2.9933539528
3,1,15,150,6.9647083618
3,1,15,200,6.9647083618
3,1,15,250,9.4537642071
3,1,15,300,9.2196409342
3,1,15,350,8.1657066921
3,1,15,400,7.9936068738
3,1,15,450,7.9631012017
3,1,15,500,7.9744791941
3,1,15,550,7.9611981548
3,1,15,600,7.9596684018
3,1,15,650,9.9495602986
3,1,15,700,9.9495602986
3,1,15,750,9.9495602986
3,1,15,800,9.9495602986
3,1,15,850,9.9495602986
3,1,15,900,9.9495602986
3,1,15,950,9.9495602988
3,1,15,1000,9.9495602997
3,1,16,50,4.9747952911
3,1,16,100,4.9747952911
3,1,16,150,4.9747952911
3,1,16,200,4.9747952911
3,1,16,250,1.9899181146
3,1,16,300,2.9848771713
3,1,16,350,2.9848771713
3,1,16,400,2.9848771713
3,1,16,450,4.9747952855
3,1,16,500,4.9747952855
3,1,16,550,4.9747952855
3,1,16,600,4.9747952855
3,1,16,650,4.9747952855
3,1,16,700,4.9747952855
3,1,16,750,4.9747952855
3,1,16,800,4.9747952855
3,1,16,850,4.9747952855
3,1,16,900,4.9747952855
3,1,16,950,4.9747952873
3,1,16,1000,4.9747952911
3,1,17,50,9.9495804953
3,1,17,100,4.9797415147
3,1,17,150,3.9798362284
3,1,17,200,3.9798362284
3,1,17,250,2.9925269156
3,1,17,300,3.9798362284
3,1,17,350,3.9798362284
3,1,17,400,3.9798362284
3,1,17,450,6.386672421
3,1,17,500,5.0861357674
3,1,17,550,5.1145104571
3,1,17,600,4.9788212333
3,1,17,650,4.9758842195
3,1,17,700,4.9750311185
3,1,17,750,13.9293914891
3,1,17,800,13.9293914891
3,1,17,850,13.9293915242
3,1,17,900,13.9293916037
3,1,17,950,13.9293916958
3,1,17,1000,13.9293919258
3,1,18,50,2.9848771743
3,1,18,100,2.9848771713
3,1,18,150,1.9919958566
3,1,18,200,1.9899181143
3,1,18,250,2.9848771743
3,1,18,300,2.9848771713
3,1,18,350,2.9848771713
3,1,18,400,2.9848771713
3,1,18,450,2.9848771713
3,1,18,500,2.9848771713
3,1,18,550,2.9848771713
3,1,18,600,2.9848771713
3,1,18,650,2.9848771713
3,1,18,700,2.9848771713
3,1,18,750,2.9848771713
3,1,18,800,2.9848771713
3,1,18,850,2.9848771714
3,1,18,900,2.9848771717
3,1,18,950,2.9848771718
3,1,18,1000,2.9848771743
3,1,19,50,3.0487493977
3,1,19,100,2.9848771713
3,1,19,150,6.9647083618
3,1,19,200,7.9596674189
3,1,19,250,7.0373427506
3,1,19,300,7.9596674189
3,1,19,350,7.9596674189
3,1,19,400,7.9596674189
3,1,19,450,7.1116067233
3,1,19,500,7.9596674189
3,1,19,550,7.9596674189
3,1,19,600,7.9596674189
3,1,19,650,7.9596674189
3,1,19,700,7.9596674189
3,1,19,750,7.9596674189
3,1,19,800,7.9596674189
3,1,19,850,7.9596674189
3,1,19,900,7.9596674191
3,1,19,950,7.9596674428
3,1,19,1000,7.9596674648
3,2,0,50,5.9697493055
3,2,0,100,5.9697493055
3,2,0,150,5.9697493055
3,2,0,200,5.1839601653
3,2,0,250,5.9697493048
3,2,0,300,5.9697493055
3,2,0,350,4.9863839677
3,2,0,400,5.9697493047
3,2,0,450,5.9697493047
3,2,0,500,5.9697493047
3,2,0,550,5.9697493047
3,2,0,600,5.9697493047
3,2,0,650,5.9697493047
3,2,0,700,5.9697493047
3,2,0,750,5.9697493047
3,2,0,800,5.9697493047
3,2,0,850,5.9697493048
3,2,0,900,5.9697493051
3,2,0,950,5.9697493048
3,2,0,1000,5.9697493055
3,2,1,50,7.9596674297
3,2,1,100,2.9919076919
3,2,1,150,4.9747902515
3,2,1,200,3.9816842256
3,2,1,250,3.6016276988
3,2,1,300,6.9742605157
3,2,1,350,7.9596674189
3,2,1,400,7.9596674189
3,2,1,450,7.9596674189
3,2,1,500,7.9596674189
3,2,1,550,7.9596674189
3,2,1,600,7.9596674189
3,2,1,650,7.9596674189
3,2,1,700,7.9596674189
3,2,1,750,7.9596674189
3,2,1,800,7.9596674189
3,2,1,850,7.9596674189
3,2,1,900,7.9596674192
3,2,1,950,7.9596674192
3,2,1,1000,7.9596674297
3,2,2,50,2.9848771713
3,2,2,100,4.0251235212
3,2,2,150,8.9546214385
3,2,2,200,6.9650439608
3,2,2,250,8.9546214385
3,2,2,300,6.9672364422
3,2,2,350,8.9546214382
3,2,2,400,8.9546214382
3,2,2,450,8.9546214382
3,2,2,500,8.9546214382
3,2,2,550,8.9546214382
3,2,2,600,8.9546214382
3,2,2,650,8.9546214382
3,2,2,700,8.9546214382
3,2,2,750,8.9546214382
3,2,2,800,8.9546214382
3,2,2,850,8.9546214383
3,2,2,900,8.9546214383
3,2,2,950,8.9546214383
3,2,2,1000,8.9546214385
3,2,3,50,3.9798364942
3,2,3,100,3.9798364942
3,2,3,150,3.9798364942
3,2,3,200,3.9798364942
3,2,3,250,3.9798364942
3,2,3,300,3.9798364942
3,2,3,350,3.9798364942
3,2,3,400,2.9848771973
3,2,3,450,3.9798362284
3,2,3,500,3.9798362284
3,2,3,550,3.9798362284
3,2,3,600,3.1242109864
3,2,3,650,3.9798362284
3,2,3,700,3.9798362284
3,2,3,750,3.9798362284
3,2,3,800,3.9798362284
3,2,3,850,3.9798362286
3,2,3,900,3.9798362548
3,2,3,950,3.9798364595
3,2,3,1000,3.9798364942
3,2,4,50,8.9690784019
3,2,4,100,8.9690784019
3,2,4,150,8.9690784019
3,2,4,200,8.9690784019
3,2,4,250,4.9747928191
3,2,4,300,8.9690784019
3,2,4,350,5.9697500383
3,2,4,400,5.9697494291
3,2,4,450,5.9697493047
3,2,4,500,5.310692886
3,2,4,550,5.9765077782
3,2,4,600,6.0072813566
3,2,4,650,6.3600004131
3,2,4,700,8.9546214382
3,2,4,750,8.9546214382
3,2,4,800,6.8025292091
3,2,4,850,8.9546281429
3,2,4,900,8.9548556988
3,2,4,950,8.9567820882
3,2,4,1000,8.9690784019
3,2,5,50,1.0021320395
3,2,5,100,4.9747902477
3,2,5,150,5.9697493049
3,2,5,200,3.0812546537
3,2,5,250,2.9848771713
3,2,5,300,2.0178322488
3,2,5,350,2.9964557504
3,2,5,400,5.9697493047
3,2,5,450,2.990199489
3,2,5,500,5.9697493047
3,2,5,550,2.9891072404
3,2,5,600,5.9697493047
3,2,5,650,3.0771266246
3,2,5,700,5.9697493047
3,2,5,750,5.9697493047
3,2,5,800,5.9697493047
3,2,5,850,5.9697493047
3,2,5,900,5.9697493048
3,2,5,950,5.9697493049
3,2,5,1000,5.9697493049
3,2,6,50,6.9647083638
3,2,6,100,4.9747902476
3,2,6,150,2.0139132358
3,2,6,200,4.9747902476
3,2,6,250,6.9647083618
3,2,6,300,6.9647083618
3,2,6,350,6.9647083618
3,2,6,400,6.9647083618
3,2,6,450,4.0071746467
3,2,6,500,6.9647083618
3,2,6,550,6.9647083618
3,2,6,600,6.9647083618
3,2,6,650,6.9647083618
3,2,6,700,6.9647083618
3,2,6,750,6.9647083618
3,2,6,800,6.9647083618
3,2,6,850,6.9647083618
3,2,6,900,6.9647083619
3,2,6,950,6.9647083625
3,2,6,1000,6.9647083638
3,2,7,50,0.5168812152
3,2,7,100,4.9780265882
3,2,7,150,3.9798362284
3,2,7,200,2.9863641417
3,2,7,250,3.5158817432
3,2,7,300,4.0006128136
3,2,7,350,6.9647083618
3,2,7,400,4.1670837663
3,2,7,450,6.9647083618
3,2,7,500,6.9647083618
3,2,7,550,4.1670703619
3,2,7,600,6.9647083618
3,2,7,650,6.9647083618
3,2,7,700,6.9647083618
3,2,7,750,6.9647083618
3,2,7,800,6.9647083618
3,2,7,850,6.9647083619
3,2,7,900,6.9647083625
3,2,7,950,6.9647083627
3,2,7,1000,6.9647083627
3,2,8,50,2.9848771718
3,2,8,100,2.9848771718
3,2,8,150,2.9848771713
3,2,8,200,2.9848771713
3,2,8,250,1.9899181142
3,2,8,300,1.9946998272
3,2,8,350,2.9848771713
3,2,8,400,2.9848771713
3,2,8,450,2.9848771713
3,2,8,500,2.9848771713
3,2,8,550,2.9848771713
3,2,8,600,2.9848771713
3,2,8,650,2.9848771713
3,2,8,700,2.9848771713
3,2,8,750,2.9848771713
3,2,8,800,2.9848771713
3,2,8,850,2.9848771713
3,2,8,900,2.9848771714
3,2,8,950,2.9848771717
3,2,8,1000,2.9848771718
3,2,9,50,5.969749305
3,2,9,100,5.969749305
3,2,9,150,3.9798362284
3,2,9,200,5.9697493048
3,2,9,250,2.9911537868
3,2,9,300,5.9697493047
3,2,9,350,5.5521142585
3,2,9,400,5.9697493047
3,2,9,450,5.9697493047
3,2,9,500,5.9697493047
3,2,9,550,5.9697493047
3,2,9,600,5.9697493047
3,2,9,650,5.9697493047
3,2,9,700,5.9697493047
3,2,9,750,5.9697493047
3,2,9,800,5.9697493047
3,2,9,850,5.9697493047
3,2,9,900,5.9697493048
3,2,9,950,5.9697493048
3,2,9,1000,5.969749305
3,2,10,50,9.9495805026
3,2,10,100,9.9495805026
3,2,10,150,2.9848771713
3,2,10,200,5.9697493153
3,2,10,250,8.9546214382
3,2,10,300,6.012990161
3,2,10,350,6.966359323
3,2,10,400,9.9495804953
3,2,10,450,9.9495804953
3,2,10,500,7.1566913691
3,2,10,550,7.0203132879
3,2,10,600,9.9495804953
3,2,10,650,9.9495804953
3,2,10,700,9.9495804953
3,2,10,750,7.5913091048
3,2,10,800,9.9495804953
3,2,10,850,9.9495804953
3,2,10,900,9.9495804976
3,2,10,950,9.9495804979
3,2,10,1000,9.9495805026
3,2,11,50,6.9647083653
3,2,11,100,2.9868299814
3,2,11,150,3.9798362285
3,2,11,200,4.1499903298
3,2,11,250,6.9647083618
3,2,11,300,4.6068385086
3,2,11,350,6.9647083618
3,2,11,400,6.9647083618
3,2,11,450,4.6642692755
3,2,11,500,4.0096538089
3,2,11,550,6.9647083618
3,2,11,600,6.9647083618
3,2,11,650,6.9647083618
3,2,11,700,6.9647083618
3,2,11,750,6.9647083618
3,2,11,800,6.9647083618
3,2,11,850,6.9647083619
3,2,11,900,6.9647083619
3,2,11,950,6.9647083631
3,2,11,1000,6.9647083653
3,2,12,50,6.1501765749
3,2,12,100,0.0
3,2,12,150,2.9848771713
3,2,12,200,0.9949590572
3,2,12,250,1.9957877403
3,2,12,300,2.9848771713
3,2,12,350,2.9848771713
3,2,12,400,9.9495804953
3,2,12,450,12.9370584738
3,2,12,500,15.9193247622
3,2,12,550,13.130367954
3,2,12,600,12.9753205207
3,2,12,650,15.9193247622
3,2,12,700,15.9193247622
3,2,12,750,15.9193247622
3,2,12,800,15.9193247622
3,2,12,850,15.9193247681
3,2,12,900,15.9193247721
3,2,12,950,15.9193247898
3,2,12,1000,15.9193248966
3,2,13,50,5.9697493059
3,2,13,100,5.9697493059
3,2,13,150,5.9697493059
3,2,13,200,5.9697493059
3,2,13,250,5.9697493047
3,2,13,300,5.9697493047
3,2,13,350,5.9697493047
3,2,13,400,5.9697493047
3,2,13,450,5.9697493047
3,2,13,500,5.9697493047
3,2,13,550,5.9697493047
3,2,13,600,5.9697493047
3,2,13,650,5.9697493047
3,2,13,700,5.9697493047
3,2,13,750,5.9697493047
3,2,13,800,5.9697493047
3,2,13,850,5.9697493054
3,2,13,900,5.9697493049
3,2,13,950,5.9697493048
3,2,13,1000,5.9697493059
3,2,14,50,15.9193096035
3,2,14,100,9.0829284591
3,2,14,150,13.3249830052
3,2,14,200,8.9874676071
3,2,14,250,10.0035797779
3,2,14,300,13.0288281181
3,2,14,350,13.1257160916
3,2,14,400,12.9423974892
3,2,14,450,17.9092226797
3,2,14,500,12.9744460601
3,2,14,550,13.12653296
3,2,14,600,13.1091323589
3,2,14,650,10.6761414878
3,2,14,700,14.2440914853
3,2,14,750,13.5965701478
3,2,14,800,17.9092226797
3,2,14,850,17.9092226797
3,2,14,900,15.9664208978
3,2,14,950,17.909222722
3,2,14,1000,17.909222722
3,2,15,50,7.9721632234
3,2,15,100,2.9848771713
3,2,15,150,3.9798362284
3,2,15,200,3.0072361387
3,2,15,250,3.9798362284
3,2,15,300,3.0756077417
3,2,15,350,4.1704924246
3,2,15,400,6.9647083618
3,2,15,450,9.9495804953
3,2,15,500,9.9495804953
3,2,15,550,9.9495804953
3,2,15,600,9.9495804953
3,2,15,650,9.9495804953
3,2,15,700,9.9495804953
3,2,15,750,9.9495804953
3,2,15,800,9.9495804953
3,2,15,850,9.9495804953
3,2,15,900,9.949580496
3,2,15,950,9.9495807166
3,2,15,1000,9.9495814516
3,2,16,50,7.9596674239
3,2,16,100,7.9596674239
3,2,16,150,3.0397873443
3,2,16,200,6.3668957145
3,2,16,250,6.9647083618
3,2,16,300,5.9825428751
3,2,16,350,6.9647083618
3,2,16,400,7.9596674189
3,2,16,450,7.9596674189
3,2,16,500,7.9596674189
3,2,16,550,7.9596674189
3,2,16,600,7.1053798603
3,2,16,650,7.9596674189
3,2,16,700,7.9596674189
3,2,16,750,7.9596674189
3,2,16,800,7.9596674189
3,2,16,850,7.9596674189
3,2,16,900,7.9596674189
3,2,16,950,7.9596674192
3,2,16,1000,7.9596674239
3,2,17,50,9.9495808999
3,2,17,100,9.0339958973
3,2,17,150,3.0321518787
3,2,17,200,5.9697493047
3,2,17,250,5.9697493047
3,2,17,300,5.9697493047
3,2,17,350,5.9697493047
3,2,17,400,9.9495804953
3,2,17,450,9.9495804953
3,2,17,500,9.9495804953
3,2,17,550,9.9495804953
3,2,17,600,9.9495804953
3,2,17,650,9.9495804953
3,2,17,700,9.9495804953
3,2,17,750,9.9495804953
3,2,17,800,9.9495804953
3,2,17,850,9.9495804959
3,2,17,900,9.9495805419
3,2,17,950,9.9495808999
3,2,17,1000,9.9495808999
3,2,18,50,2.9848771713
3,2,18,100,3.9798362289
3,2,18,150,0.9949591185
3,2,18,200,0.9949590574
3,2,18,250,1.1385905223
3,2,18,300,3.9798362284
3,2,18,350,3.0432556726
3,2,18,400,2.6938054445
3,2,18,450,3.9798362284
3,2,18,500,3.9798362284
3,2,18,550,3.9798362284
3,2,18,600,3.9798362284
3,2,18,650,3.9798362284
3,2,18,700,3.9798362284
3,2,18,750,3.9798362284
3,2,18,800,3.9798362284
3,2,18,850,3.9798362284
3,2,18,900,3.9798362287
3,2,18,950,3.9798362288
3,2,18,1000,3.9798362289
3,2,19,50,3.9798311969
3,2,19,100,6.9647083618
3,2,19,150,5.9697493048
3,2,19,200,6.9647084174
3,2,19,250,2.9848771713
3,2,19,300,2.006941937
3,2,19,350,2.011222424
3,2,19,400,4.0017591238
3,2,19,450,4.2452620581
3,2,19,500,4.0082275293
3,2,19,550,6.9647083618
3,2,19,600,6.9647083618
3,2,19,650,4.5759172305
3,2,19,700,6.9647083618
3,2,19,750,4.3941783189
3,2,19,800,4.817041398
3,2,19,850,6.9647083619
3,2,19,900,6.9647083619
3,2,19,950,6.9647083823
3,2,19,1000,6.9647084174
3,3,0,50,4.9747902476
3,3,0,100,1.9910899803
3,3,0,150,2.9848771713
3,3,0,200,1.9899181142
3,3,0,250,2.1286443601
3,3,0,300,3.3781688773
3,3,0,350,2.9886124861
3,3,0,400,2.9936438471
3,3,0,450,2.9944124651
3,3,0,500,2.9884106109
3,3,0,550,2.9851979072
3,3,0,600,2.98517097
3,3,0,650,2.9848855507
3,3,0,700,2.9848810318
3,3,0,750,4.9747902476
3,3,0,800,4.9747902476
3,3,0,850,4.9747902476
3,3,0,900,4.9747902477
3,3,0,950,4.9747902477
3,3,0,1000,4.974790248
3,3,1,50,2.9871288517
3,3,1,100,6.1272222327
3,3,1,150,2.997436941
3,3,1,200,6.9647340257
3,3,1,250,6.0015230069
3,3,1,300,6.9647083618
3,3,1,350,5.9758730356
3,3,1,400,7.7540320263
3,3,1,450,9.9714121513
3,3,1,500,9.9689481489
3,3,1,550,10.0582026148
3,3,1,600,10.1171266308
3,3,1,650,10.212916938
3,3,1,700,10.9954563575
3,3,1,750,12.9344526288
3,3,1,800,12.9344526288
3,3,1,850,12.9344526288
3,3,1,900,12.9344526783
3,3,1,950,12.9344530234
3,3,1,1000,12.9344543331
3,3,2,50,5.0071644117
3,3,2,100,0.9949590571
3,3,2,150,6.9647083736
3,3,2,200,4.9785622756
3,3,2,250,6.9647083627
3,3,2,300,6.3426216677
3,3,2,350,5.5337757695
3,3,2,400,4.4204925047
3,3,2,450,4.1966365425
3,3,2,500,4.1167281216
3,3,2,550,4.0234691732
3,3,2,600,4.0903207879
3,3,2,650,6.0564913915
3,3,2,700,6.9647083618
3,3,2,750,6.3485360547
3,3,2,800,6.9647083622
3,3,2,850,6.9647083618
3,3,2,900,6.9647083622
3,3,2,950,6.9647083623
3,3,2,1000,6.9647083736
3,3,3,50,1.9899181142
3,3,3,100,2.001163183
3,3,3,150,3.9798362284
3,3,3,200,5.2068028666
3,3,3,250,1.9899181142
3,3,3,300,1.9899181142
3,3,3,350,1.9899181142
3,3,3,400,1.9899181142
3,3,3,450,1.9899181142
3,3,3,500,1.9899181142
3,3,3,550,3.9798362284
3,3,3,600,6.9647083618
3,3,3,650,4.1968017717
3,3,3,700,6.9647083618
3,3,3,750,6.9647083618
3,3,3,800,6.9647083618
3,3,3,850,6.9647083618
3,3,3,900,6.9647083768
3,3,3,950,6.9647084767
3,3,3,1000,6.9647162093
3,3,4,50,1.9926059056
3,3,4,100,2.021534022
3,3,4,150,1.9972792045
3,3,4,200,2.1394623766
3,3,4,250,5.843329028
3,3,4,300,3.0287643996
3,3,4,350,3.0012035088
3,3,4,400,3.1905020614
3,3,4,450,2.9906947206
3,3,4,500,2.9868818276
3,3,4,550,2.9870714826
3,3,4,600,2.9850731951
3,3,4,650,2.9849001678
3,3,4,700,2.9849062215
3,3,4,750,10.9445193557
3,3,4,800,10.9445193557
3,3,4,850,10.9445193557
3,3,4,900,10.9445193561
3,3,4,950,10.9445193558
3,3,4,1000,10.9445193565
3,3,5,50,4.984153967
3,3,5,100,4.0626678538
3,3,5,150,6.9647085735
3,3,5,200,6.9647339836
3,3,5,250,7.2949165415
3,3,5,300,6.9756863824
3,3,5,350,7.6262957589
3,3,5,400,7.5625345349
3,3,5,450,7.6285712517
3,3,5,500,9.0188410181
3,3,5,550,8.978650406
3,3,5,600,8.982617839
3,3,5,650,8.956543366
3,3,5,700,8.9569114728
3,3,5,750,16.9142636226
3,3,5,800,16.9142636226
3,3,5,850,16.9142636279
3,3,5,900,16.9142636262
3,3,5,950,16.9142636633
3,3,5,1000,16.9142637996
3,3,6,50,4.9845083223
3,3,6,100,4.8425986003
3,3,6,150,6.9647086028
3,3,6,200,6.9647340256
3,3,6,250,4.053913736
3,3,6,300,4.1092202152
3,3,6,350,4.1011618487
3,3,6,400,4.0580439877
3,3,6,450,3.9890380085
3,3,6,500,3.9830232687
3,3,6,550,3.9809868283
3,3,6,600,3.9800651937
3,3,6,650,3.9798489187
3,3,6,700,3.9798371063
3,3,6,750,11.9394784128
3,3,6,800,11.9394784128
3,3,6,850,11.9394784128
3,3,6,900,11.9394784128
3,3,6,950,11.9394784128
3,3,6,1000,11.939478413
3,3,7,50,4.212253533
3,3,7,100,2.9848771713
3,3,7,150,5.9697493047
3,3,7,200,5.9697493047
3,3,7,250,6.9647083618
3,3,7,300,2.9848771754
3,3,7,350,2.9848773043
3,3,7,400,6.9647083618
3,3,7,450,6.9647083618
3,3,7,500,6.9647083618
3,3,7,550,2.9851551115
3,3,7,600,6.9647083618
3,3,7,650,4.9747902477
3,3,7,700,4.9747902476
3,3,7,750,4.9747902476
3,3,7,800,4.9747902477
3,3,7,850,4.9747902476
3,3,7,900,4.9750269269
3,3,7,950,5.0051396599
3,3,7,1000,10.6176953599
3,3,8,50,0.9949590571
3,3,8,100,0.9949590571
3,3,8,150,0.9949590571
3,3,8,200,0.9949590571
3,3,8,250,0.9949590571
3,3,8,300,0.9949590571
3,3,8,350,0.9949590571
3,3,8,400,0.9949590571
3,3,8,450,0.9949590571
3,3,8,500,0.9949590571
3,3,8,550,0.9949590571
3,3,8,600,0.9949590571
3,3,8,650,0.9949590571
3,3,8,700,0.9949590571
3,3,8,750,0.9949590571
3,3,8,800,0.9949590571
3,3,8,850,0.9949590571
3,3,8,900,0.9949590571
3,3,8,950,0.9949590571
3,3,8,1000,0.9949590571
3,3,9,50,3.9798362287
3,3,9,100,3.7525886591
3,3,9,150,3.9798362287
3,3,9,200,2.9848771713
3,3,9,250,3.9798362284
3,3,9,300,3.0478452612
3,3,9,350,3.1385320345
3,3,9,400,3.9798362284
3,3,9,450,3.9798362284
3,3,9,500,3.9798362284
3,3,9,550,3.9798362284
3,3,9,600,3.9798362284
3,3,9,650,3.9798362284
3,3,9,700,3.9798362284
3,3,9,750,3.9798362284
3,3,9,800,3.9798362284
3,3,9,850,3.9798362284
3,3,9,900,3.9798362284
3,3,9,950,3.9798362285
3,3,9,1000,3.9798362287
3,3,10,50,0.0215712639
3,3,10,100,4.019106478
3,3,10,150,3.9976512029
3,3,10,200,4.9747902476
3,3,10,250,4.9747902476
3,3,10,300,3.2224939359
3,3,10,350,2.5554247391
3,3,10,400,2.1155877565
3,3,10,450,2.003268716
3,3,10,500,2.000065575
3,3,10,550,1.9921810131
3,3,10,600,1.9905213158
3,3,10,650,1.9899611806
3,3,10,700,1.9899249021
3,3,10,750,4.9747902476
3,3,10,800,4.9747902476
3,3,10,850,4.9747902477
3,3,10,900,4.9747902478
3,3,10,950,4.9747902478
3,3,10,1000,4.9747902479
3,3,11,50,6.9647086029
3,3,11,100,3.979831195
3,3,11,150,2.9848771713
3,3,11,200,1.9909917195
3,3,11,250,8.6472932618
3,3,11,300,4.3053944509
3,3,11,350,8.9546214382
3,3,11,400,8.9546214382
3,3,11,450,6.9770394872
3,3,11,500,7.0649300744
3,3,11,550,7.3125309141
3,3,11,600,7.2155995763
3,3,11,650,7.9751387599
3,3,11,700,8.032007646
3,3,11,750,10.9445395524
3,3,11,800,10.9445395524
3,3,11,850,10.9445395524
3,3,11,900,10.9445395555
3,3,11,950,10.9445445816
3,3,11,1000,10.9445564846
3,3,12,50,1.9899181144
3,3,12,100,1.9899181144
3,3,12,150,1.9899181144
3,3,12,200,1.9899181144
3,3,12,250,0.9949590571
3,3,12,300,0.9949590571
3,3,12,350,0.9949590571
3,3,12,400,1.9899181142
3,3,12,450,1.5229400168
3,3,12,500,1.9899181142
3,3,12,550,1.9899181142
3,3,12,600,1.1209548312
3,3,12,650,1.9899181142
3,3,12,700,1.9899181142
3,3,12,750,1.9899181142
3,3,12,800,1.9899181142
3,3,12,850,1.9899181142
3,3,12,900,1.9899181142
3,3,12,950,1.9899181143
3,3,12,1000,1.9899181144
3,3,13,50,1.9899181142
3,3,13,100,2.9848771714
3,3,13,150,2.9848771714
3,3,13,200,2.9848771713
3,3,13,250,2.9848771713
3,3,13,300,2.9848771713
3,3,13,350,2.0068439105
3,3,13,400,2.9848771713
3,3,13,450,2.9848771713
3,3,13,500,2.9848771713
3,3,13,550,2.9848771713
3,3,13,600,2.9848771713
3,3,13,650,2.9848771713
3,3,13,700,2.9848771713
3,3,13,750,2.9848771713
3,3,13,800,2.9848771713
3,3,13,850,2.9848771713
3,3,13,900,2.9848771713
3,3,13,950,2.9848771713
3,3,13,1000,2.9848771714
3,3,14,50,5.9906024979
3,3,14,100,6.1741476189
3,3,14,150,5.277980737
3,3,14,200,4.2895311633
3,3,14,250,6.9647084159
3,3,14,300,5.96974932
3,3,14,350,4.7621781221
3,3,14,400,4.8817504031
3,3,14,450,4.2984104609
3,3,14,500,3.394725074
3,3,14,550,2.9913523067
3,3,14,600,3.1027314704
3,3,14,650,3.9807474008
3,3,14,700,3.9817875853
3,3,14,750,6.9647083618
3,3,14,800,6.9647083618
3,3,14,850,6.9647083618
3,3,14,900,6.9647083909
3,3,14,950,6.9647083791
3,3,14,1000,6.9647084159
3,3,15,50,3.4658614958
3,3,15,100,2.9911317347
3,3,15,150,1.9899181142
3,3,15,200,1.9899181142
3,3,15,250,6.6729448008
3,3,15,300,5.0473791843
3,3,15,350,9.6964911027
3,3,15,400,6.639388177
3,3,15,450,3.7258335757
3,3,15,500,6.1759309542
3,3,15,550,6.0117966928
3,3,15,600,6.0927879702
3,3,15,650,9.9540546586
3,3,15,700,10.0087067025
3,3,15,750,12.9344526288
3,3,15,800,12.9344526288
3,3,15,850,12.9344526288
3,3,15,900,12.9344526369
3,3,15,950,12.934453247
3,3,15,1000,12.9344564002
3,3,16,50,6.9647086028
3,3,16,100,6.9647085737
3,3,16,150,6.9647086154
3,3,16,200,1.9899181145
3,3,16,250,3.9798362336
3,3,16,300,4.1460333325
3,3,16,350,3.065591542
3,3,16,400,2.0438066468
3,3,16,450,4.9767086163
3,3,16,500,5.9697493047
3,3,16,550,5.9697493047
3,3,16,600,2.9993726764
3,3,16,650,5.9697493047
3,3,16,700,7.2360877554
3,3,16,750,12.934432432
3,3,16,800,12.934432432
3,3,16,850,12.9351623161
3,3,16,900,12.934549055
3,3,16,950,12.9385991576
3,3,16,1000,13.1470385556
3,3,17,50,5.9697497392
3,3,17,100,2.9848771866
3,3,17,150,5.4390727136
3,3,17,200,3.2594591277
3,3,17,250,3.9798363161
3,3,17,300,5.9697493047
3,3,17,350,2.9894708425
3,3,17,400,2.9924110129
3,3,17,450,5.9697493047
3,3,17,500,3.0038215758
