fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12
1,1,0,1,0.211060861814539,0.06181886341403162,0.875,0.8057336155157279,0.0003218967092839181,2.4303735365784014e-08,1.3966947711037809e-08,5.2852548280727204e-05,0.878237574669758,1.0,2.236166980751353e-19,0.44855967078189296,0.039647577092511016,0.5060613457001056,0.0011169224551122773,0.0018448849302750059,0.0027818109024188627,0.00637295158343292,0.0028329053903632657,0.00577320726254643,0.008396476805494877,0.020855288302204636,0.5448561269630522,0.6502354011362976,0.6658266368618002,0.7022287631941229,0.6281929478002062,0.7855107892352738,0.8090984641478187,0.8820788059946787,0.38269349240978157,0.041782729805013935,8.309968318227789e-08,0.04892966360856271,0.5989304812834224,0.7229034766721725,0.8986282985656999,0.9738474842739729,0.04144577123223522,0.8025426008242615,1.0,0.1323529411764706,0.11016949152542373,0.11864406779661017,0.4020618556701031,0.1021276595744681,0.18994640246873476,0.2728030837734915,0.27280309548827614,0.2728030966063324,0.27280309653087287,0.2728030965847014,0.2728030965779177,0.27280309657916135,0.2728030965793286,0.272803096579345,0.2728030965793466,0.2728030965793475,0.27280309657934865,0.27280309657934865
1,1,1,1,0.18329160990142518,0.04340447529782927,0.375,0.7388053298767794,0.00032188988803788043,1.4286920567845056e-10,1.0443126422221527e-08,0.012059604649882264,0.8665458800325964,1.0,1.1519648082658485e-19,0.33744855967078186,0.06607929515418502,0.27095319455583056,0.0026247504551517556,0.0037803779006455557,0.005240755705369513,0.009864466568430026,0.003646510366185676,0.006621536888105987,0.008695058343186495,0.01762057220884724,0.5499181673432096,0.6562796913071824,0.6721525084301134,0.7092619038922068,0.5834641463223492,0.7292851616150888,0.7510715901709476,0.8180466767425625,0.3390687483055079,0.01949860724233987,1.0709027046942902e-07,0.10397553516819566,0.518716577540107,0.7299853125719344,0.9318242083451482,0.9803049512685161,0.03841434807208868,0.7882611699255851,1.0,0.1372549019607843,0.15536723163841806,0.0855793275909975,0.41237113402061865,0.1191489361702126,0.16940545911396881,0.31295699061154925,0.31295701329592984,0.31295701443788737,0.31295701551441224,0.3129570156701822,0.31295701560933054,0.3129570156172346,0.3129570156203535,0.3129570156210051,0.3129570156207325,0.3129570156207447,0.31295701562075573,0.3129570156207566
1,1,2,1,0.20838922711040037,0.05917441885994511,0.375,0.575504060237677,0.0003218854115577823,2.0018238236170214e-09,1.858136653490072e-08,0.0014914390006808532,0.739096514626161,1.0,5.082197683525802e-19,0.4526748971193415,0.061674008810572695,0.37490846961191104,0.0009824587702287164,0.0015810151317421689,0.0023893297336455795,0.0068988835471039504,0.0016062186059372,0.003240552867447178,0.004525953092569444,0.013594608912267764,0.5519839821649964,0.6587290454735462,0.6745604900091214,0.7118672429721498,0.5978197609847551,0.7473308638619947,0.7695901370683205,0.8384823491906837,0.2946743522873174,0.03621169916434548,7.898923907442133e-08,0.06422018348623859,0.49197860962566864,0.7310167466150725,0.931668157639512,0.9778687160562992,0.02656849513661988,0.7508582002012576,1.0,0.16176470588235295,0.07909604519774,0.18943170488534394,0.4690721649484536,0.08085106382978724,0.26262790319961027,0.12116558871482057,0.12116559635866155,0.12116559969909042,0.12116559914079396,0.12116559916451093,0.12116559914557797,0.12116559914581822,0.12116559914564261,0.12116559914569656,0.12116559914570198,0.12116559914570217,0.12116559914570217,0.1211655991457022
1,1,3,1,0.18879296306413773,0.04794690903674393,0.5,0.4093933401585605,0.00032188515228596585,2.5786296075385495e-09,1.1398283418728956e-08,0.0006977320617855305,0.6247933741042502,1.0,1.0164395367051604e-19,0.522633744855967,0.039647577092511016,0.5822146285900249,0.0010367889557720952,0.001960414566066069,0.002668865864852388,0.004862686118386222,0.0013227384151718248,0.003211448799528041,0.004168936869512195,0.008038949531142358,0.5525749313203889,0.6595217004978,0.6753424670827093,0.7120877026620913,0.579420820730446,0.7243055058454493,0.7457753235125735,0.8115173664780753,0.36192135005387693,0.022284122562674175,5.4007527267154755e-08,0.07645259938837917,0.5614973262032086,0.7884150007373663,0.9606631806121346,0.9933371474047349,0.03640707713931479,0.7566036772218676,1.0,0.15196078431372548,0.14406779661016947,0.10080285459411242,0.47938144329896903,0.07659574468085106,0.2792756212441124,0.11913500971562639,0.11913502669451105,0.11913503062307156,0.11913503268167859,0.1191350326513224,0.1191350326904234,0.11913503268820157,0.11913503268813037,0.11913503268813853,0.11913503268814545,0.11913503268814456,0.11913503268814464,0.1191350326881447
1,1,4,1,0.2920127476156994,0.11977392853517421,0.5,0.6215279197048811,0.0003218920375748326,1.5343556417190609e-09,1.4514796164640435e-08,0.0015295603506386476,0.8435015305863548,1.0,1.1519648082658485e-19,0.3991769547325102,0.030837004405286347,0.5301440078105929,0.0017083412056914452,0.0030290180329505807,0.004621063215768386,0.01061650621331007,0.002698200621777072,0.006402860912026723,0.00904508301597237,0.022776298784413125,0.5788742000010371,0.690992209975067,0.7079910150727476,0.7480696425650692,0.6124185312162249,0.7658155652250452,0.7888048522691918,0.8600130794907679,0.26141622173369683,0.016713091922005596,7.898923907442133e-08,0.07339449541284401,0.44385026737967914,0.7771297843950236,0.9310938438988228,0.9884302800242927,0.031137772572292777,0.7261178639737316,1.0,0.1323529411764706,0.09039548022598871,0.14362176628010703,0.4278350515463918,0.1319148936170213,0.15938351864939487,0.055835527878799376,0.05583554746834078,0.05583554610999951,0.055835547339935884,0.05583554716877766,0.05583554716771043,0.05583554717851018,0.055835547179601666,0.05583554718014751,0.05583554718006063,0.05583554718005955,0.055835547180062214,0.055835547180062325
1,1,5,1,0.2826177150396436,0.10472174564529803,0.625,0.6899579609278713,0.0003218929029990829,9.612313285569306e-09,9.495341708655422e-09,0.00012384828735405767,0.8757741755883277,1.0,2.236166980751353e-19,0.4526748971193415,0.0352422907488985,0.5489731162174413,0.0027734604665892804,0.0045031737398367674,0.006281177253852745,0.011810596504299269,0.00554283277909561,0.01127041291104199,0.014937451286991942,0.029925554163709733,0.5940755887673737,0.7091712311539975,0.7267412446278805,0.7680548701712713,0.6295275690079497,0.7872636030747936,0.810975235525165,0.8842696992458776,0.42876695194200876,0.01949860724233987,1.870907458699737e-07,0.030581039755351702,0.5080213903743318,0.749306870142213,0.9365991950921371,0.9891721910850021,0.02882008993313878,0.8161638593650036,1.0,0.14705882352941177,0.11299435028248576,0.12564480471628592,0.4226804123711341,0.1063829787234041,0.19119072443114846,1.0000056338554941e-12,1.292784191642138e-07,1.3771529783213055e-07,1.3846740920531175e-07,1.390306259146934e-07,1.3916080579545742e-07,1.3915487931392967e-07,1.3915403331010712e-07,1.3915405976117068e-07,1.3915409453890693e-07,1.3915409476095153e-07,1.391540945666625e-07,1.3915409420584002e-07
1,1,6,1,0.20178601926609227,0.054438558614738376,0.5,0.6228595633505277,0.0003218903503112012,8.584843133389172e-09,1.2134285336240624e-08,0.00019357815055983535,0.7561071739820697,1.0,1.0164395367051604e-19,0.4403292181069959,0.02202643171806167,0.6899061397474867,0.0012640708320334404,0.0022482680115223936,0.00358365537180026,0.008723248308116821,0.0021108352459593576,0.004650425916352073,0.0071614898463870594,0.018471348110158138,0.5713153699237047,0.6819113144562492,0.6985861259988149,0.7377965098942195,0.6097032004679572,0.7623199335950065,0.7851970893952487,0.8558219236275278,0.40401780748241944,0.02506963788300845,9.19731094794343e-08,0.06422018348623859,0.5508021390374334,0.7634154879731423,0.9361040120395867,0.9749902678190531,0.03842559506187007,0.7121430771500017,1.0,0.1372549019607843,0.09887005649717515,0.13559322033898308,0.41237113402061865,0.12765957446808512,0.15915489145146444,0.20071805513226393,0.2007180944707555,0.20071809267313317,0.20071809326583523,0.20071809315773653,0.20071809317686884,0.20071809317747724,0.200718093177441,0.20071809317763178,0.2007180931776587,0.20071809317765643,0.20071809317765876,0.20071809317765849
1,1,7,1,0.1892734653611146,0.04659614540991527,0.5,0.5069972353938011,0.0003218888140026913,4.10428222319018e-09,9.905998080520852e-09,0.00036371316356743075,0.6966256962493749,1.0,0.0,0.4814814814814815,0.05286343612334801,0.44471564559433724,0.0010824981827417504,0.0019668675246360657,0.002821087805802239,0.007408709329877903,0.001926776110679216,0.004851599765025534,0.006405861339885362,0.01740719976700171,0.5965551516550021,0.7120584635189515,0.7295783128993776,0.7709521341111658,0.6288980281185502,0.7864531736541783,0.809977177695649,0.8829385762418293,0.308810304009858,0.016713091922005596,6.129186839611238e-08,0.05810397553516819,0.5935828877005349,0.7506123184727023,0.9560877746721628,0.9895932399256683,0.020690562069711788,0.7378347783223115,1.0,0.1372549019607843,0.07909604519774,0.16699900299102693,0.41752577319587636,0.06382978723404256,0.2865263695213346,0.0453250284219958,0.04532503667925507,0.04532503879759971,0.045325039879773724,0.04532503975731912,0.04532503979939713,0.04532503979834589,0.045325039798401426,0.04532503979824841,0.04532503979829593,0.04532503979831877,0.045325039798316855,0.045325039798316855
1,1,8,1,0.2757751156521888,0.1050871396134724,0.5,0.5128037396766206,0.0003218856606216016,1.849301058584881e-08,1.222271448232214e-08,6.76631304138674e-05,0.8675166876153719,1.0,1.9922214919421144e-18,0.3786008230452675,0.05726872246696035,0.33616381691353103,0.0021648344921764494,0.00335528249856805,0.005209403805035506,0.012128839441572828,0.0030118800370214946,0.006149013248556223,0.00905982296608545,0.022559452018787354,0.5577610604113583,0.6656998338967771,0.6819770406385204,0.7204057880126465,0.5932313131886319,0.7416439677502014,0.7639413604222713,0.8328187673499716,0.33465189508777016,0.016713091922005596,3.106737111660386e-07,0.08868501529051984,0.5294117647058825,0.7366824784768611,0.9251866821764005,0.982337637339277,0.02262774059127806,0.7667974261968308,1.0,0.15196078431372548,0.09604519774011301,0.15084745762711865,0.4381443298969073,0.07234042553191491,0.27088997323654235,0.21251940267625302,0.21251933612589224,0.2125193414442485,0.21251934199620953,0.21251934213382967,0.21251934213781082,0.21251934214032725,0.21251934213916163,0.21251934213928164,0.21251934213924695,0.2125193421392494,0.21251934213924933,0.21251934213924933
1,1,9,1,0.22657117693875092,0.07117937031939363,0.5,0.6476367274790029,0.00032188915466651,1.8418408631147328e-08,9.687187433338768e-09,4.581589774241893e-05,0.8281057977242473,1.0,6.098637220230962e-20,0.40740740740740733,0.02202643171806167,0.6437526349657176,0.002596310467137364,0.0044690057885450815,0.006710276764411469,0.014911107124390716,0.003003263112129852,0.006672126596757995,0.00972921884279508,0.021500463891332387,0.5430473094787884,0.6482812098245927,0.6641036092480517,0.7015903908038684,0.5637672588805631,0.7047761755567408,0.7259923107550549,0.7910112412205934,0.2732186234323646,0.03621169916434548,6.318840964691068e-07,0.12844036697247707,0.4652406417112299,0.7611538509618629,0.9400336068773136,0.9905886142284269,0.028581609925833446,0.7824659165065821,1.0,0.1323529411764706,0.1016949152542373,0.12832929782082325,0.41237113402061865,0.051063829787234054,0.3334145417140382,0.12475804584440416,0.12475800046668599,0.12475801557411954,0.12475801427667384,0.12475801622856132,0.12475801594774884,0.12475801597929843,0.1247580159861668,0.1247580159855413,0.12475801598526644,0.12475801598532847,0.12475801598533866,0.12475801598533788
