fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13
4,2,18,1,0.7029557693447234,0.5773027481820343,0.5714285714285714,0.0844150806639385,0.0003173879778558965,5.8518005285333034e-08,3.8944482598639597e-07,0.00014247096824681165,0.3913330303870428,0.5355115072064857,0.055784944155602846,0.45631067961165045,0.4850000000000001,0.03413328030340694,0.1514321161728627,0.210083900073291,0.2986704801865814,0.4377408983651721,0.055884603842294205,0.19222062527123707,0.2435335766800193,0.40500108101452315,0.4649244848584554,0.5621673125988349,0.6139713206761315,0.6768525539213515,0.36419993613511403,0.5549635344887036,0.5777246009142177,0.6762392190774095,0.7745945845818956,0.27322404371584713,8.014898067997594e-05,0.3853503184713375,0.7484662576687116,0.7614185906881314,0.6879702111125363,0.8983593098902025,0.14450395969141341,0.8307996707185681,0.9867873545648875,0.16949152542372875,0.1967741935483871,0.06304985337243402,0.8,0.44390243902439025,0.038069177818632685,0.24075750423269718,0.22830224409517616,0.22797757550967654,0.22948449360695392,0.23074550411348496,0.23094721241476476,0.2310646926257013,0.2310437651716292,0.2310466771007442,0.23104726562380104,0.2310479821341073,0.2310480925473097,0.23104807023955445,0.23104806980693274
4,2,19,1,0.4410051161648045,0.24816051236053918,0.7142857142857142,0.16663905553850425,0.00031754998375690285,3.773856830180422e-08,2.5718670051038424e-07,0.0001461753392118321,0.3519595570872955,0.5586975144546583,0.00330204533562283,0.3883495145631067,0.34499999999999986,0.04736795903438187,0.014306057046845214,0.026591767909797365,0.033960937042349655,0.10161211642009933,0.00701930869680179,0.03301072177866107,0.038673861258575026,0.09363261976690852,0.4173229823815828,0.5047647702557314,0.5152570514706074,0.5273149914763189,0.3744115611765013,0.5757783616963099,0.5674409105222851,0.6204469427391082,0.7885408014986506,0.2841530054644809,0.00014000474937631634,0.39171974522292996,0.7361963190184049,0.6745592402906557,0.7280151476640038,0.9251427101951006,0.10550290698879364,0.7353982930948908,0.9527628464608144,0.16101694915254244,0.054838709677419384,0.21480938416422285,0.6416666666666666,0.2439024390243903,0.059231178104722636,0.3245159099260566,0.35404352394143157,0.3067784289689556,0.306791784193968,0.33568857916472794,0.35495306857458575,0.3798354804308124,0.40873084023985007,0.4304023090188399,0.4721399360859495,0.47213993626709516,0.47213993630052753,0.4721399362999761,0.47213993630033924
4,3,0,1,0.26861207829016026,0.08635525841204239,0.42857142857142855,0.0733601674055486,0.0003176400009484621,2.2130454085670313e-07,1.348957859369258e-07,7.074629510652932e-06,0.3589708646958959,0.6447027421971107,0.0011671194741444404,0.2572815533980582,0.35999999999999993,0.02657138033875415,0.03227079645760368,0.11289102159853223,0.1116557424536394,0.2461189669587417,0.014720722235657463,0.06180772508328964,0.0706157733142963,0.17400270479140043,0.42031614722981686,0.5379076864651097,0.5443415368097078,0.5947542089868787,0.3624696492362744,0.558440981499223,0.5527735673888585,0.6240884640126669,0.8551537473677435,0.2896174863387979,0.00014000474937631634,0.394904458598726,0.723926380368098,0.7208062153459527,0.7275920743130175,0.9397318751709887,0.11974770926907255,0.7182487375416231,0.9468267765965798,0.15254237288135586,0.10645161290322581,0.11375212224108659,0.6583333333333332,0.3951219512195121,0.035596756980615145,0.3746776968906136,0.4329358605055904,0.6826619857402374,0.5154304778391091,0.5557026341446553,0.6132266426347374,0.6784194312952178,0.7129330377443955,0.7877125215297895,0.8816662056097593,0.8816662057530127,0.8816662057972293,0.8816662058031719,0.8816662058032472
4,3,1,1,0.34570973223199203,0.14457856349020862,0.5714285714285714,0.17118310682064014,0.000317433719101672,6.489515723359264e-08,3.2826479510461596e-07,0.00010673585004570734,0.40717796948182683,0.6355208773775187,0.003360607044604155,0.39805825242718446,0.29999999999999993,0.05910753474762257,0.011735654444745103,0.019493023147349457,0.025533560763805672,0.04699817838385599,0.0058029666617765525,0.02472722753214655,0.029997149819980095,0.058353498558959695,0.5207572716416937,0.6272995550618776,0.6385920082262531,0.6502721081771248,0.4402474620306811,0.675094941783057,0.6642659297296422,0.7153615908050824,0.8083098661277333,0.2814207650273225,0.00013308238358737513,0.394904458598726,0.6932515337423311,0.6985229106342512,0.7825000697106081,0.9466415338339238,0.08238479905127552,0.7142277991786272,0.9733206476612477,0.16101694915254244,0.09032258064516127,0.13782991202346043,0.6583333333333332,0.10731707317073162,0.1348080568226791,0.049417580268545674,0.06822707857363028,0.06386514074143401,0.10319663530112375,0.07978608771816656,0.08727748975807967,0.09414459528712124,0.10631808783518218,0.11942800312949667,0.13097721403079146,0.12816794652059274,0.13097721403377358,0.1309772140337296,0.13097721403372856
4,3,2,1,0.23197771475903334,0.06634279350421007,0.42857142857142855,0.2720459381096345,0.00031765844957092743,1.1451470717651527e-07,2.0543763980815406e-07,3.362856970871604e-05,0.5697614179379535,0.7058182624841801,0.003968979344779309,0.24271844660194164,0.20999999999999996,0.05694952450621802,0.013175880216325682,0.020803113839329045,0.024752486881103562,0.045885068083166704,0.006131944974406234,0.025959041489214758,0.02726906257266166,0.05074650672968064,0.37046464455785877,0.446455134557931,0.4545738737751938,0.43147716667761316,0.3428725953706636,0.5259993807301235,0.5165489496662755,0.5538554618363171,0.7324020973970924,0.27868852459016386,0.00010327838428140551,0.3853503184713375,0.6441717791411041,0.66060258379055,0.7442110184786919,0.9207281486789136,0.10499062126815126,0.7410816071566508,0.9719951022441489,0.16101694915254244,0.07096774193548391,0.17204301075268819,0.625,0.13170731707317063,0.10665338958622679,0.2547600095552962,0.3000498174244257,0.3676617831931849,0.2846034878595416,0.3037331718597005,0.343464407133493,0.3307112736120249,0.3498410502457163,0.36749930007794995,0.3871195772960745,0.3871195773302091,0.3871195773333068,0.38711957733354774,0.38711957733353997
4,3,3,1,0.26095611989942613,0.09328135294760477,0.42857142857142855,0.21639398218419645,0.00031782052798829373,1.4663323908018083e-07,2.2904175076858585e-07,2.8412020830164564e-05,0.36952279150948986,0.6555913169401804,0.0015343490216026873,0.3009708737864078,0.26499999999999996,0.051792245793708884,0.08628632206298088,0.14474396794415237,0.18496932949754433,0.2606706177505064,0.0334097108588823,0.10892796589443009,0.14948585687165056,0.2844378393480866,0.3966539933261899,0.4925864694075308,0.5209708987045836,0.5374772206317038,0.33337639327741553,0.5051404428329103,0.5204935547834397,0.6079876000211113,0.7720108311867102,0.27868852459016386,0.00013308238358737513,0.4044585987261145,0.6319018404907975,0.7566072885070361,0.7903462035671551,0.9349106593207948,0.1008479276821177,0.6913949107092525,0.9172294388982285,0.16101694915254244,0.3677419354838709,0.026565464895635684,0.6416666666666666,0.5756097560975609,0.021689239278564233,0.3681310024967135,0.38627338798626865,0.3644171920674878,0.46362825091399174,0.3855107613362737,0.46556615355501896,0.4017578747165568,0.4295834091306441,0.43480076622222674,0.45566961933981365,0.47537908393542194,0.47537908476728485,0.4753790851038665,0.4753790851380837
4,3,4,1,0.32024955960986956,0.12541601016175533,0.2857142857142857,0.16257942550176452,0.0003178912434342524,3.842634617653165e-08,2.0996432605621777e-07,0.0001159578335495704,0.3599317247001469,0.5440241012925506,8.436202173510291e-05,0.3009708737864077,0.2899999999999999,0.04561997073884418,0.018174368199710186,0.033303456324369846,0.04335182877053832,0.12198466399444,0.008944040861432506,0.04391816079409638,0.05321050137170862,0.12384647843474123,0.45641038908845993,0.552140623911433,0.5641753425242468,0.5873412974734475,0.4068385727040338,0.6265003619341181,0.6184760877953213,0.6783216614281665,0.7980516837335887,0.2978142076502733,0.00015494841507724327,0.3980891719745223,0.7730061349693251,0.7474375610885926,0.789754538460469,0.9677667785497479,0.11396675052710101,0.7460215031262645,0.9147449889879891,0.1864406779661016,0.08064516129032265,0.16774193548387098,0.7999999999999998,0.2536585365853659,0.07023906231867237,0.46445274037269335,0.741143843471795,0.66963183702304,0.6610120599661128,0.684006475439851,0.6249104749899481,0.7765255169133516,0.767429761469143,0.8447509664404218,0.8538476005303997,0.8735569287919442,0.8735569289881921,0.873556929002292,0.8735569290140284
4,3,5,1,0.45760639607288045,0.2713410120865922,0.7142857142857142,0.4095085084365639,0.0003179157932972231,1.5534996324447657e-07,7.94431142441724e-07,0.00010784941539058951,0.668744159675664,0.8417628751782721,0.0006466631295125126,0.2572815533980582,0.3099999999999999,0.03448082963982962,0.14535721349084588,0.17629433495881552,0.22808992305085607,0.26619985211834407,0.050680977092304076,0.16660075831185844,0.21741377177544213,0.26906432648561535,0.4610947625803183,0.5444948172722734,0.5775175736754088,0.5791418483373959,0.3734351433908236,0.5658741807481956,0.5849251144354732,0.6294283625317045,0.8220836380520968,0.27868852459016386,0.00012024752531173126,0.394904458598726,0.7116564417177913,0.7211125221331187,0.7092286100553524,0.9140409244761956,0.13396249807309343,0.8158916928585362,0.9840670877141547,0.16101694915254244,0.32258064516129037,0.03225806451612903,0.6666666666666665,0.44390243902439025,0.03141077714595178,0.4431181403586941,0.39904594877777244,0.40786080259021185,0.4182015884362247,0.4263490179737748,0.4446436562920725,0.5072952091126891,0.49298085764520905,0.5097381506089538,0.5097903543362747,0.5098083936736787,0.5098075869361688,0.5098078366722784,0.5098078366812692
4,3,6,1,0.3443800410958805,0.1570257567805848,0.5714285714285714,0.2781383430685994,0.0003178141031768836,2.363004115214895e-07,2.805629450192796e-07,1.9993434235108113e-05,0.41615063763363935,0.7032376120229443,0.00010393185768654276,0.4514563106796116,0.35999999999999993,0.053131506386809975,0.06708432301895893,0.06245246563351499,0.05843809130027062,0.10991473274643852,0.014481257781546603,0.05688478822015619,0.059029234808338264,0.09223148548863959,0.546116617290464,0.6484376324123902,0.6568307997976887,0.6812063198608211,0.4519334858849565,0.6934205536631994,0.6820049369900554,0.7347817864523882,0.734488031712049,0.25956284153005454,0.00019966315620545484,0.4140127388535032,0.6441717791411041,0.7638839971796201,0.825729831446389,0.9731597361883555,0.08332645420377296,0.7141837860538939,0.9668021497915473,0.16949152542372875,0.22258064516129036,0.05448997384481255,0.6500000000000001,0.502439024390244,0.026238071015890124,0.10744714976014932,0.12691388181784788,0.13920160113923077,0.25920768493787605,0.26224823769800953,0.171025176851715,0.24469071728942096,0.21659807909083087,0.24469075926833914,0.2752805532153043,0.2752805529010288,0.2752805529874115,0.27528055301092014,0.2752805530107787
4,3,7,1,0.3682307622704854,0.1675910123477479,0.5714285714285714,0.23376689503217946,0.0003177738052998175,4.734841223104576e-07,2.3043171557086885e-07,4.290673723412168e-06,0.4213663120886718,0.7115629186012281,0.0003820626456623461,0.378640776699029,0.34499999999999986,0.045986832479882965,0.017676998970287284,0.03626790799654358,0.04823454150208876,0.11122393953007732,0.009402277665260113,0.04892178403453556,0.060523078336326135,0.09441039340530288,0.48434640210109353,0.5868105112202613,0.5997724881519151,0.620490867630827,0.43123725888579745,0.664365370988832,0.6560042469223106,0.7068793282743673,0.775409393527285,0.27595628415300555,0.0001630081472525318,0.42356687898089174,0.705521472392638,0.7201672539549893,0.7648484472405719,0.9626894038746396,0.10628995872451044,0.7422439917514654,0.944758727787156,0.16101694915254244,0.167741935483871,0.0730050933786078,0.6166666666666667,0.3902439024390244,0.03376400655035909,0.23923908823298526,0.24449284499236865,0.318227444242563,0.2898692053088672,0.32886707229500356,0.3120871551892287,0.37518922122212095,0.3783340969292661,0.3811705919417345,0.3779605737585088,0.3811713229372764,0.3811713408382009,0.38117134304075473,0.381171343481871
4,3,8,1,0.5867808637827144,0.43617260111569056,0.42857142857142855,0.405478809150208,0.00031787566306366584,7.92135451695655e-07,6.312108806124182e-07,1.121600760995877e-05,0.6732130719158277,0.7794577627882229,0.035030291374790135,0.3640776699029126,0.34499999999999986,0.04391514264813463,0.025716730911420755,0.05861337934065381,0.09015125081438095,0.13824105543403614,0.01493322766541022,0.06534939734951352,0.08913182627756203,0.14942717094758567,0.48978071760341835,0.5975314514182016,0.6176702958582845,0.6343848254106011,0.4395764960082313,0.67628980184412,0.6711544066080692,0.7290476159142159,0.7424829423244688,0.26502732240437155,0.0001630081472525318,0.42038216560509567,0.6809815950920244,0.7641817239995694,0.8025259687703268,0.9744839917696919,0.11160153207217541,0.8017542767320727,0.992249703959592,0.16101694915254244,0.3032258064516129,0.035190615835777136,0.6166666666666667,0.3951219512195121,0.0332712126280244,0.09251341677630656,0.09251343375109497,0.09294922272367603,0.09317692172713973,0.09312338236509629,0.09312691464510989,0.0931411114571539,0.09314782808258923,0.0931488193253017,0.09314970797820468,0.09314999939477484,0.09315002063572855,0.09315001725475905,0.09315002313515466
4,3,9,1,0.3532394435524369,0.14885222663870218,0.7142857142857142,0.22389912885819335,0.00031775330415583885,5.826695207319885e-07,3.057916818384285e-07,5.137902753608034e-06,0.4646295205535873,0.6314307348973641,0.013089798421285305,0.3495145631067961,0.3249999999999999,0.04573395015300289,0.010394415490368614,0.016025949013853093,0.023343575523157526,0.11710023971996873,0.004592987296560539,0.0172222678487551,0.022780850255720783,0.06447855284584803,0.44584921365262703,0.5366254002249575,0.5474392901960394,0.5758147162133354,0.3695454787564942,0.5655651095821623,0.5569561649334567,0.6049545309645356,0.728232144333038,0.2950819672131148,8.431800399752482e-05,0.39171974522292996,0.705521472392638,0.7194401316208112,0.7490140568480124,0.9367128348534663,0.13014505093848808,0.7569342198392259,0.9710528614522314,0.17796610169491534,0.06451612903225812,0.19870967741935486,0.7499999999999998,0.2975609756097561,0.0557395488345935,0.15196052549974645,0.340774157821613,0.3440165153113155,0.20506896181155168,0.23463325414492556,0.25282661801467887,0.2763263562245598,0.3377288893121926,0.31271304267126643,0.3240838820495203,0.3635027918730529,0.36350279187317813,0.3612286239988204,0.363502791873171
4,3,10,1,0.44953357379995323,0.2629508177321773,0.5714285714285714,0.27268505130088133,0.00031767336485610364,5.687004858089732e-07,5.511677236861791e-07,1.5077777422705298e-05,0.6108108866100063,0.8259480991678612,0.0011294012870006916,0.3300970873786408,0.05499999999999995,0.2652609836912089,0.01608190055982693,0.0269841139005488,0.0323061972712314,0.04975622030161609,0.00983165346342057,0.04334333145835047,0.047643051659313936,0.07460742143919673,0.527648680565262,0.6360844735790252,0.6472389837439563,0.6590352558806156,0.4695844009682417,0.7208768929084189,0.7091492104806868,0.7631433395094381,0.6888494044585507,0.2950819672131148,0.00010327838428140551,0.37898089171974514,0.6503067484662577,0.6156908496300231,0.7420264033404469,0.939535683813471,0.07942529620701597,0.8351517575904486,0.9925664290676692,0.22881355932203384,0.17419354838709677,0.08966648441771459,0.7416666666666667,0.151219512195122,0.10934973501992182,0.26784074713241346,0.5021221953519351,0.51993821699954,0.5358030335787377,0.5518011053102218,0.40509635718553594,0.45682256847006,0.48785820525909396,0.5460499888667304,0.6171732744606523,0.6171732746239794,0.6171732746921116,0.6171732746893686,0.6171732746894331
4,3,11,1,0.3905948994918508,0.1950617446929753,0.5714285714285714,0.24358156633610664,0.0003178129920584477,9.642068491821601e-08,2.3097389106944894e-07,4.7105681434312756e-05,0.6278113735581214,0.8277771085989019,0.0017232888585091912,0.4029126213592232,0.43499999999999994,0.034603676522642,0.23885634136117767,0.3731927703713892,0.3509082597694347,0.39837693591149786,0.09049797530980558,0.3958620061149033,0.3435147582381711,0.3976870110453292,0.5437606891515184,0.676931085762851,0.6749255367937772,0.6950666551289061,0.44115992589818354,0.7059160119796333,0.6816838888616512,0.7286510769517237,0.8144917902371451,0.25956284153005454,0.0001630081472525318,0.4012738853503184,0.7423312883435582,0.7172355827062082,0.6549669729641048,0.9033826860684713,0.16487595896634646,0.7356750683104388,0.983601681222745,0.16949152542372875,0.36451612903225805,0.02815746309458721,0.6750000000000003,0.5707317073170732,0.023242542849661964,0.5625496316553311,0.5577367708987397,0.415855472242338,0.43384407127760727,0.520617136202705,0.4593439397583161,0.47544437191626254,0.5161125109004053,0.5855859666145081,0.5796553287219596,0.5855859826022272,0.5855859823407185,0.5855859825258591,0.5855859825344784
4,3,12,1,0.2716448149964277,0.0877720777806528,0.5714285714285714,0.20962136783731197,0.0003174564600851041,8.80686849455326e-08,3.451780393546387e-07,8.120451031844918e-05,0.2774617183676208,0.6156114305679984,0.003619314518370949,0.3252427184466019,0.32000000000000006,0.04307660152576027,0.185608022186741,0.19470669573759808,0.2654455394007514,0.3237575097257506,0.08025703446091806,0.15325763745293852,0.19138732718800036,0.3081644189792377,0.48101470136125407,0.5500387775764058,0.5930961536107513,0.607767299147526,0.3996988337592243,0.5492497952968152,0.5626153840427264,0.6389062914104522,0.829267438132334,0.2923497267759562,0.00010865048856061481,0.394904458598726,0.6809815950920244,0.7303022842455187,0.7204497201244005,0.910654295428803,0.1258219408894707,0.7116326874521253,0.9580357897612568,0.16101694915254244,0.31612903225806466,0.03319761979329783,0.6833333333333333,0.4878048780487804,0.02874981774250661,0.20270302041068575,0.3795607139625541,0.24228084573234335,0.26020451527714106,0.2770557295557535,0.37823600529841583,0.31404153674107427,0.3405297929904618,0.4033595494540946,0.4135709672751814,0.4131470658074824,0.41357097271984056,0.4135709727388328,0.41357097276748545
4,3,13,1,0.4122589184123799,0.2318008799001242,0.42857142857142855,0.14259403650468716,0.0003177604987400898,2.2554262831287994e-07,3.6363167362130715e-07,2.9501066950461167e-05,0.42885329133729033,0.7135303639275462,0.0005681082351624206,0.3883495145631068,0.3249999999999999,0.05156969615792784,0.021212994575881813,0.034176125220492536,0.04279110648478012,0.13092989578691938,0.010621504644133703,0.042029431259029734,0.05044157596875558,0.10927601116083009,0.4805565064371637,0.5797686219426933,0.5914421325699304,0.6216074010829372,0.4194974411188171,0.6434582642292375,0.6346332018069372,0.6915014054686189,0.766121352765561,0.2896174863387979,0.00012024752531173126,0.4108280254777069,0.6073619631901841,0.7286409354335823,0.7908249726094696,0.9605749558012016,0.1182095083504908,0.7798204252399136,0.9743559631856058,0.2033898305084747,0.0774193548387097,0.18409343715239154,0.6833333333333333,0.346341463414634,0.04300749165087102,0.26859917592193294,0.20885900759866868,0.2858516171606279,0.23975859167990524,0.35251398237254095,0.355685586454881,0.2805785029327721,0.3006447777642426,0.32071095649778314,0.36552539072701495,0.3655253913383427,0.3655253913486891,0.3655253913495786,0.3655253913504837
4,3,14,1,0.2616844744866011,0.07869798872540207,0.5714285714285714,0.09847654687881774,0.0003176644618469771,5.3463860537655874e-08,2.122871747050852e-07,8.245536129929675e-05,0.4390814218818588,0.7016550605564817,0.0006721676362464601,0.17475728155339793,0.245,0.033054465651393236,0.019536422521392906,0.11245024601443752,0.08427482394446587,0.18100484112179854,0.008832665379273385,0.05148830101137415,0.05048753402747714,0.12407004714218746,0.4320311694873508,0.5575734041453254,0.5523966698957298,0.5832442727623915,0.3674116746481404,0.5698868061829079,0.55948555009851,0.6190714458127236,0.8063266948667922,0.2923497267759562,9.331788823599544e-05,0.3853503184713375,0.7975460122699387,0.6565981405193655,0.7377982659202891,0.9151616692227877,0.10899191497834101,0.7337280911656479,0.9836495836525827,0.17796610169491534,0.06774193548387096,0.19044665012406947,0.6666666666666667,0.35121951219512193,0.041294340644462496,0.3369364706417445,0.2984570099896374,0.45716945841567,0.4654399112992246,0.3553772853262155,0.3706435781667424,0.39183025976350316,0.4993020554865878,0.45029083989168706,0.4858748717339796,0.5045141156781157,0.5070558307473494,0.5070558307550483,0.5070558307574576
4,3,15,1,0.33585682038587333,0.136097490390735,0.7142857142857142,0.32019747061611903,0.00031777761625680854,1.813939266722355e-07,5.651847965220094e-07,6.314642989787921e-05,0.4844338665027783,0.7535364109239501,0.0009487999622906911,0.3446601941747572,0.23500000000000004,0.06953113138535014,0.013569152890808948,0.01962975912925218,0.02228026697104794,0.06040610951668801,0.006781210737193129,0.026715525928427374,0.027024223520428936,0.06331127190767284,0.4704557552046738,0.5659902138616304,0.5752769793064387,0.5822954480627338,0.41530646947408356,0.6364806687531196,0.6249837967539891,0.6753963103867785,0.7529829426500021,0.2896174863387979,0.00012024752531173126,0.3980891719745223,0.6257668711656441,0.7780677721079887,0.8543245974547649,0.9717861830119401,0.09041514956058005,0.7457165435936597,0.9736514403346967,0.16101694915254244,0.06451612903225812,0.18709677419354837,0.6166666666666667,0.2097560975609755,0.06673925943850069,0.1619056543274239,0.234692793729632,0.17633270355241962,0.24029017164786817,0.20525119721080357,0.19669062319767075,0.20882017900250274,0.22273277899000074,0.22808377410672817,0.24306653662963804,0.2562656364704152,0.2562656364919278,0.2562656364962762,0.256265636497671
4,3,16,1,0.3825277135976004,0.17146079842145917,0.2857142857142857,0.30932962180676954,0.0003178261459783069,3.0333037073633815e-07,2.5995371885239084e-07,1.2591410094660489e-05,0.5921904796443169,0.6662148731009808,9.0121823470968e-05,0.35922330097087374,0.29999999999999993,0.05282968677262754,0.009723318396777737,0.01906066124098678,0.02672723157532257,0.07992040227536687,0.004818653772500681,0.02494657572729548,0.031658771832386384,0.07020262635820063,0.508607938275139,0.6134456420600152,0.6251153776632913,0.6457853717114489,0.43708280357982143,0.671149567618765,0.6607833001883338,0.7140867023435751,0.8046326495797624,0.26502732240437155,0.0001233749042330618,0.39171974522292996,0.7546012269938649,0.7780972044259915,0.8450053859265347,0.9774278129709764,0.07310182781488855,0.7481654801225499,0.9621857248467338,0.16101694915254244,0.09677419354838719,0.12903225806451613,0.6333333333333331,0.21951219512195108,0.06529728056941704,0.19251518944417442,0.4184076972853946,0.23834918015740272,0.26794045679471834,0.2915092031256332,0.3032946749773663,0.35136595200562304,0.383739968083986,0.4131704691295449,0.46124011035866697,0.46124011321370617,0.4612401135877451,0.4612401136612373,0.46124011366301065
4,3,17,1,0.43786544921424336,0.269019251672525,0.5714285714285714,0.2687458175898854,0.00031792621826389514,1.4111438170014069e-07,4.0118850190005506e-07,5.706772933931864e-05,0.5278868961057274,0.6557818896052976,0.030198047505179668,0.38349514563106774,0.35999999999999993,0.04383546226999043,0.2880624637734363,0.3459009098760583,0.3654222347042022,0.4317424025498516,0.1193052215283778,0.3700207162774018,0.37161997470066943,0.46580085742844035,0.5117427634536429,0.5910150567981594,0.6081907047884829,0.6280722613568459,0.43587273899178614,0.6423283131786428,0.6435785405988688,0.7046509377726418,0.78596906837897,0.2896174863387979,9.817189514583779e-05,0.3980891719745223,0.705521472392638,0.7601103472625557,0.7141423421564661,0.9272442800120761,0.14129210402033057,0.7645477784964285,0.9653912756308617,0.16949152542372875,0.42258064516129046,0.022296015180265655,0.6749999999999998,0.6341463414634148,0.0201995707894322,0.3220214954861548,0.31488398337571677,0.27469936680840845,0.3116242588761592,0.318648612750266,0.2975656468837372,0.30659339305550426,0.3529649587728806,0.3247865599797146,0.3397697164222172,0.35296894699159453,0.3529689728738129,0.3529689768165749,0.3529689780974684
4,3,18,1,0.3144382912005155,0.11822806668308815,0.7142857142857142,0.3967931273788113,0.0003178098387514076,5.994952430595448e-07,2.950038966332032e-07,4.405223821184539e-06,0.5643300382909392,0.7101393603196153,0.0001192783096325602,0.4174757281553397,0.42,0.03839063643013899,0.04839885292489638,0.07117381768336747,0.07693206527539063,0.17707546420708584,0.01611435017614952,0.057504335449859154,0.06668503910115034,0.13012047212878602,0.4884098131009633,0.5894578644908222,0.6000409729624334,0.6363028603927258,0.4116033427247643,0.6302258586215382,0.6224100638017507,0.6797792461499499,0.778141402452184,0.25956284153005454,0.00010327838428140551,0.4140127388535032,0.7116564417177913,0.7538385681270536,0.7530488708999354,0.9505195832467428,0.12917670370311404,0.7553739409507587,0.9539147187871737,0.17796610169491534,0.13870967741935486,0.09576612903225806,0.6833333333333333,0.2780487804878049,0.05474246802768196,0.3829114305052256,0.4484590397237054,0.44037709479945675,0.4550198427134958,0.4642573793663386,0.470677407308553,0.48268857280883093,0.49245924956256926,0.4924816650674745,0.4924885351195448,0.4924920339774994,0.49249215643994093,0.4924922192797586,0.4924922569290976
4,3,19,1,0.36813247298529095,0.18936907636298955,0.42857142857142855,0.3025551526738985,0.00031767027635484497,2.4343273111133783e-07,2.087613765318432e-07,1.2616203238389872e-05,0.42382217749157236,0.7266364493296915,0.003136356416720778,0.2572815533980582,0.305,0.03540163120025331,0.21591250011591503,0.309029755089661,0.3037304782498871,0.3495091035575122,0.08380984851084622,0.26836223103923135,0.2550139986716958,0.31387693866033545,0.44873081311579405,0.5511124891563811,0.5528475553661039,0.551824165628588,0.3692820223963893,0.5495633910322832,0.5406323177658185,0.5829835635130814,0.8685835607247345,0.25956284153005454,0.00013308238358737513,0.394904458598726,0.7607361963190182,0.7187032104260977,0.7231012654865498,0.9194755200865532,0.13130162612080773,0.7234474956088786,0.9588377519072715,0.16101694915254244,0.38064516129032266,0.02517702596380802,0.7416666666666667,0.5560975609756097,0.026720272434794176,0.21100793928706815,0.31037624124059127,0.30452394345870215,0.2819310827719963,0.2735906409438844,0.3226019479214184,0.32263984412995306,0.3065857086675857,0.32263997187667515,0.32103517873213583,0.3226404934043976,0.32264050364073904,0.3226405042958441,0.3226405047084967
4,4,0,1,0.34714039606565517,0.1497526357385622,0.5714285714285714,0.40605343768585794,0.00031726911112515006,9.902043664179055e-08,6.171301686120158e-07,0.00013291842091385161,0.5588478033212353,0.819642347471321,0.0014093024488989322,0.3058252427184466,0.2899999999999999,0.0464292245793709,0.0758598249357331,0.12850877415707684,0.1653482606984584,0.246680197086229,0.038171617383071364,0.13409058093554121,0.1515866951869669,0.25916435741859994,0.4405598328474799,0.5421071522058667,0.5667490766740352,0.5916165817902573,0.39289818968515944,0.60118118929651,0.6002229713306496,0.6715247422690542,0.8267489708350644,0.2978142076502733,0.00012650228315439226,0.4044585987261145,0.674846625766871,0.6543278341760179,0.7306711211487142,0.9060135217024963,0.12111651727356407,0.7416918070359111,0.9917167151765931,0.22033898305084754,0.20645161290322583,0.07223001402524545,0.7250000000000001,0.43414634146341463,0.0352366726937624,0.17262631103080403,0.15729133229114658,0.18806090269622758,0.1869137782719981,0.1879791046796135,0.20953959734111208,0.21880304389716834,0.21983610169137527,0.22048410144706496,0.22048440485233903,0.22048445962931787,0.22048446088658621,0.22048446080612757,0.22048446085513504
