fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0.0,1,0.23701171190999648,0.00531690744163838,0.0,0.9999999999999998,0.6198816743093227,6.569424311353832e-07,1.7008462220839206e-09,6.410072172354822e-09,0.0053578631943473915,0.6293516616829514,0.9999999999999999,2.168404344971009e-19,1.0,1.0,0.08161651708136566,0.06927541857207975,0.028807003997428193,0.0,0.09074564301163296,0.04187312138942301,0.07591111190479505,0.0,0.08161651708136564,0.06927541857207986,0.02880700399742786,0.0,0.09074564301163296,0.041873121389422785,0.07591111190479494,0.0,1.0,0.5957011914171071,0.02045454545454542,6.186472085358964e-08,0.033333333333333305,0.5319148936170213,0.7536784448501774,1.0,0.9772132332283521,0.9691248017807944,0.0,0.38589138016897306,0.17702552719200887,1e-12,1e-12,1e-12,1e-12,1e-12,3.861534622256602e-05
1,2,0.0,1,0.23033063452514918,0.0034908720416954257,0.0,0.0016631358029580053,0.8693020107318173,8.781154237366595e-07,4.191388307218325e-09,1.0336376878439264e-08,0.002968598325049652,0.8725581239588748,0.9999999999999999,0.0,1.0,0.11732007021650093,0.1404888058739606,0.1422872026775539,0.2030129725024512,0.17907978645185185,0.11411804670698211,0.09433905845203683,0.17525077356322205,0.2070896733235057,0.14048880587396062,0.1422872026775538,0.20301297250245098,0.17907978645185196,0.11411804670698206,0.09433905845203672,0.17525077356322194,0.20708967332350559,0.30721003134796243,0.6032262554696808,0.03409090909090903,1.4524625940640568e-07,0.0897435897435897,0.23404255319148937,0.27991085812479843,0.9174848389545841,0.8507849945602386,0.9792888907922787,0.09127933795611076,0.5542116642866834,0.5028363546676531,1e-12,1e-12,1e-12,1e-12,1e-12,0.0002669115403604597
1,3,0.0,1,0.25054319813019355,0.007247220755075341,0.0,0.0032965727522917612,0.8139007776756364,4.698857298334504e-07,1.5887247591622434e-09,9.28289799696826e-09,0.00894615285244157,0.8185371163274275,0.9999999999999999,0.0,1.0,0.41369221767115283,0.30299799474073774,0.25532044782204444,0.25331784052911344,0.19584375173974333,0.2298648655836163,0.2662528019569208,0.23766884061823457,0.20066028336474728,0.30299799474073774,0.2553204478220442,0.253317840529113,0.19584375173974322,0.2298648655836163,0.2662528019569208,0.23766884061823434,0.20066028336474728,0.6959247648902824,0.5337598629542382,0.027272727272727226,1.5331790162452314e-07,0.05897435897435894,0.3829787234042552,0.5473901836537429,0.8523125498331828,0.8551352358578796,0.8923712380113268,0.13809682382617794,0.4383293791671542,0.7832038475767666,1e-12,1e-12,1e-12,1e-12,1e-12,5.5515190003956314e-05
1,4,0.0,1,0.25030200321621543,0.006378978393601022,0.0,0.002821391094303762,0.8035638554131498,5.264663696415462e-07,4.87359538946042e-10,1.044409083848221e-08,0.03589949788202308,0.8084577205157639,0.9999999999999999,2.168404344971009e-19,1.0,0.3654183733177301,0.04800192570046444,0.1626245480855173,0.2136240459525085,0.1823372633039675,0.0526545271321239,0.13269163117731386,0.22591184800660513,0.22955545530574062,0.048001925700464465,0.16262454808551707,0.21362404595250817,0.1823372633039675,0.05265452713212382,0.13269163117731386,0.22591184800660513,0.22955545530574095,0.6598746081504703,0.6068538331692888,0.02272727272727268,1.3753825626126056e-07,0.06923076923076918,0.2978723404255319,0.33318118354634274,0.8404490672211277,0.8626714536964082,0.9562132998024654,0.10067758392072745,0.4887915210629856,0.18522629177457145,1e-12,1e-12,1e-12,1e-12,1e-12,5.4930602705952506e-05
1,5,0.0,1,0.27000228454801867,0.022678041242267282,0.25,0.0029500861266755114,0.7913513387946424,6.031906028315707e-07,3.4237342794791775e-09,9.586743824824125e-09,0.003568022511666606,0.7965494575213548,0.9999999999999999,1.0842021724855044e-19,1.0,0.3973083674663549,0.1277159733306605,0.1901977293365401,0.19680808491064217,0.11285385807053316,0.16706835357586614,0.18689233117763737,0.19284885774024008,0.13028684877010255,0.12771597333066054,0.19019772933654,0.19680808491064183,0.11285385807053316,0.1670683535758662,0.18689233117763726,0.19284885774023985,0.13028684877010255,0.6661442006269596,0.6453537370283269,0.02272727272727268,8.205574619782884e-08,0.05641025641025637,0.4042553191489362,0.256739340564923,0.8109155558473787,0.8129525540534681,0.8112140115049972,0.2198723669652698,0.5114954514803121,0.151806634603527,1e-12,0.9999999999999999,1e-12,1e-12,1e-12,9.206914624618433e-05
2,1,0.0,1,0.28896706805964983,0.007395637395771835,0.0,0.0021086186073217585,0.6621894314387052,0.00705134589138437,4.568985318890589e-05,0.004225963459793503,0.15891098856049482,0.6699275932583043,0.9970602292095433,0.040924774948281804,0.9990454466790797,0.31772966647162093,0.3188093516240609,0.4675384703397073,0.5833173990337246,0.6408994935097829,0.2858507038696007,0.36518453792633343,0.5729306574011686,0.6218840316724021,0.3188093516240608,0.46753847033970725,0.5833173990337243,0.6408994935097833,0.28585070386960065,0.36518453792633326,0.5729306574011684,0.621884031672402,0.5862068965517242,0.470524150401185,0.6590909090909088,0.03618747321232027,0.7692307692307689,0.34042553191489344,0.7861668993663407,0.533569357172475,0.5492279251974583,0.6074526464418796,0.39007703913127445,0.6495393978471692,0.3444937723517079,1.074184893687401e-12,0.6485889357564132,0.23716828323527334,2.4255106954916428e-09,0.008896552457261097,0.018385413043272625
2,2,0.0,1,0.2610866594597998,0.0022919296558530436,0.0,0.000663274397608252,0.008774770699439442,0.005382268043030855,4.933067263015814e-05,0.000326820585372584,0.010077771847499568,0.03003235124664754,0.9985744192632192,0.28010088937226696,0.9987179573829891,0.14277355178466955,0.4106524884883934,0.4418029381644012,0.6203850267125435,0.6248356023798554,0.38199381079537104,0.457451331124037,0.540936745162024,0.6560604945355464,0.4106524884883934,0.44180293816440114,0.6203850267125431,0.624835602379855,0.381993810795371,0.4574513311240369,0.5409367451620238,0.6560604945355466,0.280564263322884,0.4764078920556214,0.6590909090909088,0.024462638098398905,0.7666666666666664,0.3829787234042552,0.7088658575877993,0.5829685386860762,0.6202115715601568,0.592876232392452,0.36280947750427694,0.3910330779548786,0.35997040325564184,1e-12,0.23412513770010815,0.0009637364336081469,2.0019348452183067e-08,0.004349680593761825,0.009745777030628448
2,3,0.0,1,0.284841796097929,0.005830261945245565,0.25,0.0009107648444770036,0.8331929474675104,0.011745994803839992,8.128948177495424e-05,0.008476464051411788,0.17933380554915818,0.8376412640199954,0.9983101120655498,0.024973424981460608,0.9988172187297045,0.2571679344645994,0.5207295700479994,0.5120977941385626,0.46516458713417297,0.3695299436120507,0.4500622124253418,0.36633610739715394,0.3918103694568189,0.31477405273549053,0.5207295700479992,0.5120977941385626,0.4651645871341727,0.3695299436120505,0.4500622124253417,0.36633610739715394,0.39181036945681874,0.31477405273549064,0.24451410658307227,0.19724209556025185,0.6931818181818178,0.020812190390663832,0.7538461538461537,0.34042553191489344,0.6858017398775642,0.5551523045207561,0.7249638882472436,0.6206055127348781,0.2919774112072533,0.7097191663462793,0.20575903317301764,1e-12,0.6886499147330282,0.3013568179661938,8.168014946045989e-09,0.005504015850001617,0.11572520651543332
2,4,0.0,1,0.2753612202875052,0.003329454224861023,0.25,0.00271249529768151,0.8696461246155719,0.013222158009434474,4.234497942690574e-05,0.009447916371806241,0.3853230861204564,0.8739667957377144,0.9971342795784921,0.0390000334052169,0.9977644184240346,0.3361614979520189,0.19229947782628645,0.39516910005302,0.40853317109205944,0.3987425166513052,0.15837508652499377,0.32101461406138065,0.37768284601345603,0.3385157342494107,0.19229947782628648,0.39516910005301986,0.40853317109205906,0.3987425166513052,0.15837508652499377,0.32101461406138065,0.3776828460134559,0.33851573424941056,0.5156739811912225,0.20864275186754755,0.6954545454545451,0.041554528574119225,0.7692307692307689,0.2978723404255319,0.5625067124906025,0.7575283321764604,0.8304673797507354,0.974038587888637,0.1387244676054551,0.7109483256245451,0.040387224072018724,1.074184893687401e-12,0.1886846647755508,0.27878242236023776,8.583524535589122e-09,0.001515559556829962,0.1992762947159302
2,5,0.0,1,0.2602094713575741,0.0018511289148069113,0.0,0.0029797849802997607,0.0011951540943047033,0.00531138609788441,4.988229867656897e-05,0.0002106432639283963,0.005913892554443937,0.022765355526105677,0.9985472564569506,0.18173934788904259,0.9986498144184927,0.4271503803393797,0.5566337893516856,0.4365194447191886,0.5640255408087258,0.6444846280070244,0.509161817458962,0.42940598076676895,0.5479082884572657,0.6572625411670581,0.5566337893516855,0.43651944471918847,0.5640255408087256,0.6444846280070246,0.509161817458962,0.429405980766769,0.5479082884572656,0.6572625411670581,0.6927899686520376,0.4517818514325267,0.6590909090909088,0.041554528574119225,0.7769230769230766,0.25531914893617036,0.8506068091504675,0.3974953447644919,0.539340343636213,0.5439208349551802,0.38279534717535535,0.3828034987562927,0.43383894438278453,1e-12,0.9999999999999999,0.5809188320348474,4.2282605972240575e-08,0.0011238491291867929,0.22535268077828335
