fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,0,0.0,0.447894838303871,0.1043837054911728,0.6666666666666667,0.5012029525230007,0.112984495701831,3.583400299915842e-09,6.004916721042301e-09,0.000527232578223,0.7915510366453242,0.9999999999999876,2.9956779752941722e-12,0.710843373493976,0.1830985915492958,0.3052203296324391,0.3424657534246575,0.3154362416107382,0.1203958218801539,0.0,0.3097947627360326,0.3742321682290977,0.2609124503015296,0.0,0.2578666945468762,0.3807535628588797,0.3178692759927918,0.4063913510155266,0.3352524586240853,0.413766643774418,0.3202240720958776,0.4326936375781569,0.2595700753640372,0.3980182609426601,0.4024295569676649,0.6625626219994043,0.058673469387755,2.074147204340019e-07,0.0871934604904632,0.576923076923077,0.9392062995564924,0.7109302754858264,0.8979611422219669,0.3666626310667039,0.5474259759702432,0.4205060092124141,0.4004299370966859,0.419983610304051,0.4404307864463421,0.569508529289809,0.3990810342968634,0.5689567169851062,0.3153102386602444,0.5911809250044653,0.5962078057533746,2.236046078881801e-08,0.3496352134537402,3.3151639097707274e-08,0.5413237232803203,4.2500811460210616e-08,0.5515880569617252,1e-12,1e-12,1e-12,1e-12,0.0834647214689744,1e-12,True
1,1,1,0.0,0.4087574801977369,0.0503693947247678,0.0,0.6529034178031612,0.1129844909999319,4.294166012101255e-09,6.257754028878591e-09,0.0004513439626715,0.8565909585974392,0.9999999999999788,1.262847611178215e-12,0.4337349397590361,0.1267605633802817,0.2515105059067545,0.3561643835616437,0.2751677852348993,0.146417445482866,0.0,0.3134589252876131,0.4017565067885013,0.2528039549098926,0.0,0.2322524199636948,0.4356067627668021,0.3080370614922423,0.8365383268784483,0.4296414814572537,0.5425455535906747,0.451609710472581,0.834749620098108,0.3013952101348792,0.5231631787452469,0.5147026324552981,0.8022213991793334,0.020408163265306,1.8293474667515836e-07,0.0844686648501362,0.4999999999999999,0.7884958914701378,0.7413739272899074,0.908656719358922,0.3634747754162082,0.4542704403728081,0.0877916956649643,0.1576941763957906,0.1689967242622456,0.1500155372648799,0.5402798671926415,0.146942727127322,0.5674899132022206,0.7891988052105205,0.5722725665676998,0.547855785751207,1.993509927667157e-08,0.2065513536508381,2.854801299563713e-08,0.1740594726090082,2.6259817470730483e-08,0.1508902500556656,1e-12,1e-12,1e-12,1e-12,0.0233816361921381,1e-12,True
1,1,2,0.0,0.4386793841165288,0.0694615903649111,0.3333333333333333,0.5813303589873322,0.1129844896562065,2.9601376932132133e-08,5.005088681227716e-09,1.2168497563592828e-05,0.8739525076941778,0.9999999999999856,5.639965176064714e-12,0.710843373493976,0.1690140845070422,0.3259085580304807,0.4041095890410959,0.2550335570469798,0.1822429906542056,0.0,0.2835545736770113,0.3047410116789948,0.239365906230266,0.0,0.216345454375289,0.3028429115893618,0.2496306840082997,0.5463360773863697,0.343188535443002,0.3899886820943853,0.3464963914162282,0.5409105447066977,0.2403853901713128,0.3568845288056697,0.3782543826080407,0.4780654050371575,0.0331632653061224,1.315717479733961e-07,0.0899182561307902,0.0769230769230768,0.8855557442972445,0.8063946089564809,0.8599252491449871,0.2534729716807304,0.4811840857546676,0.2764593006871471,0.2040089518981749,0.2199745941396087,0.4657519987833378,0.757229403274281,0.4115498142496016,0.7523757018096122,0.5466391413120861,0.5819925915467346,0.5455588066021089,1.6711422069551743e-08,0.2862099775291576,1.850548318256431e-08,0.3839240873732765,2.9181753248740202e-08,0.4516055782708422,1e-12,1e-12,1e-12,1e-12,0.1054136272947351,1e-12,True
1,1,3,0.0,0.4083739813609973,0.0611856562077406,0.0,0.3269109665029076,0.1129844893245492,1.2274306362381237e-08,3.773108650143022e-09,6.30493246595203e-05,0.7915059538378012,0.9999999999999792,8.158475204276833e-12,0.7469879518072292,0.1619718309859155,0.3542714518019892,0.5342465753424657,0.3087248322147651,0.2018691588785047,0.0,0.1651435335070098,0.2243235969708549,0.1727961966614549,0.0,0.1288619540479648,0.2148333701259483,0.1882679062300733,0.6258857427177436,0.2680917546288777,0.3489101321914381,0.3198537106885393,0.6068427893369652,0.1820923252933081,0.3050855387796238,0.3528177671856865,0.6856957072210301,0.0178571428571428,1.5056943977334498e-07,0.0844686648501362,0.4999999999999999,0.9485062566653316,0.7657565383721074,0.9030629122759168,0.4325781313162509,0.4199434099891346,0.2356678631784812,0.2985401602399116,0.3180364582439194,0.2894256056413622,0.5995605134030911,0.2534654515546166,0.5998161398521102,0.5612463533966525,0.5575280023598366,0.5472657193551167,2.1231052673762303e-08,0.2389473517401178,1.9351156319759857e-08,0.3412017676257613,1.6223403655071467e-08,0.3597967806839383,1e-12,1e-12,1e-12,1e-12,0.106224853620337,1e-12,True
1,1,4,0.0,0.5605451235655892,0.1927137799752644,0.6666666666666667,0.4754430592483714,0.1129844927394138,1.4494540393671469e-08,3.918467046643282e-09,4.946433815140882e-05,0.8763095760272094,0.9999999999999764,1.2983705449887356e-11,0.7469879518072292,0.2676056338028167,0.2303379377134412,0.6643835616438357,0.2818791946308725,0.2797643234457538,0.0,0.2225628108470529,0.3380305387715639,0.3000304098977889,0.0,0.16522498280774,0.3308002006236903,0.357438689626407,0.5968451539342481,0.3056055430580084,0.4326566962184768,0.4126410731157929,0.6095875143624678,0.2116224786720931,0.3979417770181372,0.485299894950859,0.6463402951095287,0.0331632653061224,7.221933626923423e-08,0.0572207084468664,0.6153846153846153,0.8785607682905684,0.8669068944609188,0.9559356995161952,0.1765858428875407,0.5523792215315587,0.2714262127772203,0.3032985103658201,0.3292129238193628,0.4581406379321602,0.4834009994866252,0.4499136423660265,0.471692139351856,0.6248497880139128,0.4018035842413016,0.3933462508069047,3.7325214196752843e-08,0.4032856140560138,2.8360348679642583e-08,0.3594842195950575,1.2689137637290784e-08,0.3342417572638491,1e-12,1e-12,1e-12,1e-12,0.0401687874138674,1e-12,True
1,1,5,0.0,0.5036469827194736,0.1244256840066038,0.6666666666666667,0.6712127381584239,0.112984491859643,1.1086168803741968e-08,5.318045877027185e-09,0.0001194255247039,0.909837067071066,0.9999999999999856,1.1244310092539199e-11,0.7710843373493976,0.1760563380281689,0.3418949163380585,0.4041095890410959,0.1610738255033555,0.2873831775700936,0.0,0.1753020267770087,0.2019033956041441,0.093436486840301,0.0,0.1616895633784048,0.2318254795554234,0.1312910879666798,0.7339658791763273,0.308201596582882,0.3702856837316838,0.3023266460331721,0.7488921334575365,0.2379293973977305,0.3643493508721797,0.3675173043422409,0.750336980105073,0.0331632653061224,1.6081567459421305e-07,0.0899182561307902,0.4999999999999999,0.8262121985031582,0.7630656559024818,0.9372260111436386,0.3162783478295298,0.6329102896184672,0.1662758785523518,0.1774349032937299,0.1917393902903423,0.0906909257926898,0.5525441067436757,0.0891863907138024,0.5714647225209719,0.7900251742770246,0.4005485879030038,0.3895530483713782,7.391953507247141e-09,0.1826375556362924,1.2976285161909006e-08,0.1782470666856504,2.4303541648210822e-08,0.2577102551759277,1e-12,1e-12,1e-12,1e-12,0.0140917863344391,1e-12,True
1,1,6,0.0,0.417186801160653,0.0586812890346902,0.0,0.4604192367781445,0.112984490461435,9.321694876380064e-09,4.8986011070391366e-09,0.0001364222262044,0.6982714195451982,0.9999999999999718,7.682420892068118e-12,0.6265060240963856,0.1126760563380281,0.3918522860492381,0.4383561643835617,0.2550335570469798,0.1989319092122831,0.0,0.2182761253590473,0.2711981711613741,0.2028493508773795,0.0,0.1750645195281621,0.295759780637599,0.232252690932094,0.7207694713747035,0.3356575118657455,0.4172779778540071,0.3773933606803741,0.7218136289994865,0.2419012765871629,0.4015595795237435,0.4273431217598835,0.7217588334156004,0.0331632653061224,1.025796237104822e-07,0.095367847411444,0.423076923076923,0.9195264188125468,0.807088799179458,0.9343361594095576,0.341014478860746,0.5193421038980194,0.1529011103499551,0.2502937163935796,0.2695347533542009,0.3166912959555276,0.4117981272651453,0.2842036694946505,0.390920031210526,0.7628206131962961,0.4555630875433444,0.4257185959460126,7.818488221834383e-09,0.228401013347144,1.0163734022475484e-08,0.1999814708598599,2.1202154695227232e-08,0.2510353776580264,1e-12,1e-12,1e-12,1e-12,0.145196427988163,1e-12,True
1,1,7,0.0,0.3047229596291453,0.007615514044956,0.0,0.1860299710286335,0.112984487810362,2.151042525560725e-09,2.516477695164006e-09,0.0003902981625779,0.6895613808872214,0.9999999999999408,3.756991029044143e-12,0.6867469879518073,0.0845070422535211,0.5193434935521689,0.5684931506849314,0.3288590604026846,0.2020807617704109,0.0,0.2253353816095626,0.228855763337354,0.1443745818751064,0.0,0.1601734941750278,0.2218986508523911,0.1397452038170277,0.6871666972050572,0.3318716166869751,0.3739142249933632,0.3211657503231152,0.648419203551458,0.215763625822224,0.3243672540428625,0.3320912949749042,0.4198103604362275,0.0306122448979591,1.025796237104822e-07,0.0708446866485013,0.4615384615384614,0.9114785697718204,0.8135309665710224,0.9140934873835518,0.1810186649740036,0.3382965931360744,0.2262984784963726,0.3282570787409731,0.3456022797371028,0.381275048961596,0.5002108341572894,0.3436441030335247,0.5190739715216204,0.5259050024167671,0.6025623288829041,0.5890413156576197,1.2468650638680933e-08,0.1390506474478425,1.570139790682079e-08,0.2693043644091856,1.8418679452162653e-08,0.3338663930626776,1e-12,1e-12,1e-12,1e-12,0.1571096791084939,1e-12,True
1,1,8,0.0,0.4961095288386598,0.144677792450346,0.3333333333333333,0.4811775559352022,0.1129844856994084,2.898931998157705e-09,6.033842843233875e-09,0.0006653197028615,0.7923256429691259,0.9999999999999892,7.885877480938398e-12,0.7590361445783131,0.1478873239436619,0.3865464688523264,0.3561643835616437,0.1879194630872483,0.2172897196261682,0.0,0.2043618821344232,0.2424580479600008,0.1651230394228499,0.0,0.1613075493076304,0.223404644745643,0.1894972907421836,0.5826264750794425,0.2869555595559022,0.3488654922382823,0.2974020896359791,0.5820666496156082,0.2027502212042065,0.3037767347532338,0.344408664631616,0.5438218830079342,0.0382653061224489,1.7159486954903466e-07,0.0735694822888283,0.2307692307692306,0.8914609722732881,0.8537092568641436,0.92399860824864,0.2473321826695564,0.5159719644898367,0.2440547084463824,0.1046421953635374,0.0911154526127608,0.20696637348516,0.5004352259808033,0.1756690906020294,0.5024304889629606,0.5495776752101258,0.7171965347915052,0.7410219137993574,1.1109767857097588e-08,0.1463843169734071,1.7845018913604163e-08,0.2997396742573182,3.0432048359515934e-08,0.4167480295727391,1e-12,1e-12,1e-12,1e-12,0.0683261914895974,1e-12,True
1,1,9,0.0,0.4832144088525316,0.0948976304478596,0.0,0.6653342183664421,0.1129844914737414,1.4172951475693574e-08,7.3827993154053195e-09,0.0001299404161267,0.8524470557130421,0.999999999999986,8.053289988812964e-12,0.7710843373493976,0.3380281690140846,0.1908809244682633,0.3287671232876712,0.2684563758389262,0.1376380628717077,0.0,0.3194785198044943,0.3475353631903137,0.1886168536182679,0.0,0.2551101055753264,0.3311437636377878,0.2237168419914896,0.7046843084509324,0.4062012255053816,0.4699639568312836,0.3610628565356236,0.7291851080113858,0.3006273152052207,0.4288707215276785,0.4239560156873281,0.5837865996403733,0.0331632653061224,1.2706005348487068e-07,0.095367847411444,0.423076923076923,0.8281655058827532,0.7361790215503246,0.9340800426350476,0.3389072888915506,0.6998059978080537,0.1730937699640432,0.1675775785331721,0.1705086990538702,0.4892917996468333,0.3193806503399795,0.4698448700653958,0.3061562399761213,0.6735771480332706,0.560683389540283,0.5278996930854041,9.603097868702652e-09,0.233756855404999,1.1413846993403949e-08,0.2965645016301773,2.3899524166149032e-08,0.2577713976854484,1e-12,1e-12,1e-12,1e-12,0.0518792319527979,1e-12,True
