fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1,0,1,750,800,DE,6.347639125460826,51.152678178006376,6,0.6927375636305475,100.83771347063188,0.7084981030749761,5.337935661606083,7.5341566031563545,0.8696475056841987,1.0,1.0000000000000049,1.0,0.10500000000000001,0.07875,1.3333333333333335,0.25875,0.05,5.174999999999999,0.40374999999999994,0.0375,10.766666666666666,4.077405035843777e-05,5.8465363303261305e-05,9.018877577796826e-05,0.0002841193131335033,0.0002940584227086258,0.00042150243748807,0.0006450382918254976,0.0020432324751059362,-0.8956936144157299,-0.8956777677735629,-0.895649352156962,-0.8954756427301755,-0.12257186081994813,-0.12255623517505375,-0.12252882791009052,-0.12235739823691892,0.5874051364487284,0.7957957957957954,0.00010940547072057424,-2.441441441441442,0.5150375939849624,0.9409127612341094,0.9338397506903993,0.9885938594110713,0.14080654755423175,-0.10591122890291348
1,1,0,1,750,850,DE,6.553932613173598,54.548479765916646,6,0.6934520342076633,100.81404286891446,0.7084646873336375,5.339059670528318,7.53609850424908,0.8699147963820625,1.0,1.000000000000004,1.0,0.10705882352941176,0.07294117647058823,1.467741935483871,0.2611764705882353,0.041176470588235294,6.3428571428571425,0.4141176470588236,0.03529411764705882,11.733333333333336,4.2786749229014225e-05,6.223456156017523e-05,0.00010010582752798016,0.00033405768519256985,0.00026600574148629965,0.0003898794278176655,0.0006177642747565266,0.002034523769869736,-0.857819085804028,-0.8578024023856039,-0.8577699143007936,-0.8575692173449594,-0.13519929144328582,-0.13518253935251304,-0.1351517212848933,-0.1349601254394135,0.5715962760467109,0.7297297297297298,5.113387538414331e-05,-2.1551551551551547,0.5058962264150944,0.9409304843361723,0.933344155660821,0.9886408408942553,0.14195043716648506,-0.10292212048097861
1,1,0,1,750,900,DE,6.754050841277769,57.94657452904049,6,0.6937589317060504,100.77181906995378,0.7054866717246697,5.3384259646610985,7.567011792881221,0.8700704454011632,1.0,1.000000000000006,1.0,0.10444444444444445,0.06666666666666667,1.5666666666666669,0.2644444444444444,0.04666666666666667,5.666666666666666,0.41222222222222216,0.042222222222222223,9.76315789473684,4.441957308724225e-05,6.570379834212917e-05,0.00010964634339881072,0.0003991506698287357,0.00024857851399328126,0.0003721963664527224,0.0006067214026306676,0.002069171327653822,-0.8253821523216782,-0.825364583921646,-0.8253283129180862,-0.8250893505994268,-0.14491084000905935,-0.14489292198818432,-0.14485892831809263,-0.1446469507779244,0.5625132133950245,0.7957957957957954,5.113387538414331e-05,-2.023023023023023,0.5022271714922049,0.9409174004209031,0.9330913315364233,0.9886764959701303,0.14220411573594874,-0.09997943501951649
1,1,0,1,750,926,DE,6.855670007127603,59.71140481332052,6,0.6940726905248147,100.75917555755946,0.7040105141670543,5.339368398167237,7.584216841540326,0.8702569830038399,1.0,1.0000000000000042,1.0,0.10902290790088827,0.06739130434782609,1.6177592785293098,0.26344086021505375,0.04345488546049556,6.062399139322216,0.41287985039738195,0.0419588592800374,9.840111420612814,4.2295002039576564e-05,5.908554586415981e-05,9.779570489289146e-05,0.00037473636344775645,0.00026533022879359527,0.0003295923681421096,0.0005471255795217227,0.0019855554217869057,-0.8047541933771943,-0.8047406805451172,-0.8047095270646759,-0.8044866484817371,-0.14150255596563086,-0.14149346029530493,-0.14146267062045584,-0.14125907510115235,0.577494169391398,0.7297297297297298,0.00022829580371533305,-1.9789789789789793,0.514626218851571,0.9409165070636013,0.9328731910607344,0.9887114090067269,0.16018415712447903,-0.09663064392252094
1,1,0,1,750,926,DE,6.855670007127603,59.71140481332052,6,0.6940726905248147,100.75917555755946,0.7040105141670543,5.339368398167237,7.584216841540326,0.8702569830038399,1.0,1.0000000000000042,1.0,0.10902290790088827,0.06739130434782609,1.6177592785293098,0.26344086021505375,0.04345488546049556,6.062399139322216,0.41287985039738195,0.0419588592800374,9.840111420612814,4.2295002039576564e-05,5.908554586415981e-05,9.779570489289146e-05,0.00037473636344775645,0.00026533022879359527,0.0003295923681421096,0.0005471255795217227,0.0019855554217869057,-0.8047541933771943,-0.8047406805451172,-0.8047095270646759,-0.8044866484817371,-0.14150255596563086,-0.14149346029530493,-0.14146267062045584,-0.14125907510115235,0.5568935611132654,0.7077077077077075,5.6591701632462424e-05,-2.0450450450450446,0.5027085590465872,0.9409165070636013,0.9328731910607344,0.9887114090067269,0.16018415712447903,-0.09663064392252094
1,1,1,1,750,800,DE,5.8107572487097405,39.26345029304208,8,0.8015230221415799,101.49796534966497,0.0252268603982643,4.206974127722672,166.76566410983617,0.8682430894970901,1.0,1.0000000000000075,1.0,0.10250000000000001,0.07125,1.4385964912280704,0.2525,0.03,8.416666666666668,0.39249999999999996,0.0375,10.466666666666667,8.162334068246759e-06,1.3341986267438881e-05,2.1392104715848475e-05,9.498389142326392e-05,5.765183670844583e-05,9.83077185189833e-05,0.00015175430440461803,0.0006033028623271092,-0.7818632456599631,-0.7818591958472273,-0.7818529017041145,-0.7817953625212514,-0.10616413331455238,-0.10615981686924483,-0.1061541424316339,-0.10610620140644447,0.5500953919355257,0.7517517517517519,7.077010661181889e-06,-2.3313313313313317,0.5050125313283208,0.9472659955966228,0.9403940860006937,0.9878389191953838,0.1311238149285678,-0.0998247042919434
1,1,1,1,750,850,DE,6.002411967525625,41.95434053254632,9,0.8019689704963678,101.48428623596249,0.023015850778956157,4.206004389838912,182.7438155657728,0.8685414880760318,1.0,1.0000000000000118,1.0,0.10470588235294116,0.06941176470588235,1.5084745762711862,0.2576470588235294,0.02,12.88235294117647,0.4,0.04470588235294117,8.947368421052634,8.814300739083292e-06,1.438225583981255e-05,2.3566511391125014e-05,0.00012334413182741032,5.341811633223487e-05,8.937262794945288e-05,0.0001422676411293804,0.0006098120679465093,-0.7487667391260735,-0.7487625699897411,-0.7487556930640453,-0.7486809822420298,-0.11926537801103738,-0.11926108965354217,-0.11925478077279184,-0.11919901593113774,0.543697468455772,0.7517517517517519,5.492116483887789e-06,-2.067067067067067,0.4882075471698113,0.9472601098475512,0.9399342783608742,0.9878873539397376,0.13041781482260698,-0.09682954535363626
1,1,1,1,750,900,DE,6.18811475907443,44.64513097839982,9,0.8024303788962944,101.47526238950162,0.0234202853987386,4.205467425886219,179.56516559412734,0.8689373948695118,1.0,1.0000000000000062,1.0,0.10555555555555556,0.06444444444444444,1.6379310344827587,0.2577777777777778,0.01111111111111111,23.200000000000003,0.40777777777777774,0.052222222222222225,7.8085106382978715,9.635761524256467e-06,1.5653503458432656e-05,2.6392378114413837e-05,0.00015713520226656695,5.4687923197717824e-05,9.218103046425063e-05,0.0001497297217773007,0.0006917327531057467,-0.7174705181941156,-0.7174662006000884,-0.7174584956998815,-0.717364690674204,-0.12047811397646789,-0.12047359663057303,-0.12046666289359015,-0.12040135981931666,0.5382005274941276,0.7297297297297298,7.077010661181889e-06,-2.089089089089089,0.5100222717149221,0.9472809057430741,0.9394531518946682,0.9879367693278515,0.1332389721394967,-0.09337724908022396
1,1,1,1,750,920,DE,6.26080939835908,45.720885428340125,9,0.8026472836699745,101.47374997895662,0.022811338956974847,4.205796591534793,184.37306987842635,0.8691045934000475,1.0,1.000000000000009,1.0,0.11304347826086958,0.06086956521739131,1.8571428571428572,0.25652173913043474,0.011956521739130435,21.45454545454545,0.40869565217391307,0.053260869565217396,7.673469387755102,6.620774889829198e-06,1.3965824177835038e-05,2.4532759326149035e-05,0.0001544246889765136,3.825478663902091e-05,8.420074995367573e-05,0.0001411068009135823,0.000676515677641986,-0.7035807293633014,-0.7035755614939508,-0.7035681267527883,-0.7034767366891135,-0.11758644620333379,-0.11758104337410615,-0.11757435173781919,-0.11751139250224685,0.550427653419323,0.7517517517517519,1.1169868184678226e-05,-2.1111111111111107,0.5212649945474372,0.9472793341485974,0.9392951699702171,0.987967514803282,0.1489650833424899,-0.09130611277365396
1,1,1,1,750,920,DE,6.26080939835908,45.720885428340125,9,0.8026472836699745,101.47374997895662,0.022811338956974847,4.205796591534793,184.37306987842635,0.8691045934000475,1.0,1.000000000000009,1.0,0.11304347826086958,0.06086956521739131,1.8571428571428572,0.25652173913043474,0.011956521739130435,21.45454545454545,0.40869565217391307,0.053260869565217396,7.673469387755102,6.620774889829198e-06,1.3965824177835038e-05,2.4532759326149035e-05,0.0001544246889765136,3.825478663902091e-05,8.420074995367573e-05,0.0001411068009135823,0.000676515677641986,-0.7035807293633014,-0.7035755614939508,-0.7035681267527883,-0.7034767366891135,-0.11758644620333379,-0.11758104337410615,-0.11757435173781919,-0.11751139250224685,0.5371876029729213,0.7297297297297298,1.0617591834829991e-05,-1.956956956956957,0.5005452562704471,0.9472793341485974,0.9392951699702171,0.987967514803282,0.1489650833424899,-0.09130611277365396
