fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,900,Elitist,550.1002969532778
1,1,1,900,Elitist,531.4709486055633
1,1,2,900,Elitist,384.0948456519101
1,1,3,900,Elitist,268.74789275844097
1,1,4,900,Elitist,258.2333878170643
1,1,5,900,Elitist,141.91781121597145
1,1,6,900,Elitist,465.2799144541906
1,1,7,900,Elitist,308.9399572385164
1,1,8,900,Elitist,403.62349343445453
1,1,9,900,Elitist,220.66016295906167
1,1,10,900,Elitist,266.7006040114317
1,1,11,900,Elitist,196.76623786244386
1,1,12,900,Elitist,346.54457082364104
1,1,13,900,Elitist,387.064043921835
1,1,14,900,Elitist,381.10625512705866
1,1,15,900,Elitist,502.7845370422096
1,1,16,900,Elitist,186.87309121295937
1,1,17,900,Elitist,555.7213416806012
1,1,18,900,Elitist,484.48008797375394
1,1,19,900,Elitist,247.1930352268346
1,2,0,900,Elitist,942.5343330659716
1,2,1,900,Elitist,853.1392932013023
1,2,2,900,Elitist,1143.4267572487468
1,2,3,900,Elitist,557.3150261646226
1,2,4,900,Elitist,736.8880758982473
1,2,5,900,Elitist,830.6064712413305
1,2,6,900,Elitist,1028.8439525305653
1,2,7,900,Elitist,630.1833888340908
1,2,8,900,Elitist,1320.2608943452453
1,2,9,900,Elitist,924.2326994250303
1,2,10,900,Elitist,1128.318877835487
1,2,11,900,Elitist,1011.3124036717546
1,2,12,900,Elitist,1084.0903534622212
1,2,13,900,Elitist,975.9910933971674
1,2,14,900,Elitist,830.1407234910718
1,2,15,900,Elitist,630.7222430528027
1,2,16,900,Elitist,583.2813385573642
1,2,17,900,Elitist,1176.6310073324955
1,2,18,900,Elitist,1064.3546963463227
1,2,19,900,Elitist,1329.3174031266442
1,3,0,900,Elitist,763.4648895448357
1,3,1,900,Elitist,614.3631685483217
1,3,2,900,Elitist,550.790306632924
1,3,3,900,Elitist,603.660006201051
1,3,4,900,Elitist,542.9785097274988
1,3,5,900,Elitist,765.6475155115569
1,3,6,900,Elitist,405.4961303628386
1,3,7,900,Elitist,868.5965834865223
1,3,8,900,Elitist,804.3543507866702
1,3,9,900,Elitist,594.9651129997993
1,3,10,900,Elitist,511.50571156098204
1,3,11,900,Elitist,930.9289679392448
1,3,12,900,Elitist,621.8228311558928
1,3,13,900,Elitist,870.799026248184
1,3,14,900,Elitist,843.3157250866483
1,3,15,900,Elitist,490.1724541832085
1,3,16,900,Elitist,637.365309422408
1,3,17,900,Elitist,760.4992660469103
1,3,18,900,Elitist,1336.6988594283398
1,3,19,900,Elitist,488.9179203839344
1,4,0,900,Elitist,743.209176784758
1,4,1,900,Elitist,841.5967912081228
1,4,2,900,Elitist,669.3521887153253
1,4,3,900,Elitist,1118.8186935743636
1,4,4,900,Elitist,588.2762238628337
1,4,5,900,Elitist,725.4553780788434
1,4,6,900,Elitist,645.8809021866655
1,4,7,900,Elitist,280.72319286043177
1,4,8,900,Elitist,982.7365488016679
1,4,9,900,Elitist,361.72598596710054
1,4,10,900,Elitist,533.4706137763789
1,4,11,900,Elitist,1142.185400175916
1,4,12,900,Elitist,861.8338594974475
1,4,13,900,Elitist,741.7861885543401
1,4,14,900,Elitist,831.1295873987848
1,4,15,900,Elitist,1184.5654714828697
1,4,16,900,Elitist,802.6659236927634
1,4,17,900,Elitist,828.5296240027589
1,4,18,900,Elitist,817.9983303064387
1,4,19,900,Elitist,764.6718907215356
1,5,0,900,Elitist,1352.4082314242469
1,5,1,900,Elitist,341.1838889577038
1,5,2,900,Elitist,588.0597932923524
1,5,3,900,Elitist,771.0821486421929
1,5,4,900,Elitist,991.952785384462
1,5,5,900,Elitist,605.1755342894754
1,5,6,900,Elitist,628.3474532211501
1,5,7,900,Elitist,693.7944176031567
1,5,8,900,Elitist,977.5094695977542
1,5,9,900,Elitist,605.4917036958462
1,5,10,900,Elitist,389.8064824179469
1,5,11,900,Elitist,579.3766167184074
1,5,12,900,Elitist,457.4895663481285
1,5,13,900,Elitist,972.5647093526658
1,5,14,900,Elitist,1014.9435260564884
1,5,15,900,Elitist,477.6245606797372
1,5,16,900,Elitist,294.1976000896634
1,5,17,900,Elitist,483.0950369141834
1,5,18,900,Elitist,486.6121886306079
1,5,19,900,Elitist,596.2403553935558
1,6,0,900,Elitist,582.2565850414932
1,6,1,900,Elitist,311.61804374646874
1,6,2,900,Elitist,907.102991020113
1,6,3,900,Elitist,564.1706073221627
1,6,4,900,Elitist,681.784451395414
1,6,5,900,Elitist,640.6579140088637
1,6,6,900,Elitist,440.07411144400146
1,6,7,900,Elitist,493.51516771369484
1,6,8,900,Elitist,872.481895713114
1,6,9,900,Elitist,483.6414166600588
1,6,10,900,Elitist,355.4182719143222
1,6,11,900,Elitist,538.9121349589551
1,6,12,900,Elitist,703.6273509092243
1,6,13,900,Elitist,319.22194533543586
1,6,14,900,Elitist,601.1302684948328
1,6,15,900,Elitist,516.388846620804
1,6,16,900,Elitist,418.30278323840656
1,6,17,900,Elitist,345.3311547284894
1,6,18,900,Elitist,374.0181652668771
1,6,19,900,Elitist,624.55256880415
1,7,0,900,Elitist,333.5529239407723
1,7,1,900,Elitist,415.13096985945697
1,7,2,900,Elitist,737.039432213148
1,7,3,900,Elitist,672.1909611264915
1,7,4,900,Elitist,427.6791208464849
1,7,5,900,Elitist,444.9621612875509
1,7,6,900,Elitist,263.16410885357544
1,7,7,900,Elitist,400.5532083980881
1,7,8,900,Elitist,547.6816134408837
1,7,9,900,Elitist,214.33367239710594
1,7,10,900,Elitist,263.7822238807948
1,7,11,900,Elitist,454.9576563805111
1,7,12,900,Elitist,342.4515195072147
1,7,13,900,Elitist,240.60076637432485
1,7,14,900,Elitist,604.104734068173
1,7,15,900,Elitist,323.28003256095053
1,7,16,900,Elitist,382.1365369776909
1,7,17,900,Elitist,377.778591377838
1,7,18,900,Elitist,300.11100111775903
1,7,19,900,Elitist,493.23009077428503
2,1,0,900,Elitist,15867420.950900707
2,1,1,900,Elitist,6644588.026264967
2,1,2,900,Elitist,43842747.57554274
2,1,3,900,Elitist,33455964.11395914
2,1,4,900,Elitist,43616616.28758201
2,1,5,900,Elitist,20875148.239555754
2,1,6,900,Elitist,38990051.04907211
2,1,7,900,Elitist,20642189.251808226
2,1,8,900,Elitist,24313758.96011901
2,1,9,900,Elitist,22313626.92153389
2,1,10,900,Elitist,9916878.645355055
2,1,11,900,Elitist,25118773.84900974
2,1,12,900,Elitist,33600003.87682364
2,1,13,900,Elitist,8454714.53866185
