fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,750,DE,550.1002971039621
1,1,1,750,DE,531.4709486069167
1,1,2,750,DE,384.0948456805564
1,1,3,750,DE,268.74789278930166
1,1,4,750,DE,258.23338784280577
1,1,5,750,DE,141.9178112223666
1,1,6,750,DE,465.2799144557922
1,1,7,750,DE,308.9399575124713
1,1,8,750,DE,403.62349344438155
1,1,9,750,DE,220.66016296076484
1,1,10,750,DE,266.7006040550261
1,1,11,750,DE,196.7662378755022
1,1,12,750,DE,346.54457084214613
1,1,13,750,DE,387.06404392237897
1,1,14,750,DE,381.1062556630473
1,1,15,750,DE,502.7845370618999
1,1,16,750,DE,186.87309123551813
1,1,17,750,DE,555.7213416876193
1,1,18,750,DE,484.4800880035123
1,1,19,750,DE,247.1930352334258
1,2,0,750,DE,942.5343330779463
1,2,1,750,DE,853.1392932015085
1,2,2,750,DE,1143.4267575191202
1,2,3,750,DE,557.3150261729082
1,2,4,750,DE,736.8880759042744
1,2,5,750,DE,830.6064715915253
1,2,6,750,DE,1028.8439525348533
1,2,7,750,DE,630.1833888474124
1,2,8,750,DE,1320.260894383381
1,2,9,750,DE,924.2326994324169
1,2,10,750,DE,1128.3188778506533
1,2,11,750,DE,1011.3124037086
1,2,12,750,DE,1084.090353516136
1,2,13,750,DE,975.9910933990461
1,2,14,750,DE,830.1407235995098
1,2,15,750,DE,630.7222431958165
1,2,16,750,DE,583.2813386140203
1,2,17,750,DE,1176.6310074671198
1,2,18,750,DE,1064.3546963722206
1,2,19,750,DE,1329.317403133014
1,3,0,750,DE,763.4648896054534
1,3,1,750,DE,614.3631685554076
1,3,2,750,DE,550.7903066417334
1,3,3,750,DE,603.6600062020987
1,3,4,750,DE,542.9785097404007
1,3,5,750,DE,765.6475155509743
1,3,6,750,DE,405.4961303635684
1,3,7,750,DE,868.5965839722777
1,3,8,750,DE,804.3543507886596
1,3,9,750,DE,594.9651130010383
1,3,10,750,DE,511.50571156216597
1,3,11,750,DE,930.9289679551791
1,3,12,750,DE,621.8228316417747
1,3,13,750,DE,870.7990262617705
1,3,14,750,DE,843.3157251871694
1,3,15,750,DE,490.1724542148635
1,3,16,750,DE,637.365309430663
1,3,17,750,DE,760.4992660551217
1,3,18,750,DE,1336.6988594741579
1,3,19,750,DE,488.91792039148993
1,4,0,750,DE,743.2091768093583
1,4,1,750,DE,841.596791211653
1,4,2,750,DE,669.352188721421
1,4,3,750,DE,1118.818693605112
1,4,4,750,DE,588.2762239374056
1,4,5,750,DE,725.4553780857963
1,4,6,750,DE,645.880902197935
1,4,7,750,DE,280.72319287364326
1,4,8,750,DE,982.736548809914
1,4,9,750,DE,361.72598597209236
1,4,10,750,DE,533.4706137803465
1,4,11,750,DE,1142.1854003402789
1,4,12,750,DE,861.8338595381415
1,4,13,750,DE,741.7861885592704
1,4,14,750,DE,831.129587710872
1,4,15,750,DE,1184.5654715431813
1,4,16,750,DE,802.6659239155914
1,4,17,750,DE,828.5296240111669
1,4,18,750,DE,817.9983303427588
1,4,19,750,DE,764.6718909548442
1,5,0,750,DE,1352.4082314260293
1,5,1,750,DE,341.1838889578165
1,5,2,750,DE,588.0597933336137
1,5,3,750,DE,771.0821486771009
1,5,4,750,DE,991.9527853909293
1,5,5,750,DE,605.1755345411235
1,5,6,750,DE,628.3474532308552
1,5,7,750,DE,693.7944176170079
1,5,8,750,DE,977.5094696046508
1,5,9,750,DE,605.4917037478483
1,5,10,750,DE,389.80648244116287
1,5,11,750,DE,579.3766167545026
1,5,12,750,DE,457.489566404588
1,5,13,750,DE,972.5647093603462
1,5,14,750,DE,1014.943526246399
1,5,15,750,DE,477.62456213787556
1,5,16,750,DE,294.19760010960687
1,5,17,750,DE,483.0950369233818
1,5,18,750,DE,486.6121886444119
1,5,19,750,DE,596.2403554113112
1,6,0,750,DE,582.2565850441938
1,6,1,750,DE,311.61804374938055
1,6,2,750,DE,907.1029910521779
1,6,3,750,DE,564.1706073306075
1,6,4,750,DE,681.7844514254572
1,6,5,750,DE,640.6579140612573
1,6,6,750,DE,440.0741114831202
1,6,7,750,DE,493.51516773150087
1,6,8,750,DE,872.4818957165488
1,6,9,750,DE,483.64141666631184
1,6,10,750,DE,355.41827191538147
1,6,11,750,DE,538.9121354514647
1,6,12,750,DE,703.6273509501136
1,6,13,750,DE,319.2219453471341
1,6,14,750,DE,601.1302685568351
1,6,15,750,DE,516.388848467322
1,6,16,750,DE,418.30278324481014
1,6,17,750,DE,345.33115473070404
1,6,18,750,DE,374.018165268611
1,6,19,750,DE,624.5525688050035
1,7,0,750,DE,333.55292396696626
1,7,1,750,DE,415.1309698834425
1,7,2,750,DE,737.0394322586676
1,7,3,750,DE,672.1909611354826
1,7,4,750,DE,427.67912090131244
1,7,5,750,DE,444.96216129322096
1,7,6,750,DE,263.1641088553194
1,7,7,750,DE,400.5532084060268
1,7,8,750,DE,547.6816135083068
1,7,9,750,DE,214.33367240038592
1,7,10,750,DE,263.7822238823646
1,7,11,750,DE,454.9576564074364
1,7,12,750,DE,342.45152019223315
1,7,13,750,DE,240.600766386903
1,7,14,750,DE,604.1047341158592
1,7,15,750,DE,323.2800325986704
1,7,16,750,DE,382.1365369784952
1,7,17,750,DE,377.77859138064304
1,7,18,750,DE,300.1110011185606
1,7,19,750,DE,493.23009117828116
2,1,0,750,DE,15869011.41761975
2,1,1,750,DE,6644853.809344639
2,1,2,750,DE,43842927.927366495
2,1,3,750,DE,33455979.487119436
2,1,4,750,DE,43616853.637173325
2,1,5,750,DE,20879986.54678282
2,1,6,750,DE,38994195.92169775
2,1,7,750,DE,20642659.388398368
2,1,8,750,DE,24314450.787849005
2,1,9,750,DE,22313665.320135783
2,1,10,750,DE,9917579.581911664
2,1,11,750,DE,25119110.670830723
2,1,12,750,DE,33600023.559555806
2,1,13,750,DE,8456870.411772322
2,1,14,750,DE,26472222.708519593
2,1,15,750,DE,17366738.178450108
2,1,16,750,DE,25035612.71929003
2,1,17,750,DE,7679034.936472657
2,1,18,750,DE,13807913.709091073
2,1,19,750,DE,20517420.632202256
2,2,0,750,DE,20808116.986022383
2,2,1,750,DE,6449977.295869133
2,2,2,750,DE,13140326.5151234
2,2,3,750,DE,8952808.010599075
2,2,4,750,DE,15597235.004618026
2,2,5,750,DE,4010187.501906514
2,2,6,750,DE,30656530.329260025
2,2,7,750,DE,7882496.364004422
2,2,8,750,DE,20164579.22283583
2,2,9,750,DE,4807959.425607703
2,2,10,750,DE,7351956.417850443
2,2,11,750,DE,6420215.020252304
2,2,12,750,DE,15240704.15543349
2,2,13,750,DE,16359367.174709333
2,2,14,750,DE,18900254.419325177
2,2,15,750,DE,15722053.27767224
2,2,16,750,DE,8183651.485027923
2,2,17,750,DE,8840801.955450177
2,2,18,750,DE,13043246.880800469
2,2,19,750,DE,8726833.878721124
2,3,0,750,DE,90007969.95048591
2,3,1,750,DE,78634037.59817076
2,3,2,750,DE,29881288.499735307
2,3,3,750,DE,31938270.94367816
2,3,4,750,DE,16823087.585803457
2,3,5,750,DE,18660603.196590975
2,3,6,750,DE,36452194.15446586
2,3,7,750,DE,14980739.857707793
2,3,8,750,DE,15849226.099029664
2,3,9,750,DE,23920892.67185628
2,3,10,750,DE,63472168.95504852
2,3,11,750,DE,14475067.456757689
2,3,12,750,DE,93459407.65964955
2,3,13,750,DE,47741378.06167011
