fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,300,PSO,550.125091003706
1,1,1,300,PSO,531.5580466910476
1,1,2,300,PSO,384.41158028170685
1,1,3,300,PSO,268.8196778550828
1,1,4,300,PSO,258.2488273792251
1,1,5,300,PSO,141.95444773329137
1,1,6,300,PSO,465.3191270591417
1,1,7,300,PSO,309.01905500229054
1,1,8,300,PSO,403.89596365040467
1,1,9,300,PSO,220.75282714414496
1,1,10,300,PSO,267.1245559356043
1,1,11,300,PSO,196.80056204378332
1,1,12,300,PSO,347.94713756847534
1,1,13,300,PSO,387.2144862672525
1,1,14,300,PSO,381.45626680941024
1,1,15,300,PSO,502.8350257791357
1,1,16,300,PSO,186.92125950687574
1,1,17,300,PSO,555.968407699298
1,1,18,300,PSO,485.32830360766053
1,1,19,300,PSO,247.288644952389
1,2,0,300,PSO,942.7008103192405
1,2,1,300,PSO,853.292602048931
1,2,2,300,PSO,1144.752270907475
1,2,3,300,PSO,557.4025653164663
1,2,4,300,PSO,736.9463802519545
1,2,5,300,PSO,830.6830385316787
1,2,6,300,PSO,1029.2553260304048
1,2,7,300,PSO,630.6578541153531
1,2,8,300,PSO,1320.6586919061165
1,2,9,300,PSO,924.4139381627735
1,2,10,300,PSO,1129.0179146557698
1,2,11,300,PSO,1011.5358891133222
1,2,12,300,PSO,1085.5739162267416
1,2,13,300,PSO,976.2421008518023
1,2,14,300,PSO,830.4693098973687
1,2,15,300,PSO,631.0110861654766
1,2,16,300,PSO,583.9180217398571
1,2,17,300,PSO,1177.8013299539475
1,2,18,300,PSO,1064.6601682902992
1,2,19,300,PSO,1329.6456864256133
1,3,0,300,PSO,763.495277956369
1,3,1,300,PSO,614.4743746634583
1,3,2,300,PSO,550.919397712893
1,3,3,300,PSO,603.7139751215101
1,3,4,300,PSO,542.9951408584297
1,3,5,300,PSO,765.7981425861007
1,3,6,300,PSO,405.64310787666375
1,3,7,300,PSO,869.359106730437
1,3,8,300,PSO,804.4660410868134
1,3,9,300,PSO,594.9980721097511
1,3,10,300,PSO,511.5349626940565
1,3,11,300,PSO,931.0082249105287
1,3,12,300,PSO,622.4762853356817
1,3,13,300,PSO,871.0890959408903
1,3,14,300,PSO,843.9849483561622
1,3,15,300,PSO,490.4311668786561
1,3,16,300,PSO,637.9143303848173
1,3,17,300,PSO,760.7326387251511
1,3,18,300,PSO,1336.837801019209
1,3,19,300,PSO,489.0697389562896
1,4,0,300,PSO,743.3226303033873
1,4,1,300,PSO,841.6873472422956
1,4,2,300,PSO,669.4809272129241
1,4,3,300,PSO,1119.4666289337038
1,4,4,300,PSO,588.5423790800448
1,4,5,300,PSO,725.6244105198105
1,4,6,300,PSO,646.0056513831504
1,4,7,300,PSO,280.86497164358093
1,4,8,300,PSO,982.7477128989191
1,4,9,300,PSO,361.9008241499375
1,4,10,300,PSO,533.6122349676839
1,4,11,300,PSO,1142.4486842272165
1,4,12,300,PSO,862.9541808258924
1,4,13,300,PSO,742.3510779220013
1,4,14,300,PSO,831.5715030561926
1,4,15,300,PSO,1184.6558572023512
1,4,16,300,PSO,803.3391658935707
1,4,17,300,PSO,828.71767510445
1,4,18,300,PSO,818.6941431687245
1,4,19,300,PSO,765.4583019621743
1,5,0,300,PSO,1352.4979922827222
1,5,1,300,PSO,341.2134063718643
1,5,2,300,PSO,588.3479394154746
1,5,3,300,PSO,771.3703440309733
1,5,4,300,PSO,992.0009251849074
1,5,5,300,PSO,605.5447509901007
1,5,6,300,PSO,628.4293244545056
1,5,7,300,PSO,694.185203082346
1,5,8,300,PSO,977.8570244581158
1,5,9,300,PSO,605.8123748224862
1,5,10,300,PSO,389.8881693196449
1,5,11,300,PSO,579.5710309150477
1,5,12,300,PSO,458.17434564218365
1,5,13,300,PSO,973.5265504073171
1,5,14,300,PSO,1015.3708066360776
1,5,15,300,PSO,478.4381957038124
