fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.242214063599007,0.06514228083864804,0.6666666666666666,0.6514215403959278,0.017489242779335706,8.014989086061888e-09,7.425965369994452e-09,1.2256341526004338e-05,0.8443932319935691,0.9999999999999953,4.484793968622747e-13,0.9999999999999994,0.17142857142857187,0.10734463276836159,0.12172573189522344,0.559322033898305,0.21782178217821788,0.07968000000000003,0.2857142857142858,0.03906249999999984,0.33581235697940515,0.022635266750394012,0.03255014886035777,0.042366475687751516,0.06661501486656203,0.026954712891668207,0.03744385085870268,0.04919162088450392,0.08229090476339031,0.44195781928690375,0.48946584285034406,0.5100299057664721,0.4932788541752918,0.5065015969888391,0.5473284824597103,0.592386335495096,0.6349433890614256,0.4262909424542629,0.05729166666666656,9.284653718804841e-08,0.022151898734177257,0.4729729729729728,0.8067456950498513,0.7931174565528094,0.9727956204064868,0.12074011744034091,0.7543186646685717,-7.345527049299998,-1.2280397068300002,-0.04475571949,-0.0035593525666666,0.2288736487,0.6127484814,0.2683467614,1.9414651881,-0.4796483756,0.5671140686,-0.1576212628,69.0984514804,7.3243050444,2.4062698204,0.0117760021977836,0.0472799125549244,0.0109689656851902,0.0588175438480472,0.0302315987988072,0.07958144131649,1e-12,1e-12,1e-12,1e-12,1e-12,0.06614702426916029
1,1,1,1,0.22001580587432853,0.0469284800209295,0.16666666666666666,0.7649538994667808,0.017489242223048707,1.1215267827965186e-09,5.979380410906604e-09,9.395903659807219e-05,0.8429133023292945,0.9999999999999934,3.1380276422330895e-13,0.9999999999999981,0.17142857142857187,0.07344632768361582,0.17372881355932204,0.5932203389830505,0.049504950495049514,0.3120000000000001,0.19841269841269854,0.09375,0.11029748283752863,0.020054783840950684,0.034545547329354546,0.04275698152263263,0.06989504160895338,0.021914918229740316,0.03654137315247431,0.04722997160157385,0.08227992785391867,0.4892422282823085,0.5454780675751153,0.571570987114643,0.5642091594974061,0.5324812198077853,0.5774254714836358,0.6256827014705253,0.6738140820374735,0.37834678947889433,0.028645833333333245,8.112326047225858e-08,0.037974683544303826,0.41891891891891886,0.8223345259127166,0.8215878212187562,0.9696283528272077,0.19330003443733174,0.7822178590217055,-9.2760644639,-0.84935352379,-0.03310484673,0.0,0.180213885,0.5931393986,0.2568392778,1.3906706412,0.2308185279,0.3604186949,0.0662614453,81.4033929287,6.8961968805,2.3520836206,0.0047404612327769,0.0417620889985846,0.011110818221698,0.0450949379339004,0.0297319417904008,0.0683824113482507,1e-12,1e-12,1e-12,1e-12,1e-12,0.051871596953839215
1,1,2,1,0.2383040627561435,0.06059585165072223,0.16666666666666666,0.577481451013176,0.017489237641890608,1.5335840827109337e-08,5.802600135182826e-09,2.2683308796995288e-06,0.7985255517784628,0.9999999999999896,9.016320532185033e-13,0.9999999999999956,0.2571428571428576,0.06779661016949153,0.21694915254237293,0.6610169491525419,0.05940594059405941,0.29600000000000004,0.3015873015873017,0.109375,0.1386458473549603,0.054848514329985776,0.10012287200020026,0.14097089133144355,0.23674162174531507,0.05394618479047253,0.09517471339926017,0.13637722044021086,0.24666510020955099,0.4328805890502999,0.4935648590124704,0.5284808006071078,0.5490634517099056,0.45575661259073,0.504328065649506,0.5557065818612318,0.6230319660659223,0.5601066314146959,0.04166666666666656,7.88757964380928e-07,0.06962025316455699,0.28378378378378377,0.8873152782758744,0.835319067438471,0.9735020035455041,0.1594401937417284,0.7130725275225347,-14.7047216235,-0.17502883211,-0.0898968820799999,-0.0474536647333333,0.6318586806,0.6925957868,0.3053500633,1.2818085547,0.1122738826,0.4255288716,0.033476406,17.9163213992,8.964413834,2.73540669,0.1120387193596127,0.1445062326831822,0.3169006813506486,0.2108752739366539,0.4552976188841827,0.3019340916648604,1e-12,1e-12,1e-12,1e-12,1e-12,0.11748803011824423
1,1,3,1,0.23184789036279096,0.055185668089082617,0.5,0.34722568085745714,0.01748923705329899,9.217290710163081e-09,5.433708335075944e-09,6.2176492037436e-06,0.7327946402733561,0.9999999999999881,1.9250728601808396e-12,0.9999999999999971,0.20000000000000046,0.12429378531073447,0.11118644067796614,0.6949152542372881,0.15841584158415847,0.13263157894736846,0.4761904761904763,0.046875,0.4576659038901603,0.037282724201444385,0.055775799059018125,0.0730664874530349,0.10614651943405252,0.04011611015469691,0.060708764222628595,0.07770036693210151,0.12059111786335747,0.5081872191000157,0.5670038547952174,0.5985088535102238,0.5959965368612441,0.5394751706867595,0.5859261395235735,0.6363949612731138,0.6869719986812228,0.4344453012382137,0.026041666666666657,1.6133101836362287e-07,0.047468354430379736,0.28378378378378377,0.8651445949003951,0.8564715066292683,0.9736163472327807,0.1619758003894049,0.7053504572156432,0.0,-0.67883045323,-0.01732021386,-0.0008678400666666,0.2395477803,0.6489044694,0.2864601455,1.8778489012,0.3184942195,0.4958677723,0.0823579574,63.1289003522,7.5266766726,2.3727781504,0.016145062665795,0.0640238203967309,0.0230912519158143,0.0728938428436539,0.033363024063266,0.0975954212667233,1e-12,1e-12,1e-12,1e-12,1e-12,0.03495584724125965
1,1,4,1,0.3115650048536964,0.11707037060450874,0.5,0.3943146989019813,0.017489240084470135,4.325311609658243e-09,4.9332371230133075e-09,1.6573117381327127e-05,0.7163503644586484,0.9999999999999831,2.0961969791858802e-12,0.9999999999999971,0.20000000000000046,0.06214689265536712,0.21186440677966106,0.576271186440678,0.05940594059405941,0.2693333333333335,0.3333333333333335,0.10156249999999985,0.16590389016018314,0.029699212711938643,0.04608576020749779,0.0610037097085078,0.10719381540639537,0.029567133841364227,0.042307266849964005,0.05797968286494906,0.10735055125849627,0.4755551459984874,0.5298677384817054,0.5567622014776483,0.5555724690012502,0.48747497257443934,0.527238344798745,0.5713523391088409,0.6168674733103042,0.4993733423443816,0.020833333333333273,2.1287072433200198e-07,0.0537974683544304,0.4729729729729728,0.8889868688559179,0.8508718662682053,0.9822536603398851,0.18703969272418802,0.700577341597056,0.0,-0.6001553134400001,-0.0126890353,0.0,0.2477767249,0.6672743367,0.2939953882,0.3966951191,0.0893246653,0.1690033071,0.0458285404,63.4373407078,5.9743883078,1.912889314,0.0200751236565719,0.068219789837696,0.0180373817057069,0.0687698949202644,0.0538919509302307,0.1084040515745349,1e-12,1e-12,1e-12,1e-12,1e-12,0.5802771706865245
1,1,5,1,0.33270548330079464,0.11913004777503342,0.5,0.6782267866811929,0.017489242924191767,5.000633376392865e-09,6.7992843291904815e-09,2.0290353161276956e-05,0.8893344993561565,0.9999999999999912,2.6509290419139122e-12,0.999999999999999,0.17142857142857187,0.04519774011299435,0.2604006163328197,0.5423728813559322,0.16831683168316838,0.10320000000000004,0.34920634920634924,0.0390625,0.3975972540045767,0.022609599597856005,0.04587173641825645,0.07249009806500667,0.12845339478367915,0.029365019134368904,0.05583273026893017,0.08890787977980737,0.16863540579747702,0.5302778862307199,0.5947587165136919,0.6326626165973136,0.642805544821971,0.5752907704314869,0.6266581312472781,0.6860920436228596,0.7526014520240404,0.4657860076583682,0.023437499999999972,2.4283611225984065e-07,0.025316455696202597,0.3513513513513513,0.8425792036646689,0.8794481201926265,0.9901050531172692,0.11183942794934737,0.8074010345946188,-5.767971545000001,-0.26507402588,-0.0032830602899999,-0.0002910836333333,0.288528676,0.6276222094,0.277046809,1.2427101624,0.3134687094,0.2940891257,0.0773097526,59.7228594807,6.0819486583,2.0156435554,0.0463102677806533,0.0824156602327454,0.0351460738037242,0.0813695822186445,0.0585272085485618,0.1067859596341566,1e-12,1e-12,1e-12,1e-12,1e-12,0.10976287630999745
1,1,6,1,0.2435725073672196,0.05972205720780292,0.5,0.5934098940620578,0.017489241500770154,2.8263781587894305e-10,7.257623326217599e-09,0.00046674187376375065,0.7290904328982998,0.9999999999999869,2.006103839328284e-12,0.9999999999999971,0.20000000000000046,0.1016949152542373,0.13559322033898305,0.6271186440677964,0.13861386138613865,0.13976470588235296,0.2539682539682539,0.0703125,0.18649885583524028,0.040756692503080255,0.06019284078811236,0.07925026819625694,0.1250237286713705,0.053021144566885774,0.06471795176143799,0.08922296100406445,0.14676314891941306,0.5068575374321127,0.565564828010784,0.597511621441537,0.5999672545661825,0.5464161683356373,0.5898184403566294,0.6430480935922496,0.6986567377341092,0.308847733415615,0.031249999999999917,4.7487194637595243e-07,0.047468354430379736,0.22972972972972983,0.8783813492536168,0.847186076326043,0.971944229801501,0.22124916365785513,0.683265469184638,-4.2216946906,-1.50535665506,-0.04197327679,-0.0020381272666666,0.2981534693,0.6711861319,0.2951442899,1.4928721726,-0.3516900221,0.3839228284,-0.1029404351,52.4579547619,7.6855838916,2.5021596754,0.0242006193617829,0.0790672308633673,0.0383458864834335,0.0974350013374119,0.0566333742570189,0.1120926983253477,1e-12,1e-12,1e-12,1e-12,1e-12,0.2910039541677441
1,1,7,1,0.1831628772647261,0.026739441462870557,0.16666666666666666,0.41883534189677524,0.017489237817455157,1.9568292501565306e-09,5.240894760508866e-09,4.5156089794853166e-05,0.6738680656580639,0.9999999999999785,7.130953601791764e-13,0.9999999999999967,0.17142857142857187,0.0847457627118644,0.15254237288135594,0.49152542372881347,0.14851485148514854,0.10933333333333337,0.3253968253968255,0.0390625,0.3744279176201374,0.030006808046087893,0.044858331601736405,0.05928171556815093,0.09819959898567182,0.037393044486443164,0.04720386797453244,0.06915805592549673,0.12282213181009485,0.5166816444561451,0.5758809692537885,0.6074963520216191,0.6088433765751442,0.5613661840122868,0.6065952290764332,0.6612522828526964,0.7187367077860607,0.521861384227067,0.033854166666666616,3.5332456305899126e-07,0.025316455696202597,0.4729729729729728,0.8995281763555099,0.90396288960648,0.9922274392657081,0.11771139108957557,0.6971154256701764,-4.5645661812,-0.80459601186,-0.0292453940699999,-0.0006711311,0.2165522792,0.6494404438,0.286614008,1.6564001502,0.1911418423,0.4823914093,0.068892256,67.9269493858,7.0562502057,2.4007706734,0.0247845476216368,0.0598938191714465,0.0188620287467071,0.0632987582305563,0.0348821078152941,0.0844326879043099,1e-12,1e-12,1e-12,1e-12,1e-12,0.02659903735711373
1,1,8,1,0.30188371938399683,0.105580895462675,0.5,0.6346919015329527,0.017489232348847437,3.3129855742438655e-09,8.375225739391252e-09,4.145271311517711e-05,0.8360410884516158,0.9999999999999939,1.1885252913681858e-12,0.9999999999999984,0.17142857142857187,0.09604519774011301,0.13559322033898305,0.5254237288135593,0.12871287128712874,0.13200000000000006,0.2936507936507938,0.07812499999999985,0.19204365428621728,0.04474233968426632,0.059069167573080825,0.07588380605623332,0.11156597025864984,0.0505879617265595,0.06366235336326247,0.08535867289287304,0.13857240098366141,0.5012398131478842,0.5568065116480578,0.5869672279691411,0.584040717424248,0.546129669365763,0.5901012998263857,0.6424748690785604,0.6968041816041639,0.39163106100864864,0.04166666666666656,3.4291185995171977e-07,0.0348101265822785,0.31081081081081074,0.8956020515709997,0.8719510539065771,0.9792986394980557,0.2444281627585097,0.7222620323687641,0.0,-0.7052535899100001,-0.05623937821,-0.0063757343666666,0.3100194314,0.6094173861,0.265218995,1.4475328005,-0.027297745,0.3055217648,-0.0152614626,57.6910103558,7.026804026,2.3723482912,0.0183470228057213,0.0718896374279993,0.0222352187132689,0.0827776955790255,0.062049755929336,0.1083101861617775,1e-12,1e-12,1e-12,1e-12,1e-12,0.10713518703425695
1,1,9,1,0.31654966745374524,0.10258041083677784,0.8333333333333334,0.7010430776526692,0.017489241803035602,1.499243901881904e-08,8.226484575416828e-09,5.286964617035404e-06,0.8761297436378264,0.9999999999999919,2.0200010733185014e-12,0.9999999999999988,0.22857142857142904,0.13559322033898305,0.1073446327683616,0.576271186440678,0.049504950495049306,0.3060000000000002,0.3174603174603174,0.046875,0.3203661327231121,0.04540408948627887,0.055160745693730674,0.0675653257836782,0.09551783299705904,0.059880884038826375,0.06457436823857042,0.08176067520836097,0.12011190372497654,0.5340143278807684,0.5925784895794115,0.624985226484553,0.6240109981810145,0.5773695501039513,0.6216017930530582,0.6760282463833571,0.730668913273778,0.3926533272271917,0.023437499999999972,2.1287072433200198e-07,0.0348101265822785,0.29729729729729737,0.8216067340729496,0.8446093446872975,0.9855623035001814,0.15523259354742097,0.7901301487372189,-6.0518873927,-0.3869184985399999,-0.02508046943,-0.0006228244666666,0.2489468709,0.6002179918,0.2633780291,2.3466615689,-0.6157255302,0.5803566462,-0.1491088357,65.7563276984,7.6778137373,2.5072004418,0.0175948021207457,0.0651095241409774,0.0154745213072968,0.0687994772884773,0.0380221289279124,0.0826517936903758,1e-12,1e-12,1e-12,1e-12,1e-12,0.11155046300479209
