fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,0,0.0,0.3813982781618609,0.0806738050762782,0.5,0.5177307695527614,0.0484908905593949,9.185289224820795e-09,5.703158472430883e-09,3.699215214731426e-05,0.7835939122038167,0.9999999999999892,1.1093347115272179e-13,0.9999999999999984,0.8903508771929822,0.1942148760330579,0.3821289243916032,0.289002557544757,0.1705882352941176,0.1927336110985116,0.1212498987533329,0.1203585855417921,0.1811503562920772,0.1850444460824907,0.1172692034629367,0.1140028777840329,0.2149797627682249,0.1938523852774762,0.2301618213734683,0.2629687491975209,0.2985349594917442,0.3032200095120344,0.2364414607720885,0.2714998036852012,0.3110374858913634,0.339302972307299,0.7006689263832693,0.0502512562814069,3.2228136565640175e-07,0.088235294117647,0.4054054054054054,0.8651635359348094,0.769955732412849,0.9440489244527336,0.279129299003178,0.5524520328211165,0.2885295896282378,0.2149105416129253,0.2322403422879035,0.2211120858812497,0.4920049312194349,0.1435044068189919,0.4784317238497971,0.5585393478321937,0.5146877778807546,0.5349519783042249,6.515711108894578e-09,0.2570344204043728,8.903160279053592e-09,0.2999033105677007,4.0318357980703616e-08,0.3861748025110661,1e-12,1e-12,1e-12,1e-12,0.0601781215635839,1e-12,False
1,1,1,0.0,0.3491043967762981,0.0456472468338197,0.0,0.6516414580455915,0.0484908871431573,3.5128284879109742e-09,5.140315165323756e-09,0.0001058598781813,0.7947818950530647,0.9999999999999858,7.361668080211052e-14,0.999999999999995,0.3026315789473682,0.1652892561983472,0.1304105517369496,0.2659846547314577,0.2235294117647058,0.1287565279934954,0.1686995152564673,0.1904944346465121,0.1993119080270693,0.2376324557460242,0.1671744928220347,0.1796554617017096,0.2014473640193972,0.2720300759998639,0.3485256702190625,0.4283458812341583,0.4447624308591598,0.4831354817704195,0.3561246660970688,0.4374755297062511,0.4219497129497949,0.5296796968867559,0.7123691989828813,0.0125628140703517,1.288310764035317e-07,0.0647058823529411,0.4054054054054054,0.8150384360263164,0.8477247968558199,0.9452397754671626,0.2675446871439528,0.5826513243345162,0.2451753699930678,0.2218232734683267,0.2313402487148732,0.2580251087356326,0.4905216912940457,0.139135288407193,0.4580281429176735,0.5979273098556693,0.5094353351404262,0.4481148479940494,1.3073840977418169e-08,0.2609085349166647,1.183774902560564e-08,0.2658398246105896,3.210406543334574e-08,0.2119714984315296,1e-12,1e-12,1e-12,1e-12,0.1465865947565572,1e-12,False
1,1,2,0.0,0.3989086379183061,0.0750144202628967,0.25,0.5409781444895388,0.0484908854593298,2.1787586471089265e-08,4.254332986168106e-09,3.0870314219048097e-06,0.8296426218193743,0.999999999999985,8.706464034323642e-13,0.9999999999999958,0.7894736842105262,0.3884297520661157,0.1624277584717092,0.3810741687979539,0.2764705882352941,0.1572764325101893,0.0950547077215695,0.306290404968339,0.2985099378519336,0.3365830184402166,0.0901444797564472,0.3394748776709954,0.3320958823327715,0.3196530583637144,0.2462865057931758,0.4501756394597778,0.4463144122473883,0.481450268304388,0.2430905357527245,0.4804333378964698,0.4373566311967025,0.4831333585081083,0.5678621162869735,0.0301507537688442,2.945211147951399e-07,0.0852941176470587,0.2432432432432433,0.851709599678783,0.7958558290665403,0.9199226609719722,0.256210640466007,0.5140280753339502,0.2797765270594138,0.1901818658079177,0.1952901082007991,0.5062451188210554,0.6733316447190929,0.4401872757762576,0.6014149807044966,0.6158445403796105,0.4198149030051056,0.4461443339939389,1.2037772923295456e-08,0.2337028625477992,1.3090125925334882e-08,0.2868661224602189,1.829939112859952e-08,0.3230944680290493,1e-12,1e-12,1e-12,1e-12,0.5146542241781811,1e-12,False
1,1,3,0.0,0.3696117441049114,0.060948735330369,0.25,0.3830731385877304,0.0484908851109785,7.135363526287272e-09,4.209785265147425e-09,3.580458287354804e-05,0.7638696951610595,0.9999999999999778,9.46618874290235e-13,0.9999999999999948,0.7456140350877191,0.2644628099173553,0.2329038675436265,0.3529411764705883,0.1529411764705883,0.2687463861113853,0.1494236942277095,0.2430641595563927,0.2481344662707016,0.2661711477208365,0.1440388592822126,0.2282488731570812,0.2542666859384027,0.2809431450186225,0.308796401563836,0.4283097613233043,0.4370377655365998,0.4590428574999182,0.3097116202720965,0.427066174231111,0.4109650361387802,0.4883053149114266,0.7031016309658893,0.0100502512562813,2.085677716290001e-07,0.088235294117647,0.4054054054054054,0.93078114560715,0.7985348226430693,0.9424149137096334,0.360530307043518,0.4965859431250508,0.2050939288705768,0.1897329921304602,0.2030556591363781,0.1662989619848618,0.6130533378700704,0.1560135217182042,0.5922551754276978,0.5380140927816994,0.7437796515675209,0.777157556946389,3.632369351398363e-09,0.2390766871937835,5.361255890424125e-09,0.2677773034628917,1.5899347149892016e-08,0.2540553146903968,1e-12,1e-12,1e-12,1e-12,0.1142621438464664,1e-12,False
1,1,4,0.0,0.5017244649225461,0.1770414319602894,0.5,0.4048835173925892,0.0484908886939002,9.664983385172111e-09,3.2153962470588397e-09,1.5361503788073925e-05,0.8113299326926118,0.9999999999999724,1.2551614792077998e-12,0.999999999999995,0.6842105263157894,0.3223140495867768,0.1689268685367514,0.5319693094629154,0.2676470588235294,0.2437838479756753,0.1993300419212517,0.3205718788491062,0.3073968478049574,0.3610820005412283,0.1988763924829363,0.3558581769452532,0.3087081623644055,0.3797674507929969,0.3363743964973913,0.4727633164689575,0.4692269616602182,0.5166115107955072,0.3494876832594573,0.5146966944844511,0.4492103306039309,0.5599880568056606,0.7500740841884317,0.0150753768844221,3.034644068924624e-07,0.0823529411764706,0.4594594594594595,0.9156467313745084,0.8384238268761175,0.959846470162913,0.3008007349736382,0.5944634328992995,0.2887903867307488,0.2184671745029651,0.2411367041500189,0.5226371559002286,0.2423690413877536,0.4447259925003718,0.2697079594106723,0.4078284352185169,0.7609690081399237,0.7424794607526751,7.040528032961281e-09,0.2311933046817779,1.8037092882993054e-08,0.3726506457353252,3.1467181300022817e-08,0.3185540842444048,1e-12,1e-12,1e-12,1e-12,0.1181918177633627,1e-12,False
1,1,5,0.0,0.4623842035659004,0.1266907356338249,0.5,0.6476452964639746,0.0484908882029384,8.775425184773124e-09,4.9380711022639855e-09,3.2844971880232094e-05,0.8874122084874632,0.999999999999986,1.3985835881137633e-12,0.9999999999999982,0.7894736842105262,0.2644628099173553,0.2489412284806599,0.4015345268542199,0.2794117647058824,0.1658124199481188,0.1222846648749534,0.1674725467304102,0.2045343602315337,0.1958961426134136,0.1243199198097367,0.1946797536951404,0.2185780344110341,0.2581043657634763,0.3243960820405678,0.4209270393613172,0.4559166432999557,0.4644846369217179,0.3397746206357822,0.4595618227490735,0.4465422825499224,0.5361696034050039,0.5738905203274614,0.0050251256281407,1.3856444447905477e-07,0.0735294117647058,0.1081081081081083,0.8447263565433337,0.8266768782258547,0.9807331468624844,0.221258367921002,0.6885049606096261,0.16472607788132,0.1540836099113591,0.1695845670236633,0.3638698871212881,0.6149434145223776,0.2929516752837001,0.5820414466480538,0.6135879680303183,0.6911235080762886,0.7209098661943573,4.5574869984497275e-09,0.1672646958049534,4.914287647344295e-09,0.2073969500372174,9.635458482697058e-09,0.1260024184960054,1e-12,1e-12,1e-12,1e-12,0.1350725614740934,1e-12,False
1,1,6,0.0,0.3747660398340455,0.0597639980789576,0.25,0.5046572401767944,0.0484908862761463,8.04361255584129e-09,5.325722279397298e-09,4.060606062386584e-05,0.6773341453628776,0.9999999999999776,9.676464976990093e-13,0.9999999999999958,0.7543859649122806,0.2272727272727274,0.2748759321674052,0.2915601023017903,0.1323529411764706,0.2492778002680491,0.2056979528315421,0.2183195443203434,0.2554829517788161,0.2345168056012775,0.2012570722959032,0.2185268156376791,0.2698896166493936,0.2632391236306708,0.3611800558097433,0.4297807436827146,0.4636931931527581,0.4603936357458663,0.3653270356713776,0.4423954572625581,0.4443934150063081,0.5021150308562032,0.8164619482875748,0.0276381909547738,1.288310764035317e-07,0.0764705882352941,0.4054054054054054,0.8994961277864778,0.827671603450546,0.9476407223652116,0.3099249598143223,0.5455877498133804,0.2089724942587964,0.2202018309963933,0.2362453249167198,0.2035183608632091,0.4475436788153912,0.119972009677971,0.4699811250597268,0.6702689594170832,0.4041849064545618,0.4292242343388712,3.7144459006523966e-09,0.2596624131176198,5.041516391729275e-09,0.2344586714535374,9.275133586629312e-09,0.1798640940155674,1e-12,1e-12,1e-12,1e-12,0.221099599049851,1e-12,False
1,1,7,0.0,0.2881724307422733,0.0120292069467244,0.25,0.2465401649549398,0.0484908827387849,2.640844945015962e-10,3.149974849909365e-09,0.0009970703191139,0.6215782258289564,0.9999999999999588,3.7642022753808123e-13,0.9999999999999948,0.6754385964912278,0.1570247933884297,0.3409896284249155,0.455242966751918,0.1147058823529412,0.4527887360781151,0.1684720346480081,0.1947523996846346,0.2297738490858227,0.2068684465893986,0.1599407082538254,0.1946939819332123,0.2369361836442488,0.2199012255103036,0.3422590495033895,0.4225968513032365,0.4551682247959182,0.4520415992011982,0.3365593440441907,0.425580789791453,0.4214686704251424,0.47105382006876,0.4516918346413294,0.0226130653266331,2.855778226978172e-07,0.0676470588235294,0.2972972972972973,0.9535353375254896,0.8992458037013904,0.980750132511642,0.2178601148709412,0.4565836064630847,0.1572741033397011,0.2050238914394759,0.2181486806722372,0.1810694473598011,0.5617141091169445,0.1511445880453666,0.5479848608394788,0.5879598876400858,0.7399905559290395,0.7683014833047096,4.578475553495637e-09,0.1875662726174138,3.3952888509942283e-09,0.235599437366707,1.2846736110705821e-08,0.1792222147275516,1e-12,1e-12,1e-12,1e-12,0.4260635844309042,1e-12,False
1,1,8,0.0,0.440193940921068,0.1251602659827063,0.25,0.5388153463546734,0.0484908797548464,5.598282675468784e-09,6.145810888721108e-09,7.493574587169546e-05,0.8053073490074468,0.9999999999999896,7.181664202264787e-13,0.999999999999997,0.7105263157894735,0.1611570247933885,0.3522337124417748,0.3913043478260869,0.111764705882353,0.3948249376204302,0.2313184510273779,0.2447850465482262,0.2420389407261041,0.2334067122745888,0.2316934192130977,0.2568596440474248,0.2577075718571001,0.2585234163506999,0.3667822801912839,0.4297760230228566,0.4329237534758747,0.4356433070196675,0.379809795259952,0.4577866837532117,0.426227640095652,0.4870450059095578,0.6092698519423105,0.0301507537688442,1.336977604412932e-07,0.0617647058823529,0.4054054054054054,0.9196280632644592,0.8986224675661623,0.9607428995059576,0.2410263399656734,0.6057684847147293,0.2004686058881494,0.0915630554265136,0.0806428910197096,0.4457169644288863,0.2566430482552127,0.319613067315776,0.3032791153135243,0.6458464627457616,0.6207160107808501,0.6503100738343085,2.7802919281776e-09,0.1404772921333519,3.534150062540954e-09,0.2213426463079882,1.591068294559911e-08,0.1909521660277693,1e-12,1e-12,1e-12,1e-12,0.0317478621873926,1e-12,False
1,1,9,0.0,0.4427521251818158,0.1019905696033594,0.25,0.6602397959627306,0.0484908874767473,1.2990403995914992e-08,6.975410069436753e-09,2.961466789403367e-05,0.8533128540646601,0.9999999999999868,9.881633488056441e-13,0.9999999999999972,0.6842105263157894,0.1942148760330579,0.2860858257477243,0.49616368286445,0.2088235294117647,0.290478591919576,0.0736248479013057,0.1315160079813961,0.1658403604365881,0.2029134237372881,0.077253440252108,0.1492636230530108,0.1959290259380155,0.2635277796629678,0.284214038561013,0.3871359255245077,0.4169845527612345,0.4546120038879742,0.3108736815681872,0.4327670003980121,0.4325298494916453,0.5384304097355894,0.6058725991739526,0.0301507537688442,1.1078429823506284e-07,0.0705882352941175,0.3243243243243244,0.8048448118732544,0.8126079020266204,0.9662644099608448,0.2429971129333959,0.6288508513517947,0.1397541070086979,0.1127450415729589,0.1244678278596966,0.1031120873449301,0.5624306660415228,0.0937563588628251,0.5672361637472921,0.708898229712196,0.5733494332150592,0.6169888431571536,6.755986210849549e-09,0.1515638877681301,7.1061273391600836e-09,0.1643138384505586,1.2877880736630394e-08,0.1752854633423971,1e-12,1e-12,1e-12,1e-12,0.0807490331059825,1e-12,False
