fid,iid,rep,iteration,evaluations,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_squared,loglikelihood,mhl_norm,mhl_mean
23,1,0,1,8,1.975310948260063,1,2.2191950373073857,0.990053816688917,2.029666136108773,0.3119461738953937,2.1944156124016585,0.3372670716856898,4.119544624066715,-86.4340861542438,6.793080788754107,2.225010979946644
23,1,0,2,16,2.0098340789043303,2,2.1610437398226643,0.9617273161033074,2.2664186433874347,0.5400660024394083,2.270050290892055,0.5382936654605665,5.13665346709414,-75.48731011617551,5.263828220369904,1.6544404558917365
23,1,0,3,24,2.0054475067632316,3,2.072532005080065,0.9205698844318306,2.1111345117100155,-0.06682828200735469,2.0512499466748806,-0.10756319343312759,4.456888926533085,-80.91243305281982,6.7309275026231825,2.2220747047084703
23,1,0,4,32,1.8771675524458904,4,1.9871491206224845,0.8834463181995128,1.6024291801152446,-0.02073719614775249,1.3913742065257382,-0.014016189236860354,2.567779277284815,-78.39419430415201,6.926742767714615,2.2891920536818704
23,1,0,5,40,1.7448105055784808,5,1.9343976082357133,0.8578492353660648,1.5466001957109459,-0.11158534108741062,1.4211313851364118,-0.08347720457742872,2.391972165373136,-79.53328536212562,7.786193504947151,2.634167888093371
23,1,0,6,48,1.882529755820535,6,1.9250031263956346,0.848401217329416,2.733149202582356,-0.3107654104272404,2.557204061472702,-0.23543287889164666,7.470104563576568,-67.84652738208325,5.4214515182915175,1.6861013464404997
23,1,0,7,56,2.090612384947762,7,1.9243386715612392,0.8436847279456648,2.962916514315826,-0.46423486273715076,2.6121478469233073,-0.3445196477489304,8.778874270805444,-76.08740553290355,6.272801499064695,2.1030051205966074
23,1,0,8,64,2.2120993492959364,8,1.892955844587736,0.8280379457819652,2.5780697557403474,-0.5077382228983203,2.097743196827708,-0.3792821395112158,6.646443665463094,-70.29897341181753,5.0576614671132,1.6840024428147964
23,1,0,9,72,2.628276856388945,9,1.9043830041307268,0.8254811117926352,3.500493025305355,-1.142848152739289,2.9871692804036774,-0.9233053556951442,12.253451420211439,-78.92293854436424,5.161481973840946,1.6462014577247626
23,1,0,10,80,2.8159413819362675,10,1.8732027116930698,0.8071355598692138,2.6774196960472576,-1.0534481829039875,2.070141656231978,-0.7914063392761376,7.16857622878179,-79.358346919262,5.3993442492874655,1.7760484504103453
23,1,0,11,88,2.462956882718133,11,1.7778672671652536,0.7671568981097986,1.062585293811901,-0.260605074541443,0.6562852130556783,0.03679244407896529,1.1290875066253239,-76.50095779936603,6.399975031278559,2.171839650899599
23,1,0,12,96,2.2354312648467616,12,1.7134521505996827,0.7423089865388282,1.3571008951056396,-0.20072784665168458,1.0356507754617443,0.055783781256010245,1.8417228394965284,-70.79021954434216,6.567727446918237,2.2053740812405747
23,1,0,13,104,1.8720153570282474,13,1.6300751894270769,0.7012647299131716,0.7165052720632882,-0.15348483620925119,0.5671402611645439,-0.07480667723969087,0.5133798048944866,-65.180983172512,7.5915609353096745,2.554884831431378
23,1,0,14,112,1.77812524862956,14,1.5940527114556404,0.6864347490520194,1.7190016819490046,0.03464195828031358,1.3229996532176205,0.09723008346862298,2.954966782543507,-64.88141430943253,8.04762019394002,2.6873656532612875
23,1,0,15,120,1.6099505900021607,15,1.5131654755331487,0.6559752939949753,1.3377800339300279,0.18703075560983792,0.9964719407062758,0.23506805595601343,1.7896554191818268,-58.42453288573283,7.870288566996281,2.492992902275991
23,1,0,16,128,1.4535652150767784,16,1.445883013845988,0.627346724771153,1.3152721401374696,0.34827330750455776,1.1065132117712395,0.32137011979197905,1.7299408026217993,-44.485468121909875,6.322557435080583,2.1262957930355677
23,1,0,17,136,1.2877491720457754,17,1.398507735306389,0.6060136770826802,1.1645405563984652,0.21081307398573546,0.7243795646562948,0.07740936106528246,1.356154707496847,-44.96102645819165,8.002417502421299,2.734984415067812
23,1,0,18,144,1.2058601185897755,18,1.3278404548221632,0.5739010364501403,1.6056162247837638,-0.2693536446296322,1.1428482783146146,-0.23887405292984987,2.5780034612888656,-37.77646092827495,8.054868811248927,2.6697283048156555
23,1,0,19,152,1.1080683905358715,19,1.2811990064506542,0.5518377576304936,1.4554196997288766,0.11178688858905188,0.9801798500141314,0.14607406923673721,2.118246502358894,-37.03562552258752,8.703105065787247,2.9129554109791025
23,1,0,20,160,1.1578644190974137,20,1.2633711298163497,0.5437218138303154,2.4783793857983,0.23355726192610365,1.3709798882515112,0.22091556768786794,6.142364379949957,-24.57640295306804,5.457714330903017,1.7875632580066116
23,1,0,21,168,1.2308514710637326,21,1.2661107499874233,0.544430947189146,2.615029297258923,0.3773484257244929,1.463779517342127,0.2502928676548061,6.838378225522497,-27.734076131418647,5.580073626526076,1.9239990880969766
23,1,0,22,176,1.1217095969569342,22,1.1898570309186969,0.5111928265062542,1.389542150233459,0.129546638572993,0.6436408491098234,0.07183133490459803,1.930827387275425,-25.4379905717735,7.448537733520493,2.409135346105498
23,1,0,23,184,1.2865281080485442,23,1.2199224264093231,0.520910489163603,3.219605647141889,0.6040366507315548,1.7109500559516664,0.3356245981760308,10.365860523107942,-28.367079514841876,6.099659426948098,2.026590394695577
23,1,0,24,192,1.4932046213088082,24,1.2505824074214769,0.5283227569403737,3.314187511039831,0.34503655562677693,1.7552571422963243,0.0861130613248315,10.98383885833239,-33.49701771820351,5.848996924969365,1.947768838484617
23,1,0,25,200,1.5745692587744793,25,1.2218261777124286,0.5145771562660855,2.5507891313234854,-0.16509446123781862,1.4244922530868784,-0.20736533178568078,6.506525192478021,-31.302920291078816,4.579365847060162,1.5225745108477864
23,1,0,26,208,1.5392006557535347,26,1.1990235067130803,0.5046101908740632,1.9477142215934382,-0.26879372088685627,0.7619736392891567,-0.09957198562100904,3.7935906889973325,-33.17232958304468,6.002033607520299,2.0669821090377605
23,1,0,27,216,1.5260945500875271,27,1.1619811047491704,0.48993275734421965,2.060466369537096,-0.2447868111893484,0.7532263743791976,-0.0850266216077714,4.24552165999338,-30.16772262356421,5.666032084923106,1.858929623320701
23,1,0,28,224,1.434087503026497,28,1.1214007059473063,0.4738241308273805,1.6336278720378252,-0.30806094756044156,0.6143545072696666,-0.12397101363877135,2.6687400242988333,-30.70355808119346,6.860831781751503,2.280049989986166
23,1,0,29,232,1.4323000217270125,29,1.0751043676821532,0.45640714934872983,2.1185976723626965,-0.44332260371919413,0.862262052191064,-0.12064864425010198,4.488456097340634,-26.84283361935616,6.318763144161984,2.048617867233153
23,1,0,30,240,1.4364972334678734,30,1.0705969577826406,0.4504910052469162,2.1518117771615475,-0.2810077902760021,1.175529093860894,-0.17088009075372548,4.630293924331136,-25.30745479287215,5.949473748882331,1.96623723701414
23,1,0,31,248,1.3624309310319878,31,1.0662443792612526,0.44621478263581354,1.707213942097285,0.054177035267837334,0.9891741516476604,0.14903644403107053,2.914579444091351,-25.103077877209067,7.070694018472597,2.412755878721162
23,1,0,32,256,1.5153299612892392,32,1.0592259661393726,0.44240193093080526,2.9750305461309505,0.07805970549613898,1.1631273613217312,0.004635924894801824,8.850806750412222,-29.114605893950944,7.471778370262596,2.5426719792498877
23,1,0,33,264,1.642595905820641,33,1.0335337815426042,0.43229926764078963,2.7703490325532725,0.13613357323050423,0.9786716888770811,0.022197926329955854,7.674833762168853,-24.609025600691723,4.447152739668761,1.4725597408334008
23,1,0,34,272,1.8457936010827738,34,1.0626484015825348,0.4423555790850783,3.05675670680614,0.11090631766832844,1.3504568427315409,-0.030982932979072685,9.343761564604318,-32.29792309453721,5.362260071575699,1.8224394987013488
23,1,0,35,280,2.0718939397774943,35,1.052588927178892,0.43418950289819225,3.048180057558347,0.36448885092259514,1.3607274410699206,0.07270910641120401,9.291401663296407,-33.775360868311125,4.633300475828253,1.450384649806178
23,1,0,36,288,2.2108386038591474,36,1.021929070406619,0.4207585993541027,2.645112121377673,0.31919115286226224,1.0908374454654968,0.13076480596729553,6.9966181346590925,-40.42647977723301,6.949847100758573,2.2312498947372608
23,1,0,37,296,2.138337823569147,37,0.9802550884606612,0.40555475037757766,1.8631566128349448,-0.2612074476381384,0.5791811985120348,-0.05423248918818759,3.4713525639505853,-34.37247675913964,6.451534978796868,2.047379470313707
23,1,0,38,304,2.0574624620314905,38,0.9239782478955472,0.3829214571559878,1.821673505938315,-0.28128152412597884,0.6597940099929895,-0.0933325805436301,3.318494362237592,-33.46623534471405,6.753051033433161,2.147097771554334
23,1,0,39,312,1.8319742787628899,39,0.8946038696814825,0.37243840151396274,1.2046862147940605,0.2111185473527856,0.31849214015824134,0.03231835070379557,1.4512688761148413,-26.774155496821503,6.890163146057573,2.2221674421842397
23,1,0,40,320,1.499331823718429,40,0.8500516968150738,0.35325338712980725,0.533805079334359,0.09643427784320743,0.28136141210647264,0.025820765123335976,0.2849478627231613,-21.44108411896849,8.301610213919018,2.8129471218516424
23,1,0,41,328,1.3143881897623029,41,0.8043118112879765,0.33549004382423797,1.0807768832837217,0.06613647903445352,0.44312085783219807,0.046047044558238895,1.1680786714404754,-11.40418091377082,7.74039173869171,2.524821132199793
23,1,0,42,336,1.24246793980466,42,0.7829457533224403,0.32609734019594483,1.6806756572085932,-0.1391136203218904,0.6939033149720945,-0.03622926913194428,2.824670664733537,-3.761700327046234,6.396386387734322,2.1855414075016206
23,1,0,43,344,1.157137564814501,43,0.7498951252333722,0.3135177020597658,1.5622607056921287,-0.26039218420325694,0.4996153749658826,-0.017245199864086236,2.440658512549668,-2.9932086569120546,7.756595294393751,2.60408021489285
23,1,0,44,352,1.1525132291825473,44,0.7404488500652491,0.30766410817347445,2.096654283915937,-0.5276842535356014,0.7830109498958905,-0.12626696216386063,4.395959186263051,-1.1795704110153178,8.091931239009261,2.695751589934977
23,1,0,45,360,1.147460617093597,45,0.7438343363723212,0.30675727444192624,2.093556220752786,-0.3627584600180748,0.7701126907511374,-0.1034025008303163,4.382977649452687,3.2028267698265864,6.000035416032249,1.986442245505482
23,1,0,46,368,1.139933646072461,46,0.7286546566265597,0.30119527189195544,2.076145377908965,-0.011768826373199226,0.5868069348538117,-0.024824351120301274,4.310379630212759,3.923620224669911,6.0997560661669255,2.0636767758584194
23,1,0,47,376,1.1471014739056153,47,0.7247020279105665,0.29802932212362865,2.1784107586522334,-0.15131989462548034,0.7330064880248673,-0.0723276422613229,4.7454734334117985,4.541665128269548,5.311113029739122,1.787830227323805
23,1,0,48,384,1.1539337034065862,48,0.7319341708521888,0.298047816922655,2.175785715311455,-0.6373662159305276,0.9110647305411906,-0.1604467955812079,4.734043478953379,4.25631115637796,6.7341277717978665,2.305556092599791
23,1,0,49,392,1.1290928586798759,49,0.6972145700041946,0.2846714128512258,1.9553253878228738,-0.6004782445828747,0.6486420630771155,-0.11641085676180693,3.823297372264672,5.642770876041646,6.819827160224142,2.3156247840618223
23,1,0,50,400,1.088896652820631,50,0.6923779103361976,0.2803799652941993,1.840024706395296,0.3292450806863008,0.7791748169980871,0.09438399443614413,3.3856909201450947,7.866599714284989,6.979097086927575,2.4069964029597397
23,1,0,51,408,1.2268205107632515,51,0.7372378381125909,0.28861103087983275,3.077683846058236,0.3980866249363452,1.3587879327821817,0.1210769452184706,9.472137856287814,5.6704223300925385,5.802521066833528,1.8627635281899917
23,1,0,52,416,1.2849488259210404,52,0.7386955762673909,0.2855690624196531,2.496955286454094,0.22782118312137228,1.0340482127732242,0.008011964321638487,6.234785702551046,3.4306014540352514,7.053453343829014,2.238544625048323
23,1,0,53,424,1.4554676031855918,53,0.7734246938434207,0.2900738035128745,3.1202421036914374,0.01585293450169898,1.3742192620392966,-0.04705951082621303,9.735910785648764,-2.685800500567284,6.544052802585212,2.035943873266279
23,1,0,54,432,1.43803196265371,54,0.7342457926802817,0.278526413802126,2.032607768401467,-0.286926569104605,0.43545782311593006,-0.10890730851527035,4.131494340165992,2.072071777194827,5.765286354181693,1.9848989165974757
23,1,0,55,440,1.4318684163215878,55,0.7141462036515936,0.27052640283811946,2.0943387410192247,-0.3451888718303532,0.6441069210387521,-0.10391787704391764,4.386254762133991,3.9862634107127723,6.2155471681065055,2.112473216609101
23,1,0,56,448,1.4769920752616357,56,0.6778604210550597,0.25895640408840837,2.375461521457527,-0.047123936333359116,0.4971360763191751,-0.05168228154168177,5.6428174399253095,4.752184423582414,5.450181779175579,1.7351264382208222
23,1,0,57,456,1.5505510311188155,57,0.6886028014666105,0.26080425199253165,2.5153375565859806,0.09604831439395727,0.9602151192622269,0.033109692798971004,6.32692302357193,0.4731129510001697,6.176063410973193,2.084377205682101
23,1,0,58,464,1.4988318463453625,58,0.670353748367221,0.2527959729720085,1.8585306829944765,-0.2721739217473435,0.561538307313213,-0.03598232555997064,3.454136299631916,4.859590552823956,5.842681407647718,1.9646885739149869
23,1,0,59,472,1.349213531784373,59,0.6577871701588556,0.2452418072387575,1.2915552576543419,-0.10707133818700376,0.6742362282025465,-0.01216241509234639,1.6681149835745734,9.13307491877251,7.034391748672228,2.422078935965686
23,1,0,60,480,1.157098902790533,60,0.6283954397064818,0.23303514015537824,0.9060227140143502,-0.06528571307284994,0.23327433082282437,-0.0021441962856316803,0.8208771583099289,18.060050848118248,7.93535124626062,2.5793420643620917
23,1,0,61,488,1.0129861785540362,61,0.5973426486823907,0.22087191125458197,1.0699125634369118,-0.13210289494014213,0.21086172787917906,-0.006510142416246895,1.1447128934001438,27.624493619408362,6.917733673960147,2.1021508309267913
23,1,0,62,496,1.009777355054302,62,0.5910980499788387,0.21749765103267144,2.1032731187441933,-0.6224261368919947,0.4956088084130697,-0.07044848477981319,4.423757812031925,27.46816725967942,7.033371019786565,2.3668892342623318
23,1,0,63,504,1.1879096273504006,63,0.5967058998795914,0.21908056507805282,3.4215335952309824,-0.7450337121653137,0.8360778870866541,-0.09387273186459982,11.706892143294251,22.706332103648123,5.870846543976298,1.9491773062393494
23,1,0,64,512,1.260987360661586,64,0.5840555639257503,0.21338955877557023,2.6036562934211296,-0.5187742760461032,0.7059813841412463,-0.07009135541397829,6.779026094271455,21.53555711574807,5.239228624285519,1.7041156727230082
23,1,0,65,520,1.536249342807091,65,0.550542676317969,0.2015888692580273,3.699957330353001,-0.6762322147470616,0.38814887704970646,-0.03853625818748846,13.689684246432904,16.239797380377347,5.710595987890407,1.7183943172814353
23,1,0,66,528,1.7177741097654828,66,0.5211454181335121,0.19313218514120536,3.017392379876099,-0.2627103527215681,0.2867827579846841,0.0007502540450992579,9.104656774134348,12.311767364369745,6.093893845961386,2.087191071222714
23,1,0,67,536,1.7445936710539942,67,0.526465830174688,0.19203967253311865,2.251822433079169,-0.3490756446427647,0.7284299989219715,-0.05293904405676708,5.07070427011859,8.948310591515945,7.286337545950815,2.4420981237647963
23,1,0,68,544,1.867668293530209,68,0.5206065236989691,0.18867846123258344,2.6710598915368298,-0.7172333832155782,0.6442801627556907,-0.06511456208164276,7.134560944176741,12.358989035587754,5.49258872648105,1.8338199706669727
23,1,0,69,552,1.7021367938094123,69,0.48698747074518217,0.17800358285252643,1.3899073245660607,-0.15833876566587865,0.19927065427088989,0.021342428736883905,1.9318423708823849,12.127030799496286,7.7171543476810385,2.5432393784349125
23,1,0,70,560,1.7053919074101764,70,0.46292234236934354,0.17047063411254276,2.143729161671867,-0.8767283608085336,0.1789200603255039,-0.07038592964770736,4.595574718602366,18.901044303877022,5.538794714487759,1.8479143936183506
23,1,0,71,568,1.5263573946233568,71,0.4385422613122458,0.1627103900894588,1.2458194773270044,-0.26847785085507303,0.10793603877172264,0.005620883427891841,1.5520661700873304,24.00129018201442,6.720555811362825,2.187563260629652
23,1,0,72,576,1.3124326052772834,72,0.4183600475199625,0.15533302940696872,0.9267485900482897,0.24486485462312446,0.25024372846440546,0.04679216128754386,0.858862949156493,31.583351287131116,7.269997053940348,2.349755624034801
23,1,0,73,584,1.2067325991244866,73,0.3984453629609168,0.14800819487602038,1.4602649702590722,-0.08898211646015045,0.2816264430837587,0.024481760692815848,2.132373783365729,35.81535696354124,7.89710869174541,2.4693992556880433
23,1,0,74,592,1.1421515963376154,74,0.38089948489598363,0.1428027948116435,1.6907760207027829,-0.5932800379380513,0.11464180831963659,-0.035242560347736054,2.8587235521835375,41.694266735240774,5.654695959853351,1.9377043094284538
23,1,0,75,600,1.1056005815155023,75,0.3625600436190826,0.1371171831933235,1.8696663728090495,-0.6018803605739111,0.16275770018674837,-0.04240952054971976,3.4956523456129474,43.994869397084244,6.967504545443646,2.362231341635634
23,1,0,76,608,1.161022965540535,76,0.36354730628329873,0.13652905414924604,2.517805144566231,-0.44757619648318814,0.46701526828771106,0.0019017624762104,6.339342746004179,42.120957184730166,6.0843207153891345,2.0500362529749516
23,1,0,77,616,1.3092212335534001,77,0.39150037333791865,0.14114795021901358,3.0846084210013567,0.06285452879493492,0.7645374756822564,0.06812625667894259,9.514809110912482,38.29915516057891,6.174030283153086,2.0713835305319703
