fid,iid,rep,iteration,evaluations,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_squared,loglikelihood,mhl_norm,mhl_mean
10,1,0,1,8,1.8713913534027309,1,2.112545528271875,0.9429537336053494,1.5995499227262233,0.051856012318560206,1.7293865531873767,0.05606520254947134,2.5585599552934672,-86.98769040916383,7.769151994928893,2.506365315214531
10,1,0,2,16,1.7653491904578138,2,2.0443904699270763,0.9118891954164645,1.6642644187461806,0.16391061145058633,1.633470464878428,0.1482410347005417,2.769776055504562,-67.6972276112744,5.149439050409844,1.6664312060657231
10,1,0,3,24,1.6567076667915397,3,1.9545142723611597,0.8711170061765866,1.623018286242696,-0.4585499308544641,1.494253947704812,-0.4343633743471388,2.634188357478178,-75.62952296187156,7.574632800377022,2.572722153696936
10,1,0,4,32,1.6660853548882693,4,1.8958388036589608,0.8429452346830297,2.1734463581183214,0.1765280403369831,1.980455174308911,0.15967491707739984,4.723869071617795,-69.84662381647715,6.738473007387367,2.12436344292916
10,1,0,5,40,1.761803458652865,5,1.8835026105732326,0.8326756928968357,2.5731054051233286,0.5406296547744487,2.316224593417223,0.4733524165999759,6.620871425874889,-72.73540977535019,6.8581222250914955,2.2443384083137965
10,1,0,6,48,1.961209091552845,6,1.8936284976519344,0.824921236574137,2.981879245555661,0.5824620352551009,2.7616672322981253,0.5385595422802347,8.8916038350756,-65.71735430020306,5.11338191991313,1.6694087345140527
10,1,0,7,56,2.0847633343603165,7,1.8365478881362534,0.7940417878368502,2.6147529810749277,0.2503240851927668,2.107519073815675,0.18641036770244315,6.836933152040222,-68.04759876364314,5.629391400516733,1.826237727162462
10,1,0,8,64,1.9593120539347844,8,1.765188156308848,0.7627897845897997,1.6345925317581296,0.1280401306935318,1.0655000242011525,0.06609949434649594,2.671892744879452,-63.2503508106097,5.7280031973149175,1.9566582198427356
10,1,0,9,72,1.7952872191061837,9,1.6940198323951114,0.7305734234999136,1.432708751075318,0.015510482170780146,1.1134182606954561,0.05035032419456968,2.0526543654077978,-63.80905965965935,6.554655274808204,2.0460093175632283
10,1,0,10,80,1.5127744582040161,10,1.5960871231264886,0.6849459744830281,0.7658405353157902,0.08399717778408951,0.5051060786473748,0.0739629610003061,0.5865117255327761,-51.68347524294738,6.9126321042352,2.2599389650526724
10,1,0,11,88,1.519510122089126,11,1.578919547769387,0.6766103692496359,2.1638813268943644,0.9139309664427488,1.6548988473149902,0.6621026761640303,4.682382396882114,-50.97324293171208,6.282886530940557,2.020920579608313
10,1,0,12,96,1.492610843050129,12,1.5096173995765128,0.6421128844688428,1.98637238994752,0.7742907836739151,1.3999706955601288,0.5320219757287628,3.945675271545823,-41.047701831790576,5.397696904580596,1.7059091609606543
10,1,0,13,104,1.3873947262949216,13,1.4374727594380599,0.6097582587405371,1.5467508005456008,0.5471854563103179,0.9911237836896549,0.3234327571517408,2.3924380389884567,-37.55562478761799,6.198532124260941,1.9964532514625013
10,1,0,14,112,1.186122714509385,14,1.3484011458863807,0.5694524064770975,0.881096120486056,0.31553199968522117,0.4631928080801049,0.1581396328400304,0.7763303735355784,-34.177694054682384,7.675448397367967,2.4275283771478247
10,1,0,15,120,1.0484447704437574,15,1.2843549820585591,0.5401708573854151,1.1465664398748403,0.19606473766812987,0.6668881247547048,0.08227246906165135,1.314614601047266,-23.688193425483533,6.699699676455064,2.1057531803109186
10,1,0,16,128,0.9243811577495326,16,1.217967787122964,0.5129576985356832,1.1262175981141012,0.11611101857704118,0.6022406462962939,-0.0006004872833116903,1.2683660783018953,-13.409766160316803,6.451799791537636,2.151715823363489
10,1,0,17,136,0.9502899921836685,17,1.1795390497278158,0.4997248699812479,2.3485232553009996,0.48905840619574353,1.0921080674638433,0.1720390834823851,5.5155614806896045,-14.091536844159444,6.341177268949741,2.148952481320812
10,1,0,18,144,0.8976422908556336,18,1.1203554104845737,0.4704886038357715,1.6749142300886726,0.030739438320216493,1.0238918593687303,-0.08101020113226276,2.8053376781535304,-11.23507951548898,7.373226136935795,2.5211204532241185
10,1,0,19,152,0.755140766983525,19,1.1027385681141935,0.45646694506344987,0.752726171320942,-0.2425080714168304,0.40322518500882115,-0.16379738936140636,0.5665966889914841,-8.738646503944388,8.754442457606311,3.006098394271211
10,1,0,20,160,0.6832288061441304,20,1.0604864893001802,0.4383495842786944,1.33206343861734,-0.39892173312577583,0.7891256931038303,-0.21633811162713648,1.7743930045010516,6.336582304826461,6.4626688147636155,2.148587848246395
10,1,0,21,168,0.5766822716772246,21,1.0142066646653325,0.41862501464388535,0.779221625035856,0.09674196430597093,0.3359998156767926,0.06982428504982506,0.6071863409235202,14.918779867597678,6.6882311315924055,2.176390216772987
10,1,0,22,176,0.5143911046706621,22,0.972240548169287,0.4006848593488982,1.2187858492552197,0.214313948007806,0.6057165915513867,0.14340118772820518,1.485438946344767,21.599958681264205,6.972673298424957,2.354986452014846
10,1,0,23,184,0.4588850477094825,23,0.9257299371448436,0.38038002108602653,1.2197682442127489,0.05885592355281562,0.5099948711028793,-0.03275646746099699,1.487834569589852,25.73847253061151,8.280700702137036,2.708967543810709
10,1,0,24,192,0.4567049460515472,24,0.9071243693666464,0.37282915207727185,2.0906230071138796,0.4247829999726296,0.8744057506677302,0.11021734497851972,4.37070455787388,29.687063788584783,7.287534216555746,2.3708013954698153
10,1,0,25,200,0.4596223055448923,25,0.8722437024341524,0.3593729748605579,2.1792008929358175,0.5549920553759858,0.8428215293533586,0.16653396234797832,4.748916531772265,34.16225119104254,5.229498854307309,1.6815339409464425
10,1,0,26,208,0.41630100554308114,26,0.8328883831098437,0.3439017265077492,1.3406418285765738,0.356286462124896,0.5374951665083058,0.11692834902025542,1.7973205125291394,37.17684604608304,6.8480386210396516,2.2828027043504795
10,1,0,27,216,0.4020704375870434,27,0.7903288168531681,0.32782675762984387,1.851710549313403,0.46253926395879363,0.5413121288006985,0.13891956958479657,3.4288319584385443,40.424605877332624,6.749050445990949,2.1240257639873867
10,1,0,28,224,0.3476028540825652,28,0.7425686155166549,0.30837363020039155,0.9700044853463469,0.24634449442365175,0.22980789922092273,0.06932256825288216,0.9409087015920312,48.0465575845979,7.3872864786792745,2.439483669492258
10,1,0,29,232,0.3057810390809047,29,0.711125657934074,0.2945944335107591,1.1082895658471068,0.1429693829001159,0.2997871011041005,0.024737266853825688,1.2283057617655686,57.07925000466694,7.1056611352235475,2.3931536664764543
10,1,0,30,240,0.2739326371637308,30,0.6880140578518813,0.28327368009008785,1.2531714882582872,-0.19292412761509345,0.6017347677235514,-0.08213722106654076,1.5704387789834902,63.3788340849451,6.923349111285567,2.241023130881249
