fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1,0,1,900,950,BFGS,6.947387671086383,61.327468110735595,6,0.6952871633377486,100.7767552153419,0.6958615684042391,5.35032243303225,7.688774141244351,0.8713335512264937,1.0,1.0000000000000036,1.0,0.11473684210526316,0.03894736842105263,2.945945945945946,0.2652631578947368,0.04526315789473684,5.8604651162790695,0.4189473684210527,0.04105263157894737,10.205128205128206,8.629024947458158e-08,1.8342379638207636e-07,6.280394110571874e-06,3.930995564345322e-05,1.1036135267515705e-06,8.534033802378821e-07,0.00020086440532046492,0.0011037125739206614,-0.7513290240322703,-0.751328951053011,-0.7513243702218599,-0.7512995541514879,-0.025307371577474123,-0.025307377909642263,-0.02530231615131035,-0.025279467412013368,0.5519666832347372,0.7297297297297298,3.479697903887688e-06,-2.947947947947948,0.4836325237592397,0.9406760681817627,0.9347520494444403,0.988861264552226,0.2211272448948874,-0.09270393363658777
1,1,0,1,900,1000,BFGS,7.136246550610015,64.72180845387314,7,0.6958987917936901,100.75866137185898,0.6924370289755438,5.353019833744156,7.730695514166703,0.8717175464966497,1.0,1.0000000000000044,1.0,0.10900000000000001,0.003,36.333333333333336,0.266,0.045,5.911111111111111,0.425,0.049,8.673469387755102,8.133769542990803e-08,5.662058604563504e-07,1.353387216733705e-06,2.3948992209662547e-05,3.2577697289850708e-06,8.399705330091457e-06,4.635609503423069e-05,0.000887120391701344,-0.715389978238454,-0.7153896313685998,-0.7153890682269006,-0.7153729035562216,-0.01781198156776483,-0.017811889979404305,-0.017811213898688002,-0.01779623817174546,0.5367583100731327,0.7297297297297298,1.592950212572123e-05,-3.102102102102102,0.47342026078234706,0.9406456531564344,0.9347520483682445,0.9889181729087538,0.24738183804964936,-0.08521432260122586
1,1,1,1,900,950,BFGS,6.367704168676054,47.32639966858181,9,0.8035735137687937,101.49556055907767,0.0195962280265992,4.211012271235406,214.88891972064894,0.8699444572108401,1.0,1.0000000000000142,1.0,0.11157894736842104,0.07052631578947369,1.5820895522388057,0.2557894736842105,0.04105263157894737,6.230769230769231,0.41052631578947374,0.04421052631578947,9.285714285714288,2.178312424896162e-08,7.361347116364978e-08,1.1947234155907558e-06,6.959215128211749e-06,5.137494815341582e-07,5.145296902289934e-07,3.011362259273528e-05,0.00012455288394374586,-0.6561400449232231,-0.6561400109152562,-0.6561392753101108,-0.6561354929961771,-0.029088836304200907,-0.029088836281505534,-0.029087975277895,-0.029085228148269533,0.5448084119363674,0.7517517517517519,1.140399601970033e-06,-2.8818818818818817,0.48452508004268946,0.9470962778966453,0.9404961202927259,0.988144160761401,0.14447500215883063,-0.08054666578460559
1,1,1,1,900,1000,BFGS,6.542966806065861,50.016284144151946,9,0.8040609548757578,101.4932281299547,0.018299928198884118,4.211758301759309,230.1516298854184,0.8703268322497872,1.0,1.000000000000011,1.0,0.10800000000000001,0.003,36.0,0.265,0.028000000000000004,9.464285714285714,0.41500000000000004,0.04,10.375,2.071900231185648e-08,2.071900231185648e-08,1.620271514839501e-07,3.774509771154492e-06,5.947828903065143e-07,5.947828903065143e-07,5.965810052920485e-07,7.902399251979695e-05,-0.627202173988294,-0.627202173988294,-0.6272020853595138,-0.6271998196025143,-0.025081237763026527,-0.025081237763026527,-0.02508123771792755,-0.02507927066020224,0.5577917628181188,0.7517517517517519,5.898896425508493e-07,-3.0800800800800796,0.503735325506937,0.9470603016172531,0.9404961179658949,0.9882084299780606,0.23392704336488415,-0.07818211892924946
1,1,2,1,900,950,BFGS,6.344652647791003,50.65042586432861,8,0.6653270919723622,94.85785501040374,1.9802850351891979,4.673699659179972,2.3601146179107713,0.8331494668524799,1.0,1.0000000000000036,1.0,0.1,0.042105263157894736,2.375,0.25684210526315787,0.02736842105263158,9.384615384615383,0.4094736842105263,0.03368421052631579,12.15625,2.8075731854002443e-08,8.433947207816436e-08,1.8480278857222002e-06,1.8369971889067207e-05,2.4957622626008185e-07,2.4957622626008185e-07,2.020967649319023e-05,0.0001781136680883987,-0.9085929066131643,-0.9085928554923275,-0.9085912530175004,-0.908576241295954,-0.08443680438561017,-0.08443680438561017,-0.0844351190181078,-0.08442178610633018,0.5396705546392915,0.6196196196196196,5.2205675278469754e-06,-2.4854854854854853,0.5068637803590285,0.9606307461458586,0.9455555642730576,0.9918443797855051,0.2267077554373085,-0.0988920076476935
1,1,2,1,900,1000,BFGS,6.514998664089856,53.4309479833991,9,0.6663674272654565,94.84690090143619,1.981151375883865,4.68029136667366,2.3624097702204145,0.833691268358818,1.0,1.000000000000004,1.0,0.1,0.003,33.333333333333336,0.256,0.038,6.736842105263158,0.42000000000000004,0.039,10.76923076923077,2.7125003283848358e-08,2.478641467317302e-07,5.013045499974895e-07,1.00120185628114e-05,3.106340480393762e-07,6.661127141052478e-07,7.945216427468025e-06,8.814211426413546e-05,-0.866143687571452,-0.8661434963796311,-0.8661432768638196,-0.8661350392186897,-0.06767420255514776,-0.06767417849840503,-0.06767368589071289,-0.0676682586279185,0.5337378750914079,0.6196196196196196,1.084014359178331e-06,-2.74974974974975,0.48244734202607825,0.9605106125207399,0.9455555608384626,0.9919078887199423,0.257325750442363,-0.0900311045899716
1,1,3,1,900,950,BFGS,6.614117837514322,52.909824902436135,10,0.36559764793915217,92.72496455105545,1.5236731597257025,4.055686113818454,2.661782212235447,0.7447158681180817,1.0,1.0000000000000018,1.0,0.11894736842105261,0.04631578947368421,2.5681818181818175,0.2757894736842105,0.034736842105263156,7.939393939393939,0.39789473684210525,0.02526315789473684,15.75,2.3707381778969804e-08,6.341604376336004e-08,2.1747869599915467e-06,2.5904467782202708e-05,5.796897021383787e-07,5.771488588505492e-07,3.889422010218136e-05,0.0003278884076933883,-0.6182804294760885,-0.6182804049249994,-0.6182790995056515,-0.6182644279080536,-0.03619255328503451,-0.036192553376994174,-0.03619116658354756,-0.03618070713995087,0.5133186742216307,0.7077077077077075,0.00014097728716289663,-3.0800800800800796,0.49947201689545934,0.9621940823431293,0.9484504032642481,0.9892161301784826,0.18991327031746327,-0.08841628119715399
1,1,3,1,900,1000,BFGS,6.7945248902931334,55.87147464095101,10,0.3660543097939092,92.693031648529,1.5218115125851222,4.058824904531147,2.6671009326485944,0.7450772749389718,1.0,1.0000000000000024,1.0,0.12000000000000002,0.003,40.00000000000001,0.273,0.02,13.65,0.40199999999999997,0.046,8.739130434782608,2.4177938999565575e-08,2.4177938999565575e-08,1.4736317935961666e-07,1.1719699865045704e-05,5.953460270738033e-07,5.953460270738033e-07,8.287035669595446e-07,0.00018888770072959387,-0.5888374045541028,-0.5888374045541028,-0.5888373320180239,-0.5888305177931605,-0.025315382337833335,-0.025315382337833335,-0.025315376430294474,-0.025310615642044915,0.5159468179604584,0.7077077077077075,0.00012738113231864785,-3.1901901901901897,0.4944834503510532,0.9621204684762256,0.9484503954332315,0.9892729365449221,0.3476339297584556,-0.06643090116090136
1,1,4,1,900,950,BFGS,8.443091032466816,96.58206000996074,9,0.4205399222574985,97.39606057258477,0.03210822426501349,4.089011360034138,127.35090319179382,0.7108788298064466,1.0,1.000000000000003,1.0,0.11789473684210527,0.045263157894736845,2.604651162790698,0.2694736842105263,0.024210526315789474,11.130434782608695,0.42105263157894735,0.042105263157894736,10.0,5.931339294477326e-08,1.5022474165693167e-07,3.6323589806753127e-06,3.0924751337842586e-05,5.963284942775358e-07,5.932688210273126e-07,7.92314747097239e-05,0.00048712062695459394,-0.6973713933884407,-0.697371329989463,-0.6973689016485127,-0.6973498687136969,-0.03552084812458651,-0.03552084823326876,-0.035518054935834875,-0.035503566358566364,0.5391771448117518,0.5975975975975976,2.566902715491952e-06,-2.96996996996997,0.4931362196409715,0.9672714168375581,0.9464771311767621,0.9925322153608911,0.2368216473789286,-0.10043096127431458
1,1,4,1,900,1000,BFGS,8.663843816227514,101.69617828905334,10,0.4211252478810589,97.37607570444568,0.03867993713023382,4.096609620046949,105.91045187725683,0.7111374410279416,1.0,1.0000000000000016,1.0,0.12200000000000003,0.003,40.66666666666667,0.271,0.037,7.3243243243243255,0.417,0.046,9.065217391304348,8.979897171489322e-08,5.716621069518641e-07,8.917857130917957e-07,1.6176966749561347e-05,1.7734575663324863e-06,1.2013932363881664e-05,2.421376731227749e-05,0.00032082094096612683,-0.6642211808912507,-0.6642208608275213,-0.6642206481946225,-0.6642104954527126,-0.02421794309128611,-0.02421769508761041,-0.02421739963217793,-0.02421021640378676,0.5362148281330565,0.5975975975975976,2.840883690183301e-06,-3.0800800800800796,0.49247743229689067,0.9671501629025512,0.9464771218982605,0.992573946615475,0.259009160744745,-0.09503461463603038
