fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,0,0.0,0.369107644116621,0.0758485246052471,0.5,0.5414081269336645,0.024570819643784,9.638415159128536e-09,6.137525912127998e-09,2.101710595703321e-05,0.7993564081464524,0.9999999999999905,1.8114682100660962e-13,0.9999999999999994,0.7333333333333333,0.1509433962264151,0.1711278195488721,0.2068965517241379,0.1176470588235294,0.1237980769230769,0.096065198744487,0.1615171251000521,0.1708596108335823,0.1513765719477506,0.0942596596727795,0.1548917193646948,0.1690510187112575,0.1751058449473674,0.1844211650237571,0.29961309709168,0.294051865934155,0.2821823171133132,0.188910698138878,0.3004451505052635,0.2634075544786208,0.3305807271480863,0.6421168159211175,0.0538461538461538,1.791857046577992e-07,0.0744047619047618,0.5540540540540542,0.8589344467435844,0.7850679413158956,0.9506750635118372,0.2132912019110537,0.5809971423564553,0.2611154310866201,0.1529920511632794,0.1802319321690242,0.2572642878724619,0.3234212404167733,0.1895932585082234,0.3369098818088132,0.5875108336162268,0.4186080929708256,0.4830816989231767,5.558745055283962e-08,0.2011046783658511,6.4903280217650865e-09,0.2151413620405394,2.8627985606262378e-08,0.3370769911825048,1e-12,1e-12,1e-12,1e-12,0.0904526151970052,1e-12,True
1,1,1,0.0,0.3397929733548389,0.0446579499887299,0.0,0.6728646038796284,0.024570816593557,4.080485734050662e-09,5.417393228156304e-09,5.2218602970601e-05,0.8017642119694645,0.9999999999999876,1.405473299049588e-13,0.9999999999999954,0.5,0.0566037735849056,0.2493233082706767,0.1551724137931034,0.1764705882352941,0.0559440559440559,0.1611754325326368,0.1853459898975769,0.2269406890384441,0.2192201617655473,0.1630155680196605,0.2220051066025992,0.2351518164584789,0.247580574349094,0.2894110939127229,0.4187983963269329,0.4615579555220193,0.4681067170270239,0.2981490328952125,0.4489629872449334,0.4280805347127519,0.512948568335571,0.7782030020783521,0.0307692307692308,1.6004623207518865e-07,0.0386904761904761,0.5243243243243245,0.8318289537223549,0.8519953610409989,0.9489835157503146,0.2101501032648097,0.6009230305456582,0.2123162361926988,0.1448548504498268,0.1571712234414464,0.2120178740705726,0.5900430948346368,0.131395978212257,0.5576876717873943,0.5947866754151387,0.5576969611190239,0.5536729220775413,2.4820658099222308e-08,0.1777721907532523,1.1129962859989045e-08,0.2263557582096902,2.0688388267427642e-08,0.2557510150992551,1e-12,1e-12,1e-12,1e-12,0.0460220990593847,1e-12,True
1,1,2,0.0,0.3849426913941527,0.0729463972345793,0.25,0.5115090626900642,0.0245708149481099,1.7376315058172556e-08,4.345111453549773e-09,4.019608242462246e-06,0.8181413899653107,0.9999999999999836,9.749201220830125e-13,0.9999999999999962,0.7333333333333333,0.2641509433962264,0.1007518796992481,0.3793103448275862,0.3333333333333333,0.0754048582995951,0.0434578092269462,0.2322478060771687,0.2823314596677009,0.340598067933223,0.0421852106693706,0.2250782783854083,0.2331405177975931,0.3085548036919064,0.1722496717375843,0.3885832942787987,0.425952636751407,0.4780478417187402,0.1727116268421503,0.3830398530329416,0.3457129759468578,0.4736719712986206,0.5712734205082266,0.0333333333333334,3.401177209062238e-07,0.0803571428571428,0.2567567567567566,0.8556133454061186,0.8003684503557538,0.931310491311029,0.2082610393025954,0.4975048235054229,0.3414398468448308,0.1781827431560314,0.1899185362429705,0.6008126947629593,0.6991941097467035,0.4903919293560707,0.6075969058235213,0.5448283670451459,0.3913996690562783,0.4172949773880965,2.488605371879245e-07,0.2639672681973439,2.2611292222037283e-08,0.2649056832110001,2.122409694915762e-08,0.3573211282740552,1e-12,1e-12,1e-12,1e-12,0.5119474355096889,1e-12,True
1,1,3,0.0,0.3608864912798295,0.0598027269327672,0.25,0.38371192081556,0.0245708144847676,4.305283705459228e-09,4.584458596240651e-09,4.093391191506131e-05,0.7676398319434807,0.9999999999999798,1.8176109260338688e-12,0.999999999999996,0.7666666666666666,0.1886792452830188,0.1463659147869674,0.3275862068965517,0.1764705882352941,0.1346153846153846,0.0802067385390117,0.2145710338107302,0.2545673857739571,0.2387434664472683,0.0795893888550237,0.2313579395654852,0.2471981742915769,0.2399320163294619,0.2258893236846195,0.4129690759377663,0.4500443518301532,0.4484124588535218,0.2313652439682489,0.4282731827752316,0.4042427121540044,0.4727415037203171,0.5392626668122884,0.0128205128205128,2.90088107400342e-07,0.0803571428571428,0.3162162162162163,0.90445547895028,0.8162938589325477,0.9462087772113772,0.3054139024545403,0.4678984211286587,0.1922924188525925,0.1443158098663381,0.1623980958380586,0.2877240188667139,0.593918410501314,0.2181206406668004,0.5518007019971045,0.6175162660448721,0.5719625610243937,0.646231184660466,2.2470585435139182e-08,0.1423796021984837,2.615656695076962e-09,0.1769444652015397,1.1583014431044454e-08,0.2497342373170291,1e-12,1e-12,1e-12,1e-12,0.0368388064546206,1e-12,True
1,1,4,0.0,0.4839130728075278,0.1685706387897557,0.5,0.3920484553229405,0.0245708177591194,8.970750174028044e-09,3.4357098589290663e-09,1.040470376845431e-05,0.7897330037206295,0.9999999999999724,2.0438012346163815e-12,0.9999999999999952,0.7666666666666666,0.169811320754717,0.1611756664388243,0.4655172413793104,0.196078431372549,0.1778846153846154,0.078604304142964,0.1847497213125881,0.2794803195839664,0.3212595194570262,0.0799394048611469,0.1836688545775386,0.2793515980349884,0.3213114720370912,0.2138091639708513,0.3770962541052912,0.4509553054235112,0.4898482635746794,0.2270927125681171,0.390038158406721,0.4198836815924059,0.5236519836136155,0.7681710395227772,0.017948717948718,3.850745928998139e-07,0.0833333333333332,0.5243243243243245,0.9195020043356948,0.8238626237187803,0.9693387067323144,0.252192487368563,0.5036514376879666,0.2925110809412966,0.2123100737258028,0.2492022020170108,0.3834129982834809,0.5166965625012033,0.3098538424200322,0.522261437093613,0.5747572271965777,0.3516200406699857,0.4282915404093008,1.0843071013284969e-07,0.2476145493141475,1.0034333667508348e-08,0.2201218976481428,3.2507203840979325e-08,0.3626086643609906,1e-12,1e-12,1e-12,1e-12,0.1771938843786617,1e-12,True
1,1,5,0.0,0.4528780034071623,0.1253917853487425,0.5,0.6518828451889517,0.0245708175882648,7.464053497610846e-09,5.208344803987992e-09,2.4025631076999463e-05,0.8889229587084229,0.9999999999999868,2.6217565758421377e-12,0.9999999999999984,0.7666666666666666,0.1320754716981132,0.2006683375104427,0.4137931034482759,0.2156862745098039,0.1412721893491124,0.1198785097316775,0.1710721458516302,0.2428177533707466,0.1942243560736831,0.1269083422702534,0.19873311415293,0.2565847050076392,0.2409575206651054,0.2760118174811722,0.4246129170556469,0.4888955381223687,0.4712534582793505,0.2951599400027588,0.459248234449215,0.4675857463045827,0.5391423216693858,0.6290905542164777,0.0076923076923077,1.4245787807401882e-07,0.0803571428571428,0.1378378378378379,0.8581098656305226,0.811532814180747,0.9819680704548096,0.1779990876333158,0.6904399394847978,0.1509159218191756,0.0993484764806431,0.1199795606683606,0.2632513899357155,0.7278654131044058,0.2235804194408623,0.6739800056444392,0.7136578234962606,0.4588135551707977,0.4781364693943639,1.938008371085647e-09,0.1339029269564581,2.8270005177114503e-09,0.1356787303696946,4.0897713629768356e-09,0.1706046113502841,1e-12,1e-12,1e-12,1e-12,0.2074902990916183,1e-12,True
1,1,6,0.0,0.3661538464291726,0.0593370537857381,0.25,0.5194206625910471,0.0245708157277599,7.714825491372469e-09,5.606934186784001e-09,2.5188110490212923e-05,0.6831810812410416,0.9999999999999792,1.8295979770612176e-12,0.9999999999999958,0.7333333333333333,0.1320754716981132,0.1919799498746867,0.2931034482758621,0.1176470588235294,0.1778846153846154,0.0588156348315641,0.2089923758978511,0.269878984101228,0.2492102416790202,0.0593198813886531,0.2198302092243189,0.2804831025790947,0.2664903416672777,0.2253834981412837,0.4245727236675377,0.4789350752898884,0.4756764684535921,0.2346938388412267,0.4387607030819344,0.4462744504702339,0.5140030501428199,0.7810646258708283,0.0307692307692308,2.377100504737642e-07,0.0714285714285713,0.3756756756756758,0.9074063388528062,0.8464610968388766,0.9548698643293948,0.2399196249608756,0.5112815296245905,0.2146918718324138,0.191617563184675,0.223437708624723,0.3770646254505592,0.4171153141980985,0.2689903185376245,0.4244970514754462,0.5530001085580211,0.5718740602108506,0.6712615572836491,3.905189113061502e-08,0.1712539166796665,3.813588781297649e-09,0.2168248835617584,6.8094799953520704e-09,0.2258639544665945,1e-12,1e-12,1e-12,1e-12,0.0663957689256292,1e-12,True
1,1,7,0.0,0.2854094382393893,0.0137621949496681,0.25,0.284706358689003,0.0245708119461967,1.59676105664613e-09,3.5060923670860543e-09,9.432001900813483e-05,0.63421858933604,0.9999999999999613,5.858725886769284e-13,0.999999999999995,0.7333333333333333,0.0377358490566037,0.4526315789473684,0.4137931034482759,0.1176470588235294,0.2536057692307693,0.1634910454865383,0.1969315542356633,0.2475070435283771,0.2243754203007332,0.1591403637429057,0.1937197317785733,0.2429282272062113,0.2350478107322043,0.2886907319171308,0.4227799510405456,0.4710454711697616,0.4670272503581089,0.2874811998938122,0.4174415291792195,0.4172954279508289,0.4873614183169963,0.4602860673057503,0.0256410256410256,4.0932167891998283e-07,0.0535714285714284,0.4054054054054055,0.9423929701374892,0.9051295529837956,0.9825498286966214,0.167020487683186,0.4757072275493501,0.1574866199243958,0.1752806549713739,0.1893810419406323,0.3355642212930396,0.5207791818637411,0.2812724347228952,0.4975411400572203,0.5483565867959915,0.7320158656670451,0.7730954282139639,5.7226828149993036e-08,0.1513720872333783,5.018276515190391e-09,0.2037403912251365,6.372021584060039e-09,0.1995615739014928,1e-12,1e-12,1e-12,1e-12,0.2185539131116218,1e-12,True
1,1,8,0.0,0.429447882105698,0.1214413389389596,0.25,0.5550978197372154,0.0245708087537793,4.9005412647948785e-09,6.620703786283649e-09,5.262228149886855e-05,0.8136945316346363,0.9999999999999908,1.253372963210442e-12,0.9999999999999972,0.8,0.1509433962264151,0.1867669172932331,0.3620689655172414,0.0588235294117647,0.3769230769230769,0.1617668260628982,0.1907130778912018,0.2361534259108864,0.2155535161766842,0.1664739009976034,0.2082976418857627,0.241831275887018,0.2459771811004193,0.2730071757973026,0.3936966856045568,0.4335478527495477,0.4283408893667831,0.2881255254987378,0.4210452768281899,0.4100575142679525,0.4874329798159938,0.6787958925673134,0.0333333333333334,1.8578299037834045e-07,0.0714285714285713,0.3459459459459459,0.908531974989315,0.923450705088008,0.9689724461162144,0.1593162830972126,0.5609316643018423,0.2311711326297229,0.0996062520033311,0.0963053519558843,0.4899519948416907,0.183430268470752,0.3504763052560828,0.2656505703214745,0.7065423274982947,0.3522187691733536,0.4050330155644809,5.0255789973857555e-08,0.1845035601672094,3.5227399903311687e-09,0.1436014971105646,5.1125067549231564e-09,0.2036650439416498,1e-12,1e-12,1e-12,1e-12,0.0504728973156815,1e-12,True
1,1,9,0.0,0.4333201289186051,0.1016386074640252,0.25,0.6505698064243111,0.0245708166202441,1.3735611581587618e-08,7.286879955426854e-09,1.608619321347548e-05,0.8532917864419045,0.9999999999999876,1.8638491027598973e-12,0.9999999999999982,0.7333333333333333,0.0943396226415094,0.2515574650912997,0.4137931034482759,0.1764705882352941,0.1739510489510489,0.0177693514296791,0.0957611089974595,0.1461554731640272,0.1323235177336662,0.0192542867325667,0.1090854514619761,0.1626503054471422,0.1737850548258407,0.2170551656082275,0.371780288402583,0.4200650586508599,0.4239612921209093,0.242977203807387,0.4103118642049907,0.4164054929477613,0.5014330650063246,0.5856064339307121,0.0307692307692308,2.2962926864786905e-07,0.0654761904761905,0.3756756756756758,0.8105603622703506,0.8460822519983835,0.9791121498085368,0.0930129136752703,0.5959545770084025,0.1218548976954388,0.0492883231517597,0.0604425276797935,0.2249595588204321,0.7120415768454222,0.1933699209343206,0.6691727703456412,0.7188926742290875,0.5723758416857143,0.5362622697300898,1.619784152833819e-08,0.0476338227042688,5.036603777728067e-09,0.0975146607073626,1.0367474613189564e-08,0.1873118475035778,1e-12,1e-12,1e-12,1e-12,0.1093685077862663,1e-12,True
