fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
1,1,0,1,1000,50,Non-elitist,-0.04336793399070929,0.04292088681553574,1,0.4352419145007418,380.4400205072536,0.5071950497349713,14.788046321472855,29.15652731468923,1.0,1.0,0.36000000000000004,0.46000000000000013,0.7826086956521738,0.0,0.8064250183138144,0.7986570672942402,0.817923019006137,0.0,0.8193294356201258,0.7985941360178156,0.8211709342657441,-16.55392506479186,-3.2044257412515726,-3.333015820336577,-3.0140886993959395,-16.499729074690226,-2.981015364039303,-3.3231421897599525,-2.9506311352951933,0.9133323271554339,0.9719719719719723,2.0479120966650832,0.48748748748748755,0.6041666666666666,1.0197056784532543,0.9841637840618126,0.9323711861034559,0.042580556848896604,-0.6271375581515691,,,,,,,
1,1,0,1,1000,100,Non-elitist,0.23535319495250492,-0.6271837796706166,2,0.7438143245225226,388.2101213833841,0.08729720677627185,7.334177103213993,84.01388055874757,1.0,1.0,0.24,0.42000000000000004,0.5714285714285714,0.7036906733579639,0.7253469532674838,0.7651525451911032,0.8443674893222044,0.7081033372074896,0.7162126735908321,0.776365181689766,0.8526724208809398,-4.878489273545931,-4.521936442621598,-3.866570121799974,-2.562361241075214,-4.775890011645629,-4.6432084720084,-3.6590185197945893,-2.410511674999201,0.8796837897552809,1.1921921921921914,1.8985316814422828,0.4214214214214209,0.6326530612244898,1.0327992007971987,0.9848491209909845,0.9354748081291857,0.04306219155758462,-0.37751239716667445,1.0,0.18,0.1,1.7999999999999998,0.25,0.25,1.0
1,1,0,1,1000,150,Non-elitist,0.4827244626341948,-0.6242441497130251,2,0.832365880252841,385.3580944370449,0.10936660555807899,8.179229866604313,74.78727007085124,1.0,1.0,0.15333333333333332,0.3,0.5111111111111111,0.7450302641575525,0.7173559853673641,0.7274488426801319,0.7751843294184682,0.8003089068791541,0.7230638752026902,0.7317853476977342,0.775875416018879,-4.157557338333094,-4.608816388694743,-4.444241432977741,-3.665862687233158,-3.2393204116865135,-4.492362817836877,-4.3508860827876,-3.6356721188933427,0.8275817171958368,0.9719719719719723,1.7589165903277326,0.35535535535535523,0.6418918918918919,1.0429589732577147,0.9822027136185045,0.9321751186943986,0.0472338802683295,-0.3256935911275576,1.0,0.12666666666666665,0.1,1.2666666666666664,0.17333333333333334,0.2533333333333333,0.6842105263157896
1,1,0,1,1000,200,Non-elitist,0.6614646613194277,-0.4175983344835901,2,0.8633136228021591,383.6158265984595,0.05715128610017186,7.494054884677518,131.12661842014055,1.0,1.0,0.14500000000000002,0.22999999999999998,0.6304347826086958,0.5842504183989867,0.6154249459495016,0.6748176063625425,0.7485690554476572,0.5989057448861133,0.6149997130099193,0.6762435054186589,0.7509582339514949,-6.620280232775604,-6.123865762040538,-5.178113623962016,-4.00371614498798,-6.373588818691644,-6.117847595838317,-5.144653027395094,-3.957398529737798,0.8825372184147566,0.9719719719719723,1.5107033044866556,0.31131131131131085,0.6818181818181818,1.0107604430468142,0.9865677031136738,0.9685437832843908,0.038483025433584006,-0.2970402049407672,1.0,0.135,0.1,1.35,0.195,0.25,0.78
1,1,0,1,1000,250,Non-elitist,0.7412487798637791,-0.31190447955673584,2,0.8780984406107373,373.4424101684888,0.07312558656067955,7.152932847336475,97.81710046730329,1.0,1.0,0.13999999999999999,0.196,0.7142857142857142,0.5871582303342641,0.6182574972452176,0.6393863417920388,0.7032187100909031,0.6101553855201198,0.6200646223329708,0.6426333519791018,0.7042260625808274,-6.388907997250277,-5.907633161041517,-5.580654996968775,-4.592821017286349,-6.027610983487193,-5.874398594672217,-5.525450532686374,-4.573130338598197,0.844300065527204,1.0160160160160157,1.1723818032865996,0.31131131131131085,0.6088709677419355,1.0096762784326485,0.986783814856303,0.9753536439822712,0.038600407651524886,-0.263141985433128,1.0,0.152,0.1,1.5199999999999998,0.16,0.23600000000000004,0.6779661016949151
1,1,0,1,1000,300,Non-elitist,0.9184469133441563,-0.05970112997996546,2,0.8913910735565784,369.5957993657612,0.051094246957066415,7.25830672745566,142.05722091480644,1.0,1.0,0.13999999999999999,0.13333333333333333,1.0499999999999998,0.6111696143202877,0.6068143959508061,0.6261816421294779,0.691216223361587,0.6033915987309971,0.6049632053449313,0.6221134597824567,0.6917578540244418,-5.886177878069834,-5.952107884995071,-5.658923349489314,-4.674419238040317,-6.003857288043385,-5.980066309857307,-5.720445788035086,-4.666169069228252,0.849214551389271,0.9719719719719723,1.2975171686575868,0.31131131131131085,0.6140939597315436,1.011426674263472,0.9857827524549181,0.9790498969855774,0.0411617023195757,-0.22911542784711797,1.0,0.18666666666666668,0.1,1.8666666666666667,0.2,0.22666666666666666,0.8823529411764707
1,1,0,1,1000,350,Non-elitist,1.082185153822874,0.2828365316451893,2,0.8944288354074228,369.3837010531878,0.11205195404090577,7.395997073913289,66.00507003397104,1.0,1.0,0.11142857142857143,0.08857142857142859,1.258064516129032,0.5327619389367746,0.5965148831775188,0.6071805996303575,0.6639765737721369,0.5362962279475242,0.5899138661985001,0.5994056083387125,0.6640724050564194,-6.902403352842806,-5.960595369393088,-5.803033126203779,-4.963998905720736,-6.855005321756418,-6.062367397066739,-5.9220494898047455,-4.966070128932401,0.8426727386777937,1.0160160160160157,1.0069386314760271,0.26726726726726735,0.6264367816091954,1.0045234401530934,0.9858109457786464,0.9837765363847615,0.041128054090298495,-0.21475425828711134,1.0,0.19714285714285715,0.1,1.9714285714285713,0.24571428571428572,0.21142857142857138,1.1621621621621625
1,1,0,1,1000,400,Non-elitist,1.1779270344603874,0.5514040209864604,2,0.8994340692139611,367.7964662221038,0.013368214458774693,7.458037399724704,557.8933089923136,1.0,1.0,0.12000000000000002,0.13499999999999998,0.8888888888888892,0.4131007071884223,0.4852289790086571,0.5042001347871836,0.6120750914122561,0.405819755925984,0.480502874574448,0.4994115615365402,0.6053729986526694,-8.370121165874806,-7.341456824283341,-7.0708978468440336,-5.532428694172507,-8.48245386352817,-7.416285618053682,-7.1463472174160065,-5.6336530297264815,0.8506100972804266,0.9499499499499501,1.4360089846512607,0.24524524524524516,0.6256281407035176,0.9956265162329502,0.9874218827095357,0.9901492403289727,0.03520508337000261,-0.2000094882764919,1.0,0.155,0.1,1.5499999999999998,0.24250000000000002,0.155,1.5645161290322582
1,1,0,1,1000,450,Non-elitist,1.2414429505387325,0.7779564067483755,2,0.904594633103335,365.4434112267248,0.03521005794162651,7.661570978990916,217.5960911990761,1.0,1.0,0.1511111111111111,0.18666666666666668,0.8095238095238095,0.40814839664799135,0.42795474395398697,0.47043246744213996,0.5669249460886716,0.4071237259281633,0.4277642258679612,0.4677027765889448,0.5592858799984194,-8.141775309323002,-7.86931033913364,-7.284967780402072,-5.957574096359867,-8.159967124077385,-7.87588457886684,-7.326196093901365,-6.065705253527911,0.8707166798185615,0.9719719719719723,1.1144152514667882,0.24524524524524516,0.6361607142857143,0.9979670221825898,0.9870302696303485,0.9921255278058592,0.037253143443871435,-0.20300964552517298,1.0,0.11333333333333333,0.1,1.1333333333333333,0.17555555555555555,0.10444444444444442,1.6808510638297876
1,1,0,1,1000,500,Non-elitist,1.2666902148278234,0.9300784410499858,2,0.9114746378601929,363.59378592430124,0.029042507629451673,7.960546553838293,274.09983515905475,1.0,1.0,0.186,0.15600000000000003,1.192307692307692,0.40029656792894647,0.41291531858176767,0.4425904450187866,0.5274509405236862,0.4084920386306873,0.4151327369310064,0.4431647052064021,0.5288508898131121,-7.958982903925103,-7.791512758943845,-7.39767838789748,-6.2714496607921015,-7.82214347018373,-7.734326402215528,-7.363629654374325,-6.2305094376071,0.8384856809198749,0.9279279279279278,0.9098272894455567,0.22322322322322297,0.5943775100401606,0.9991635497690368,0.9873845630108553,0.9941971407951296,0.03709217690107951,-0.1990051096150835,1.0,0.088,0.1,0.8799999999999999,0.16,0.10200000000000001,1.5686274509803921
