fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
2,1,0,1,1000,50,Non-elitist,0.595327089706815,-0.16554014915719772,1,0.02132240894191406,18013849.07040974,11189.938497463245,2617194.965617989,233.88823506146227,1.0,1.0,0.54,0.48,1.1250000000000002,0.0,0.8850390029730404,0.8496609555528208,0.8833178423345226,0.0,0.8297320348833006,0.8428792957530409,0.8833878935278885,-16.15435678859993,-1.8571209627466807,-2.428630563256915,-1.8849252057917916,-16.154873321688726,-2.7506574072019934,-2.538265073324144,-1.8838538078322387,0.9346127366758117,6.235235235235235,143270.29534098294,5.596596596596596,0.7083333333333334,1.0768197429672641,0.9817532888383023,0.9343099028321527,0.04927494735588903,-0.42189541199361313,,,,,,,
2,1,0,1,1000,100,Non-elitist,0.9754413962860743,0.7179602184197296,2,0.3356961813647209,17866298.57534872,957.6656159957124,1169193.07289821,1220.878199414695,1.0,0.9961850862770125,0.33,0.48,0.6875000000000001,0.873943685691304,0.8123510988921504,0.8648531643816402,0.865702733962301,0.8780171294147489,0.8119204913298751,0.8643875659656285,0.8658873367104715,-1.9419103479717688,-2.8907504145686893,-2.0819507536944375,-2.068863047861889,-1.8704404268001174,-2.883941940220577,-2.0794311346967245,-2.0564342022698394,0.8717150741952189,6.1691691691691695,136186.52367560827,5.486486486486486,0.7142857142857143,1.0441749482163434,0.9728650251379246,0.8776885658246439,0.05838249443305874,-0.34216385642630537,1.0,0.21000000000000002,0.1,2.1,0.29,0.25,1.16
2,1,0,1,1000,150,Non-elitist,1.182494687940425,1.5221550019335162,2,0.2681221919235104,16512347.600836705,9485.862413983084,699984.846581794,73.79243088640503,1.0,0.9953829966242487,0.4666666666666666,0.48,0.9722222222222222,0.8548502584246804,0.8160904296138198,0.8565171410971923,0.8608878531846206,0.8885667146147135,0.7926556635938964,0.8373306521098262,0.8567365352402547,-2.201016211556327,-2.7887610510852596,-2.175739998556269,-2.109463558405098,-1.6883905562308783,-3.141594706335809,-2.4646979564175098,-2.170668127722699,0.8603723718430584,6.1691691691691695,226128.00663372793,5.53053053053053,0.668918918918919,1.023118523046014,0.9747205904138512,0.9195764630611529,0.054256969553036424,-0.4050033031382287,1.0,0.2066666666666667,0.1,2.066666666666667,0.30000000000000004,0.2533333333333333,1.1842105263157898
2,1,0,1,1000,200,Non-elitist,1.2710200446768578,1.9776605649225534,2,0.18894691165649136,16056199.515885431,10399.86560485566,694959.7923367916,66.82392049492614,1.0,0.9952178616206602,0.43,0.465,0.9247311827956989,0.8674042682026745,0.791945489756903,0.7964662411216914,0.8515140430323176,0.9082300009545172,0.7769931347828103,0.7951755093172821,0.8363289569036494,-1.9684537501286776,-3.0886792158981855,-3.0215662714859253,-2.20435254493143,-1.358583712355017,-3.301443804933088,-3.0322678416400173,-2.4230229448368217,0.8530826420814025,6.1691691691691695,214947.46734379762,5.596596596596596,0.6616161616161617,1.0133390254432124,0.9739933787041577,0.9162519181325428,0.06335026826095878,-0.3872477976810924,1.0,0.21000000000000002,0.1,2.1,0.38499999999999995,0.25,1.5399999999999998
2,1,0,1,1000,250,Non-elitist,1.370204674066871,2.3812173256405806,2,0.2534755205276584,16165469.541770594,8381.15644647263,558001.7519981619,66.5781334069963,1.0,0.9955062346568346,0.4880000000000001,0.4120000000000001,1.1844660194174756,0.8188905839755292,0.7387216912427232,0.7610077233172414,0.8241345514698908,0.7633172084092666,0.6771532512186209,0.7523073728422487,0.810335476636862,-2.6160975800234123,-3.774124870239577,-3.4522065743372057,-2.540349278400777,-3.3949739286220115,-4.630908262010188,-3.5528988223467515,-2.7205446905316304,0.8568725048282138,6.191191191191192,175486.7149648152,5.5525525525525525,0.6411290322580645,1.0041991226808538,0.9740635195270346,0.9336527908247776,0.061887107730843015,-0.3921445819863383,1.0,0.17200000000000001,0.1,1.72,0.38000000000000006,0.24800000000000005,1.532258064516129
2,1,0,1,1000,300,Non-elitist,1.391988450485503,2.5483146380592947,2,0.34728831397981486,15982794.196924705,19922.069996755068,576301.7371766743,28.927804052015833,1.0,0.9959370820574959,0.5066666666666667,0.3466666666666667,1.4615384615384617,0.599689294083736,0.6679961310550359,0.6947684077820692,0.7666199836481662,0.6167658135465317,0.627124536409528,0.6535416529669419,0.7540835590569249,-5.653122526073112,-4.688504510465924,-4.310430783225881,-3.2957545428471153,-5.374231941673244,-5.228967815316356,-4.858511012066115,-3.448575410584734,0.8759995915768514,6.147147147147146,184614.69463245454,5.53053053053053,0.6644295302013423,1.0050718253219237,0.9779700593801672,0.9665685573542053,0.0517722164882966,-0.37094891591103263,1.0,0.16666666666666669,0.1,1.6666666666666667,0.27,0.22666666666666666,1.1911764705882355
2,1,0,1,1000,350,Non-elitist,1.428452311948036,2.6678296413167537,2,0.4286717066767519,16034568.550902925,3480.1642801022786,636543.7321463206,182.9062311183808,1.0,0.9964176399219741,0.3742857142857142,0.25714285714285723,1.4555555555555548,0.5212270442671002,0.5930316954429682,0.6339514347458769,0.7122013998465622,0.5150298875057551,0.5862699473793481,0.6119528320755295,0.6831761371037733,-6.540342607997311,-5.559445475202887,-5.000455851277131,-3.9315116373357117,-6.605069932454172,-5.634813074691853,-5.285023994674168,-4.314995330201267,0.8636489304527495,6.1691691691691695,158562.3961771137,5.486486486486486,0.6666666666666666,0.9929751124688202,0.9814766534827135,0.9787917066248688,0.04510908653779165,-0.34463095576305136,1.0,0.19714285714285712,0.1,1.971428571428571,0.2314285714285714,0.19428571428571428,1.191176470588235
2,1,0,1,1000,400,Non-elitist,1.469242521225942,2.8096819364092394,2,0.4853194733663053,15715874.453006541,5977.639168488281,604793.6604151604,101.17600667557691,1.0,0.9967220756321833,0.29,0.2125,1.3647058823529412,0.4474101794586749,0.5251576676344684,0.5804678384791065,0.6756104856346634,0.44891229761499213,0.5203467216258681,0.5755258054415353,0.657333099767055,-7.307171623044753,-6.279077694704502,-5.547683637416629,-4.289564820180015,-7.2943901418858,-6.3488590475769895,-5.618489338216111,-4.535659293778787,0.8534063036919282,6.103103103103105,143270.29534098294,5.4644644644644655,0.6532663316582915,0.994028969564359,0.9818245118895096,0.9850872872174705,0.04406242896375028,-0.32194606521490365,1.0,0.15499999999999997,0.1,1.5499999999999996,0.29,0.175,1.657142857142857
2,1,0,1,1000,450,Non-elitist,1.5142348753187314,2.9461909699796758,2,0.5299856100616653,15485636.871650055,281.7859582569029,534114.3209975753,1895.4610950153372,1.0,0.9969751324454575,0.24666666666666665,0.17555555555555552,1.4050632911392407,0.44805767475868574,0.4873558184961491,0.5419621581792733,0.6376476289003513,0.44668256389683797,0.4742308151058029,0.5330685345729022,0.6226287625841853,-7.166169516955845,-6.655940192540049,-5.946956175598328,-4.704619300641028,-7.214441933516198,-6.855253435650137,-6.088096496614581,-4.92036343349201,0.8538093684985771,6.125125125125125,175486.7149648152,5.4424424424424425,0.6651785714285714,0.9935427778767301,0.9814565864055638,0.9870992302743931,0.044776368935203356,-0.3024848084546525,1.0,0.13333333333333336,0.1,1.3333333333333335,0.2422222222222222,0.1377777777777778,1.7580645161290318
2,1,0,1,1000,500,Non-elitist,1.5861106862908247,3.171462410973631,2,0.5645154730708484,15291235.416096766,6688.300662683865,493617.4257142996,73.80311541141484,1.0,0.9971767200831337,0.188,0.15800000000000003,1.1898734177215187,0.4693092619704898,0.49824002813238,0.5378433138927574,0.6195950642261978,0.46642661412591446,0.49196661763765787,0.5262251574500466,0.601810567855497,-6.7659649865708795,-6.3971163580592325,-5.892199980956426,-4.849917836744246,-6.837739804755664,-6.51044480982303,-6.071421823426822,-5.102795233212847,0.8580640774387613,6.125125125125125,136186.52367560827,5.42042042042042,0.6445783132530121,0.9954965460195251,0.9808166883664182,0.9884717107065335,0.04655113088086277,-0.28366721533279077,1.0,0.19,0.10200000000000001,1.8627450980392155,0.20400000000000001,0.148,1.3783783783783785
