fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
18,1,0,4,1000,50,Non-elitist,2.2260621722146,5.706143205205359,2,0.44485049174747104,146.88835372263347,0.10908312301662017,14.09458419126371,129.2095770774387,1.0,1.0,0.4800000000000001,0.42000000000000004,1.142857142857143,0.0,0.7303293597384009,0.8190249631786113,0.9039862165155996,0.0,0.7747547835352359,0.818220001901871,0.908360113518675,-16.568006455464143,-4.467904908703323,-2.9983955783346286,-1.5907569845830825,-16.45530380363013,-3.7064784672421247,-2.9912450941280184,-1.5079621725803811,0.8950437039918981,1.1041041041041044,0.9571521538991855,0.44344344344344316,0.6875,1.031007725042827,0.9720839567866533,0.8837091644463793,0.060167138506814107,-0.32007318386849565,,,,,,,
18,1,0,4,1000,100,Non-elitist,2.8220181621422094,10.803759879833487,3,0.5325816461166666,123.55665938547605,0.026067017165816126,6.077890452951918,233.16401774278827,1.0,0.575555216041108,0.41999999999999993,0.48,0.8749999999999999,0.75061453408884,0.7836783731037504,0.774746910098728,0.8532056897353014,0.7528820656557469,0.7664367160572992,0.7655726962208727,0.8577078377393821,-4.06573437820102,-3.526694196099495,-3.672303949476568,-2.393189481138821,-4.016632935547632,-3.7963168529566182,-3.8103605545647863,-2.3128041553232457,0.894482578600873,1.126126126126126,0.6379766808606282,0.17917917917917947,0.7040816326530612,0.9996702504868978,0.9771326567332569,0.9125513860880325,0.04837919224527674,-0.2599833546305684,1.0,0.25,0.1,2.5,0.34,0.25,1.36
18,1,0,4,1000,150,Non-elitist,2.995699221801297,13.124278850381767,4,0.6179026511070929,124.38715739335542,0.04789997448034856,6.044027229324954,126.18017639664039,1.0,0.7425567436227989,0.21333333333333332,0.32,0.6666666666666666,0.7356660592725521,0.7091940784121125,0.7545386042976568,0.8102963806280092,0.7515093874651478,0.705493877933556,0.7568054868948184,0.8082781273935371,-4.259514080197711,-4.686087281109623,-3.9553992508936453,-3.056910647023681,-3.9971603870955583,-4.737354835551432,-3.9119686020600994,-3.083992053884332,0.8575520516211528,1.0160160160160157,0.7060717714137765,0.09109109109109069,0.6891891891891891,1.0093233114427262,0.9752960753868674,0.9210597191222255,0.050800758620917756,-0.25146376748454513,1.0,0.16666666666666666,0.1,1.6666666666666665,0.2533333333333333,0.2533333333333333,1.0
18,1,0,4,1000,200,Non-elitist,3.1548661646704486,15.068580980758824,4,0.6449748847213799,120.62804415253501,0.06354150198448538,5.88938487606881,92.68564154348748,1.0,0.7862437194324632,0.205,0.3,0.6833333333333333,0.7189867411244011,0.6965786351889995,0.7339313315819522,0.7637500433154606,0.6663405694693755,0.6802935790044786,0.7239044867174643,0.7651182955810295,-4.477095782444401,-4.834101131506474,-4.238998963897201,-3.7639280399337345,-5.331834035378414,-5.108866768974732,-4.411970170883517,-3.753378898708556,0.8418868122224655,1.0160160160160157,0.6379766808606282,0.06906906906906934,0.6666666666666666,0.9951568237250998,0.9778261077073497,0.9503896173422345,0.04740156389058161,-0.22500788271287878,1.0,0.195,0.1,1.95,0.21000000000000002,0.25,0.8400000000000001
18,1,0,4,1000,250,Non-elitist,3.1892568343756857,15.953486496925546,4,0.6683481256545141,117.39086500257204,0.0239344343199771,5.5964097571199565,233.82252040311897,1.0,0.7996717798471709,0.188,0.256,0.734375,0.6221535437669021,0.6717618673192266,0.695431384033662,0.7291665520913942,0.6353722593183033,0.67159284839822,0.6806916437698738,0.723870133809941,-5.9313975026714765,-5.152650788031252,-4.781088980282465,-4.251517541225766,-5.74920704553457,-5.178104952363187,-5.03464121491197,-4.353831579611613,0.8631612882018804,1.0160160160160157,0.5479472336900282,0.025025025025024985,0.6814516129032258,0.9952339011311667,0.9790279636445638,0.9633627113099976,0.045456821646921136,-0.21173022547207637,1.0,0.148,0.1,1.4799999999999998,0.21200000000000002,0.24000000000000005,0.8833333333333333
18,1,0,4,1000,300,Non-elitist,3.2416897185142073,16.859249402181423,4,0.6946765063859919,115.18279530348903,0.055432843380243776,5.1863872442064896,93.56163111876224,1.0,0.8207701098865539,0.1733333333333333,0.2,0.8666666666666665,0.597699543359022,0.6198822069354006,0.6536451906812422,0.7223760874284946,0.5839004617727289,0.6217596537834205,0.6561195773380362,0.7208990283893583,-6.259319691962126,-5.914183660790009,-5.388871532674923,-4.319500001137685,-6.455632282873895,-5.868260753482172,-5.335179095470087,-4.330149584369428,0.8543041596179501,1.0160160160160157,0.5208548550577665,-0.041041041041040706,0.6677852348993288,0.9839825258585527,0.9806720046091802,0.9699751107663406,0.04330710295342087,-0.2002227194155583,1.0,0.15666666666666668,0.1,1.5666666666666667,0.1933333333333333,0.24,0.8055555555555555
18,1,0,4,1000,350,Non-elitist,3.3182191145157924,17.85687846997294,4,0.6958103169972468,111.12734818275626,0.13348211790484835,4.6322411648971,34.70308411048104,1.0,0.8325783394064311,0.16571428571428573,0.17428571428571424,0.9508196721311479,0.5913347814788484,0.6065115996856205,0.6267001131077832,0.6941724329126113,0.5747772554774829,0.6085195697657155,0.6263728643756636,0.6926825403023629,-6.3112784913589834,-6.076893175519563,-5.76510904327829,-4.723090830210651,-6.524308861443348,-6.00659130528693,-5.732663323470154,-4.715255830995135,0.838562863014285,0.8618618618618621,0.49510201595563513,-0.0630630630630629,0.6494252873563219,0.9868112638291497,0.9804394734355246,0.973231846484246,0.045182173752857394,-0.19090587183970492,1.0,0.19714285714285715,0.1,1.9714285714285713,0.19428571428571428,0.20857142857142857,0.9315068493150684
18,1,0,4,1000,400,Non-elitist,3.408860964196517,18.96488261899411,5,0.7078556305030694,109.42701600832665,0.057677381478535655,4.395820556431477,76.21394112815888,1.0,0.8423973383174966,0.1475,0.17,0.8676470588235293,0.5205672973383152,0.5900646507663707,0.5997491642002655,0.6540144686279934,0.5306051161253105,0.5860763273112852,0.5936485232993203,0.6534659515011849,-7.324664197977196,-6.262899379510365,-6.114941577653585,-5.28588855242724,-7.118857973652416,-6.277579792689425,-6.162739623698846,-5.255546575059002,0.8522980138424915,0.8838838838838835,0.4252346334528677,-0.1071071071071073,0.6407035175879398,0.989614819536977,0.9803970787164281,0.978022238583979,0.04506992438979005,-0.18726332826511344,1.0,0.185,0.1,1.8499999999999999,0.20750000000000002,0.1825,1.1369863013698631
18,1,0,4,1000,450,Non-elitist,3.4676751918997426,19.78827652267129,5,0.7204495220092024,107.51009783379666,0.03015744048201001,4.000338362898595,132.64847079064748,1.0,0.8510472887030466,0.16,0.18666666666666668,0.8571428571428571,0.5080253473628519,0.5353780017847087,0.5844412492642547,0.6303628858761448,0.5168758177808408,0.5388223332681937,0.5854249352896561,0.6320840683226169,-7.383698885720278,-6.9731822810668405,-6.2368267720936394,-5.547621474088695,-7.183584920939805,-6.857261661777001,-6.164326467309602,-5.470550711891807,0.8553586766025991,0.8618618618618621,0.3842240846055061,-0.1071071071071073,0.6629464285714286,0.9872638932831118,0.9806824871374039,0.9808872301756904,0.04448258088051721,-0.18018892611612378,1.0,0.14666666666666667,0.1,1.4666666666666666,0.2111111111111111,0.17333333333333334,1.2179487179487178
18,1,0,4,1000,500,Non-elitist,3.5540301157623038,20.834910053812568,5,0.7310493582725291,106.51575616096629,0.028763043740850352,3.9364828571070043,136.8590505432589,1.0,0.8585346911629061,0.16599999999999998,0.158,1.050632911392405,0.5198976845017215,0.5058006969007176,0.5466124324910739,0.6075533413873734,0.5265578008754558,0.5059374534151214,0.5490481579551597,0.6092595060419902,-7.068098877557325,-7.27563568590657,-6.674802544291783,-5.777626346921826,-6.894534337130293,-7.194819554357906,-6.5670169771926545,-5.690185111260162,0.8654000711622312,0.751751751751752,0.4252346334528677,-0.12912912912912944,0.6666666666666666,0.9900989426753396,0.9797360521959275,0.9836040779776928,0.045643858752698135,-0.16815503408316385,1.0,0.202,0.1,2.02,0.22999999999999998,0.17400000000000002,1.32183908045977
