fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
20,1,0,5,1000,50,Non-elitist,0.3262063928964677,-0.7681805641491306,1,0.5960758923589814,200937.71948133694,98.68805976451064,26703.783996606413,270.587790056132,1.0,1.0,0.45999999999999996,0.5199999999999999,0.8846153846153847,0.0,0.7400230874912282,0.7853450173675321,0.8667174412077101,0.0,0.7881684206014358,0.7967641431224389,0.8660114355929736,-16.735802204815773,-4.3509221855655,-3.592423331615146,-2.2305905412994935,-16.697429395722153,-3.5370428407918375,-3.3935163708921685,-2.2372645940204947,0.8860572452838116,4.275275275275275,1783.9834525312704,3.592592592592592,0.6458333333333334,1.0214725300644176,0.9812722567609158,0.9451456034696519,0.04097677459241873,-0.4588418319536565,,,,,,,
20,1,0,5,1000,100,Non-elitist,0.6387538371967174,-0.40930781585823617,1,0.7134973104182,215761.49196737353,259.67817904193635,16510.3179828336,63.57992051448917,1.0,0.9858399911604393,0.36,0.5000000000000001,0.7199999999999999,0.7751584912605738,0.7703668442974865,0.832126502014525,0.8511583294918614,0.7808863795140556,0.7839734924443478,0.8247161672646307,0.8515875312757001,-3.667215093799369,-3.745367923166638,-2.7380541480652365,-2.4276408023321796,-3.5475777997909876,-3.4975956340421686,-2.83794787514892,-2.4028847594724247,0.8425433760658776,4.187187187187186,1974.3987426035671,3.592592592592592,0.6530612244897959,1.0815149255475367,0.9817462213152632,0.9215815943846621,0.042845032084774984,-0.41448126558877496,1.0,0.22000000000000003,0.1,2.2,0.26,0.25,1.04
20,1,0,5,1000,150,Non-elitist,1.0029649766663071,0.29136616862936915,1,0.6859501380276738,213422.63545520548,158.3545947069169,12750.545176934933,80.51894673807018,1.0,0.9642288511322513,0.22666666666666666,0.4333333333333334,0.523076923076923,0.7002455227405648,0.7853852877753742,0.7609036005763568,0.8307553777616541,0.6981705497509466,0.7792582084004267,0.7535481087708646,0.8240756534388791,-4.808012002938225,-3.442384320051568,-3.835066514430201,-2.7146556161375894,-4.840162648899467,-3.539834081365477,-3.9521234183529987,-2.82113773375848,0.8002235981560004,4.143143143143145,3195.2475057592133,3.548548548548549,0.6283783783783784,1.0493289563162966,0.9814884416265484,0.9496802292089084,0.04161102069352721,-0.352404689445714,1.0,0.20666666666666664,0.1,2.0666666666666664,0.33999999999999997,0.2533333333333333,1.3421052631578947
20,1,0,5,1000,200,Non-elitist,1.1593186083354883,0.8289195347501721,1,0.7104482650639936,205308.39770994303,110.18376130824788,11554.482173799886,104.86556309759021,1.0,0.9626490857818031,0.28500000000000003,0.335,0.8507462686567164,0.591486820244853,0.6020377202936652,0.6681247307914204,0.7638136029381807,0.5914708956546879,0.598675863544779,0.661112134792265,0.7584954456433496,-6.367762150075059,-6.203298369444232,-5.173156907884897,-3.6815918655899935,-6.397751844080247,-6.28491876532264,-5.307138320154017,-3.7820713176974614,0.8621804326433873,4.143143143143145,1829.20450484629,3.438438438438439,0.6868686868686869,1.015710253767273,0.985326608311878,0.9734143628137766,0.038359026800874954,-0.31197631089148464,1.0,0.135,0.1,1.35,0.2899999999999999,0.25,1.1599999999999997
20,1,0,5,1000,250,Non-elitist,1.2512183941332824,1.1319854800231344,1,0.7619991242084625,204117.8408994471,262.24817150166024,10783.854080894404,41.120797979810256,1.0,0.9675175554254425,0.21600000000000003,0.22400000000000003,0.9642857142857143,0.6223122415277186,0.5961559327717039,0.6205322705617607,0.6927375073099827,0.6042970527956713,0.5827362144753836,0.6128467189767727,0.6847877129918776,-5.726968120637409,-6.123582368886174,-5.753958238132702,-4.6590932875905136,-6.04378125032521,-6.373091383853634,-5.91319765844916,-4.814404652660063,0.824472291560789,4.121121121121122,1611.9322253561731,3.438438438438439,0.6693548387096774,1.0071136554598352,0.9859093291876752,0.9820093616679617,0.036911915904120345,-0.26526502581007116,1.0,0.168,0.1,1.68,0.11200000000000002,0.23200000000000004,0.48275862068965514
20,1,0,5,1000,300,Non-elitist,1.424337137019956,1.6378867126556287,1,0.7800701554406742,197845.92530024325,70.72478432570317,10597.70217019664,149.84424867797256,1.0,0.9674560886467708,0.1933333333333333,0.15666666666666668,1.2340425531914891,0.5540584354233482,0.5966351370757781,0.6168547848764432,0.6681619527234917,0.5450886006609136,0.5863752647592758,0.6045104702523788,0.6617318201284889,-6.625869592627797,-5.993258292757071,-5.692831599714328,-4.93050166609547,-6.842245902170697,-6.221260126365266,-5.9484915484609004,-5.087834841956493,0.8419170683422774,4.143143143143145,1101.6459496336545,3.3063063063063063,0.674496644295302,0.9999363434734663,0.9860583831667104,0.985035763490581,0.036946612099138576,-0.22804188863342187,1.0,0.19333333333333333,0.1,1.9333333333333331,0.2166666666666667,0.2066666666666667,1.0483870967741935
20,1,0,5,1000,350,Non-elitist,1.5803092227431499,2.1670824278045835,1,0.7930778883742321,194655.36763687275,48.380316322962436,9843.89369971434,203.46898176525968,1.0,0.9692574020680579,0.12571428571428572,0.10857142857142858,1.1578947368421053,0.5451033012303533,0.5876319686712171,0.6145363941842258,0.6522427571204732,0.5302884619837028,0.5596522482979539,0.5988168093049442,0.6399953833306267,-6.639575533114702,-6.01883614203963,-5.626144865422701,-5.075790805981555,-6.966378707159374,-6.53087896064457,-5.950022111722806,-5.339295063170409,0.8292038199558686,4.143143143143145,946.1848194721993,3.3063063063063063,0.6494252873563219,0.9984302685307771,0.9858120631858632,0.9875802610406856,0.03691281078131435,-0.20780375487498803,1.0,0.17142857142857143,0.1,1.7142857142857142,0.24000000000000005,0.18285714285714286,1.3125000000000002
20,1,0,5,1000,400,Non-elitist,1.7171839805942433,2.6970764122166964,1,0.807437612516338,193047.5104937666,126.63430186782712,9759.097510266769,77.06519770964346,1.0,0.9695255333308813,0.1075,0.12999999999999998,0.8269230769230771,0.48734709816093597,0.5196720052870959,0.5682493159498762,0.6250857811400543,0.48616329094289695,0.5093329686846203,0.5419883871771041,0.6097825107142024,-7.294535757985882,-6.8345848047005955,-6.143378477017153,-5.334652677943401,-7.456448793947256,-7.120226191302843,-6.646352971382575,-5.662570766307127,0.8486727016376883,4.055055055055055,946.1848194721993,3.262262262262262,0.6457286432160804,0.9921368711142208,0.9868319841933864,0.9909526094249737,0.03408403364305515,-0.19829283638308365,1.0,0.1875,0.1,1.875,0.24499999999999997,0.17500000000000002,1.3999999999999997
20,1,0,5,1000,450,Non-elitist,1.845262642764534,3.2346746080733535,1,0.8116871132725536,190085.3028781747,16.876928421452067,9272.707777800004,549.4310070079798,1.0,0.9704975940943312,0.13777777777777778,0.15333333333333338,0.8985507246376809,0.45650946488947386,0.48924637594715525,0.5224197172262113,0.6014751253718349,0.43647777718890746,0.4797232750865286,0.5040154138910865,0.5811155045762573,-7.5373632659474215,-7.083353536419057,-6.623291202647882,-5.526916397868391,-7.974027247440389,-7.362089040559137,-7.018347181081335,-5.9273552041601825,0.8365747460054674,4.121121121121122,630.6665540567406,3.24024024024024,0.6294642857142857,0.992012882715373,0.987001101692212,0.9917911277573529,0.03690624232449686,-0.18576107691785929,1.0,0.16444444444444445,0.1,1.6444444444444444,0.2088888888888889,0.14444444444444443,1.4461538461538463
20,1,0,5,1000,500,Non-elitist,1.96645143010504,3.781263094629436,1,0.8115405373338014,184325.66074742275,31.478048384198466,9150.667960422987,290.6999776077761,1.0,0.9718805309184193,0.182,0.15600000000000003,1.1666666666666665,0.44876196950953723,0.4643924256601464,0.4946978360502386,0.5742282730890401,0.4461060224814224,0.45441253937451337,0.4834056367978489,0.5530214373529133,-7.452846840950917,-7.241519992473062,-6.831784869719358,-5.756517682662799,-7.623884397360231,-7.509552183781467,-7.110486600748477,-6.152283700548688,0.8050640765416152,4.077077077077076,630.6665540567406,3.152152152152152,0.6586345381526104,0.9913158549384126,0.9870763738370936,0.9933802880991309,0.03578626253472141,-0.16881293536143716,1.0,0.184,0.096,1.9166666666666665,0.20400000000000001,0.146,1.397260273972603
