fid,eval,mean_raw_y
1,1,44.938205662045
1,2,29.5056901345975
1,3,26.901961235105
1,4,22.08738149457
1,5,18.9812249012225
1,6,17.431824321697498
1,7,16.075869588495
1,8,15.039276547732502
1,9,13.81414239951
1,10,12.9278111295375
1,11,11.6850947185225
1,12,11.014741498175
1,13,10.260261385515
1,14,9.906943634475
1,15,9.6484242634875
1,16,9.36084752639
1,17,8.1665596464725
1,18,7.719846588275
1,19,7.3348179975875
1,20,7.120463484709999
1,21,6.7824161254524995
1,22,6.706945916867499
1,23,6.347754440425
1,24,6.0365448450925
1,25,5.6583280293025
1,26,5.57296604351
1,27,5.355185535852501
1,28,5.1934485167924995
1,29,4.941666350885
1,30,4.7021023316
1,31,4.565409565885
1,32,4.484975858362501
1,33,4.142404131455001
1,34,4.0699150133925
1,35,3.8331912721875
1,36,3.7272427113125
1,37,3.5957755862474996
1,38,3.3673918204025
1,39,3.3438310524675003
1,40,3.1959122336375
1,41,3.045729598935
1,42,2.83045843269
1,43,2.63811549023
1,44,2.4998129330975
1,45,2.493232052235
1,46,2.3116113726175
1,47,2.2978195981125
1,48,2.1501516830025
1,49,2.1429798491125003
1,50,2.1402488376425
1,51,2.0351900684825
1,52,2.0040982532925
1,53,2.0040982532925
1,54,1.8843587080750002
1,55,1.8461887837475
1,56,1.8109779842200002
1,57,1.8109779842200002
1,58,1.7133810543824999
1,59,1.65420875963
1,60,1.5773880357325
1,61,1.53384438499
1,62,1.53384438499
1,63,1.52562186074
1,64,1.502041806155
1,65,1.4956600150050001
1,66,1.48472616405
1,67,1.48472616405
1,68,1.37378935444
1,69,1.2737386606299999
1,70,1.2165882647075
1,71,1.203193856455
1,72,1.1970590582825
1,73,1.1078430034375
1,74,1.0736576609325001
1,75,1.00804474935
1,76,0.9817135348300001
1,77,0.9817135348300001
1,78,0.83121601714
1,79,0.8289242028525001
1,80,0.8289242028525001
1,81,0.81088394348
1,82,0.755132758285
1,83,0.7421695287475
1,84,0.7231346908325
1,85,0.7101176359225
1,86,0.6875926423075
1,87,0.65908758322
1,88,0.5983835985
1,89,0.5666471252174999
1,90,0.545633513765
1,91,0.5297001478525
1,92,0.5234055053075
1,93,0.51992214618
1,94,0.50632107536
1,95,0.50632107536
1,96,0.49595825333
1,97,0.46934487676750003
1,98,0.44834006742000004
1,99,0.438507894525
1,100,0.43544618599499996
1,101,0.42338815822
1,102,0.39407027028249997
1,103,0.393486571975
1,104,0.393486571975
1,105,0.3827363493875
1,106,0.37158577248749997
1,107,0.368757900185
1,108,0.355566101295
1,109,0.33901755285
1,110,0.3281867034175
1,111,0.3097023357575
1,112,0.3018248019575
1,113,0.287375657185
1,114,0.27778909771750004
1,115,0.2664266128525
1,116,0.262424745375
1,117,0.2577396265075
1,118,0.2227003851275
1,119,0.22135853766000002
1,120,0.22135853765750002
1,121,0.2181515294875
1,122,0.20296356700499998
1,123,0.1925415166875
1,124,0.1883226091375
1,125,0.1836538046025
1,126,0.18339417131
1,127,0.1825022484275
1,128,0.178799803895
1,129,0.17337389282
1,130,0.1698209196075
1,131,0.167972288
1,132,0.1613503132525
1,133,0.16117560751749999
1,134,0.15923308429
1,135,0.15727323502499999
1,136,0.1489160816025
1,137,0.1373423013325
1,138,0.13424305729000002
1,139,0.1238843797525
1,140,0.12268337782500001
1,141,0.1215982363975
1,142,0.1177090304725
1,143,0.11625498919749999
1,144,0.11574632659999999
1,145,0.111453469895
1,146,0.10148697387500001
1,147,0.09733224556
1,148,0.09484315164
1,149,0.09384918677250001
1,150,0.0935066702
1,151,0.091751565145
1,152,0.091751565145
1,153,0.08809640745
1,154,0.08354643227
1,155,0.0780582344525
1,156,0.075189145375
1,157,0.074661333575
1,158,0.07438086127
1,159,0.07327549702
1,160,0.072678584495
1,161,0.0698492054525
1,162,0.0668571911625
1,163,0.06415675919
1,164,0.0632038214925
1,165,0.062000248699999996
1,166,0.0571961497025
1,167,0.0549253244675
1,168,0.054042939894999996
1,169,0.0514527116925
1,170,0.05014056989
1,171,0.05014056989
1,172,0.049610315335
1,173,0.04821522708
1,174,0.047949142560000005
1,175,0.0475750586325
1,176,0.046616131015
1,177,0.0450627449475
1,178,0.043386837082500004
1,179,0.043386837082500004
1,180,0.043381558705
1,181,0.039794683085
1,182,0.0382979009125
1,183,0.0382979009125
1,184,0.0375411797675
1,185,0.0367081773625
1,186,0.036291102175
1,187,0.0357218296725
1,188,0.034603663482500005
1,189,0.0339751591275
1,190,0.033516403774999995
1,191,0.030006330419999998
1,192,0.02736686033
1,193,0.026951413412500003
1,194,0.0231505858075
1,195,0.021596514077499997
1,196,0.0215354981175
1,197,0.021529360365
1,198,0.021337877935
1,199,0.0211384438725
1,200,0.0210617904075
1,201,0.020620926379999998
1,202,0.0203332840025
1,203,0.020243070585
1,204,0.019548490175
1,205,0.0187322493925
1,206,0.01866735211
1,207,0.018143772852499997
1,208,0.017428422894999997
1,209,0.017407259865
1,210,0.017353183875
1,211,0.016607970527499998
1,212,0.0162229600575
1,213,0.0161403997425
1,214,0.0161086912625
1,215,0.015885267985
1,216,0.0157351932425
1,217,0.015608193355
1,218,0.0154602742475
1,219,0.015431727882500001
1,220,0.0152683201375
1,221,0.0151095448625
1,222,0.015085708915000001
1,223,0.015054692722499999
1,224,0.0149656488625
1,225,0.0148378179275
1,226,0.01444988391
1,227,0.0140428283675
1,228,0.013833568982499999
1,229,0.013526149332500001
1,230,0.012906208524999999
1,231,0.0127897043475
1,232,0.012755399875
1,233,0.012372086477499999
1,234,0.01232149724
1,235,0.01218093757
1,236,0.012157670462499999
1,237,0.012094685555
1,238,0.012094685555
1,239,0.012081049105
1,240,0.012033630005
1,241,0.011988842985
1,242,0.0119807720925
1,243,0.0119527513975
1,244,0.011842987704999999
1,245,0.011630825467499998
1,246,0.011572754585
1,247,0.01157172384
1,248,0.011532358952499999
1,249,0.011328456019999999
1,250,0.0113280882425
1,251,0.0112549412
1,252,0.0112549412
1,253,0.01119412427
1,254,0.011167806419999999
1,255,0.011167806419999999
1,256,0.011167806405
1,257,0.0110612372175
1,258,0.011059999604999999
1,259,0.011054022985
1,260,0.010932784885000001
1,261,0.0109310118375
1,262,0.0109310118375
1,263,0.0109123087875
1,264,0.010761978865
1,265,0.0106005538525
1,266,0.0104361472225
1,267,0.009790404625
1,268,0.009702802370000001
1,269,0.009702802370000001
1,270,0.0096320858175
1,271,0.00962660654
1,272,0.009584797255
1,273,0.009561773249999999
1,274,0.009525618869999999
1,275,0.009327396875000001
1,276,0.009279525132499999
1,277,0.009275607799999998
1,278,0.009236918715
1,279,0.009220158575
1,280,0.00920932855
1,281,0.0092052776175
1,282,0.0091740938675
1,283,0.009151434325
1,284,0.009103191487499999
1,285,0.0090630984775
1,286,0.00903401908
1,287,0.009001823695
1,288,0.008965271835
1,289,0.0089624769075
1,290,0.008819293102499999
1,291,0.0088022962325
1,292,0.008740385225
1,293,0.0087222334425
1,294,0.0087062261275
1,295,0.0086513677025
1,296,0.00864684852
1,297,0.0086355879075
1,298,0.00857969292
1,299,0.00857728641
1,300,0.0085408579525
1,301,0.0085408579525
1,302,0.008507981629999998
1,303,0.008488279792500001
1,304,0.00845503585
1,305,0.00843065837
1,306,0.0084193117925
1,307,0.0083904475225
1,308,0.008387776349999999
1,309,0.0083325780125
1,310,0.0083244244525
1,311,0.0082762890725
1,312,0.008256780379999999
1,313,0.008254062952499999
1,314,0.0082500841025
1,315,0.008246496704999998
1,316,0.0082026767325
1,317,0.0082026767325
1,318,0.00819579773
1,319,0.0081922559275
1,320,0.0081922559275
1,321,0.008160031625
1,322,0.0081594869975
1,323,0.00814327893
1,324,0.008142019604999998
1,325,0.008142019604999998
1,326,0.00813603487
1,327,0.008118805555
1,328,0.0081015735625
1,329,0.0080908720925
1,330,0.00808731083
1,331,0.008082685715
1,332,0.00808250278
1,333,0.008082048342499999
1,334,0.008081173894999998
1,335,0.0080756680725
1,336,0.0080751288725
1,337,0.0080747708575
1,338,0.0080641315725
1,339,0.008062751112499999
1,340,0.008055063514999999
1,341,0.0080515252925
1,342,0.008050370775
1,343,0.008040241865
1,344,0.008038599357499999
1,345,0.0080360280875
1,346,0.0080335448575
1,347,0.008029249950000001
1,348,0.008029249950000001
1,349,0.0080290359175
1,350,0.00802440137
1,351,0.008020205805
1,352,0.0080192274925
1,353,0.008011559802499998
1,354,0.00800446563
1,355,0.00800260838
1,356,0.0080023426075
1,357,0.007997111917499999
1,358,0.007995703315
1,359,0.0079938579925
1,360,0.007992356400000001
1,361,0.00799110592
1,362,0.007988069175
1,363,0.0079847797625
1,364,0.007984742409999999
1,365,0.007974873352499998
1,366,0.0079746747225
1,367,0.0079732953475
1,368,0.00797326975
1,369,0.007970454167499998
1,370,0.007966040644999998
1,371,0.0078863329375
1,372,0.0078862771525
1,373,0.007884006537499998
1,374,0.007882538812500001
1,375,0.007882538812500001
1,376,0.00769373424
1,377,0.00534353863
1,378,0.0053395094125
1,379,0.005339160082500001
1,380,0.00533869163
1,381,0.005338079569999999
1,382,0.0053375494074999995
1,383,4.159896e-05
1,384,4.1597584999999995e-05
1,385,4.1060475e-05
1,386,4.1060475e-05
1,387,4.1060475e-05
1,388,4.0518689999999995e-05
1,389,4.03863675e-05
1,390,3.6792294999999996e-05
1,391,3.611522e-05
1,392,3.611522e-05
1,393,3.4159437499999996e-05
1,394,3.397663e-05
1,395,3.2815392499999994e-05
1,396,2.84571925e-05
1,397,2.8305237499999997e-05
1,398,2.8082435e-05
1,399,2.8082435e-05
1,400,2.7913735e-05
1,401,2.6244134999999997e-05
1,402,2.502147e-05
1,403,2.39789425e-05
1,404,2.3608472499999997e-05
1,405,2.35805675e-05
1,406,2.32826e-05
1,407,2.2801455e-05
1,408,2.2708247499999997e-05
1,409,2.25907375e-05
1,410,2.23129275e-05
1,411,2.21844225e-05
1,412,2.15052425e-05
1,413,2.1155347499999997e-05
1,414,2.0955485e-05
1,415,2.0955485e-05
1,416,2.094863e-05
1,417,2.017787e-05
1,418,1.92388025e-05
1,419,1.9185107499999997e-05
1,420,1.90303975e-05
1,421,1.6973182499999997e-05
1,422,1.6423777500000002e-05
1,423,1.59364225e-05
1,424,1.404118e-05
1,425,1.3820619999999999e-05
1,426,1.3010904999999998e-05
1,427,1.0188455e-05
1,428,1.014051e-05
1,429,1.0108924999999999e-05
1,430,9.97409e-06
1,431,9.94266e-06
1,432,9.7325025e-06
1,433,9.320677499999999e-06
1,434,9.252225e-06
1,435,9.133725e-06
1,436,8.946362499999999e-06
1,437,6.806742499999999e-06
1,438,6.1415175e-06
1,439,6.113525000000001e-06
1,440,6.0310575e-06
1,441,6.023920000000001e-06
1,442,5.9633575e-06
1,443,5.9408225e-06
1,444,5.8101949999999995e-06
1,445,5.77172e-06
1,446,5.7590624999999995e-06
1,447,5.7529e-06
1,448,5.7492375e-06
1,449,5.6121575e-06
1,450,5.497474999999999e-06
1,451,5.497474999999999e-06
1,452,5.462052500000001e-06
1,453,5.3594175e-06
1,454,5.3589975e-06
1,455,5.311015e-06
1,456,5.177935000000001e-06
1,457,4.8342125e-06
1,458,4.7693175e-06
1,459,4.767165e-06
1,460,4.767165e-06
1,461,4.2985375000000005e-06
1,462,4.186882499999999e-06
1,463,4.1769125e-06
1,464,4.1069e-06
1,465,4.086135e-06
1,466,4.086135e-06
1,467,4.00196e-06
1,468,3.7127749999999998e-06
1,469,3.5720550000000003e-06
1,470,3.5640225e-06
1,471,3.2887175e-06
1,472,3.2793674999999997e-06
1,473,3.269715e-06
1,474,3.1845774999999997e-06
1,475,3.1708925e-06
1,476,3.1675299999999997e-06
1,477,2.3161225e-06
1,478,2.3105475e-06
1,479,1.9798225e-06
1,480,1.976065e-06
1,481,1.976065e-06
1,482,1.9616425e-06
1,483,1.9548675e-06
1,484,1.9046949999999998e-06
1,485,1.8714175e-06
1,486,1.8706275e-06
1,487,1.782665e-06
1,488,1.647375e-06
1,489,1.6397850000000002e-06
1,490,1.60638e-06
1,491,1.57705e-06
1,492,1.5758925000000001e-06
1,493,1.3545e-06
1,494,1.3539025e-06
1,495,1.24293e-06
1,496,1.19672e-06
1,497,1.1960699999999999e-06
1,498,1.1818925e-06
1,499,1.1818925e-06
1,500,1.1793875e-06
1,501,1.1535800000000001e-06
1,502,1.1535800000000001e-06
1,503,1.07848e-06
1,504,1.070685e-06
1,505,1.0402674999999999e-06
1,506,9.8661e-07
1,507,8.256525e-07
1,508,7.864450000000001e-07
1,509,7.63865e-07
1,510,7.4437e-07
1,511,7.358925e-07
1,512,7.3274e-07
1,513,7.3274e-07
1,514,7.121475000000001e-07
1,515,6.8599e-07
1,516,6.8272e-07
1,517,6.502175e-07
1,518,6.45125e-07
1,519,6.45125e-07
1,520,6.4299e-07
1,521,6.342450000000001e-07
1,522,6.2344e-07
1,523,5.833375e-07
1,524,5.830500000000001e-07
1,525,5.629700000000001e-07
1,526,5.562025e-07
1,527,5.562025e-07
1,528,5.557525e-07
1,529,4.943975e-07
1,530,4.928775e-07
1,531,4.780250000000001e-07
1,532,4.2108000000000006e-07
1,533,4.1984750000000003e-07
1,534,4.170625e-07
1,535,4.170625e-07
1,536,4.10515e-07
1,537,3.5076500000000003e-07
1,538,3.4846e-07
1,539,3.2471e-07
1,540,3.23675e-07
1,541,3.23675e-07
1,542,3.004075e-07
1,543,2.97715e-07
1,544,2.97715e-07
1,545,2.6864e-07
1,546,2.61155e-07
1,547,2.557075e-07
1,548,2.53115e-07
1,549,1.9780500000000002e-07
1,550,1.9234500000000002e-07
1,551,1.92275e-07
1,552,1.92275e-07
1,553,1.9081750000000002e-07
1,554,1.839725e-07
1,555,1.834875e-07
1,556,1.6650000000000002e-07
1,557,1.6636000000000002e-07
1,558,1.5356e-07
1,559,1.5246750000000003e-07
1,560,1.5222e-07
1,561,1.475875e-07
1,562,1.4711e-07
1,563,1.4435e-07
1,564,1.3358500000000001e-07
1,565,1.317725e-07
1,566,1.317725e-07
1,567,1.317725e-07
1,568,1.3176e-07
1,569,1.299525e-07
1,570,1.22585e-07
1,571,1.2147500000000002e-07
1,572,1.17745e-07
1,573,1.1760249999999998e-07
1,574,1.12095e-07
1,575,1.1156500000000001e-07
1,576,1.0943250000000001e-07
1,577,1.0799500000000001e-07
1,578,1.067675e-07
1,579,1.056925e-07
1,580,1.056925e-07
1,581,1.0533999999999999e-07
1,582,1.0398749999999999e-07
1,583,1.039825e-07
1,584,1.0323e-07
1,585,1.02955e-07
1,586,9.790249999999999e-08
