fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,4.936197539386164,30.83948866058128,6,0.6839250994935111,101.11714681023084,0.7603069463376286,5.299557978839478,6.970287466617607,0.8641001821589844,1.0,1.0000000000000036,0.356,0.05,7.119999999999999,0.0007634817971994,0.0009867015052508,0.0012591553856078,0.0028684478858953,0.0034306154459689,0.0043967865928163,0.0054420833782429,0.012299990209061,-1.3678502310751877,-1.3675446666530748,-1.3671717058010495,-1.3649687527681231,-0.3097263900682651,-0.3094261112255279,-0.309101240719853,-0.3069698540256046,0.6347058314341388,0.8178178178178177,0.0032697497445117,-1.626626626626627,0.5200803212851406,0.9412834351440396,0.9347464434359066,0.9877277245869264,0.1255853028007412,-0.1410477887994422,1.0,0.104,0.1,1.04,0.2679999999999999,0.1,2.6799999999999997,6.963318810448982e-13,3.694822225952521e-13,2.415845301584341e-13,0.0,2.415845301584341e-13,1.7551562336848295e-07
1,1,1,1,4.496409648116412,23.16427126955837,5,0.7944205979474787,101.53992530695172,0.0442473694712979,4.196831362340098,94.84928510976144,0.862758753944888,1.0,1.0000000000000042,0.344,0.04,8.6,0.0006878264203225,0.0009181998407085,0.0013139492088055,0.003415446180803,0.002564381138082,0.0034557258044902,0.004835674822325,0.0122364702864129,-1.1863318916098011,-1.186058404162326,-1.1855885909159043,-1.1830938020562116,-0.3167246752476059,-0.3164416385837219,-0.3160034509992132,-0.3136534100586142,0.6185711120787039,0.7517517517517519,0.0011273325637104,-1.7147147147147146,0.5040160642570282,0.9478201741862902,0.9404883490328488,0.986855022586972,0.1323331216714421,-0.1224542812744498,1.0,0.1,0.086,1.162790697674419,0.254,0.062,4.096774193548386,9.094947017729282e-13,4.121147867408581e-13,0.0,0.0,0.0,1.1047160342059217e-07
1,1,2,1,4.54360702006652,25.75550659724405,4,0.6455660469181492,95.0680415777054,1.9635975061761628,4.547335754117976,2.3158186643724608,0.8230806272787288,1.0,1.000000000000008,0.306,0.036,8.499999999999998,0.0012237549369829,0.0017354473274684,0.002423503170677,0.0060809113861875,0.00176884117209,0.0026719360693201,0.0037176342791159,0.0095305796594183,-1.6169800621065653,-1.61615165194219,-1.6150377161777147,-1.609116513913746,-1.0320195587091845,-1.031085895610142,-1.030004802322808,-1.023995098785579,0.6499448590375924,0.641641641641642,0.0046630349297427,-1.0540540540540544,0.5381526104417671,0.963180614081258,0.9455437513142716,0.990504212866633,0.1180934127782088,-0.1476676628707139,1.0,0.1,0.076,1.3157894736842106,0.262,0.044,5.954545454545455,2.486899575160351e-12,3.1263880373444413e-13,2.8421709430404014e-14,0.0,2.8421709430404014e-14,6.225653805813636e-07
1,1,3,1,4.692457291230475,26.314867778917723,5,0.3576143127351466,93.31209181036084,1.5578148398169722,3.998078700428301,2.566465922803788,0.7383583333290462,1.0,1.0000000000000029,0.32,0.052,6.153846153846153,0.0006863595329218,0.0008665207090765,0.001259242413791,0.004268151027675,0.0019371817805636,0.0025014358032441,0.0035952271828721,0.0127750604505782,-1.1209690398624814,-1.120766946052814,-1.1203264148177343,-1.1169512048102306,-0.3781177140360679,-0.3779039454863365,-0.3774895608518752,-0.3740117661609461,0.6389729776024122,0.7517517517517519,0.0054291861776189,-1.45045045045045,0.5240963855421686,0.963668303953216,0.9484493183116028,0.9880808401642476,0.1185361207463362,-0.148512929021143,1.0,0.116,0.0639999999999999,1.8125000000000009,0.292,0.0699999999999999,4.171428571428572,1.4637180356658064e-12,4.263256414560601e-14,0.0,0.0,0.0,8.13048188774701e-08
1,1,4,1,6.116520139138139,50.69779852792904,5,0.4100815386863431,97.76538848714203,0.089292235129481,3.948750169967506,44.22277216200818,0.7066409765479462,1.0,1.0000000000000069,0.386,0.042,9.19047619047619,0.0010614165785594,0.0011560681120017,0.0015452905533412,0.003450637475427,0.0026347030710213,0.002965772575357,0.0038879533211927,0.0083644687592666,-1.2617741717558135,-1.261654615997135,-1.261162983346539,-1.2587563113304396,-0.4917631848503248,-0.4915999469731295,-0.4911452544527699,-0.4889380536451649,0.6474109807717404,0.641641641641642,0.0015679592288498,-1.494494494494495,0.5100401606425703,0.9697257043061503,0.9464689100011868,0.9916927640220414,0.1355252650854743,-0.1509087855824475,1.0,0.1,0.11,0.9090909090909092,0.266,0.07,3.8,4.263256414560601e-14,1.4210854715202006e-13,2.8421709430404014e-14,0.0,2.8421709430404014e-14,4.113642688707842e-07
1,1,5,1,6.835665614335778,56.58268176160148,7,0.699232175894887,102.3755988302863,0.4849312797366091,4.910420983834867,10.126014115859812,0.8972932694234071,1.0,1.0000000000000042,0.296,0.052,5.692307692307692,0.0003139309577075,0.0004290776513633,0.0006114860637076,0.0015659472494283,0.0007696243482569,0.0011012977797987,0.0015774944191742,0.0038894634187819,-1.0000273693412312,-0.999912183335633,-0.9997297126476928,-0.9987749256017866,-0.3762571757500443,-0.3761322851225532,-0.3759529747182671,-0.375082409784083,0.6163546421558409,0.6856856856856854,0.0009682466119303,-1.494494494494495,0.5240963855421686,0.9584669549907732,0.9521835028663436,0.9943380184103568,0.1227548544807601,-0.1214178494999628,1.0,0.1,0.098,1.020408163265306,0.258,0.032,8.0625,9.620748642191757e-12,6.963318810448982e-13,0.0,0.0,0.0,2.7892895104741914e-08
1,1,6,1,4.932858646458189,28.616843204626495,6,0.6261179890063011,100.67580614764698,0.2359282843994006,5.2221811363071104,22.134612429370836,0.7531403630088072,1.0,1.000000000000007,0.3419999999999999,0.046,7.434782608695651,0.0008523334549207,0.0010294973750571,0.0013728523315911,0.0041466694101446,0.0023039551489519,0.0027955248197572,0.003618582275817,0.0107266077535085,-1.1458930413462385,-1.145689857262384,-1.1452960735719668,-1.1421148644327086,-0.4210517040529814,-0.4208442498402264,-0.4204968998169442,-0.417497142270265,0.5947565513907785,0.7517517517517519,0.0044324785912404,-1.5385385385385382,0.5020080321285141,0.9667519294262108,0.9465437653840664,0.9876203284165694,0.1245510843624445,-0.1591043399906475,1.0,0.106,0.064,1.6562500000000002,0.266,0.066,4.03030303030303,1.7621459846850485e-12,2.700062395888381e-13,4.263256414560601e-14,0.0,4.263256414560601e-14,3.527515275436599e-07
1,1,7,1,3.7983016731951103,14.509377465353085,3,0.4318404750161809,95.91840697438448,0.1024227760509783,4.0305597697437205,39.3521824456077,0.6847107580946472,1.0,1.0000000000000038,0.37,0.032,11.5625,0.0022308703306506,0.0028110924877247,0.0035842842622814,0.005770280301435,0.0069022369754385,0.0084857934333818,0.0106340213620791,0.0172515259675334,-1.059622957423266,-1.0590067660621991,-1.058185642487167,-1.055864131910175,-0.3493941575134701,-0.3488370266900021,-0.3480812317267669,-0.3457530445808988,0.661304238942858,0.6636636636636631,0.0021794069843029,-1.5165165165165166,0.5321285140562249,0.9774559398436288,0.9567833883309468,0.9952871591417852,0.1349175462467339,-0.1552589560581494,1.0,0.104,0.16,0.65,0.2719999999999999,0.094,2.8936170212765955,1.3073986337985845e-12,4.547473508864641e-13,2.131628207280301e-13,0.0,2.131628207280301e-13,8.318887267932951e-07
1,1,8,1,6.12971499908507,48.842144431406965,6,0.6709736578046593,88.99546086907212,0.3939609557405484,5.914338487973861,15.012499085997948,0.8508178211786303,1.0,1.000000000000002,0.34,0.036,9.444444444444446,0.0010488185488065,0.0014291186571243,0.0019583493150247,0.0058038940380915,0.0028720439575904,0.0037161607367977,0.0050373058641897,0.0152666326947151,-1.1858984724270547,-1.1854470015985576,-1.184818728825654,-1.1802535151321183,-0.4472585843983086,-0.446879958492328,-0.4462873630326567,-0.4416990309035214,0.6365636449835596,0.7737737737737733,0.0014904339809863,-1.2522522522522523,0.5140562248995983,0.9739176873937316,0.951743138051674,0.99028957286458,0.1268299584088785,-0.1453899931613925,1.0,0.102,0.0679999999999999,1.5000000000000002,0.2559999999999999,0.046,5.565217391304347,1.1738165994756855e-11,1.1368683772161605e-13,1.4210854715202004e-14,0.0,1.4210854715202004e-14,1.3610423366117177e-07
1,1,9,1,6.518892615690097,49.52232892492212,6,0.7274797113908956,101.19114970043844,1.8771442165014816,5.6096318862271,2.9883862075776064,0.8872289401803741,1.0,1.0000000000000056,0.282,0.046,6.130434782608695,0.0006496540071881,0.0009219416837549,0.0014969297523107,0.0044016544654657,0.0018313216396197,0.0026710076836038,0.0042463183503723,0.0124932221846974,-1.035303534869572,-1.0350214512187468,-1.0344257770567569,-1.0314165503372077,-0.3524764078526241,-0.3521798953223033,-0.3516236167522459,-0.3487114445889159,0.6272008295008281,0.5315315315315318,0.0019692202554791,-1.3843843843843846,0.4919678714859438,0.949623652021457,0.945715921523551,0.9923820236511408,0.1249666044566963,-0.1285164086892418,1.0,0.102,0.078,1.3076923076923077,0.254,0.0699999999999999,3.628571428571429,1.7763568394002505e-12,2.131628207280301e-13,0.0,0.0,0.0,4.03822042471802e-08
