fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,optimal_budget
1,1,0,1,0.2220657448220191,0.0648605798713829,0.625,0.6846323763349202,0.0137306465024947,6.008687822611729e-09,8.056100818891376e-09,0.0001408261813267,0.8655282366718533,1.0,1.4399560103323106e-20,0.5328467153284673,0.0465116279069766,0.4141514960834942,0.000996383390626,0.0015092396083353,0.0020634900504144,0.0040625181166716,0.0012844123589482,0.0036339940217098,0.0068687639702429,0.0141243522653367,0.5437779959559108,0.607880705895998,0.6167620949197682,0.6350852871530748,0.5883975302208434,0.7283979478878526,0.7444064160349584,0.8172270987394004,0.4302249281300141,0.0365168539325842,5.136379759236196e-08,0.113095238095238,0.592760180995475,0.6842206311688632,0.9248152969779238,0.9753135364383964,0.0195354244815149,0.7976089945141599,1.0,0.1818181818181818,0.1596009975062345,0.0520756931201408,0.6187500000000002,0.1353383458646616,0.1671351786320021,0.0011973508825019073,0.001642806162774265,0.007682906573426051,0.008654924749860427,0.007461464316308268,0.0014318848932118786,0.012573837718588467,0.012926166249342704,0.05209841285440785,0.03813307055818221,0.043478038133553464,0.029580682844532493,False
1,1,1,1,0.2020637880473663,0.0491491425501592,0.5,0.7944275521913999,0.0137306467887126,3.863344101433367e-10,6.369118742401421e-09,0.0021376466411474,0.864234492086456,1.0,2.0328790734103208e-20,0.4927007299270073,0.0503875968992248,0.3621664822328784,0.0009985905591088,0.0015800476951439,0.0022309549830057,0.0056116384339801,0.0009312665524834,0.0028574930852146,0.0057001393580186,0.01386056852331,0.5709386933310456,0.6384499560541856,0.648976189695677,0.6743788061458532,0.5816955508386737,0.720066652977722,0.7357150674026814,0.8070740662378011,0.3498384659515554,0.0308988764044943,8.529010715647415e-08,0.0803571428571428,0.5520361990950226,0.6973603401769783,0.9349162866528928,0.9732207854704134,0.0251476492751601,0.8235559374109793,1.0,0.1696969696969699,0.1097256857855361,0.0741895261845386,0.58125,0.1090225563909775,0.1909103922861802,0.0011938933049350329,0.0012232886564150938,0.005882687706988594,0.00037243330752480535,0.00553324183125146,0.0005037826842740011,0.014691618230601226,0.0186981619743854,0.040518318456191964,0.022681480872958102,0.0524908070683727,0.03001878195152466,False
1,1,2,1,0.2049885919907767,0.0548527465343669,0.375,0.6445641905868312,0.013730641530176,1.5175328452577678e-08,6.865504576885825e-09,2.294371577653348e-05,0.8248410538724105,1.0,1.0164395367051604e-20,0.4087591240875913,0.0232558139534883,0.5053821132758793,0.0019606707733453,0.0032538153932876,0.0044351348889594,0.0103357633466232,0.0009438154330951,0.0028752363854206,0.005678193457547,0.0126300432259521,0.5084914129180473,0.5684071150656989,0.5753899195945776,0.5864955226312933,0.486305415033084,0.6014496525218515,0.6119757372324248,0.6608406562392096,0.3326178562233122,0.0252808988764044,1.734695980830164e-07,0.1726190476190476,0.570135746606335,0.7291800463687037,0.9437541463431458,0.9814759807549728,0.0135158178842004,0.782984339900572,1.0,0.1696969696969699,0.1072319201995012,0.0759802621106807,0.6000000000000002,0.0375939849624059,0.4250272694546921,1.665324973970423e-07,0.00507818719167049,0.00011184253216045961,0.001440952844040398,0.0014675755753211744,0.0007309482099507069,0.024041239537828017,0.011080800961604687,0.03091755339342035,0.053139236129520206,0.028665944961717812,0.05211675348435413,False
1,1,3,1,0.2110858375120935,0.0556438695041462,0.375,0.3628274020891049,0.0137306401650602,1.2128868318052558e-08,6.0465836515607185e-09,2.92104717488855e-05,0.7430617998985929,1.0,1.2705494208814504e-20,0.4452554744525547,0.0193798449612402,0.6034673552194761,0.0010930435451389,0.0019030215338678,0.0029836249962797,0.0068244227434414,0.000889275838929,0.0030129608622548,0.0067415355946288,0.0155983903089178,0.5804984246782817,0.6492534675132592,0.6604518622292234,0.6883208981428788,0.5765420855546568,0.7136966248883176,0.7291571369041997,0.7994023784027883,0.4107482839834313,0.0280898876404494,8.529010715647415e-08,0.1071428571428571,0.5610859728506785,0.7294808415525704,0.94887187273161,0.9761168754636148,0.0222948431874994,0.7761113707427308,1.0,0.2303030303030304,0.1271820448877806,0.0798004987531172,0.6625000000000001,0.1390977443609022,0.1730798994407332,0.011104831319301062,0.011498830295647406,0.01065751887287839,0.021263381138610447,0.014439083032190572,0.00564254213546799,0.07030466547196433,0.050440815420833424,0.08243274541370296,0.0753836085259705,0.09445044511283932,0.066681767128731,False
1,1,4,1,0.2762755947988431,0.1057813004930751,0.5,0.414129350001555,0.0137306437657975,9.152032081477923e-10,5.9395422159810966e-09,0.0008253150479413,0.7126644651024721,1.0,5.9292306307801016e-21,0.5656934306569346,0.0891472868217054,0.2606181166675449,0.0011627954504568,0.0016347961180421,0.0022092856159191,0.0052079035723695,0.0008207025937397,0.0022799979827621,0.0043457186674218,0.0108217154549228,0.5597278712398417,0.6258048628510612,0.635640865103521,0.6581821368350563,0.5614484882113603,0.6948278963837443,0.7093230142312805,0.7757489731873329,0.4667696190897445,0.0112359550561797,5.544133383177373e-08,0.1220238095238094,0.6108597285067874,0.7421353519801757,0.9454125683671756,0.98454243694283,0.0362675097427973,0.7799348969623519,1.0,0.1696969696969699,0.1122194513715711,0.072471881520688,0.6187500000000002,0.1052631578947368,0.2073252657249344,0.014262401127555389,0.03239441300889911,0.01098486839393472,0.011480013967937212,0.00649861682170732,0.01521032401672577,0.06535530997132898,0.04092188601380358,0.04801806934620298,0.08795830521524159,0.0683089393602413,0.09132270569519965,False
1,1,5,1,0.3081231174672518,0.1171463832470304,0.75,0.7005273739143668,0.0137306474738293,3.823850070277409e-09,7.451650153375987e-09,0.0002217615447923,0.8987640993481428,1.0,5.082197683525802e-21,0.4233576642335767,0.0387596899224805,0.379072912824296,0.0004075093900631,0.0006861390183309,0.0010233948755213,0.0032061473186995,0.0002774517127219,0.0009915963051665,0.0021229696853695,0.0062456707541494,0.5982953968057854,0.6691736746262352,0.6812650428345968,0.7130699401635081,0.5794519406514378,0.7172199696929258,0.732664502394742,0.8031066915409847,0.3304637284447089,0.0168539325842695,2.0614880198645483e-08,0.0922619047619047,0.597285067873303,0.7185855053971957,0.95543246031683,0.990790139230241,0.0281351354511751,0.8239848264460956,1.0,0.1696969696969699,0.0922693266832918,0.0885590900796788,0.5687500000000003,0.0563909774436089,0.3122524188184705,0.002978798789867111,0.005236451923123673,0.008945359329296857,0.0012716450636293952,0.009146597087164228,0.0006384610149294446,0.018075036854724735,0.007836776646411076,0.02603628503881248,0.023079581774866516,0.0457363079488485,0.04933380936335909,False
1,1,6,1,0.2219981061481155,0.0603042859635674,0.625,0.6272907849956472,0.0137306460787565,1.6737747213922722e-09,7.931088627650985e-09,0.0005912465876048,0.7563118370806517,1.0,1.2705494208814504e-20,0.4890510948905111,0.011627906976744,0.8270933234968647,0.0011949554402766,0.0017915133572517,0.0027303835200027,0.0069451520575514,0.000824315058067,0.0026403219160844,0.0055523991736877,0.0148706821042273,0.5769370659083914,0.6451935667776267,0.6561454979043515,0.6832368669477902,0.5707899806582628,0.706510050175174,0.7215950015921071,0.7905676030388572,0.2998573458745486,0.0252808988764044,7.32533164411401e-08,0.101190476190476,0.4977375565610858,0.735954358609477,0.9455222033423052,0.9750164737145994,0.0215633298322032,0.7666782628605611,1.0,0.1757575757575759,0.1097256857855361,0.0760598503740648,0.61875,0.0902255639097743,0.2351990358055165,0.005004497150640879,0.008592965449068943,0.005728689804176135,0.008919062845090324,0.0101836503814823,0.0011235524095169,0.03327593110559554,0.02015434401652524,0.0376795090550409,0.03240165087601964,0.03684101483647723,0.040026804006409705,False
1,1,7,1,0.1702238562763557,0.0314528119851356,0.25,0.4360754721234735,0.0137306421995365,5.87322754832618e-10,6.0771198539084124e-09,0.0013339346501459,0.690039080328812,1.0,2.0328790734103208e-20,0.5401459854014599,0.0271317829457363,0.6003934587483093,0.0018654746102238,0.0028876654189894,0.0036577194513943,0.0066494835435608,0.0015543879353379,0.0046091964821078,0.0085403164676166,0.0155266542969491,0.5894616412268272,0.6593551259445314,0.671003311245628,0.7008125347266845,0.5826616600076807,0.7213157731691205,0.7370405944420589,0.8084805808181317,0.4066973580212651,0.0280898876404494,9.684944517497372e-08,0.125,0.5520361990950226,0.757365546499859,0.9635364811351532,0.992999125369366,0.0282384336473608,0.7717830944788806,1.0,0.1878787878787879,0.14214463840399,0.0606680021258329,0.6312500000000002,0.1127819548872181,0.1990260172287504,0.017707755072709365,0.021875677708744826,0.027134189852598675,0.025405864706471805,0.01553220632182712,0.01758819419014345,0.10057124711004041,0.03196994169743773,0.096716140439453,0.1004585282737501,0.11872633813884749,0.12462331357473054,False
1,1,8,1,0.2763111594456729,0.1015883025540721,0.5,0.671556242148236,0.0137306365408974,3.0481312189009507e-09,9.005462143720405e-09,0.0003544648414317,0.8527631454267279,1.0,1.0164395367051604e-20,0.5109489051094893,0.0658914728682169,0.3041816169813219,0.0015604431441719,0.0025280146066824,0.0039132293901352,0.0099999870149138,0.0011344227729432,0.0035539629442114,0.0078903044027308,0.019871001453346,0.5711822178682079,0.6388005699992213,0.6495233558641473,0.6757454779507048,0.5669389267920936,0.7017597346142077,0.7167626122242783,0.7851774144944175,0.4372002079098203,0.0308988764044943,1.2796334898092846e-07,0.1428571428571428,0.6063348416289591,0.7503995470632223,0.954664250611649,0.9812763995850348,0.0214624114154732,0.7898421144641635,1.0,0.1696969696969699,0.0947630922693267,0.0862130388314926,0.5875000000000002,0.0714285714285714,0.2700855487401293,0.002260884003262415,0.009411334970005408,0.009441144608894508,0.0006923783025659528,0.0072779951521191434,0.00020277320566392941,0.006695745931800854,0.010878056879017136,0.038741158891587774,0.03325332049358499,0.07463160095854567,0.08601157092963903,False
1,1,9,1,0.2937135314134516,0.1027041072863658,0.625,0.7281709738516075,0.0137306464949357,1.4536270390328955e-08,8.553176753394256e-09,4.083762632580324e-05,0.8887087444449256,1.0,1.5246593050577406e-20,0.3905109489051096,0.0852713178294573,0.1888328756643031,0.0014728427205084,0.0023237915556986,0.0031523159506667,0.0069151088211762,0.0010747890705628,0.0035384346470716,0.0067276421407293,0.0148782576591041,0.5934198336301242,0.6637801395741892,0.6756796870250221,0.706656348474415,0.5787764354900047,0.7164893537243199,0.731985194982731,0.8026598069264035,0.3221123056974795,0.0028089887640448,5.136379759236196e-08,0.1160714285714284,0.6153846153846152,0.7007752131284732,0.944043751150548,0.9862324635830876,0.0313297787088875,0.8164210082092261,1.0,0.1696969696969699,0.1097256857855361,0.0741895261845386,0.59375,0.0676691729323308,0.2837362536235218,0.004100406379304546,0.003069217592199977,0.001094892307639419,0.0014345260216352426,0.007654790162780277,0.0028278851752775464,0.012492623686797107,0.013613949882495884,0.04384895211609881,0.020552077332409532,0.059558648373356345,0.06512171833581476,False
