fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,optimal_budget
1,1,0,1,0.3190939202539751,0.0702747946481289,0.5,0.5830279310674983,0.0224657482111708,9.945974388836874e-09,6.335099527167506e-09,0.0001843567413847,0.81242139626703,1.0,6.098637220230962e-20,0.2238805970149254,0.0625,0.2292110874200427,0.0787996440639375,0.1342618517927264,0.1452069377593476,0.1060037154964262,0.0743927005405727,0.128236777604432,0.1406734603132754,0.1193639962847252,0.2356520251221112,0.3167864702699523,0.3170121914569798,0.3489621564717653,0.2314086414679638,0.291717987784192,0.3189110113330217,0.3521898421779538,0.5774888746047921,0.0507614213197969,1.805709580892045e-07,0.066465256797583,0.3275563258232237,0.8293588891389011,0.772405415168179,0.9520680915670504,0.1459368644435389,0.6336880736699287,1.0,0.2000000000000005,0.034090909090909,0.3891402714932127,0.7941176470588232,0.0675675675675675,0.3050039714058777,0.0028443032399667893,0.0049334136851292495,0.00257239562469131,0.0026340326924561576,0.00043699178502310443,0.001141425429894169,0.0016023914327255124,0.0003627313794199495,0.00045781537193893926,0.0009572041263266608,0.0010931336211078544,0.0007900343908079623,0.00417818802748393,0.032903297063707225,0.03330102789995204,0.0893802101573695,0.09799827383138872,0.08205517842545265,0.07653275465469728,False
1,1,1,1,0.2924064787238556,0.0445531716790369,0.25,0.6977707785678031,0.022465746044428,2.792364801434066e-09,5.439295934270678e-09,0.0007212226724789,0.8025772119614606,1.0,8.809142651444725e-20,0.1044776119402985,0.03125,0.1716417910447761,0.1470782427903219,0.1836109820336555,0.1963966973559767,0.1744321474430924,0.1436189788313588,0.1990220832603457,0.2132048053356769,0.1994970485630265,0.347303962314117,0.4480330439643252,0.4535761876105894,0.5097744252622791,0.3475011436898207,0.4364817627013708,0.4753509370152962,0.531756642634326,0.6485558378514191,0.0304568527918782,9.59276679307252e-08,0.0422960725075528,0.399603862342164,0.845574691692827,0.7654856750177901,0.9375934827798869,0.2903666296020923,0.6698429896037015,1.0,0.2000000000000005,0.0681818181818181,0.2364253393665158,0.588235294117647,0.081081081081081,0.2000453874957449,0.008880702000889484,0.01224571685818428,0.012857957751606697,0.01063579298287566,0.010365003144670747,0.01277824538257062,0.008735697486571655,0.009540162970724828,0.02177010281953119,0.00942643135485094,0.027433668023242305,0.018840122299276268,0.006482942277578404,0.06179097800999875,0.04755822137003292,0.04122418440464333,0.06418449906436838,0.07191168853856812,0.051750858751209716,False
1,1,2,1,0.3353704131912775,0.07080548665634,0.25,0.5077601701423036,0.0224657427321862,1.504180003019942e-08,5.288742811383977e-09,7.066061209600689e-05,0.7945506707292019,1.0,2.778268066994105e-19,0.582089552238806,0.203125,0.2262126865671642,0.0448482298412658,0.1551834494604269,0.1890262123103764,0.2522449773692811,0.0426410696423757,0.1461146346794286,0.1933196102087813,0.2198463568742338,0.2359815254416632,0.3699624044828769,0.3874766257683025,0.4913367757521681,0.2331485419211698,0.3417435725237048,0.3966907455775427,0.4701167062091417,0.7409424191325418,0.0304568527918782,2.9790754949002857e-07,0.0815709969788518,0.2555087893042833,0.8517024228915154,0.7967636534826328,0.9433175147308692,0.1438336248192119,0.5766865672486815,1.0,0.2000000000000005,0.0681818181818181,0.2364253393665158,0.7058823529411763,0.1621621621621621,0.1201808517138143,0.011910546735629746,0.003092070325585598,0.0030936659541802394,0.000873510308842795,0.005269062951576889,0.0024256157165326994,0.005831406970109294,0.0074025083119404885,0.0038945957254378463,0.00905169459285369,0.012857875717683917,0.008906216470750187,0.01109806139603917,0.025881929571235775,0.024638011376679626,0.08654663768883114,0.06769622532204861,0.06426140629610236,0.06860010374241216,False
1,1,3,1,0.3106662527856328,0.0573012365958633,0.25,0.3887317192636241,0.0224657436694491,2.9032369884082953e-09,4.81040550981231e-09,0.0006084682079189,0.7617541400495899,1.0,6.776263578034403e-21,0.3880597014925374,0.140625,0.2052238805970149,0.0574176533290106,0.148696515740997,0.1612979947349244,0.1403166987805505,0.0556580008706805,0.1383813063312902,0.1698819486505492,0.1525324080345316,0.2826914616893728,0.4158932969665799,0.4219448981403883,0.4783742054585348,0.2827853197291541,0.388095770120246,0.4383101250524095,0.4903046504240232,0.5325869180657972,0.0101522842639593,2.1478477679253602e-07,0.0785498489425982,0.1834612527853429,0.8769042809052455,0.8301923861780551,0.9539740570862948,0.1627385799285023,0.5668787552738761,1.0,0.2000000000000005,0.0681818181818181,0.2364253393665158,0.6764705882352938,0.0810810810810809,0.2255758538522637,0.007001818834815798,0.021142989252007555,0.010303269691119093,0.0037175290585546527,0.004614690759956565,0.008822999389199594,0.0025929075091244997,0.006804235818303594,0.00525039577330531,0.0025178162171464033,0.010196869177109026,0.00989405707841259,0.011050337249064825,0.03463554906816485,0.042396624737298015,0.05936536791130257,0.08905188516007367,0.09246633376594093,0.08570019621390905,False
1,1,4,1,0.4200207196988965,0.1487870243168522,0.5,0.3631874475576876,0.022465745652254,9.211074914535566e-09,3.882386046630614e-09,0.0001034864918839,0.7475249344262516,1.0,3.3881317890172014e-20,0.4776119402985075,0.21875,0.1624231782265144,0.0607230136388294,0.1711287414725649,0.1980077966665165,0.2481987593929245,0.0597263667841119,0.1761494869775751,0.2111379402148101,0.2752222297723089,0.2655673005864837,0.405009658795252,0.4179480346561333,0.5135721879197852,0.2715996056833769,0.394967026472676,0.4434959576126716,0.54379720538672,0.6373575245084317,0.0,1.9377401290850805e-07,0.0725075528700906,0.5436989353800445,0.9186575396957484,0.837269827271018,0.972854466622004,0.1384218584572702,0.5276006888778567,1.0,0.4000000000000004,0.0681818181818181,0.3127828054298643,0.7941176470588232,0.1351351351351351,0.1605892122174886,0.00723609030143339,0.023786002143078196,0.010641151686299217,0.009901714762337676,0.006045385984299748,0.010715734249199986,0.009229806880412583,0.016185602249372655,0.004119148518657481,0.008172347497940673,0.005886635344827147,0.011891382560350551,0.009829395688225445,0.027672527861088005,0.037192912587105484,0.08743021415493042,0.07706498157312962,0.07573769500500495,0.08391900638285119,False
1,1,5,1,0.4075125406814512,0.1228327961347489,0.5,0.6560429502803259,0.0224657468490297,6.612028750978039e-09,5.495030426168935e-09,0.0002657396926284,0.8883070821509531,1.0,1.3552527156068805e-19,0.4029850746268658,0.0781249999999998,0.3591417910447761,0.0648035980851562,0.1008068800389956,0.1458115336780291,0.122295940137429,0.0672911065121354,0.0970837539054217,0.1640358554418622,0.1678661937312901,0.3174505893338124,0.4299154648030713,0.4574579308104015,0.5187300226034988,0.3314450901292544,0.4220181396895868,0.4969345805339779,0.5690015997707245,0.6622685173102199,0.0253807106598984,6.836901235645765e-08,0.0241691842900301,0.3035404803169101,0.8328983623564131,0.8640666119767344,0.9838588228534908,0.0894793667381601,0.7279114993174463,1.0,0.2000000000000005,0.0681818181818181,0.2364253393665158,0.7647058823529408,0.0135135135135135,0.9106433677521842,0.008294224626320002,0.018073202969940912,0.012491335140575939,0.009420002325582148,0.009630132890586611,0.008606682225922866,0.0077076655390901395,0.009108037465018221,0.00859749162952438,0.015690768535588043,0.02428596412610092,0.019208928980544927,0.0064065874161419395,0.0515053318478118,0.04385636375870187,0.08643141744702533,0.10036137897097687,0.094300783014305,0.09898536617169294,False
1,1,6,1,0.3203130459698131,0.0596409861848264,0.25,0.5449184532981115,0.02246574524506,6.644322191094764e-09,5.852639254015221e-09,0.0002845879183466,0.687031664976106,1.0,3.3881317890172014e-20,0.2985074626865672,0.0624999999999998,0.3091684434968018,0.0443478754815538,0.1842208832502663,0.2129080130896888,0.1915844775528314,0.04427111741276,0.1755713277326088,0.2371372082500227,0.2354297616009878,0.2820887614905393,0.4486375755583411,0.463582588203574,0.519661832999277,0.289624598046168,0.4286005118551806,0.4957205459846001,0.5601953552504151,0.7790378440990529,0.0279187817258883,2.1478477679253602e-07,0.0453172205438066,0.4716513988611042,0.89381745223535,0.8320394188830234,0.9521078081729958,0.197584533251208,0.6021789521723909,1.0,0.2000000000000005,0.0568181818181817,0.2727860374919199,0.6764705882352938,0.1891891891891891,0.0984908657664813,0.010237902254513539,0.016629021187050983,0.009078132666830448,0.00952985146804081,0.008778299115378812,0.015554092738318684,0.008997904797160332,0.0082259670659079,0.012746150387973994,0.00941974385608544,0.026386619468097502,0.018920597116063642,0.01490449049556201,0.08364507423169554,0.05579908165402959,0.07416406184342002,0.07699875367958367,0.061797146762622254,0.08022982686486949,False
1,1,7,1,0.2447612176413335,0.0178086336550843,0.25,0.348989078513359,0.0224657412911479,3.259547139967646e-09,3.806861870719281e-09,0.0004168298052994,0.6332349062339913,1.0,0.0,0.3432835820895523,0.109375,0.2276119402985075,0.0642091037226942,0.1166005163693723,0.1622347434489017,0.1291050468994474,0.0597200917748648,0.1065191095210817,0.1479400264530729,0.1412970348504863,0.2991669978524917,0.4127419039666276,0.4400966224818247,0.4920931756444225,0.2868258841132491,0.3698318130445902,0.4275151273360619,0.4859721975202808,0.6218939586754739,0.0228426395939086,7.573585855151592e-08,0.039274924471299,0.4236197078484776,0.9236529978464432,0.8833789199696662,0.9846618402699168,0.1631481039754879,0.5576898055635001,1.0,0.2000000000000005,0.0568181818181817,0.2727860374919199,0.7941176470588235,0.1216216216216216,0.1779189833200953,0.01363972406659656,0.03674365002136095,0.02179227102893369,0.01347602090484037,0.014892536372276225,0.014988328623608795,0.01643623627304564,0.01773904378249987,0.016020231431279654,0.015372722775902268,0.025331246008958107,0.02136647404917174,0.02556540571939318,0.08919107718813178,0.10447877385743269,0.10851475698009938,0.12425673828453357,0.13305988264211155,0.11234680906411679,False
1,1,8,1,0.3821930969097176,0.1156743690865381,0.25,0.5799203669323455,0.0224657373868918,4.07830907072732e-09,6.931104052824883e-09,0.0006101698811108,0.8215044142633063,1.0,1.2874900798265365e-19,0.4477611940298507,0.15625,0.2181400688863375,0.1379341753598529,0.1848779734253196,0.2033100907579222,0.1872508354370311,0.1393793691634013,0.2046666977564827,0.22712199427328,0.2216781398329167,0.3309134179327264,0.4320797472525718,0.4399643650161685,0.4968701448170119,0.3419686995399815,0.4357550595193636,0.4784060383379626,0.5389318387142212,0.6797379360263529,0.0304568527918782,2.076638274974357e-07,0.0483383685800604,0.3755880168358505,0.9274035911195913,0.8331907781050711,0.9580817857712588,0.2786014597942238,0.6366136286882896,1.0,0.2666666666666672,0.0681818181818181,0.2618778280542987,0.764705882352941,0.1486486486486486,0.1411834789515488,0.008219717812505151,0.012096590836205555,0.006390352688525195,0.003763747695190816,0.006056117952433091,0.006610785714171404,0.00653001832106788,0.009752806632421132,0.008591552105119277,0.006594899271676715,0.027095629270731513,0.0250977995925482,0.00612658817838605,0.032560160700671276,0.03882059341088098,0.05948111347846058,0.08054890682470307,0.08011193800659225,0.07577665476337939,False
1,1,9,1,0.3888539458435002,0.1017074864345593,0.5,0.6588484057477114,0.0224657455523202,1.3604223059296123e-08,7.600165066417625e-09,0.0001505569013693,0.8565150908461049,1.0,1.2197274440461925e-19,0.4029850746268658,0.140625,0.21455223880597,0.060587599606089,0.1153232606124396,0.1297065614503325,0.0847644975046735,0.0648199483798401,0.1210937266271753,0.1563876142439584,0.1370497423997488,0.312521601755559,0.4346124596981207,0.4449840098189242,0.4951668906135872,0.3338603541859785,0.4398320390633957,0.4989634367009555,0.5605030625490636,0.5571531543768697,0.0101522842639593,1.741367685637284e-07,0.0302114803625377,0.3035404803169101,0.799796432369987,0.8632847535523185,0.9798211430089904,0.118411266606422,0.679641739333295,1.0,0.2000000000000005,0.1022727272727272,0.1670094611271082,0.7352941176470583,0.0945945945945946,0.210683081810961,0.03321886061915683,0.034282239285430685,0.020344443407536293,0.030485674618016576,0.021647573772774636,0.019265301422196165,0.02138231687292976,0.018810401898271982,0.012419565915964804,0.01965976639406173,0.0344268435348185,0.03383100424458752,0.016707353153975577,0.06693924475384447,0.07619252161581638,0.1119620204813228,0.11045281239326954,0.132163470337306,0.1296527590313683,False
