fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,0,MLSL,233.88991204346257
1,1,1,0,MLSL,264.3027498632712
1,1,2,0,MLSL,274.93704352167515
1,1,3,0,MLSL,251.47502346235598
1,1,4,0,MLSL,222.4427665520056
1,1,5,0,MLSL,258.8532242579826
1,1,6,0,MLSL,231.7372766159138
1,1,7,0,MLSL,265.942297827215
1,1,8,0,MLSL,241.75898853514917
1,1,9,0,MLSL,274.8565483695486
1,1,10,0,MLSL,230.10137042545102
1,1,11,0,MLSL,246.0624914599412
1,1,12,0,MLSL,266.2731929256113
1,1,13,0,MLSL,244.01446838390189
1,1,14,0,MLSL,296.63160404666587
1,1,15,0,MLSL,221.47020350243616
1,1,16,0,MLSL,228.9403521745263
1,1,17,0,MLSL,266.2533224739942
1,1,18,0,MLSL,279.696957373637
1,1,19,0,MLSL,257.14689041056414
1,2,0,0,MLSL,251.9973737983147
1,2,1,0,MLSL,323.4286771105229
1,2,2,0,MLSL,266.7823540127788
1,2,3,0,MLSL,237.2597748166179
1,2,4,0,MLSL,303.84770569468503
1,2,5,0,MLSL,297.24543142162474
1,2,6,0,MLSL,286.92118840874
1,2,7,0,MLSL,314.8397667066399
1,2,8,0,MLSL,273.3083139566004
1,2,9,0,MLSL,303.82467105812793
1,2,10,0,MLSL,289.6719150867451
1,2,11,0,MLSL,310.3006500945953
1,2,12,0,MLSL,358.4321449620619
1,2,13,0,MLSL,333.4684913522499
1,2,14,0,MLSL,284.87651851441615
1,2,15,0,MLSL,285.24857183612835
1,2,16,0,MLSL,286.4031966708344
1,2,17,0,MLSL,260.13597101289713
1,2,18,0,MLSL,306.91026062456035
1,2,19,0,MLSL,291.78903500200863
1,3,0,0,MLSL,239.85537490768363
1,3,1,0,MLSL,259.70823827351126
1,3,2,0,MLSL,275.9210144760262
1,3,3,0,MLSL,277.1853771381646
1,3,4,0,MLSL,267.393954973463
1,3,5,0,MLSL,239.87804915895273
1,3,6,0,MLSL,238.8351251589559
1,3,7,0,MLSL,294.0738986067855
1,3,8,0,MLSL,304.21283587809745
1,3,9,0,MLSL,262.4587442922006
1,3,10,0,MLSL,251.68618257117143
1,3,11,0,MLSL,267.2405009827031
1,3,12,0,MLSL,295.88120406606856
1,3,13,0,MLSL,296.0887547036496
1,3,14,0,MLSL,216.6318279460678
1,3,15,0,MLSL,240.17179759044353
1,3,16,0,MLSL,291.7821988004627
1,3,17,0,MLSL,239.83814396015507
1,3,18,0,MLSL,287.50145735721696
1,3,19,0,MLSL,224.5186720790988
1,4,0,0,MLSL,214.05116795233064
1,4,1,0,MLSL,256.5081188231476
1,4,2,0,MLSL,281.70713865204874
1,4,3,0,MLSL,260.6488732546804
1,4,4,0,MLSL,229.52545019222518
1,4,5,0,MLSL,229.2315454372422
1,4,6,0,MLSL,252.08786869828867
1,4,7,0,MLSL,228.97179794589331
1,4,8,0,MLSL,271.5289649194856
1,4,9,0,MLSL,281.2804351746666
1,4,10,0,MLSL,303.46405700218816
1,4,11,0,MLSL,233.68622511982943
1,4,12,0,MLSL,272.2907946405176
1,4,13,0,MLSL,255.55773373038016
1,4,14,0,MLSL,254.4564634574243
1,4,15,0,MLSL,297.0530283690046
1,4,16,0,MLSL,236.29459708236416
1,4,17,0,MLSL,283.991380183977
1,4,18,0,MLSL,240.57716551519613
1,4,19,0,MLSL,261.0152407864238
1,5,0,0,MLSL,255.73849365020806
1,5,1,0,MLSL,231.62571615822026
1,5,2,0,MLSL,248.87719722337462
1,5,3,0,MLSL,209.12113338931204
1,5,4,0,MLSL,184.93822605690048
1,5,5,0,MLSL,223.23386778386427
1,5,6,0,MLSL,221.07119849510246
1,5,7,0,MLSL,238.72691404188555
1,5,8,0,MLSL,232.51602838570705
1,5,9,0,MLSL,231.85800460319305
1,5,10,0,MLSL,249.2872111650313
1,5,11,0,MLSL,217.35549403981028
1,5,12,0,MLSL,244.1484963462414
1,5,13,0,MLSL,250.66044525954783
1,5,14,0,MLSL,243.25426262526003
1,5,15,0,MLSL,219.15034059687468
1,5,16,0,MLSL,240.05025353189671
1,5,17,0,MLSL,208.84909715708386
1,5,18,0,MLSL,220.7295397639648
1,5,19,0,MLSL,254.39948323261433
1,6,0,0,MLSL,186.33443566485107
1,6,1,0,MLSL,275.8220118046939
1,6,2,0,MLSL,245.76472651995846
1,6,3,0,MLSL,163.078707346159
1,6,4,0,MLSL,211.02444737226062
1,6,5,0,MLSL,289.46397801389554
1,6,6,0,MLSL,286.77971373553805
