fid,iid,rep,a1_budget,algname,achieved_regret
1,6,0,0,PSO,7.190937753854797
1,6,1,0,PSO,13.244806501499824
1,6,2,0,PSO,8.297013245456412
1,6,3,0,PSO,4.268398856617267
1,6,4,0,PSO,3.0623957901741505
1,6,5,0,PSO,4.796174578237725
1,6,6,0,PSO,4.861319891635816
1,6,7,0,PSO,11.572137130497026
1,6,8,0,PSO,10.118945789204503
1,6,9,0,PSO,6.454356131417683
1,6,10,0,PSO,3.747744627924334
1,6,11,0,PSO,7.229844895714962
1,6,12,0,PSO,8.232224011761957
1,6,13,0,PSO,4.848707350395443
1,6,14,0,PSO,5.929083658931745
1,6,15,0,PSO,8.978496263111282
1,6,16,0,PSO,9.42162509391187
1,6,17,0,PSO,6.666197271409203
1,6,18,0,PSO,5.496726499130091
1,6,19,0,PSO,5.57674977060654
1,7,0,0,PSO,6.64848325464061
1,7,1,0,PSO,3.4813298244881707
1,7,2,0,PSO,8.835098109525688
1,7,3,0,PSO,5.285243400936565
1,7,4,0,PSO,11.12282545046105
1,7,5,0,PSO,4.90921309875273
1,7,6,0,PSO,5.274878792035111
1,7,7,0,PSO,9.350746869773161
1,7,8,0,PSO,7.498194246466369
1,7,9,0,PSO,18.648147791920792
1,7,10,0,PSO,8.427621939080154
1,7,11,0,PSO,11.96006746488979
1,7,12,0,PSO,8.919388375686594
1,7,13,0,PSO,6.782730054081071
1,7,14,0,PSO,4.311126993942139
1,7,15,0,PSO,7.1136017874111985
1,7,16,0,PSO,5.760095586928969
1,7,17,0,PSO,5.050012966065879
1,7,18,0,PSO,9.34990681745387
1,7,19,0,PSO,6.617875915503987
2,6,0,0,PSO,84304.4343053586
2,6,1,0,PSO,52552.31995360867
2,6,2,0,PSO,60876.08632051047
2,6,3,0,PSO,174338.19123232557
2,6,4,0,PSO,128141.89734904066
2,6,5,0,PSO,151555.77229680817
2,6,6,0,PSO,119046.99342498473
2,6,7,0,PSO,284424.8076986759
2,6,8,0,PSO,129448.14422879767
2,6,9,0,PSO,92123.03612145071
2,6,10,0,PSO,53890.888714106106
2,6,11,0,PSO,122206.1282735094
2,6,12,0,PSO,161813.00243683188
2,6,13,0,PSO,73552.54536480145
2,6,14,0,PSO,125322.24654707314
2,6,15,0,PSO,69720.3270158908
2,6,16,0,PSO,92202.04342805271
2,6,17,0,PSO,152038.6497580667
2,6,18,0,PSO,77651.68854273467
2,6,19,0,PSO,58709.834001153344
2,7,0,0,PSO,142854.98542187145
2,7,1,0,PSO,129999.62408334976
2,7,2,0,PSO,93205.23258306671
2,7,3,0,PSO,25904.986934329
2,7,4,0,PSO,113424.17159246714
2,7,5,0,PSO,56054.021876395345
2,7,6,0,PSO,79004.57801037302
2,7,7,0,PSO,50125.25477592716
2,7,8,0,PSO,46468.063451453614
2,7,9,0,PSO,104424.61868958228
2,7,10,0,PSO,57200.834678547755
2,7,11,0,PSO,39462.15855994366
2,7,12,0,PSO,56524.39588246236
2,7,13,0,PSO,56488.086103017326
2,7,14,0,PSO,67023.10082052602
2,7,15,0,PSO,123959.61392825321
2,7,16,0,PSO,73707.6768904975
2,7,17,0,PSO,140605.6258438066
2,7,18,0,PSO,41607.74076591922
2,7,19,0,PSO,93936.94183646404
3,6,0,0,PSO,348.3464829673104
3,6,1,0,PSO,467.4574743573004
3,6,2,0,PSO,431.7529242117788
3,6,3,0,PSO,643.2504774278191
3,6,4,0,PSO,454.1889064123225
3,6,5,0,PSO,422.98873214836874
3,6,6,0,PSO,464.2693584976113
3,6,7,0,PSO,645.5072292584579
3,6,8,0,PSO,521.2377923365146
3,6,9,0,PSO,497.8933728845269
3,6,10,0,PSO,392.6440224220602
3,6,11,0,PSO,530.6946997946283
3,6,12,0,PSO,480.6951303186943
3,6,13,0,PSO,303.66719484256447
3,6,14,0,PSO,410.2122151431663
3,6,15,0,PSO,485.2336305874627
3,6,16,0,PSO,499.54689216136336
3,6,17,0,PSO,486.6426966571102
3,6,18,0,PSO,567.949893518385
3,6,19,0,PSO,528.5292773482596
3,7,0,0,PSO,386.12130238407974
3,7,1,0,PSO,373.6601346018353
3,7,2,0,PSO,291.2315326778638
3,7,3,0,PSO,547.2514001592026
3,7,4,0,PSO,432.0486262193675
3,7,5,0,PSO,402.47574996546376
3,7,6,0,PSO,406.75405434490835
3,7,7,0,PSO,401.7072569793776
3,7,8,0,PSO,389.68608669960156
3,7,9,0,PSO,441.182722108871
3,7,10,0,PSO,488.8748048345465
3,7,11,0,PSO,693.770203673183
3,7,12,0,PSO,508.14226834042853
3,7,13,0,PSO,429.5539226460148
3,7,14,0,PSO,505.8116701124362
3,7,15,0,PSO,456.3171013588399
3,7,16,0,PSO,434.66432912822773
3,7,17,0,PSO,332.2597876707164
3,7,18,0,PSO,351.7624247964009
3,7,19,0,PSO,391.11718150683674
4,6,0,0,PSO,587.4847146227079
4,6,1,0,PSO,434.53805489134487
4,6,2,0,PSO,568.4957631011315
4,6,3,0,PSO,574.0426627303851
4,6,4,0,PSO,521.4423231563208
4,6,5,0,PSO,522.1560985992759
4,6,6,0,PSO,486.2467820068008
4,6,7,0,PSO,463.41510283649325
4,6,8,0,PSO,566.1733942791302
4,6,9,0,PSO,647.4622295206032
4,6,10,0,PSO,649.6739010721816
4,6,11,0,PSO,586.9652907378577
4,6,12,0,PSO,478.86531808516634
4,6,13,0,PSO,671.2502667143434
4,6,14,0,PSO,565.92061150524
4,6,15,0,PSO,419.6313191895264
4,6,16,0,PSO,612.7345366336586
4,6,17,0,PSO,453.81692318532237
4,6,18,0,PSO,783.1452705897904
4,6,19,0,PSO,581.1821841054466
4,7,0,0,PSO,412.01310376558456
4,7,1,0,PSO,496.86923881666246
4,7,2,0,PSO,551.1643440045527
4,7,3,0,PSO,446.8614499726542
4,7,4,0,PSO,580.9542761098728
4,7,5,0,PSO,601.4319218196979
4,7,6,0,PSO,410.0881940271076
4,7,7,0,PSO,521.7511976726237
4,7,8,0,PSO,654.7737515799672
4,7,9,0,PSO,421.51848572137715
4,7,10,0,PSO,466.4728530380273
4,7,11,0,PSO,566.3722176528306
4,7,12,0,PSO,498.6639554351367
4,7,13,0,PSO,437.0439108491157
4,7,14,0,PSO,497.19758487503987
4,7,15,0,PSO,512.177113763229
4,7,16,0,PSO,501.6345482575705
4,7,17,0,PSO,490.6435715739051
4,7,18,0,PSO,456.71294293637396
4,7,19,0,PSO,547.6696401317489
5,6,0,0,PSO,194.25824951392843
5,6,1,0,PSO,149.16672341856452
5,6,2,0,PSO,82.0212412848403
5,6,3,0,PSO,163.05727094566112
5,6,4,0,PSO,110.11325479803253
5,6,5,0,PSO,56.444516184998804
5,6,6,0,PSO,163.59701732419234
5,6,7,0,PSO,119.56859839563731
5,6,8,0,PSO,113.0065155885435
5,6,9,0,PSO,124.64050385950156
5,6,10,0,PSO,127.84900157604875
5,6,11,0,PSO,127.50957616977541
5,6,12,0,PSO,105.49655758064353
5,6,13,0,PSO,88.03746357014421
5,6,14,0,PSO,131.93671865482395
5,6,15,0,PSO,136.1686949443914
5,6,16,0,PSO,127.63359387902818
5,6,17,0,PSO,147.5472858390504
5,6,18,0,PSO,96.87601063930958
5,6,19,0,PSO,86.31605250490958
5,7,0,0,PSO,81.19129865550022
5,7,1,0,PSO,175.7741656983464
5,7,2,0,PSO,45.257694281311565
5,7,3,0,PSO,149.6741908939953
5,7,4,0,PSO,109.67844157233895
5,7,5,0,PSO,103.8649506402738
5,7,6,0,PSO,97.0969118104139
5,7,7,0,PSO,62.47278329652055
5,7,8,0,PSO,130.82338331411748
5,7,9,0,PSO,157.56734813980813
5,7,10,0,PSO,150.28582174505215
5,7,11,0,PSO,135.40388736281724
5,7,12,0,PSO,66.05528382537041
5,7,13,0,PSO,75.33780164570166
5,7,14,0,PSO,130.57068176047605
5,7,15,0,PSO,102.18868293703622
5,7,16,0,PSO,180.48880996019443
5,7,17,0,PSO,124.63658352965552
5,7,18,0,PSO,103.0030163907987
5,7,19,0,PSO,104.09390173607811
6,6,0,0,PSO,676.6836910530903
6,6,1,0,PSO,615.2643694683426
6,6,2,0,PSO,467.12933527233207
6,6,3,0,PSO,932.4502249586192
6,6,4,0,PSO,903.8638681772651
6,6,5,0,PSO,525.9104973493778
6,6,6,0,PSO,849.4371370201551
6,6,7,0,PSO,1052.6528577011875
6,6,8,0,PSO,433.16887377789357
6,6,9,0,PSO,359.4144727233608
6,6,10,0,PSO,594.4251655915677
6,6,11,0,PSO,415.4839828259845
6,6,12,0,PSO,296.9316037290401
6,6,13,0,PSO,587.5839890566629
6,6,14,0,PSO,926.0647875512705
6,6,15,0,PSO,479.17877289746224
6,6,16,0,PSO,519.8357904036908
6,6,17,0,PSO,598.4625825995441
6,6,18,0,PSO,751.4848046211091
6,6,19,0,PSO,483.74451390322906
6,7,0,0,PSO,247.2603992420381
6,7,1,0,PSO,223.77594924718613
6,7,2,0,PSO,283.8263794262942
6,7,3,0,PSO,405.79015149707243
6,7,4,0,PSO,380.0809186426526
6,7,5,0,PSO,287.22590848561873
6,7,6,0,PSO,567.0742365506928
6,7,7,0,PSO,233.1869777985888
6,7,8,0,PSO,213.70591053090848
6,7,9,0,PSO,229.78004046023995
6,7,10,0,PSO,424.34352464059225
6,7,11,0,PSO,356.10892550669155
6,7,12,0,PSO,214.52863807700103
6,7,13,0,PSO,363.4353622161008
6,7,14,0,PSO,312.91848031704836
6,7,15,0,PSO,395.66968132273377
6,7,16,0,PSO,412.19028914873445
6,7,17,0,PSO,187.72342672830882
6,7,18,0,PSO,373.3861249700571
6,7,19,0,PSO,369.96112380523545
7,6,0,0,PSO,75.46177073139805
7,6,1,0,PSO,109.0110769353189
7,6,2,0,PSO,154.8375402498951
7,6,3,0,PSO,202.43408329753174
7,6,4,0,PSO,89.7483841385652
7,6,5,0,PSO,78.02437143196377
7,6,6,0,PSO,109.93008157229289
7,6,7,0,PSO,126.12764044506707
7,6,8,0,PSO,219.56453960243948
7,6,9,0,PSO,118.7303065058407
7,6,10,0,PSO,106.05269137566717
7,6,11,0,PSO,158.22591323960154
7,6,12,0,PSO,175.0414968829617
7,6,13,0,PSO,107.17352601795784
7,6,14,0,PSO,158.88459800824964
7,6,15,0,PSO,168.16851471067187
7,6,16,0,PSO,145.43928023403313
7,6,17,0,PSO,145.92997525413335
7,6,18,0,PSO,63.04341860426276
7,6,19,0,PSO,124.82247841070193
7,7,0,0,PSO,223.44957021225548
7,7,1,0,PSO,131.69940642445982
7,7,2,0,PSO,241.36980677945678
7,7,3,0,PSO,161.43714399136366
7,7,4,0,PSO,146.4605044089663
7,7,5,0,PSO,193.98483993530044
7,7,6,0,PSO,216.53766365290915
7,7,7,0,PSO,163.9223645149385
7,7,8,0,PSO,235.16364111594254
7,7,9,0,PSO,110.08005437344411
7,7,10,0,PSO,159.01096679214132
7,7,11,0,PSO,73.55467914837003
7,7,12,0,PSO,241.38276135471273
7,7,13,0,PSO,103.47282499633614
7,7,14,0,PSO,233.42085718893327
7,7,15,0,PSO,126.59855305919301
7,7,16,0,PSO,202.29408641990534
7,7,17,0,PSO,93.42762417581513
7,7,18,0,PSO,208.98632975015968
7,7,19,0,PSO,156.21539461572928
8,6,0,0,PSO,789.3704933467334
8,6,1,0,PSO,1447.887579750237
8,6,2,0,PSO,1298.385701377822
8,6,3,0,PSO,1705.1658409813047
8,6,4,0,PSO,1070.654115389149
8,6,5,0,PSO,1872.8346071381752
8,6,6,0,PSO,1194.6770148777955
8,6,7,0,PSO,1901.3061105730128
8,6,8,0,PSO,1126.79993756557
8,6,9,0,PSO,1151.8962871384213
8,6,10,0,PSO,1172.495066155213
8,6,11,0,PSO,1146.5340988145983
8,6,12,0,PSO,1114.2796659881674
8,6,13,0,PSO,1527.7388573447092
8,6,14,0,PSO,721.8510305381001
8,6,15,0,PSO,494.90844439790106
8,6,16,0,PSO,1736.3604060774521
8,6,17,0,PSO,1311.5366327441573
8,6,18,0,PSO,618.7075346609238
8,6,19,0,PSO,4363.039131766635
8,7,0,0,PSO,692.992624567581
8,7,1,0,PSO,1124.0761420651024
8,7,2,0,PSO,885.6280562387457
8,7,3,0,PSO,1132.9958233339507
8,7,4,0,PSO,463.8087077717456
8,7,5,0,PSO,206.24711853171831
8,7,6,0,PSO,655.1861696761787
8,7,7,0,PSO,532.8438718993339
8,7,8,0,PSO,840.8271096604709
8,7,9,0,PSO,653.3800758366798
8,7,10,0,PSO,1003.428131829183
8,7,11,0,PSO,863.1722941209449
8,7,12,0,PSO,634.0704359394887
8,7,13,0,PSO,564.5042990482742
8,7,14,0,PSO,699.0716279811598
8,7,15,0,PSO,769.1705303088816
8,7,16,0,PSO,487.2561310092525
8,7,17,0,PSO,1115.962778746586
8,7,18,0,PSO,403.7060211426291
8,7,19,0,PSO,483.88826992374845
9,6,0,0,PSO,267.1346879544116
9,6,1,0,PSO,504.7296417842909
9,6,2,0,PSO,542.0902845201857
9,6,3,0,PSO,493.64080337560017
9,6,4,0,PSO,331.4510621093723
9,6,5,0,PSO,307.8457047916191
9,6,6,0,PSO,386.2349391173768
9,6,7,0,PSO,183.1531927668766
9,6,8,0,PSO,337.61390448910004
9,6,9,0,PSO,345.1563074607896
9,6,10,0,PSO,306.61119814758825
9,6,11,0,PSO,314.27942473165916
9,6,12,0,PSO,256.75519206236345
9,6,13,0,PSO,290.1916530852864
9,6,14,0,PSO,506.1757172759339
9,6,15,0,PSO,488.0097702275189
9,6,16,0,PSO,358.7425657836678
9,6,17,0,PSO,433.60859431906175
9,6,18,0,PSO,650.3809677292285
9,6,19,0,PSO,367.642143058345
9,7,0,0,PSO,276.48278551876246
9,7,1,0,PSO,370.5708517001432
9,7,2,0,PSO,523.6975994969051
9,7,3,0,PSO,425.18574911379426
9,7,4,0,PSO,209.35792792050208
9,7,5,0,PSO,276.1730423587964
9,7,6,0,PSO,295.32436714143864
9,7,7,0,PSO,408.53161144391703
9,7,8,0,PSO,396.61150269691825
9,7,9,0,PSO,652.4351272299134
9,7,10,0,PSO,320.83180181741017
9,7,11,0,PSO,503.33246267051106
9,7,12,0,PSO,250.9891466165025
9,7,13,0,PSO,310.7288005814251
9,7,14,0,PSO,498.98980494070986
9,7,15,0,PSO,234.82374321093002
9,7,16,0,PSO,312.80561512558216
9,7,17,0,PSO,376.75736171616546
9,7,18,0,PSO,369.89487135195156
9,7,19,0,PSO,370.44379458431126
10,6,0,0,PSO,295402.7516181148
10,6,1,0,PSO,139919.34576818315
10,6,2,0,PSO,550610.8817481613
10,6,3,0,PSO,337287.11025069945
10,6,4,0,PSO,394212.79707862815
10,6,5,0,PSO,405294.00840149785
10,6,6,0,PSO,297076.1113951674
10,6,7,0,PSO,132960.59405906533
10,6,8,0,PSO,146248.97957351952
10,6,9,0,PSO,181919.97652118426
10,6,10,0,PSO,152971.3554200037
10,6,11,0,PSO,283230.49410427146
10,6,12,0,PSO,298279.16810973315
10,6,13,0,PSO,219301.03131358654
10,6,14,0,PSO,211636.23990216662
10,6,15,0,PSO,348172.0887452742
10,6,16,0,PSO,321740.66137644515
10,6,17,0,PSO,433097.65370486217
10,6,18,0,PSO,196331.80546674895
10,6,19,0,PSO,381823.3160865883
10,7,0,0,PSO,114073.16893076387
10,7,1,0,PSO,141690.22138716248
10,7,2,0,PSO,209743.7712489733
10,7,3,0,PSO,405944.56118569337
10,7,4,0,PSO,76873.24509919884
10,7,5,0,PSO,134833.81441117066
10,7,6,0,PSO,396657.36810639285
10,7,7,0,PSO,218871.46445550944
10,7,8,0,PSO,83637.81807571392
10,7,9,0,PSO,278268.43370115815
10,7,10,0,PSO,199126.85950567332
10,7,11,0,PSO,145923.50552486975
10,7,12,0,PSO,229793.4093527187
10,7,13,0,PSO,184083.50773309072
10,7,14,0,PSO,170801.84144195102
10,7,15,0,PSO,155397.13359265923
10,7,16,0,PSO,196976.07613280055
10,7,17,0,PSO,302664.4882144147
10,7,18,0,PSO,55428.61264341594
10,7,19,0,PSO,102065.52134163579
11,6,0,0,PSO,413.4181994929672
11,6,1,0,PSO,398.1601406603899
11,6,2,0,PSO,352.9584126419475
11,6,3,0,PSO,284.0676817908535
11,6,4,0,PSO,331.0806796209111
11,6,5,0,PSO,450.09572190539194
11,6,6,0,PSO,282.07055926267003
11,6,7,0,PSO,408.2243937789122
11,6,8,0,PSO,242.66126377284377
11,6,9,0,PSO,489.53965854963485
11,6,10,0,PSO,429.58301534496974
11,6,11,0,PSO,300.01884344986166
11,6,12,0,PSO,299.40849928203573
11,6,13,0,PSO,414.5808203821391
11,6,14,0,PSO,408.09614107528097
11,6,15,0,PSO,297.14237571263646
11,6,16,0,PSO,395.90349290996755
11,6,17,0,PSO,295.4574754029268
11,6,18,0,PSO,296.69889833156725
11,6,19,0,PSO,341.6581843496408
11,7,0,0,PSO,185.89375165093998
11,7,1,0,PSO,168.4404963623563
11,7,2,0,PSO,268.5598633533405
11,7,3,0,PSO,302.53195738921613
11,7,4,0,PSO,336.7321525684393
11,7,5,0,PSO,221.5986421208828
11,7,6,0,PSO,224.38959348652224
11,7,7,0,PSO,284.5907970334392
11,7,8,0,PSO,239.19173241585383
11,7,9,0,PSO,296.04352338810884
11,7,10,0,PSO,297.2127413855651
11,7,11,0,PSO,255.44778517198796
11,7,12,0,PSO,245.38789023525987
11,7,13,0,PSO,331.39873936489374
11,7,14,0,PSO,284.9844517890951
11,7,15,0,PSO,313.3752694338065
11,7,16,0,PSO,363.06037295930815
11,7,17,0,PSO,322.8141794150559
11,7,18,0,PSO,282.95738377561395
11,7,19,0,PSO,227.14427368989823
12,6,0,0,PSO,10536662.346036153
12,6,1,0,PSO,7385425.684960663
12,6,2,0,PSO,6977237.40622428
12,6,3,0,PSO,14704887.212988395
12,6,4,0,PSO,5604519.9164415365
12,6,5,0,PSO,6115926.796298568
12,6,6,0,PSO,4370041.594082285
12,6,7,0,PSO,4546850.3830722645
12,6,8,0,PSO,7714224.583753443
12,6,9,0,PSO,16427259.19599643
12,6,10,0,PSO,5219754.208645597
12,6,11,0,PSO,5910744.143362402
12,6,12,0,PSO,11846845.759044867
12,6,13,0,PSO,17031788.69098192
12,6,14,0,PSO,3563250.8058375544
12,6,15,0,PSO,17165040.284567807
12,6,16,0,PSO,8246827.680697014
12,6,17,0,PSO,6208886.828207152
12,6,18,0,PSO,7521670.627759937
12,6,19,0,PSO,15458433.984046757
12,7,0,0,PSO,4424661.124289938
12,7,1,0,PSO,3114571.0195308323
12,7,2,0,PSO,4648660.870747587
12,7,3,0,PSO,9920303.683258463
12,7,4,0,PSO,7455218.503228352
12,7,5,0,PSO,8303278.949052129
12,7,6,0,PSO,8681197.564696036
12,7,7,0,PSO,9070320.580422921
12,7,8,0,PSO,8741885.04828363
12,7,9,0,PSO,5264262.194895361
12,7,10,0,PSO,4166355.3304488068
12,7,11,0,PSO,4657908.598899355
12,7,12,0,PSO,6408394.25357098
12,7,13,0,PSO,11313883.362903435
12,7,14,0,PSO,3366860.159245665
12,7,15,0,PSO,2934821.5967841633
12,7,16,0,PSO,4069126.6360696102
12,7,17,0,PSO,10047855.037598204
12,7,18,0,PSO,2508149.922739408
12,7,19,0,PSO,6693224.29297046
13,6,0,0,PSO,327.5255727824138
13,6,1,0,PSO,630.9021048259057
13,6,2,0,PSO,481.8986189575039
13,6,3,0,PSO,503.18191769519626
13,6,4,0,PSO,474.49548579481234
13,6,5,0,PSO,533.7922974071422
13,6,6,0,PSO,532.8524242906202
13,6,7,0,PSO,605.8516538504349
